,dates,jap0155-0000,jap0155-0001,jap0155-0002,jap0155-0003,jap0155-0004,jap0155-0005,jap0155-0006,jap0155-0007,jap0155-0008,jap0155-0009
0,1984-07-31 00:45:05+00:00,177.59890644618275,191.11364398507564,210.16065205620902,210.8796656305752,215.48558755272273,234.62452383524356,240.45715984027544,,226.834769566518,214.60970097142638
1,1984-08-09 00:39:12+00:00,190.03867970442988,200.4781939061025,216.28971398417752,222.4189318137826,224.71912803368718,238.11923518380536,240.01498385454582,230.7581604846878,233.31207015858803,218.05745351940942
2,1984-09-17 00:45:56+00:00,184.32724944717924,191.0969840241056,199.5026773916337,209.8934073515537,218.6705245956742,221.14826017912216,220.30645220702243,221.38995858213985,219.5086539926418,203.34130035944332
3,1984-11-04 00:45:46+00:00,192.57891960439787,194.44478702025918,214.79390485575186,220.31871660717525,226.18016555100434,227.36599539589153,230.60491212166858,223.01617338254354,222.57689718213243,206.60056026490872
4,1985-01-07 00:46:06+00:00,193.4238958077738,194.92916812860375,201.59673417088968,212.50932150593874,218.95561622416113,236.90390651676805,236.20207319995305,229.58267146672566,223.0782896415385,202.5131547291255
5,1985-05-15 00:45:56+00:00,169.32632743742258,180.35495371708234,181.88326710806643,192.10450952463998,206.15855805083675,215.19517613668984,217.9483424073139,216.813015707936,207.89799484292556,189.47426894469345
6,1986-01-10 00:43:19+00:00,184.36162232392817,189.29652083900007,201.815931227894,209.60200709618618,217.3878616526002,222.54270294777947,221.15466010285044,216.58436119431744,214.50783950788028,206.13657945095858
7,1986-04-16 00:41:14+00:00,171.94827699635158,178.00667701579994,186.19650987627745,199.63493566401007,207.55663214732647,215.14138838065347,213.80955171035575,212.83674112713732,201.99244945083706,185.4934215582939
8,1986-11-10 00:34:29+00:00,152.7272505512441,158.3215997030079,156.14250964292202,159.33611896640755,168.75953138758348,177.00968565089616,184.49064800872245,180.44270700741998,186.73948282668206,168.5090683319922
9,1987-01-13 00:35:28+00:00,145.12281762519143,163.3576176444348,181.94913575073576,181.3245817696134,185.49107031668072,201.3432698546252,204.74667057357985,202.2515537194922,197.1476759382338,181.1830218508976
10,1987-02-14 00:36:34+00:00,136.8774906417825,146.60350803572146,157.6677153794574,167.4073623517219,178.87926085189645,198.76609182960763,201.93372548320286,202.27863208758737,201.31161587777837,194.50036140311073
11,1987-03-02 00:37:11+00:00,138.65063934950143,146.8246231595567,160.4560433896007,174.1372869587407,187.00460005947036,198.72706788830448,201.46430747832414,198.06011498893406,198.06808977130345,186.4647713745369
12,1987-03-18 00:37:47+00:00,134.53607268671146,147.9031474504134,152.2597102330104,155.12621147535089,162.39744231929382,180.7469948289744,190.8983528664694,,182.35899195845366,166.22660557462396
13,1987-05-05 00:39:21+00:00,153.20809896515559,157.9831536281093,171.10889628982855,173.65770070374455,172.32239891185108,176.39530307461231,181.57556703890356,177.63924352033212,174.63103706809218,161.35597315079033
14,1987-05-21 00:39:47+00:00,179.43747733251973,180.36995064769593,,194.13034788015167,203.18505565124974,206.24818277306696,206.72483759664624,205.08905638496094,194.23738431343565,179.03373227462728
15,1987-06-06 00:40:10+00:00,155.07053029180673,160.6490658416472,168.9801271038318,175.33709106088907,,189.1101976127286,183.29799034483605,182.34383450105685,173.444879560463,164.2607375207442
16,1987-06-22 00:40:32+00:00,136.97835683864488,147.8972707528901,163.7158045707365,169.71582364778195,184.47358534725154,188.398433773125,178.79079887462223,180.08203266779623,168.69108629343364,158.41525164546098
