,dates,mex0137-0000,mex0137-0001,mex0137-0002,mex0137-0003,mex0137-0004,mex0137-0005,mex0137-0006,mex0137-0007,mex0137-0008,mex0137-0009,mex0137-0010,mex0137-0011,mex0137-0012,mex0137-0013,mex0137-0014,mex0137-0015,mex0137-0016,mex0137-0017,mex0137-0018,mex0137-0019,mex0137-0020,mex0137-0021,mex0137-0022,mex0137-0023,mex0137-0024,mex0137-0025,mex0137-0026,mex0137-0027,mex0137-0028,mex0137-0029,mex0137-0030,mex0137-0031,mex0137-0032,mex0137-0033,mex0137-0034,mex0137-0035,mex0137-0036,mex0137-0037,mex0137-0038,mex0137-0039,mex0137-0040,mex0137-0041,mex0137-0042,mex0137-0043,mex0137-0044,mex0137-0045,mex0137-0046,mex0137-0047,mex0137-0048,mex0137-0049,mex0137-0050
0,1984-09-09 16:30:29+00:00,202.2230152819,205.56313132298794,199.19734054644186,197.02225103185856,180.88978670661885,170.34036381289292,166.3955910441133,164.2118184562183,166.9674755152598,167.28454760880942,175.4538910259254,170.61216870367147,173.34918299763882,,175.31911338148402,170.80005050014248,173.57383151053313,,,170.61466223715567,172.3568666855164,173.06603805563276,169.4706286713178,169.85927259138157,169.81998901013046,176.80265402449297,170.7704126912834,173.1102352976768,174.58902450939203,186.81076330107211,188.59828934115234,203.1800146138631,200.90448719648333,209.20201557605415,207.3255730772517,211.63522130653263,218.00812308818624,216.90809659304173,211.87660197318294,214.07085245641957,212.59052238936724,217.5894499466896,217.23154839497857,224.69341646583953,218.13784812734568,217.65681016787445,215.30144682598782,217.79005654850448,211.49975769116904,207.49501021149632,209.02840697132328
1,1984-12-30 16:30:38+00:00,232.34539656027323,241.33662585364823,235.49461868530761,227.95226150942895,206.26385866399073,197.3554089479902,198.64886239025844,199.18087550630395,200.2140921937764,198.65715209271744,202.03020971739483,199.21647861361922,196.40793649313147,197.2523948140607,199.36596561060273,192.6675842018294,190.4797823984381,,,184.97252990941038,182.28746670034414,182.07920041068235,178.58067615749036,170.7771195030763,170.2663505126557,179.18715764266886,179.475213828751,174.85459480025733,180.87743058779645,191.43025506157508,196.89863987494778,205.81830548369794,206.0552179152953,208.32147086811142,218.43989294077375,223.078434892667,229.26088407808777,231.1281587006315,224.7148852071197,224.71174971186784,219.4406339851768,230.2071837222533,228.1166482687879,231.61221611069985,224.02085196411747,232.4301898645416,226.81461091615162,228.4634205695981,217.7108037707375,214.25499923783087,214.65611101979349
2,1985-01-31 16:30:48+00:00,259.167115763495,263.075673730996,257.82286291424754,250.39575317877367,231.52679800638043,223.43177617457133,210.4493741209402,207.0075432497953,202.3188343410649,201.88112001449645,209.50214616309998,207.04029637301343,206.45887211083445,210.88795838025888,204.02424118323924,202.3437204796929,199.46743579570492,,,186.24275637920076,188.2686310850136,192.3547741523776,186.04110448984594,191.08015825050612,191.58759879249527,190.51811243031173,197.3298688305923,194.7556314282129,202.64596337766866,203.61484413713933,205.79380416071498,217.79588166382393,221.2368335326017,221.063256429077,226.09737093043262,228.01884135962518,237.7687682260295,226.83565487310779,222.29353020387012,227.0730751763055,236.79024038614335,234.25251767019745,243.2554904693229,247.14714306383786,245.49651185132456,237.45088370694867,236.40483278501875,242.70941063035426,236.08786428389172,234.3261897581924,234.7986120563454
3,1985-10-30 16:29:10+00:00,,,,,,,,169.8938817295517,169.64968186577224,172.4563587629951,179.93231192122417,178.11810193263528,181.15633772414841,,181.7638837942658,180.33903512208153,178.16384905527275,,,164.88747063978911,165.23605023854245,167.7845801751682,161.89053797046824,163.51044515947075,156.3637952684601,166.1063540287238,163.5713357243322,160.76012255099135,169.07971761914544,175.92098350534928,184.7414629592488,194.1648451768538,195.06829350770766,194.96119925412546,196.20125180411426,205.06066760464864,206.69582796493054,204.8675535685852,208.1806781768635,205.93614472234236,209.59766708355608,211.08799296154203,214.29971992404492,212.6132602978194,214.79365556355236,215.84613516609525,217.42911925977222,218.97242997543268,216.18802313098362,210.79025789331726,202.6664151732838
4,1986-03-23 16:26:19+00:00,249.43036979962457,254.6873226206433,248.3019629054053,239.44974574515325,236.3064510701466,226.32492942277239,213.32314393918196,212.98362647202208,209.87257210392062,208.52337110536538,210.7815320319074,203.84397407811468,212.06578265496643,,205.48064607106346,201.78633540847656,193.26083926312273,,,191.37105490354944,190.87278817097638,192.96364616661737,184.56757266596853,185.2369932065932,182.14299559388496,190.93798748853203,186.46963956911756,189.4690597358563,190.27297860143665,201.47441662392646,205.3937673095601,216.40944770109917,220.52597416973356,224.36314183455065,225.81796320288157,236.08826691684894,236.127350885783,239.3205059053992,234.42811555914545,235.33737772250143,236.58491142190735,239.6433711834076,244.30026889422047,243.90057557624635,242.4205636388292,242.20986447141718,241.94908092776586,237.9717815933783,237.51671156583785,234.21188173935147,230.8441501848366
5,1986-04-24 16:25:36+00:00,233.8408247976242,239.85958562338155,229.42903744222576,226.3303130609687,211.15971567974213,206.78127921940904,198.55651359927333,194.8145752382133,193.0511505414761,194.50871320547049,198.49398741567384,195.7060840919139,193.7941200921574,185.4344808276262,184.172119539431,183.3582703977886,178.6893426666311,,,173.96143622712606,175.40275444109776,176.3268693402821,172.32569326678023,165.23503657476417,172.48747615030712,177.3471116409631,174.55028030569065,174.7958422987308,183.22016143912148,189.689672276336,197.9197083164152,200.10770278658555,205.4705586784829,202.11110230487628,206.2628264310688,211.16941510810744,218.97110200237753,220.67076639911812,219.4753540318499,216.27585020767594,219.3665899864689,229.57550875380812,231.7787256442142,229.1340099472544,226.30044260044087,227.39208689040257,224.08337760788032,225.51730184048802,218.42550987252886,219.93008480926505,217.81095155795936
6,1986-05-10 16:25:12+00:00,203.76992873043127,209.65603352433268,214.91296717021322,212.5764930786408,201.6628294448562,192.05224469260776,183.52828803930683,185.79792072806342,185.78988473734412,191.73256661792934,193.9493145835598,197.7400873869813,196.7171590296625,,193.29322547181798,189.18456109851317,183.45621319180324,,,,179.84670166480836,183.52950985485097,180.05390009949485,178.70084805377726,177.66903948276791,177.0894293903764,174.05088190725417,173.03341800122166,175.8676061604061,183.15255978821753,195.69574488888733,196.1538864151056,207.1147397680497,205.36502979650504,208.84720612278656,213.0806678364723,222.11855494570867,219.74727562568492,214.31093219504234,218.49116455571522,219.39059796434412,218.44725324817773,223.08594874385227,225.83177047411198,219.35564647100233,218.087017721891,217.2083140028553,217.33231230392624,221.20312221593605,219.51914747166106,217.14364929314442
7,1987-03-26 16:22:40+00:00,210.21219588675146,222.8544616403315,221.68568369672502,217.88492789947026,194.50292255365238,200.91368721566064,189.00410806960753,192.82126664461424,190.40147502676723,190.37207329169368,192.53873938436215,196.77271261621706,195.45149473568452,189.78546443549757,192.0023728536423,189.6596534660613,189.44898896768845,182.52429558762603,178.30755897725365,179.34744277392426,178.71290782790348,183.35342190374996,185.49561593686153,179.42993272737837,175.0549247479356,180.22729610500244,186.00951042444632,183.77268871018154,183.64939185070128,188.8508992719603,199.8483171179767,202.14457655714114,201.86776279865364,210.15893133620278,223.6679756690717,217.93372823852934,233.9172458960301,227.46656022637873,226.96037425476223,227.37605021605262,226.3515786561135,229.36926126376017,232.00129791764886,234.26952748320363,229.0094255820098,223.69303107035626,225.91302199106818,227.56664932185242,231.68221372332303,226.44771148803687,223.8407675012414
8,1987-07-16 16:25:35+00:00,183.21539546367362,191.38421231885116,197.3980328390605,193.60999917990793,186.4088470683798,171.806391420333,171.71232607304628,176.24078910878782,171.2236178429322,175.64500259221936,179.95874629113897,183.31232321807548,181.82337771219255,182.19653294650684,180.85546237447332,182.8478690706266,178.44334522782412,178.6893225804449,168.73623091747336,169.45283791333443,175.1495071834646,176.73248016075541,173.33648818720675,176.78396495923622,174.4318455846863,176.81515531347205,172.31462926089225,172.53199046967453,170.55939367831837,172.8222090968711,192.90033217533332,200.18949114475257,204.84521241118668,202.91425773244652,204.7622261735065,211.42565927467712,215.20469049243061,211.87450556358488,213.79690563681356,214.95975252616145,217.18844580876123,218.69853084172613,220.73115432802524,216.49842249735184,217.6840687398025,216.41386007658755,214.22297998321883,211.8390814314222,212.9332287376665,213.24466533042306,213.86844056511015
9,1987-08-17 16:26:31+00:00,172.0923280377977,185.65714026239667,171.87989374636024,171.4859552695776,167.33900688992364,157.93130798933115,146.337392305479,136.39964152662486,156.99894749217245,154.98262815582567,161.2781379579787,162.03650444006985,164.73581182575697,164.30372847015101,167.6447403631322,165.4892138073084,161.76714557036686,152.2558322675029,148.34926853896695,152.5310563805468,149.37224106662282,147.34212412940335,156.87821629080193,153.2025540229609,153.77617817414688,159.60171211526165,153.3015935985843,153.4818259167686,151.12429490353625,163.10568092566936,166.05824046355286,172.0640136695831,182.9844383104374,187.75324966894618,190.88742066099041,192.90335538337652,197.9893035672256,194.8666658746711,196.11694489968457,196.4056334856019,192.21137358497677,198.70617586628518,202.57796958695184,207.611661904998,198.5146627103791,193.87672914498108,199.39742511802308,196.363892498766,199.82212198238767,197.28553685808927,190.4686031628669
