,dates,usa_CA_0058-0000,usa_CA_0058-0001,usa_CA_0058-0002,usa_CA_0058-0003,usa_CA_0058-0004,usa_CA_0058-0005,usa_CA_0058-0006,usa_CA_0058-0007,usa_CA_0058-0008,usa_CA_0058-0009,usa_CA_0058-0010,usa_CA_0058-0011,usa_CA_0058-0012,usa_CA_0058-0013,usa_CA_0058-0014,usa_CA_0058-0015,usa_CA_0058-0016,usa_CA_0058-0017,usa_CA_0058-0018,usa_CA_0058-0019,usa_CA_0058-0020,usa_CA_0058-0021,usa_CA_0058-0022,usa_CA_0058-0023,usa_CA_0058-0024,usa_CA_0058-0025,usa_CA_0058-0026,usa_CA_0058-0027,usa_CA_0058-0028,usa_CA_0058-0029,usa_CA_0058-0030,usa_CA_0058-0031,usa_CA_0058-0032,usa_CA_0058-0033,usa_CA_0058-0034,usa_CA_0058-0035,usa_CA_0058-0036,usa_CA_0058-0037,usa_CA_0058-0038,usa_CA_0058-0039,usa_CA_0058-0040,usa_CA_0058-0041,usa_CA_0058-0042,usa_CA_0058-0043,usa_CA_0058-0044,usa_CA_0058-0045,usa_CA_0058-0046,usa_CA_0058-0047,usa_CA_0058-0048,usa_CA_0058-0049,usa_CA_0058-0050,usa_CA_0058-0051,usa_CA_0058-0052,usa_CA_0058-0053,usa_CA_0058-0054,usa_CA_0058-0055,usa_CA_0058-0056,usa_CA_0058-0057,usa_CA_0058-0058,usa_CA_0058-0059,usa_CA_0058-0060,usa_CA_0058-0061,usa_CA_0058-0062,usa_CA_0058-0063,usa_CA_0058-0064,usa_CA_0058-0065,usa_CA_0058-0066,usa_CA_0058-0067,usa_CA_0058-0068,usa_CA_0058-0069,usa_CA_0058-0070,usa_CA_0058-0071,usa_CA_0058-0072,usa_CA_0058-0073,usa_CA_0058-0074,usa_CA_0058-0075,usa_CA_0058-0076,usa_CA_0058-0077,usa_CA_0058-0078,usa_CA_0058-0079,usa_CA_0058-0080,usa_CA_0058-0081,usa_CA_0058-0082,usa_CA_0058-0083,usa_CA_0058-0084,usa_CA_0058-0085,usa_CA_0058-0086,usa_CA_0058-0087,usa_CA_0058-0088,usa_CA_0058-0089,usa_CA_0058-0090,usa_CA_0058-0091,usa_CA_0058-0092,usa_CA_0058-0093,usa_CA_0058-0094,usa_CA_0058-0095,usa_CA_0058-0096,usa_CA_0058-0097,usa_CA_0058-0098,usa_CA_0058-0099,usa_CA_0058-0100,usa_CA_0058-0101,usa_CA_0058-0102,usa_CA_0058-0103,usa_CA_0058-0104,usa_CA_0058-0105,usa_CA_0058-0106,usa_CA_0058-0107,usa_CA_0058-0108,usa_CA_0058-0109,usa_CA_0058-0110,usa_CA_0058-0111,usa_CA_0058-0112,usa_CA_0058-0113,usa_CA_0058-0114,usa_CA_0058-0115,usa_CA_0058-0116,usa_CA_0058-0117,usa_CA_0058-0118,usa_CA_0058-0119,usa_CA_0058-0120,usa_CA_0058-0121,usa_CA_0058-0122,usa_CA_0058-0123,usa_CA_0058-0124,usa_CA_0058-0125,usa_CA_0058-0126,usa_CA_0058-0127,usa_CA_0058-0128,usa_CA_0058-0129,usa_CA_0058-0130,usa_CA_0058-0131,usa_CA_0058-0132,usa_CA_0058-0133,usa_CA_0058-0134,usa_CA_0058-0135,usa_CA_0058-0136,usa_CA_0058-0137,usa_CA_0058-0138,usa_CA_0058-0139,usa_CA_0058-0140,usa_CA_0058-0141,usa_CA_0058-0142,usa_CA_0058-0143,usa_CA_0058-0144,usa_CA_0058-0145,usa_CA_0058-0146,usa_CA_0058-0147,usa_CA_0058-0148,usa_CA_0058-0149,usa_CA_0058-0150,usa_CA_0058-0151,usa_CA_0058-0152,usa_CA_0058-0153,usa_CA_0058-0154
0,1985-01-08 17:58:37+00:00,136.34748358014858,146.9420380736613,160.20714722991784,163.19771040711555,169.0181358978668,159.78454509236258,144.39439390850973,137.03182547736824,,142.05134605357708,146.66990675471772,144.32848122990495,147.53089941902627,146.48218585511722,154.86211100206987,152.60912383367014,149.75808506797352,163.06517266774193,162.52288629953546,162.47934863617172,157.01467578200086,159.01733478366367,156.23910854929582,159.07111076342738,163.16450153223286,165.03845439970388,170.0759528374046,170.65703998494772,159.83907362995197,159.0188079344141,163.86977641234574,165.7101130801779,163.45805176949983,165.61386242561906,167.06957906779888,168.32534247693067,,199.07136852826238,191.6699251422006,185.4757463699696,214.6475498355374,208.27917945637049,192.902887852454,213.61154366336044,231.23605900698396,213.16978275114656,218.40714980784443,224.26277701193047,207.4384583248483,205.5850438731606,199.15122248811406,204.1211928219894,205.5926253356044,210.7170363932679,212.44019868144932,206.48903903537303,191.33863640825425,190.3124838415182,200.57145216690435,195.66575439597648,193.00731049943238,186.80018065971467,191.43197834028572,188.24972288619253,176.30541436923687,184.5530539654593,192.3541953705238,175.4255288834044,179.42897921102832,179.75532482915244,186.15246205867942,179.2831195152503,184.58906813568308,176.91174071870998,183.42271360173288,193.62178178448445,191.55191233335717,179.60761631573158,205.29106531664598,204.27923653329867,198.88495568607442,185.10412225588092,178.1921549728183,174.6581917615328,177.1201319121943,170.47750675688803,180.64919188635886,186.42004701641036,197.39367030404296,190.41255884920542,186.5914924158388,184.18795112873224,168.74171848225598,186.99519810042966,181.63464194499318,182.02299730231596,183.33285854389533,185.32519033801867,175.1785759904962,178.93840582369643,164.24320511292188,171.02983097783715,178.3169118771818,175.05739566873893,185.05222468910526,184.4556477394936,184.53060468966214,184.00420744789542,188.5249012985994,187.82266368966265,186.23406690185212,182.5076641504275,186.41854672797666,180.07227514040903,177.32813672489678,173.2354068961526,170.45429674287936,168.9568631828619,175.242007910681,169.3848936483973,165.78403233273903,162.46893609493551,178.82418534053326,177.98555574414692,173.36990914961933,163.37942332442924,166.59589843526223,168.36751964709,180.8726618845548,180.70997885836152,171.46805836754427,168.008867720355,174.33155458468784,,,,,,175.51623865380432,,,,,,,,,,,,,,,,
1,1985-02-25 17:58:46+00:00,167.56273409886106,181.06994331568023,187.10970984822853,194.6113482828825,188.1742657134851,175.29930892803353,166.82822157349727,163.28077235372476,165.9806068894731,165.25640119576806,169.41055792594642,163.96456842322124,167.52885908522444,167.50546593103235,172.57661038483678,177.4496053952298,181.72699003185696,185.06067639053106,189.8239449821055,186.38892896753384,185.79000199740096,180.22838566656276,180.65311078487457,178.48281370348627,184.36441962294612,187.1122832010914,193.54983895299645,200.61052637631553,194.35541073172405,189.22860306754882,185.31550720198402,183.19773078427565,183.91112088178215,183.35110837644612,184.7849476103329,193.89469848795042,,224.26226946269733,205.63178314555438,192.20581943459177,242.7282348209735,235.5513036050572,227.19558858405946,243.34367140028516,252.35506508648402,245.16139539313605,232.8000269721846,248.89330621968392,236.03379813069614,221.70259476780188,218.310409229698,218.99448044612885,228.8266503496056,233.92696521668546,229.36241136540826,224.8671958584134,210.4062806312574,209.87004260849386,226.01701063586444,223.7268418536705,218.86892622391468,203.29345582175895,197.29947968915792,182.64044110123615,172.9261497445393,191.7493364975567,215.89624706510838,194.81241597469943,194.55056951748773,195.0342083384374,187.38824561506843,193.31578027136783,200.99920302890328,199.3597935308371,192.53669577669416,200.01446953982418,200.03823248282174,213.34357506419585,220.45130428714774,223.33959595791433,218.8502931809811,192.9986398629439,178.3523748836983,175.14954791571765,178.38947388666202,172.72542686731575,198.56570759707276,196.38986740607936,205.36038091500774,202.87529255106952,209.74551480620283,209.61606685357543,206.0114126587523,214.84371054510544,209.71664339748108,202.02463390949953,201.90592431481744,197.66232420793875,188.81391405944638,182.61771808777758,171.02200332720457,171.66915758463392,185.78271661929872,182.882261052917,182.32652482055497,187.23922959433543,199.75125649358785,196.17913099723086,213.89094973968284,203.00703458835977,191.33889591507779,191.57524975731067,192.37750565764043,188.99347804782224,191.84602078777283,174.6327547916413,173.85541905245398,184.1812338300918,211.16350047321387,198.80063732537656,188.74214866726982,181.56616504029435,189.8979043769311,192.12559017579628,185.2633480355608,171.11693587286945,170.39843235667865,172.69245781126972,182.48044570992604,190.54967554244314,181.37611106209158,175.22122983715133,177.26360704871098,189.23893470821528,199.3653406785331,191.85580792738705,191.93598251818744,198.0706943691086,197.54957806496088,198.27593062017021,195.75118471553338,184.88829276626745,166.80135856346254,,192.432861679243,193.3160048834877,192.52805131874976,190.06264552396735,193.51325626430526,192.46278439345113,187.73933514663696,184.2435408249929,182.63850517567354,159.0835930816816,169.94400387268848
2,1985-03-29 17:58:42+00:00,171.4696781483347,185.3159304824696,198.1665726202665,203.8006851966752,192.3598466140877,183.9669955998117,177.84645372541402,173.58691496515138,173.86628850525074,169.6242925465262,170.2941047301057,169.9744523923151,171.84243656190426,171.3176695501353,178.29233746755568,182.45203125689656,185.6737978629937,192.29442226013583,197.7732842955209,193.06117603683677,190.86196146448964,187.80713903901906,188.5697495039503,189.79106396885248,192.36813061850108,196.74695043299715,199.0290003290753,206.04698150972345,199.616174474564,198.82488027572379,192.5328721210181,194.21291417465147,192.11414503747594,192.06685682518437,191.72116138687022,192.37463957113528,210.49778694902142,218.33736658170477,206.40803591029646,200.55139242550268,239.89288646184087,233.1505280710189,229.45688876618814,245.61044384870868,249.64380811789246,243.54146970341796,240.12414041455355,244.27223405516588,232.04805639240038,222.4189920916558,219.97128646155986,226.0940309185454,227.64543906698998,223.72170031791683,228.38873076073898,223.24078161424143,210.68904100347612,210.19031871437878,228.508941874277,224.40023313210858,232.24443398081064,217.6498297548981,209.2962223668659,192.10131629725723,184.27574094192286,200.77502108277642,213.98203661101786,195.2656158391688,193.03913035303458,187.48128080142624,193.70709574880905,195.4918091739538,192.98568047877598,197.46200613199724,194.08529672866274,201.88384803980273,205.74065864526764,219.51486058302035,224.69486713637392,231.8118059653441,222.50456082634855,203.95052411355783,187.6019917649158,187.40693979401618,190.08212152655884,181.51028034826783,198.06576119724554,200.5144600584762,213.38159471091157,213.647589585015,225.11677213009696,231.21734247102356,221.99737647028775,234.93057942269877,225.13046323849838,205.84808845390873,198.3177420942887,199.10323134314206,195.03048800774093,191.7972784398954,176.37885922189633,179.38756509321342,193.07035066517378,186.8680761150214,188.1486792972892,195.4238139850819,205.80206084005732,194.50201703393472,212.1829038840921,200.93873830383075,197.79540332827287,194.9672635108653,198.0803095211287,195.79924361505834,186.77784997336423,188.51584819823827,185.4571809751878,194.36126549955748,228.25529752847382,204.75758677199374,188.42993364479315,179.07934991706279,195.47524426470025,194.83354908678464,179.2977915579867,178.58835368198868,176.97868116693402,181.0170108848149,185.82964992758193,193.2479782744513,183.06696925057076,179.87340894788377,182.52988457978267,207.12841616202212,208.33111872335627,208.02770306512804,214.53459257716733,206.2352844903151,202.5634936722132,203.71569072157905,211.22285808188266,204.44103465479435,190.64901856940304,195.88449743348187,205.3838688342714,199.08037944994578,194.07999502421808,194.63751306063517,195.23065981951368,194.06430062491762,191.1623356644227,187.53559521461827,185.78149561209892,168.751689523859,179.92009030216187
3,1985-06-17 17:58:24+00:00,153.7248765755702,169.24793263825626,182.1812228604638,185.16680675217438,186.73733882707663,183.12039943998866,164.84094028002716,155.50274717341912,152.63613159212554,156.96649892718668,156.2933322672214,158.91283915941378,165.35281534035101,168.68345499101775,170.12771462880218,174.51924555694427,175.62403489098347,182.74888080275605,189.5851476871325,184.27585037880772,180.83945949994285,183.03087931404954,178.5328368522908,175.0420336956384,181.3669282682062,180.9053348074117,186.5106228186266,189.7126550288816,192.97237157638017,180.11311531589425,177.52199895455925,187.22555811084268,183.69948609022794,183.164356466006,184.33649439301035,192.7388257992555,193.0002321256656,218.6543423778492,207.09308581703942,203.23105847448815,234.3710790228639,234.5843974675571,232.85629111981774,234.07491654112596,242.77956254327324,241.3875268815745,235.7796340759483,242.1001204878321,231.77796777376,228.15481337761616,221.12770694401394,219.4049988358048,217.87396577949033,219.52040994334374,226.51321079823103,221.2750325031446,211.84487296985458,205.87876056196572,211.49696019003795,211.70836013882627,204.62485215279509,195.44189912408572,199.7123243148874,186.868032089692,177.22945493544768,193.3098617223057,213.12937281972702,190.49412808325894,192.7197630046075,192.0183138540703,188.98729207356732,190.0312796405296,190.7337403591867,187.0162300398297,183.2821639736926,180.84567485856337,194.89537216785655,198.90392858769124,204.30691172676234,215.96201862345856,203.28656858811996,188.4491144123056,178.19656029880767,179.63779748251332,175.04450694063905,168.71458438863826,184.606209837593,193.8519329557411,201.50571192677435,196.779150657093,197.18254341290978,203.02596704219224,201.06217403997823,211.62207666872968,204.0055608863153,186.15471796958064,186.33497998048983,190.67001372529302,181.36814745327703,178.67509770535383,175.17451030851043,183.57815381458343,188.65874067119157,182.59182887894352,186.75403684473142,191.4657550189865,201.73274902971738,190.69781032845214,197.16267525882205,194.28653441577026,185.34465736328033,185.69149115394035,187.35426898315214,180.91375051112095,180.13063956330984,168.96067834686667,162.15512116021418,176.86822282827927,180.953652939451,166.76000324354112,175.34760051249512,162.25043611776744,164.533845291873,183.8930731965632,173.85568002519125,167.45510319565244,167.3738643881709,166.21545408782254,175.92399060746777,173.24294836319862,168.81703450917468,161.6800363955519,165.81526723633013,179.13913829980675,186.30051847119398,182.61867009006104,183.2716267984252,184.6907038463405,184.01815115689377,181.6094307212105,179.21534287201862,173.8278167475125,166.09581306294575,173.27096706710012,185.200506319197,172.0769865881354,179.32838510811874,184.57135668665057,188.6399196162816,185.4264691612589,190.09204871033364,183.0536264886544,176.73196306671247,159.4434040674308,163.58455449847688
4,1985-09-21 17:57:31+00:00,164.95408470861048,177.7282176737989,189.3364150385279,193.2043699428034,192.17523614931886,180.97981293056256,167.66790109709962,158.99560436387793,153.38361360623367,159.82391086749647,157.25092990508486,165.03353010013038,167.18042762368037,166.58837048708938,173.20441324604036,177.08236205468376,180.90506794902078,187.5237507681574,191.59525757917294,189.79291844749898,185.7792290142539,188.46612360145664,184.29997864186458,184.4419524072573,185.65450385992068,187.61935363403632,191.75663088112356,188.07770189744886,188.13654209272232,178.66226996920562,186.56840500481724,184.2797232055815,185.68732952533034,185.90377544561858,189.16262741259567,195.95631866167878,201.30024511531312,228.86863074820292,205.04064541054095,198.6828662878387,222.42291832958205,225.3091300261791,223.31658948922353,227.80714803845072,246.23244802410537,243.49053869458373,241.59782096644545,247.55676049163503,235.07202588569317,227.57391283621044,223.39454150821183,223.70490171279909,225.72574444850392,230.559412588488,232.16912153302928,225.26413307988912,214.39614047573087,204.2013177885,211.58667924973017,213.0166528748661,202.0204782001627,205.2245871120753,201.17438791701346,190.48644902397803,184.692342609128,197.52627371206316,218.1570395004308,188.06754381613723,194.1574422672632,191.02225967999675,193.7465532453063,191.3742456726882,195.92139947986044,202.54035294469278,200.76557698980008,197.4183156563828,201.40149201336595,203.0012277688287,208.48588008230453,211.00113649187804,201.96185680852625,194.51932922052004,187.46292235133902,185.86843883120568,186.09346829849375,178.85398549253435,190.30738659406845,197.92084791215729,206.2967379336293,210.38363727299657,206.4317594005247,207.23458734976703,203.49919281078718,213.16429804081474,210.98974519012154,197.33125468553268,195.29010502163555,204.25338137547413,190.96374665161267,193.77184970299845,176.96642268172093,182.08070898738245,185.13953869826184,184.83601493114867,189.202888397544,195.89405913058806,199.75431357172445,197.70191518988645,203.5432347007901,201.4428745007137,191.96340359843228,192.99051239789839,189.55869522730194,187.09304204926602,184.67784466210622,174.7379782268392,177.67733045740252,180.4322767675121,197.02170699256342,177.28668939103662,189.16998023767277,184.2071262675939,188.69997223535893,190.7275743251173,181.70650451593917,190.07147311965633,181.51240626930525,182.43976529532247,183.7621801758377,188.19051894938636,185.22327310902864,178.99792842519844,183.5096390684823,184.39039443114444,187.69838123348688,184.31389903546295,189.0037724199101,183.6343562227222,189.73716023777973,182.99114161774258,189.93715847861404,193.29491231681692,193.47249681313616,189.71078956983536,200.38168519087444,182.98822884144013,186.30115944152976,192.06129083387606,195.56504915351582,195.6117340355987,190.3307407390041,193.25107622048563,193.16841461831223,175.27337360436377,167.73284141384855
5,1986-01-27 17:55:26+00:00,166.6488375548136,178.1411109016525,193.20732681491785,193.0505291812737,197.0572656409928,181.13696091529567,165.56931630259186,159.00544494226705,156.83659466085294,161.07476901057063,166.30871812497213,166.01685890399273,166.20505960745734,165.8681001735765,174.6936067402657,175.43022039957043,179.6268598564643,184.02802848984348,190.08956975805864,187.52932586100866,188.59564563993712,183.7569377537255,184.59171228919337,180.44130535695,177.53659510735528,179.75605742080634,192.71529991753317,185.34345741186294,180.02442485398382,194.33316014136966,189.9695913358065,192.0814933629356,191.11544740514978,196.19732657495751,194.05909371304148,205.71894870085646,207.34235227678795,227.59845474393032,208.78211175876885,202.7080941394516,245.53964805882623,236.2271818950119,225.92408313528227,245.68982600424593,256.8018713223057,250.42707990415929,233.13279391183897,252.30704608067583,235.85519236168994,225.41524930242855,223.82999768292552,219.55500098582036,221.96874291890327,225.1739597988289,228.08393493945516,222.5599049675288,205.0281190169351,207.77723025585664,212.36043843972305,209.95320176748407,206.96842507855413,200.13721502534779,202.5841598488821,194.33117157535207,192.1121168073538,195.10647312685637,213.7036918353283,199.189931295874,194.65306215404516,197.20517906823778,194.96475693916744,199.9175227187056,199.5249614577181,193.74232369725092,194.8902673035716,199.94021686740763,207.14908905266407,207.452830530315,209.57144760336644,220.06360285050582,203.07443530447034,191.66371444569654,188.55899875364975,184.00543514864222,187.59579016780265,181.84502999269597,191.77553271256264,192.32612738720366,204.3143521935552,199.72250939486452,194.14880029766323,195.79114618296003,193.7927883178035,206.98744946619087,204.79996838232393,207.21753257365887,203.45946444659097,204.2668386719992,190.7415076111158,190.17321338069627,177.19927325223642,178.1336038323285,189.56718915146993,189.1374738945646,188.0658620725123,191.89165788056425,198.3403904597543,203.78655754504194,216.59194954234772,209.1982647138604,209.17814199523355,200.96585730415757,194.06126349725116,191.97048906441952,189.7149922554368,178.59304117099185,179.6156426659652,179.8410212380343,197.00851627316587,189.48270026152363,184.28208816129688,178.552666808103,188.23772251849005,205.02899438854152,185.37866680815807,178.5127102648783,186.95332668116112,189.84551712828107,197.02609157997057,199.771684883279,192.86692247046574,195.35644209528,184.60012386833063,183.55921766940023,177.8467374176224,171.7050084270122,182.17974775027,182.36990347711358,186.80910222609296,185.4049537117542,192.01152354886628,192.24336268645362,190.17963021984917,204.3168359764597,198.53843287592977,200.480805330648,191.37123789360248,195.4077743955982,202.4576655276348,201.05590451968914,203.58202374461587,197.25037076605958,199.81172559047144,174.7107595409874,173.11396334870938
6,1986-04-17 17:53:42+00:00,163.07801849469888,180.915757237098,187.97564169230685,192.205579422416,181.18572529055655,183.1126714086239,163.14383186950644,158.1513176355629,157.74494783583197,155.4318942034167,164.6978148774857,162.30299233499807,157.8528944244185,170.7934275896568,168.3804142786405,169.64544198839394,173.4598443693061,178.1110457290875,183.28676306576324,187.76000106837273,172.4211979495702,171.34926595093015,178.43218944283817,181.9504658916804,180.60158654971923,186.18601059415988,192.55930506997728,,,,,,,,,,,,,,227.07815321267316,225.50625456561488,216.01980411331328,234.3128973860624,,,,,,,,,,,,,,,,,,,203.86683693551936,188.5967805055481,185.381277224648,186.8255203345076,204.98775609405686,189.48374514860217,193.93056599181986,187.74662528125822,192.77219320184432,188.9538780439898,186.3704242817187,194.11674566917986,184.76474878532923,190.86454728991916,198.89935615199235,208.87066718271578,216.0646755767298,219.35345158104045,218.16286118864878,198.32309555204563,186.23612304093209,184.39177590443242,183.29839558927472,173.16548748593078,193.81910634214267,192.05032298170653,200.184291857333,204.16648550921835,215.16104088593,218.80770104908788,214.7038885639804,225.52229190153372,212.0722566627378,205.74469772490005,202.3798700641945,204.3323266877856,200.51698063334487,197.34855373892552,174.2774936627316,178.25216169903345,196.83877123795386,182.9153853535251,193.50010518121934,191.4769059009517,199.35588034274437,188.6904317809086,205.6542349884183,195.83091014730397,191.28322134584192,189.00368468268914,193.70161998111695,188.53496795686138,184.7460845135153,182.55674043799223,185.84415190783585,189.50967758133845,210.83257752720093,188.76742204101163,170.5946636644054,165.57442546335196,181.72705138092184,189.49397537893324,177.01289407357908,168.55271504502173,170.02720776764966,178.3217501438083,184.12231297410108,192.34929284212484,185.55766064026847,177.96474227729908,181.45130420718513,192.56863041482467,203.00105627603182,195.67885482923006,207.9617193169607,203.42348180680068,207.79166756882606,206.0208799828583,202.0692124777575,196.5520924720246,169.92769276548842,168.9852205169339,196.31322861064552,202.0035313659946,194.45497576013958,198.73396958729398,204.39908217256237,206.5024638690761,198.91922253340323,195.25204742583128,198.6536495577536,180.85209687260917,179.7012893320921
7,1986-06-20 17:51:54+00:00,153.45093277480012,163.7424277945907,182.58236393413893,184.28746976645067,183.76254533993767,167.79437579925127,159.19526101774403,153.65539656288496,153.2683426851422,151.27989280151618,163.17595253828387,163.68887241063783,163.4980661723078,164.56031844125016,165.55742624025467,168.82050553174793,171.59208893297023,173.24503086393662,180.9663525347389,181.03469577458867,179.313324399036,171.58077701939447,171.4591863351493,169.61501906313924,177.6806973698757,176.6236967178455,187.47206573247436,189.4159671488738,191.68951649459123,196.5643971698631,192.15080142162336,189.39330037320497,192.24378113703597,193.00063402280398,190.17761533583936,192.20998181143176,186.02084173470928,208.20006407683655,194.52805575219685,183.47424468198642,217.095973399232,215.13673980243715,214.18358779184723,232.02055869605132,241.53141265554405,234.01421304450062,230.42163708045123,236.38970644466832,224.8510984967688,216.7020192409257,214.9864666771865,211.29747398422882,213.7188685782849,209.9013961717107,214.39236839135867,207.10865698804028,196.4333913213405,206.09942640877443,207.83905485323598,209.51183170324703,200.29136125351368,191.5837799174974,190.5067450132973,184.7585366594426,172.69604209796466,188.69768246831734,211.07046354541617,189.1118131659823,188.57479763070654,185.92977347846855,180.3760752715391,182.29005017296768,183.90666204057777,179.78997831854687,181.50311061099458,184.46782230668373,199.00205536419458,199.2193603377557,204.74425856562834,213.5411672574233,197.7540172784891,189.63514540467168,181.94248944264308,179.36925281292696,181.42007873548818,172.7587484098862,190.8075314207276,188.68641562841367,196.89259299196542,193.805987558443,203.35228287530768,206.4707099618605,201.79849366404378,212.3165135165773,205.9666537650161,193.01933607684424,194.25075239037764,190.53793646427334,183.94651248469492,183.63994168659167,168.54670885666033,174.4089398423482,184.91213870166172,181.4567282936267,181.072661021034,186.56552861629945,191.57805079077238,188.69472735083082,204.6414508792356,201.6219581279561,191.5573636797826,190.74301923975366,188.8707978290799,179.2291172024815,174.20166956948862,171.04232266951317,172.68084438337732,174.23541368641582,188.22003554360296,171.76140124213555,174.51958786470692,170.25185577562235,177.4304559022722,190.3963100136379,177.6563718518297,170.3219638906993,179.04117539574628,182.25143547889493,183.75082228540717,189.82680594753867,188.47125164708052,182.91431345204313,182.5247478117859,183.42647766537465,195.61994324385586,195.02796242282702,190.93265741726472,194.66229330116894,201.59121445754684,193.55315369137455,184.26606790359466,183.2486769892725,170.75779055436033,183.02066146804702,193.6843560086978,194.96764973088506,190.06547461920252,192.3972373253079,194.12418299550768,190.4681089997291,188.40608399832283,191.1699938980339,187.5574058536625,177.78763192526557,172.2612199789446
8,1986-07-22 17:50:49+00:00,148.32724126036922,163.33300383857062,175.84603345035117,180.47231098765488,177.9333215593625,174.43147976603333,162.5766217143621,154.82905466506153,154.05283154362814,156.33941174310337,156.22275419839474,156.2859129805597,161.25370080194858,162.90289198729818,160.88466601616585,165.9523217882596,169.7843664887933,176.54808159602334,179.79997005976168,182.3872487793676,176.63187508348867,178.55261733693786,171.15726448598951,174.41991367387521,175.05155110186274,177.82630890749306,181.90712071317313,189.2962437135493,186.64870456255036,185.92397204106996,185.859961675526,186.1080802397924,186.52092250806132,184.69767149293835,185.82099645653165,184.51143197891878,185.34389869218666,205.45938619595347,192.23585973506238,187.91235769781505,220.3944362933015,221.67727986004724,211.3814575958795,226.01471789909152,233.51932032903233,229.04490880347984,230.5638549179044,235.2139019762605,221.4524216960047,215.5545505122446,211.70007578779024,205.7912146594988,201.89836562736187,202.58682667038806,203.89921395265043,199.450145580018,188.65263501503358,182.85606938780853,198.69494824989954,197.75092299243275,186.1175281378697,181.8185138988431,182.94582200682504,179.10524706974286,165.40146813427816,175.1777435583617,203.51873094325032,185.62923327713906,185.8218184791673,181.81486847673364,183.880207740343,176.33763233834128,177.02701616999795,175.63060283791333,171.64095115944616,175.2957607128116,190.04792440834592,193.2474524643717,193.5251736482399,196.13217393657413,186.35260370794444,177.72609141987004,169.90370580787337,171.40824282220862,170.41184725763253,164.2144580588182,183.04179221667607,188.05553513228435,191.25100444613528,194.7760378834642,197.20532081936454,199.00040324363908,191.52061608418563,201.8260292781808,201.84049977916936,187.6954831698651,185.66785392122125,189.32787168087089,180.50797326345088,187.07287305841734,164.00109757080008,169.40379772678492,179.56950107430436,176.4517865593868,180.68092017416348,,,,,,,,,,,,,,,164.1436246355878,165.15758726660897,164.00202327509035,167.1490273306024,174.78448885243682,171.4105623848684,,,,,,,,,,,184.41550953517287,181.8666269281122,179.53281159152624,186.70302746218573,178.14618781055495,169.79858730413775,173.8095984276688,155.93711845891332,173.55332115159771,184.07621483996502,181.90437863676925,183.48824238541062,185.01235284655485,189.65677144313688,190.84214770800622,182.94515373012968,170.62903116395552,175.52832809544452,157.22566297335243,153.40624578965424
9,1986-08-23 17:49:39+00:00,154.64748996842238,172.14898431247354,181.39037016352506,185.76989368067987,185.89665916114478,170.16443022608905,163.88182650313558,159.54733609238835,164.01871853823678,162.71818478132,162.97080594700088,165.84109241907476,164.4934130158268,165.4118451204223,166.53780385659496,170.07337329552246,178.02635989401205,181.48974063266195,189.02844135758335,183.8368989130746,182.31249665894802,178.2716467048042,177.71990779589987,175.93409969680647,176.56013054325257,190.33928639586267,195.7355968889839,199.38151785709817,198.4194842181309,192.58094684938305,192.02738341503778,190.26422928305826,187.19347456370747,186.84517942630657,187.172742623208,188.7318728298555,,215.43785261746845,204.89946276943743,191.5327585267454,234.40588532452955,228.8421316267583,227.12774165267757,239.4038870070712,245.71296998989897,239.9606765099923,232.75090613392985,236.79123202963893,225.45382462971395,219.89909405851307,216.09109687037684,214.91213496335138,221.03135563183318,221.9242887753452,223.666385729423,222.95780133506332,204.6410474563035,205.6680778895545,213.2621501324249,211.484843922445,204.40771369076924,198.94081641232253,189.67665259774836,188.985473372178,176.77353066094375,189.86381240848524,212.91001012189915,187.12909933475123,187.480556844613,186.93567189655096,184.52827210874645,179.40728317691367,190.58241883199918,189.21593253270467,186.61048337461267,197.4683755722063,204.72277230233925,201.57331306989855,206.09964664850625,217.90169138211976,202.3475299181327,188.70733442825878,180.22539528534125,180.20245494346418,179.8975390415178,178.5190246492022,193.12114374040482,201.00368414600482,207.03146336392857,207.45025448466603,205.66443661551403,202.7023013668075,195.64516693375532,208.73949732891805,204.1923271357573,188.21444103566162,192.59498727005968,190.545992101751,183.9476459882569,189.90617953973123,171.01634018568404,172.95877840626252,182.0451544353728,179.88144281977398,183.5678269203601,188.53174976235536,197.03271089159117,191.97003555623513,210.12858221061356,208.5659463193669,191.57715608421944,196.16646583397602,194.5646950646396,184.9501275708023,185.08910792412473,179.42690544048924,171.61825087134724,178.13862068940898,185.5726431467237,173.5377460779713,174.14739593721552,176.73836544805832,171.59176257513207,190.57962921130294,182.62248090554743,187.9416444725914,181.74760699733955,178.39709204128158,186.53213507114447,194.68734311391054,197.29255019584807,182.24552585811512,181.13058613730448,188.57060179575905,193.7397985363049,188.5541344965282,193.6766994824399,197.1203459649463,199.59707339337007,187.39953021061928,185.63591778882073,186.00629741809382,177.64905098277683,176.22614223536766,183.94387079372137,186.68467355748052,182.73617210772107,190.14743717865983,194.02318647685783,194.1689844779951,195.00481025549394,187.3634588361713,192.07904862669454,180.44902034460173,171.35667509749268
