,dates,usa_CA_0063-0000,usa_CA_0063-0001,usa_CA_0063-0002,usa_CA_0063-0003,usa_CA_0063-0004,usa_CA_0063-0005,usa_CA_0063-0006,usa_CA_0063-0007,usa_CA_0063-0008,usa_CA_0063-0009,usa_CA_0063-0010,usa_CA_0063-0011,usa_CA_0063-0012,usa_CA_0063-0013,usa_CA_0063-0014,usa_CA_0063-0015,usa_CA_0063-0016,usa_CA_0063-0017,usa_CA_0063-0018,usa_CA_0063-0019,usa_CA_0063-0020,usa_CA_0063-0021,usa_CA_0063-0022,usa_CA_0063-0023,usa_CA_0063-0024,usa_CA_0063-0025,usa_CA_0063-0026,usa_CA_0063-0027,usa_CA_0063-0028,usa_CA_0063-0029,usa_CA_0063-0030,usa_CA_0063-0031,usa_CA_0063-0032,usa_CA_0063-0033,usa_CA_0063-0034,usa_CA_0063-0035,usa_CA_0063-0036,usa_CA_0063-0037,usa_CA_0063-0038,usa_CA_0063-0039,usa_CA_0063-0040,usa_CA_0063-0041,usa_CA_0063-0042,usa_CA_0063-0043,usa_CA_0063-0044,usa_CA_0063-0045,usa_CA_0063-0046,usa_CA_0063-0047,usa_CA_0063-0048,usa_CA_0063-0049,usa_CA_0063-0050,usa_CA_0063-0051,usa_CA_0063-0052,usa_CA_0063-0053,usa_CA_0063-0054,usa_CA_0063-0055,usa_CA_0063-0056,usa_CA_0063-0057,usa_CA_0063-0058,usa_CA_0063-0059,usa_CA_0063-0060,usa_CA_0063-0061,usa_CA_0063-0062,usa_CA_0063-0063
0,1984-04-27 17:55:28+00:00,215.7900755417134,210.31096370660725,206.0109792900155,204.04570376901285,196.79259058465016,190.8155071093149,185.21752109543172,191.80795676098407,202.9268113672667,209.29087772517207,209.31762610607063,209.21630236056393,209.1398966402804,208.43460061640633,209.0943613681256,206.39292530847246,206.68165601193408,206.63911765857947,204.85792878227227,203.13767245561775,205.78452818965715,206.1699673903837,210.40632767325596,208.7111988003334,208.33108554107835,209.5291349319737,215.9235673285774,223.9729483845676,220.90058699176842,224.72489475297138,218.64832152937623,217.09233967702303,213.07765450146837,209.12676690884618,208.20545454943212,205.1018140374437,203.98792373778195,203.41564099198575,202.27127526747557,201.6824437524744,206.60663488966293,206.76721654281394,210.67106598850341,213.80207131247678,233.1434598968921,227.6673579804202,224.39691491346215,233.78362908779366,232.85377148737655,238.73115010632281,230.8363199510015,233.277245138177,231.08385913832802,235.52026831734142,234.09846762654715,230.60818861282027,224.22079161795676,220.1580919949723,223.25421986038944,214.8153886433182,217.46048189871692,222.79792557504402,233.75573355440252,240.41924323587648
1,1984-06-14 17:56:37+00:00,220.51311477467365,222.37699537295495,219.04217285124642,213.1350317222003,207.6318304663537,196.86414297780402,195.31519361498383,202.04069829492371,205.07253445015303,205.26410086905432,195.942506084267,198.52071549532602,204.34610074289262,206.95709187501998,207.65874502620892,213.82528993116262,216.9744877979026,215.219705989064,215.0821257875977,214.4524624726276,218.09162104994243,218.94733505131134,221.73566034092437,225.3751154343774,222.5502024245082,218.58425862884928,220.30839111700726,213.80735553700111,214.4586766567843,223.82187167108552,220.93382472119077,222.99235002443217,219.8240904037515,224.91953064697148,221.0446319444648,217.8391617176994,212.0771187152132,214.1571565869645,208.86454828792512,209.64340117177022,207.54699691917074,214.92460502105982,220.83902558163527,225.87885229926331,235.36158212070606,234.84472388272619,236.29450698116588,229.75161593728527,232.47712652615283,232.75235862004706,233.1183768503535,228.60959764705277,229.72682693118543,237.36654620916434,232.44098172801063,225.82753593167098,221.18252082888728,219.30856740000485,231.68538751019156,224.7406700812818,220.66483902244266,230.01833686988567,228.94507552706753,227.08747976745178
2,1984-11-21 17:58:36+00:00,201.6367047068171,211.55165130925255,212.52032897048312,209.51830742443858,203.6662499850771,198.65207974469655,195.79649849855136,197.42899241834132,201.48319973265635,207.38050481773857,201.5526530155744,200.68499967848203,203.72465169445962,204.19134675644494,205.8163683561606,211.01997675717826,209.40730765332313,208.82800746949655,208.2803056465707,213.4911528684704,213.70794224658187,218.85973833801086,221.59728118115058,220.93823447432925,219.77584543974277,220.3087493652176,225.79674423898555,229.75400226371028,228.41785698783008,230.8115584549705,224.4869575535223,223.34783930601844,218.5638296904862,217.78720574319087,211.23583211143531,208.6436381001255,208.0103153265976,205.87461025874984,205.72061473788028,206.49218474813148,209.81818571573,212.2919518122724,215.95641834018448,221.51921415112207,,,,,,,,,,,,,,,,,,,,
3,1984-12-07 17:58:44+00:00,199.6651105046368,214.78289180602184,218.02270902874375,211.11379595542692,212.99496700150394,199.745495765384,195.29333388089043,197.33832024831472,205.57665220856944,201.94063849517408,197.98717950580706,197.57387396606282,202.61613314573964,202.85271068446318,204.65808027766658,208.90066021906122,225.30832448940902,248.88724981367088,246.58311738279292,250.22609427327373,250.72981863014613,255.95355055062637,256.0029804065317,256.9015114494635,256.1298530938629,249.88673302601651,229.04960472586083,230.28813154762423,225.86387580944424,226.8378360196665,222.20495673857607,219.51051366030813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1985-01-08 17:58:37+00:00,188.89287451465935,202.58000031475217,209.43487990034123,210.3021858813831,209.9585767200944,202.74504144096935,193.78187927298205,198.0764710808956,200.02161039260906,202.0144848546656,197.66549280776684,194.54164657649304,195.7375178601005,201.2583959750123,201.76100654204507,209.7215313900518,203.9395461825461,190.60913732794987,188.33223282035257,209.50880319688528,211.2566580499474,214.0137111091197,217.25764642065465,216.9961348525361,219.06536976013876,221.16269085100907,218.38700662151015,222.04405509049894,,,225.88567084278026,214.45586079865382,208.87330375023993,208.947213819649,231.66178297179889,209.93297290589643,204.14661979205712,203.01445843622696,207.95011412002674,205.53873415005017,211.66649134915644,212.11731657081276,232.5486761007129,,,,,,,,,218.75399324286406,218.0985816258488,225.4059833780681,229.8395119851453,235.0933697211901,238.18365363896606,212.0573762321689,210.4839142637901,212.80106620537595,206.93481171073446,209.42638528693175,212.69050465039865,219.85110775234696
5,1985-02-25 17:58:46+00:00,211.76659107017028,218.29390502910596,216.12996696541336,215.37805993914552,214.25364653554774,212.69193971176776,211.83509904116616,215.26717121891994,217.59088437972358,220.24985544674433,214.928905842135,219.7435877039527,222.57719599579903,223.112127893459,221.89719570478997,219.44460183241432,215.26206244894016,213.5316076387326,212.4932177019079,211.76493974701788,215.9574817702339,226.4572166188417,226.0663655087958,228.01324138644935,226.38332833150344,225.9069391974415,225.09807905365494,229.7496417551727,228.34345325523668,228.81041505484666,226.9336783684064,224.4319077114025,223.0339312099559,220.52531978594422,216.59642015157428,215.16515562234633,210.77020293268214,207.7193608078995,213.26505394266397,213.03557453151672,224.369538553613,224.98695075361488,233.1560996134953,233.9287922552903,240.6770084620719,243.78555891352084,238.34845160450627,234.90816013357107,236.49968516807448,236.10792567992667,231.53504046279872,230.8363327881151,238.53606272065508,239.24076157081282,240.0099021957912,229.08518673634356,224.6028621773167,221.00870482294798,221.18750911844248,218.37632806010353,217.73554714100922,223.82268492556034,233.38645090627656,
6,1985-03-29 17:58:42+00:00,219.72781570251507,222.46777216918662,217.73498983886432,217.84599271154522,222.65848004941674,217.66737511827301,214.19676008569738,216.3874007009154,216.74434490107762,220.44674916484078,216.4480653467559,222.175749203206,223.80060331904497,228.16886208137453,230.26792728186035,225.05904264325875,220.99707353727143,209.66190933401248,212.47475809436168,209.68514294013195,218.14558131923147,221.6684608643452,222.02424573666585,221.46933667091173,216.96614666038778,216.0127204730938,214.97858137501092,218.8465481644403,219.5695053463851,224.3128116859751,221.02107325641603,214.69252248345728,209.9604915930781,213.25534439674786,208.62098424555728,213.71078550256425,207.18333133413645,205.61642153936018,203.05303257987347,211.4220411055547,216.1095789034716,216.96091108421874,228.2519834441497,231.32532549463573,239.81981446674473,239.89363105851834,241.9274976662408,236.1284964448643,240.57486483872157,238.36169049847763,234.5720690335665,239.44003794929642,233.4689065554871,240.70667584349886,235.73615139152986,228.43263606207069,221.4980939813465,213.0454099811704,213.82934151183036,205.69048153762313,209.08902682750465,218.22621528751304,238.8618936248061,
7,1985-06-17 17:58:24+00:00,223.46470015553905,236.85551958772086,240.33284907455553,232.85139834620986,220.14535394314376,205.85228828240417,210.8643868083678,220.64373015334863,228.81570102668675,223.66642808662135,221.66012868567498,217.6209572104922,217.29880177564056,214.37645645496545,213.81704436525644,219.42205313640963,221.29588582017917,220.9470601477979,232.4900983544863,225.5946400886022,221.56147930905314,213.34468398841253,219.51132600149398,222.47631418342277,225.01268171428393,220.97472642704008,225.17683717424003,227.97832434494595,233.05119312256824,230.29625588070328,234.98008302304368,226.7566232484396,226.14072903330916,224.00836829149358,222.76736627253197,217.97285957998486,215.3026931745134,212.78304648670618,211.75688963110574,210.84477192555806,210.79074690948207,219.42721997888302,223.62148929486344,232.18711281501794,235.995561806256,239.56910334754897,233.59411580166318,239.7348285755272,241.56619463878627,241.6460052878977,238.44662780140303,234.93216073191758,237.44563158427658,234.48065135951012,235.3531495570631,223.91789219771124,218.5353517192213,214.16593950693579,217.63269966724494,218.0505782794185,214.2570434095163,221.83921088902363,239.51941155885558,215.997585667169
8,1985-09-21 17:57:31+00:00,207.0096445300155,217.01225575488868,217.39314953521625,211.78451831849742,199.9812603792016,195.54424693962497,197.95888673423113,204.61803946126824,208.80152621754553,205.30456836682393,200.0097451120775,197.56887906443635,207.3996397338171,200.46865185560227,207.82203010106318,224.4078185507874,229.462726789295,231.72747487517182,221.52400610036852,225.2018947061618,229.70980524388713,239.05218221112392,240.44684011393508,238.62191638815207,237.10919304929578,238.088911322884,243.73981377932182,246.68018264362848,247.44566752206072,244.6593690140424,242.23416761201557,238.57281217558372,236.97487587326864,228.86713789704066,227.69869291961402,222.71139606019563,222.42395110144912,220.1640001085368,217.15173756571693,214.9204056459664,220.3291425686154,222.81081520579068,226.92494981139237,228.55212775125415,236.318168178359,237.3072758334591,237.4034880166453,240.63204875137086,233.87084682252583,235.98061528267894,232.27328518022304,231.9734912107859,231.6470214023812,230.93479934594964,234.90699390597882,224.549005730709,223.36621267160828,218.8601600558018,223.72797795450418,223.96215801296142,224.39955638935245,235.68584083615255,236.38802580299222,219.63992123246862
9,1985-12-10 17:56:22+00:00,,,,,,,,,,,,,187.74441496873143,183.61253197876783,193.96244879210724,206.61690068850623,198.82996837239338,196.3092981255308,,,,,,,,249.28876380932326,246.84105589207718,248.92412053383296,253.49204047083344,254.9698332578169,248.8990875274814,245.9128612981591,241.1274292781469,247.4582704672344,237.80402356873878,230.1181013736093,226.79036982313778,222.1488120635916,219.95336760382628,220.66958274875336,220.77580840009637,224.0773559380728,224.83515112699797,230.4835877784446,240.5077119695468,243.93823710662826,237.69580323882553,233.41339963667232,233.7393100344372,235.28874453595773,232.78518025251316,227.09017154601628,227.1367063093181,227.23060000871521,230.14969582240025,222.47167802863527,217.5993244754606,220.20234768884256,222.47034108014128,229.91854826180824,227.60020924304337,228.73946348400665,239.13240273879126,224.8591700469678
