,dates,chi0200-0000,chi0200-0001,chi0200-0002,chi0200-0003,chi0200-0004,chi0200-0005,chi0200-0006,chi0200-0007,chi0200-0008
0,1985-07-27 14:08:05+00:00,187.03850952230235,189.5135308283889,196.94311882827097,191.59456903349852,190.68304773640773,189.91621090870183,193.12316978456883,205.44988150747614,208.56359889998146
1,1986-02-04 14:05:11+00:00,,,,190.8032229727336,191.86274790669322,186.81495917518825,201.84739135542605,207.0831879087891,209.77623391790422
2,1986-07-30 14:00:28+00:00,189.03580240736662,191.1379900914561,202.04621030614373,196.01685570960012,194.49585340797643,193.3171714692793,204.06752942009257,208.46726974029372,207.93741683413333
3,1986-08-15 13:59:53+00:00,190.36187814603585,190.63337647959128,196.170819016229,192.94329540516446,191.75329726231024,192.36154745132075,198.0469183857224,205.10192994254894,208.66831732575315
4,1986-08-31 13:59:17+00:00,188.68809549699165,187.18881880686848,197.03487904277765,199.09573294588913,196.70187192622598,188.7566186049075,197.65109666212143,202.4009764341905,195.57577055442178
5,1986-09-16 13:58:46+00:00,199.66155335188296,195.79584407316204,199.47548264932152,199.46142647218642,197.38218162398644,197.1469007228909,207.56791715093613,209.6964365091175,209.58126575731336
6,1986-12-21 13:57:14+00:00,186.87511444448592,182.50951871486026,199.52310429371053,190.26930068274163,193.92425904077513,191.5934875294398,195.9366342167806,198.44918182113162,207.0899910523493
7,1987-11-06 14:06:08+00:00,,,,193.17002613400342,197.15144244101987,191.89064426279148,203.7422456624957,207.5092013453995,208.97217583884085
8,1987-11-22 14:06:28+00:00,179.01946394465023,183.8121923477293,192.24469509359636,189.45366286175113,186.52974320620137,185.1595438669638,188.9629967943305,198.76182618006249,197.87498713036956
9,1988-06-01 14:08:45+00:00,179.34876488342695,179.8227887277335,190.36234619032118,190.1810435530742,188.52200787722057,179.5725337478526,185.520615128032,198.4617000400575,193.65646350626935
10,1988-06-17 14:08:51+00:00,186.3892911722823,181.06159790695557,197.16355871369433,194.51121967279204,190.48352562695342,182.2044485976991,190.98556379395697,197.89920208942124,196.6173325214863
11,1988-08-20 14:09:00+00:00,,,,203.15551666790302,202.41681971285325,189.89518393431754,202.7484500101698,205.43195363709896,206.06052621520126
12,1988-09-05 14:09:03+00:00,186.08313585489165,184.78726242135872,198.03984516503323,193.22561578331758,191.3340747502628,185.39092373619766,202.10235624090518,199.575512655003,201.43252020023985
