,dates,chi0200-0000,chi0200-0001,chi0200-0002,chi0200-0003,chi0200-0004,chi0200-0005,chi0200-0006,chi0200-0007,chi0200-0008
0,1985-07-27 14:08:05+00:00,186.23828551165553,188.71330681774208,196.14289481762415,190.7943450228517,189.88282372576091,189.115986898055,192.53922253355628,204.64965749682932,207.48329648560826
1,1986-02-04 14:05:11+00:00,,,,188.63860112843324,189.69812606239284,184.65033733088788,200.26780244201768,204.91856606448874,206.85399442809873
2,1986-07-30 14:00:28+00:00,188.2920229118348,190.39421059592428,201.30243081061192,195.2730762140683,193.75207391244462,192.57339197374748,203.52477140983962,207.7234902447619,206.9333145151654
3,1986-08-15 13:59:53+00:00,189.71412555669122,189.98562389024664,195.52306642688436,192.29554281581983,191.1055446729656,191.7137948619761,197.5742340637682,204.4541773532043,207.79385133013787
4,1986-08-31 13:59:17+00:00,190.20695079778818,188.707674107665,198.55373434357418,200.61458824668566,198.2207272270225,190.27547390570402,198.75945053027024,203.91983173498704,197.6262252104971
5,1986-09-16 13:58:46+00:00,203.44321289970594,199.57750362098503,203.2571421971445,203.2430860200094,201.16384117180942,200.9285602707139,210.32750655069884,213.47809605694047,214.6865061468744
6,1986-12-21 13:57:14+00:00,185.18103026534894,180.81543453572328,197.82902011457355,188.57521650360465,192.23017486163815,189.89940335030283,194.70041062659956,196.75509764199464,204.8029774105144
7,1987-11-06 14:06:08+00:00,,,,195.70128434879362,199.68270065581007,194.42190247758168,205.58938003545072,210.0404595601897,212.38937442880763
8,1987-11-22 14:06:28+00:00,180.7155098529107,185.5082382559898,193.94074100185685,191.1497087700116,188.22578911446186,186.85558977522427,190.20065191657466,200.45787208832297,200.1646491065212
9,1988-06-01 14:08:45+00:00,184.67015393295674,185.14417777726328,195.68373523985096,195.502432602604,193.84339692675036,184.89392279738237,189.40379092093212,203.7830890895873,200.84033872313455
10,1988-06-17 14:08:51+00:00,190.10789533596278,184.78020207063605,200.8821628773748,198.22982383647252,194.2021297906339,185.92305276137958,193.6991398052914,201.61780625310172,201.63744814245496
11,1988-08-20 14:09:00+00:00,,,,202.11073511442234,201.37203815937258,188.85040238083687,201.98604184952174,204.38717208361828,204.65007111800236
12,1988-09-05 14:09:03+00:00,185.2722733759782,183.97639994244525,197.22898268611976,192.41475330440412,190.52321227134934,184.5800612572842,201.5106457833197,198.76465017608953,200.33785585370669
