,dates,mex0516-0000,mex0516-0001,mex0516-0002,mex0516-0003,mex0516-0004,mex0516-0005,mex0516-0006,mex0516-0007,mex0516-0008,mex0516-0009,mex0516-0010,mex0516-0011,mex0516-0012,mex0516-0013,mex0516-0014,mex0516-0015,mex0516-0016,mex0516-0017,mex0516-0018,mex0516-0019,mex0516-0020
0,1986-05-07 17:30:05+00:00,220.66661089740256,219.24355961498628,223.4429228442032,230.31522809369088,236.35418479326995,238.90459006278536,230.37300755856467,221.1763534769267,214.12910193682728,218.85561305696083,215.00812319486977,214.59223019029088,219.3451166937965,217.978377866235,219.12845654521914,220.92482412818322,234.10175385493267,235.13258174128012,240.65585362875623,230.8719803766845,234.09604556926328
1,1986-05-14 17:36:04+00:00,211.9269006662911,218.410335569542,230.7048461937115,236.57099475331967,242.14354356424104,240.02986852337312,232.34824474183665,229.05137106767444,215.73256061195477,210.6603951854671,211.33125872668492,216.5166708105522,222.92450022788583,227.03115690629397,229.25150159903092,240.1422432265515,241.9194940460507,241.2922415393644,245.6833821179627,241.6540086188036,242.06216155502435
2,1987-07-20 17:36:38+00:00,255.48933858037623,257.3390799002211,257.4482684542768,258.15761656477616,265.5056443993021,266.66844887836703,258.16759093684334,250.23416701153496,244.7902871130574,237.30745295425353,238.4647027555575,239.72356872531063,243.74354226910975,246.9400369941223,248.09227664674484,255.9664786424766,260.69653942168486,256.39518564512065,268.67838494417686,271.2961328169401,282.50772879601584
3,1987-09-22 17:38:24+00:00,251.59679613234508,249.69582670365114,250.10197249648613,252.0903301432938,252.95111759729346,249.97730197965646,243.38916081035455,240.91302086286913,229.65459950342,229.59430651844696,224.6546452862491,231.50031849625202,231.93109987150734,234.52567336226525,238.80897981578096,249.02185009774064,263.810734601136,265.7490826818939,274.244221252434,267.62222628424394,270.46147452434883
4,1989-09-11 17:37:23+00:00,255.56861848736656,251.9184709601529,257.2355005571147,255.9207078475732,255.2080787273718,256.84278023817905,242.70500967589555,239.73001518066866,233.59178540405338,233.10707776130963,233.71598634996775,235.85973705713107,242.63447430813855,245.6904638024101,258.45497896600574,264.73287453574454,280.85748585395606,277.8769630559238,286.5685673632484,275.4888900436045,279.13108392256606
5,1989-10-13 17:36:37+00:00,248.83973326930283,245.1238537541849,247.31759946123083,245.6424733658985,249.1890015002459,244.76971880327594,233.75349676946186,224.05648784304623,229.0320306826324,231.10812351355628,234.391459019818,249.31486724690538,238.59427596090347,240.48202006278746,246.73366073006264,256.62096142602843,269.57107574581255,268.2146113068583,288.68462112227763,,275.53764422015
6,1990-04-23 17:31:37+00:00,230.85907283541295,244.62189604817664,243.2136672406392,249.63022945404248,253.7478014969435,246.00378686618086,238.71389445935537,229.12060049958882,223.06399945026345,220.42596953652912,225.4529897164399,228.4401366603144,232.7211187045409,239.76452733202342,244.5965163183142,253.8884900419819,263.36778542303597,263.93595905012114,263.55489672517865,256.6957967376279,259.41924945847927
7,1990-05-09 17:31:36+00:00,256.46636142409545,255.94465266757933,259.68090172936616,256.78542575440497,260.27996598689276,258.66444936004496,247.01930289345358,238.7307645350707,239.22174986180363,234.13348921088476,236.38775252113624,239.59340687697687,243.02040127927899,249.19173658690136,253.25763144676478,264.23719576777387,268.5055221641099,271.1723251226167,272.82859830544834,268.0380592916672,271.0383974036739
8,1992-01-23 17:35:38+00:00,212.25864130588374,212.46754409574808,228.240140485923,229.60980823952013,228.21677639591863,223.76949036358246,213.9376897332805,203.93141097652432,195.02910336614897,189.58169015043688,188.48437248263184,186.49103998121393,189.5476208720521,195.29144062099215,209.7333477785167,214.08894814577246,219.45707621106664,207.5695655208498,208.05046421660742,204.8565860511982,215.17067921487708
9,1992-02-24 17:35:34+00:00,239.57009997574355,242.49856263147285,241.7891439936505,251.71437394811477,255.72743801135314,249.86718517090176,242.979717538246,230.02247494860785,220.59357495951406,224.8945786187873,222.88494659161978,225.6292630167227,227.31862898780196,226.24940240023528,232.26939279493854,236.35969063262658,243.04401515271167,236.8640812480885,238.04470871727924,226.90428283715883,225.93042835648433
