,dates,per0094-0000,per0094-0001,per0094-0002,per0094-0003,per0094-0004,per0094-0005,per0094-0006
0,1984-05-06 14:44:03+00:00,206.43782303695224,191.76070241385113,211.1914911629931,214.97322454180897,218.2075449334754,219.38085599463835,205.6239923339683
1,1984-12-16 14:46:50+00:00,206.01241910766367,199.09320299187215,207.27024545988246,210.50094273074845,215.34539188950572,207.64453040602896,200.47828116114053
2,1986-04-10 14:42:16+00:00,212.52835187428937,200.47406129365373,207.14324821402676,210.097005442039,219.07294761198835,220.54307088099176,215.29128357139112
3,1986-04-26 14:41:53+00:00,198.34388756688887,204.1386114775719,213.14762079896283,216.76749047682176,220.5468288003904,213.39582228169675,204.17233252244174
4,1986-05-12 14:41:28+00:00,,,,,,,
5,1986-09-01 14:37:43+00:00,,,,,,,
6,1986-12-06 14:35:14+00:00,217.1666222413181,206.66224689495027,212.09406930080536,221.3240190289292,237.86108698274447,230.85832907391725,221.8887742370151
7,1986-12-22 14:35:44+00:00,225.60788445528976,213.5141483481656,213.2560038946287,215.6273014399046,226.7330131763987,211.2451388874343,199.49833814398022
8,1987-04-13 14:39:36+00:00,221.91693176659655,216.7527292666791,219.966115205624,224.28394824909236,235.26283974094508,226.856339419897,219.56133259815834
9,1987-06-16 14:41:19+00:00,,,,,,,
10,1987-07-02 14:41:39+00:00,200.84380389244322,197.7864737733982,205.17707056064458,210.5323623808016,217.47479308805225,202.63113676589563,205.8939273992224
11,1987-08-03 14:42:25+00:00,204.6652841743395,198.49663094287,209.2772299309832,207.66252808152188,214.16527680930744,209.7045559731351,196.9895618649834
12,1987-08-19 14:42:53+00:00,,,,,,,
13,1987-09-20 14:43:42+00:00,204.22072060644376,207.94861102705514,222.08032006517166,220.33759594289594,222.5074671765913,222.03304942870548,222.06542868521694
14,1987-10-06 14:44:02+00:00,202.16930940901344,205.77510958551642,222.29528897762555,225.14482943192186,222.22857334667393,214.17670070198176,200.37257756278805
15,1987-11-23 14:44:57+00:00,208.22005341036964,203.06292165765888,207.4507629443545,207.2596722355868,215.15341353777342,216.5875085408961,205.82854624673615
16,1987-12-09 14:45:10+00:00,,,,,,,
17,1988-03-14 14:46:39+00:00,209.51158824613375,200.20334670537605,209.88175668893237,215.0820937929364,219.30832180129633,209.6952309584172,201.89909883515844
18,1988-03-30 14:46:46+00:00,215.34774283343577,207.32781363031592,213.60466663554163,215.76139865732785,223.30423407489172,221.48125784613694,214.5962936616525
19,1988-04-15 14:46:50+00:00,209.94155012277298,205.03515313011505,211.928995218389,226.87887280020436,230.51652716095978,223.91532980095798,217.33403084199065
20,1988-05-01 14:46:57+00:00,212.37808519945085,207.57811389773403,217.02241963510693,224.79065935211594,227.68061809755486,225.49029524555658,214.27365233800066
21,1988-05-17 14:47:08+00:00,206.07363623381212,207.7168536409418,221.45368203244857,230.53935554221846,225.52015656387226,220.06814112606224,214.8275786819385
22,1988-06-02 14:47:14+00:00,,,,,,,
23,1988-07-04 14:47:23+00:00,,,,,,,
24,1988-08-21 14:47:29+00:00,200.66424216822256,202.09065999691796,207.27562308227445,208.66394269787233,219.25419170278315,213.25860708843229,
25,1988-10-08 14:47:20+00:00,176.5373884636402,180.41112917719977,196.8923599891256,202.13251704254898,212.5052439875448,199.51079763977688,195.39435815019044
26,1988-10-24 14:47:17+00:00,206.04092007139525,204.7667631921676,213.06720962769202,216.10013569948094,224.76270554135164,224.88069038801487,214.68528004913517
27,1988-12-27 14:47:03+00:00,224.8001500372883,213.2514744510211,217.23181453721293,225.7062535628871,231.7262098901866,229.78828023022962,218.87464389437744
28,1989-03-01 14:46:29+00:00,209.30880465108504,208.06990306590356,214.86529413614105,222.68782965304538,233.5220381004386,222.29150159202032,208.91298295358146
29,1989-03-17 14:45:49+00:00,207.02962646702773,204.5498434862184,209.93831786577513,214.49455539180437,225.81273926265246,225.388005825177,214.7667470319736
30,1989-05-04 14:45:29+00:00,,,,,,,
31,1989-05-20 14:45:08+00:00,211.14633716364375,204.21150755502893,216.58752489430526,222.9245378376745,,,
32,1989-11-28 14:40:39+00:00,217.4856907247544,211.86430147506726,217.9111387090186,224.31448547373043,229.54882678089882,226.4818275771976,222.0826439042521
33,1989-12-14 14:40:13+00:00,217.69350510236345,210.02171045850392,214.0933685277789,217.5642271780317,228.72778708758582,223.74735200416933,214.38215532871578
34,1989-12-30 14:39:43+00:00,213.51186264896688,207.04135961984065,207.77932493435966,210.28623427097298,217.96029309649407,224.11969820509597,207.2550159140893
35,1990-01-15 14:39:12+00:00,224.00331550577158,204.98307657308024,212.88651544448476,216.48821371736997,226.25109209323602,213.86229662888877,201.71637355935454
36,1990-04-05 14:36:46+00:00,,206.25216250351,217.05695789904215,,,234.52120270079845,222.91322244377787
37,1990-04-21 14:36:58+00:00,,,,,,,
38,1990-05-23 14:36:55+00:00,206.36278629921486,205.36286023009853,213.30530891275248,229.39803792033507,250.04089248258674,240.19360782472066,241.11710371336932
39,1990-06-08 14:36:54+00:00,206.54166739311142,208.49028291792177,216.49862610174966,219.02900876526164,228.57136177662392,234.80417164783555,227.4821516119734
40,1990-07-10 14:36:51+00:00,,,,,,,
41,1990-08-11 14:36:42+00:00,,,,,,,
42,1990-10-14 14:36:19+00:00,193.74691784507644,190.91971410923497,197.58775425794417,201.963612623061,210.05785080883075,213.3226474743514,205.1930264408888
43,1990-12-17 14:36:11+00:00,179.53798556136468,181.08597427300955,189.87702609433094,197.75095430961912,,190.6108474222803,205.914866352774
44,1991-01-02 14:36:36+00:00,,,,,,,
45,1991-01-18 14:37:05+00:00,206.27056391427163,200.73524100864384,209.13079682091671,210.0269240491283,224.12689839584888,222.9972357334987,217.4356833721326
46,1991-02-19 14:37:38+00:00,,,,,,,
47,1991-04-08 14:38:31+00:00,219.30834297401384,214.06601740844653,221.41972161115703,226.31118847880538,240.06257271754058,240.84956866855197,236.54508955666967
48,1991-04-24 14:38:45+00:00,221.0297421691407,217.1019244586655,226.08239037435126,226.27089408129348,237.83197373854625,239.90044062392602,238.77822005658925
49,1991-05-26 14:39:21+00:00,200.6737071195399,200.66765714676808,221.02832493068527,224.09325960924875,219.96059720726728,216.2507603599407,214.049302732063
50,1991-06-27 14:39:48+00:00,,,,,,,
51,1991-08-14 14:40:14+00:00,,,,,,,
52,1991-08-30 14:40:24+00:00,188.19329639263069,183.3235592023421,197.06104269291598,,,,
53,1991-09-15 14:40:38+00:00,181.7832523538332,176.4977029380917,193.5781631276155,,,,
54,1991-10-17 14:40:53+00:00,,,,,,,
55,1991-11-18 14:40:56+00:00,195.31776860032898,190.6660095972701,204.33247204279428,208.1821343934936,219.82188957390272,216.2164753071364,202.31327615815565
56,1991-12-04 14:41:11+00:00,,,,,,,
57,1991-12-20 14:41:03+00:00,215.91485822006618,209.47872441121984,211.5666422218007,209.27625291827815,217.50632037273263,224.3669920806284,213.70919182693217
58,1992-02-06 14:40:54+00:00,,,,,,,
59,1992-03-09 14:40:54+00:00,220.55848093960358,201.59754730812122,208.39669240109265,211.44467273260392,226.03751825901543,211.26658171787503,193.54308661392164
60,1992-03-25 14:40:49+00:00,220.77167464635616,219.6249052117995,223.6402415240112,222.47538923033812,,,178.94929475632165
61,1992-05-28 14:40:18+00:00,,,,,,,
62,1992-06-13 14:40:07+00:00,181.49910337909455,,,,,,
63,1992-07-15 14:39:44+00:00,,,,,,,
64,1992-07-31 14:39:31+00:00,,,,,,,
65,1992-08-16 14:39:16+00:00,,,,,,,
66,1992-09-01 14:39:01+00:00,200.1727757060495,196.23618007577858,208.64408851069277,,,,
67,1992-10-19 14:38:12+00:00,,,209.37530262792603,217.27431328786685,,,
68,1992-11-20 14:37:42+00:00,,,,,,,
69,1993-01-23 14:38:27+00:00,221.03525550323184,212.84994394959702,216.39938635646885,224.0336162575493,237.2391068130407,225.72894531928628,220.45158797228314
70,1993-02-08 14:38:38+00:00,202.9745965185165,197.68683558555733,208.0471038477395,212.00417690119843,222.36607952224657,218.57538413382406,206.85258605516043
71,1993-02-24 14:38:41+00:00,,,,,,,
72,1993-03-12 14:38:54+00:00,217.82856931498782,210.0919762610284,215.64532503734765,222.33018487447234,233.63526646609054,231.95861720319593,225.89934117568438
73,1993-03-28 14:38:55+00:00,200.29527893016282,202.09496214848892,217.34412424622678,221.41932618048935,219.12669512708882,199.9991910557922,187.0150411459327
74,1993-04-29 14:39:10+00:00,218.43398804223247,211.13033976850028,222.57308988183118,228.78203229473377,229.25340994615797,214.4348399236529,205.9776893804168
75,1993-05-15 14:39:12+00:00,202.17045852698925,201.49420112443153,209.7183802018763,215.5439886333235,,,201.91520360121385
76,1993-05-31 14:39:16+00:00,198.03835456853702,205.57470086031486,216.00666482872558,223.67501770257496,,,205.3675685942111
77,1993-06-16 14:39:14+00:00,,,,,,,
78,1993-09-20 14:39:02+00:00,205.98018858469194,203.44449176901898,213.08481249616378,213.3418549711878,212.89763975326386,198.51684135792678,185.11165173309467
79,1993-10-22 14:38:52+00:00,202.32891149056607,205.4957867395923,214.7902107564878,214.80518376752303,214.0517730554941,190.28862840761334,
80,1993-11-07 14:38:45+00:00,201.156796595023,202.92615671763434,215.65390115067743,216.69124917251156,218.03365273639807,202.4460147197256,176.12755693075047
