dates,satname,nzd0214-0000,nzd0214-0001,nzd0214-0002,nzd0214-0003,nzd0214-0004,nzd0214-0005,nzd0214-0006,nzd0214-0007,nzd0214-0008,nzd0214-0009,nzd0214-0010,nzd0214-0011,nzd0214-0012,nzd0214-0013
2002-07-19 21:48:09+00:00,L7,381.19,367.43,361.91,372.89,385.41,367.17,373.16,373.03,376.56,376.42,365.18,,,
2002-08-20 21:47:58+00:00,L7,387.63,378.97,373.77,362.50,365.01,366.37,368.18,380.85,380.15,379.08,367.91,361.94,355.71,366.51
2002-08-27 21:54:00+00:00,L7,374.19,365.67,371.24,364.35,359.29,361.68,366.76,365.46,373.08,363.15,361.58,359.23,350.37,357.87
2002-09-12 21:53:55+00:00,L7,387.79,367.42,370.07,362.24,363.11,361.92,360.60,362.92,369.11,373.29,357.19,354.84,350.92,350.21
2002-10-14 21:53:43+00:00,L7,369.43,368.66,369.23,358.41,353.49,359.70,362.55,364.07,369.78,361.46,353.45,352.91,350.24,350.52
2002-10-23 21:47:39+00:00,L7,371.58,369.96,368.28,358.44,353.51,354.92,359.32,355.59,362.72,356.89,350.49,350.85,348.22,352.65
2002-11-15 21:54:00+00:00,L7,377.52,365.87,370.12,359.21,356.27,357.96,359.46,365.51,370.75,374.87,361.17,360.02,353.05,359.13
2002-12-01 21:54:16+00:00,L7,383.24,378.29,379.96,371.33,364.12,366.11,366.66,373.46,374.26,374.91,359.98,365.09,352.64,364.42
2002-12-26 21:48:11+00:00,L7,442.69,388.42,382.47,375.54,377.19,391.77,423.56,,392.18,388.18,370.96,373.87,405.04,
2003-01-11 21:48:14+00:00,L7,428.36,,386.40,385.26,365.76,367.65,366.29,360.24,369.73,377.85,361.97,356.79,349.26,
2003-01-18 21:54:30+00:00,L7,370.20,368.21,370.19,363.12,353.45,357.12,358.23,355.46,362.98,359.59,346.16,349.85,346.79,346.61
2003-01-27 21:48:21+00:00,L7,388.52,378.65,380.85,377.16,379.11,364.23,361.86,358.54,368.08,376.35,346.83,353.47,343.97,337.29
2003-02-19 21:54:42+00:00,L7,362.96,363.86,362.19,351.59,353.21,348.69,358.80,352.86,359.64,354.80,342.24,347.78,346.96,349.50
2003-03-16 21:48:34+00:00,L7,406.85,382.81,378.95,368.94,365.33,367.41,374.48,379.03,385.76,378.59,373.82,362.81,355.05,366.98
2003-03-23 21:54:40+00:00,L7,389.76,365.66,367.63,361.61,363.83,364.45,363.67,360.68,370.92,375.18,363.49,355.21,352.57,357.88
2003-04-01 21:48:34+00:00,L7,371.75,364.27,370.61,363.40,355.53,358.25,359.95,357.68,365.47,363.61,349.69,353.01,348.45,353.89
2003-04-08 21:54:47+00:00,L7,386.88,367.37,364.32,359.76,353.18,352.24,356.24,360.24,369.14,365.26,356.49,352.16,348.92,349.63
2003-04-17 21:48:36+00:00,L7,368.83,361.87,363.71,353.25,356.83,359.16,361.34,355.50,363.14,356.71,346.97,350.15,348.28,355.89
2003-04-24 21:54:46+00:00,L7,389.80,355.36,350.27,323.85,326.40,335.77,354.01,379.14,397.61,,558.92,,,
2003-05-03 21:48:37+00:00,L7,369.18,366.56,361.13,358.92,355.34,362.25,359.96,364.18,369.72,376.08,348.03,355.82,354.95,354.43
2003-05-10 21:54:46+00:00,L7,379.60,375.11,374.48,363.81,386.18,365.57,366.20,376.00,387.43,380.77,368.92,,357.34,
2003-07-21 21:42:33+00:00,L5,,365.97,369.08,369.67,380.48,367.43,379.77,368.45,379.08,379.43,371.52,362.02,355.35,356.66
2003-08-06 21:42:51+00:00,L5,588.12,,,,344.37,,,135.28,133.17,106.83,,,,
2003-08-15 21:36:48+00:00,L5,363.81,358.52,360.09,355.56,355.58,356.58,362.57,361.08,371.89,360.09,354.35,,,
2003-08-22 21:43:08+00:00,L5,402.92,392.88,381.72,373.47,376.58,366.82,387.29,365.34,372.31,380.11,366.32,359.96,352.05,357.55
2003-08-23 21:48:14+00:00,L7,384.46,375.78,377.90,378.36,364.76,362.03,368.11,367.46,378.15,370.77,357.23,355.28,349.12,352.52
2003-10-10 21:47:55+00:00,L7,372.30,364.93,371.22,356.52,355.22,363.33,,,,,,,,
2003-10-18 21:37:48+00:00,L5,,,,375.18,381.85,371.20,381.27,382.16,391.65,387.99,367.40,363.23,361.30,361.95
2003-10-25 21:44:04+00:00,L5,366.78,360.86,376.21,368.65,355.37,360.79,363.08,361.49,367.12,356.63,350.40,348.86,345.74,348.30
2003-10-26 21:48:14+00:00,L7,371.61,365.70,364.67,355.69,354.58,360.47,360.65,357.88,362.71,359.07,343.45,350.77,347.64,350.08
2003-11-18 21:54:39+00:00,L7,384.32,,,,,,,,,,,,,
2003-11-19 21:38:14+00:00,L5,388.26,374.83,369.17,363.20,352.47,354.23,359.44,358.20,370.16,376.86,353.36,350.21,342.65,344.95
2003-12-04 21:54:43+00:00,L7,383.08,374.55,375.38,,,,,,,,,,,
2004-01-05 21:54:57+00:00,L7,385.81,375.86,374.89,365.56,356.07,362.08,,,,,,,,
2004-02-06 21:55:08+00:00,L7,,,,,,,,,,,,,,
2004-02-14 21:44:57+00:00,L5,460.97,454.87,,380.29,390.03,405.37,438.26,,,,401.29,,445.22,483.12
2004-02-22 21:55:07+00:00,L7,371.16,365.44,365.82,357.04,352.46,349.74,357.63,354.28,362.31,352.21,343.94,348.67,344.77,345.45
2004-03-01 21:45:02+00:00,L5,381.30,369.26,367.93,358.83,354.68,355.90,362.37,367.47,368.82,358.95,359.45,352.69,351.01,352.60
2004-03-09 21:55:15+00:00,L7,,,,,354.68,352.30,358.30,355.03,363.33,362.69,345.28,351.57,349.84,350.37
2004-03-17 21:45:08+00:00,L5,391.70,391.74,380.56,366.21,369.57,362.94,372.52,367.66,379.73,384.25,376.56,361.77,353.37,359.72
2004-03-18 21:49:07+00:00,L7,388.98,380.75,375.40,,,,,,,,,,,
2004-04-02 21:45:18+00:00,L5,401.67,384.01,376.08,370.47,367.06,368.01,369.11,377.91,388.72,379.35,373.21,362.11,358.55,363.10
2004-04-10 21:55:14+00:00,L7,378.34,,,,,,,,,,,,,
2004-04-18 21:45:49+00:00,L5,374.41,365.21,367.71,355.68,353.17,358.41,361.88,367.91,378.68,368.13,360.93,356.76,357.41,360.35
2004-05-20 21:46:44+00:00,L5,365.05,365.92,367.45,357.42,364.56,362.03,366.00,366.47,379.48,368.81,360.00,352.14,352.65,362.26
2004-06-06 21:48:56+00:00,L7,,,,,,,,,365.23,371.90,,,,
2004-06-22 21:48:52+00:00,L7,380.41,371.66,374.99,362.24,362.49,367.01,372.81,367.73,370.81,377.30,363.55,360.78,353.10,360.45
2004-06-30 21:41:46+00:00,L5,410.98,368.52,369.92,359.26,370.03,363.83,361.74,379.72,386.68,387.02,372.90,365.07,369.39,369.07
2004-07-07 21:48:09+00:00,L5,392.85,371.42,367.14,353.61,364.97,367.24,373.15,357.25,369.94,379.01,377.81,367.36,357.95,369.28
2004-07-23 21:48:33+00:00,L5,422.51,387.45,384.76,368.42,368.10,369.17,374.24,377.26,385.52,379.00,370.29,360.33,357.65,362.60
2004-07-24 21:48:45+00:00,L7,460.27,440.63,,,,,,,,,,,,
2004-08-08 21:48:50+00:00,L5,,,373.17,359.41,364.79,368.30,371.44,383.39,388.71,388.15,385.47,364.30,367.83,369.14
2004-08-24 21:49:18+00:00,L5,,,,,361.22,351.19,346.01,345.42,362.89,378.30,359.95,358.60,355.24,353.07
2004-08-25 21:48:37+00:00,L7,378.99,369.37,368.97,376.38,356.51,363.49,357.84,371.12,371.54,374.91,360.14,353.86,351.71,
2004-09-02 21:43:21+00:00,L5,368.82,368.66,371.53,360.08,357.31,,,,,357.70,347.36,349.74,348.57,
2004-09-25 21:50:07+00:00,L5,393.88,375.29,372.32,365.85,356.42,358.22,360.92,360.77,370.03,372.24,356.06,354.22,348.21,350.80
2004-09-26 21:48:27+00:00,L7,381.54,370.43,375.43,365.92,362.52,357.51,354.54,355.37,368.85,,604.16,,335.30,336.90
2004-10-20 21:44:28+00:00,L5,435.31,,385.81,380.49,376.86,383.59,427.84,,,393.23,371.89,370.12,365.65,365.78
2004-10-27 21:50:47+00:00,L5,382.55,369.57,372.38,367.25,359.94,358.98,362.93,365.13,370.96,364.80,359.00,354.01,347.70,353.98
2004-11-04 21:54:55+00:00,L7,,419.21,386.99,382.48,,,,,,,,,,
2004-12-07 21:45:24+00:00,L5,374.21,362.98,366.83,361.93,352.69,357.31,357.49,357.45,364.16,363.12,352.09,343.37,,
2004-12-23 21:45:40+00:00,L5,385.54,372.71,375.13,361.82,364.20,362.84,366.03,372.42,382.72,382.08,376.30,370.02,365.65,361.19
2005-01-15 21:52:09+00:00,L5,395.63,382.43,386.13,385.16,371.62,358.41,362.98,358.91,368.36,369.94,358.00,357.60,350.65,356.15
2005-01-23 21:55:25+00:00,L7,395.95,385.15,,,,,,,,,,,,
2005-01-24 21:46:06+00:00,L5,378.65,368.43,371.36,365.93,359.89,358.39,364.19,363.91,368.16,359.06,354.62,348.86,344.97,349.77
2005-02-08 21:55:35+00:00,L7,368.02,364.43,367.69,355.97,352.21,352.46,358.35,358.69,366.22,358.77,344.38,351.08,347.87,348.07
2005-02-09 21:46:19+00:00,L5,362.84,359.42,364.78,354.23,358.45,364.08,364.96,361.92,363.09,359.70,343.78,344.20,347.31,360.98
2005-02-16 21:52:37+00:00,L5,,401.39,387.44,380.03,375.80,385.61,373.11,369.31,390.66,394.26,370.69,363.94,371.03,370.98
2005-02-17 21:49:28+00:00,L7,376.82,375.81,380.91,368.70,367.28,364.87,360.97,357.00,368.94,377.60,354.33,353.90,348.74,
2005-02-24 21:55:41+00:00,L7,371.50,364.63,371.87,359.82,357.11,,,,,,,,,
2005-02-25 21:46:35+00:00,L5,374.54,369.12,372.65,363.07,354.63,356.67,361.09,358.87,362.08,360.06,351.07,351.34,345.46,348.94
2005-03-04 21:52:52+00:00,L5,,394.84,386.63,371.06,377.11,371.66,377.64,382.41,390.32,396.61,370.47,366.59,355.28,368.58
2005-03-05 21:49:32+00:00,L7,376.42,375.73,375.95,365.68,361.76,362.73,362.08,360.35,369.71,365.15,352.73,,348.44,
2005-03-12 21:55:44+00:00,L7,,365.53,371.21,354.18,356.19,352.83,359.03,353.47,360.54,356.59,342.47,350.90,346.10,349.16
2005-03-13 21:46:47+00:00,L5,375.25,367.99,372.91,360.43,362.94,357.96,362.15,358.47,362.62,358.94,350.70,348.33,346.90,354.44
2005-04-13 21:55:36+00:00,L7,,366.54,372.93,360.41,359.88,360.11,361.57,360.24,367.73,367.47,351.48,350.09,349.58,352.00
2005-04-21 21:53:10+00:00,L5,407.61,381.71,378.24,360.07,371.06,365.95,376.11,374.45,389.77,385.42,374.29,374.85,358.52,370.87
2005-04-29 21:55:36+00:00,L7,373.96,363.66,372.33,360.19,356.17,360.63,365.35,360.20,371.43,361.64,358.16,353.54,349.37,355.01
2005-05-08 21:49:28+00:00,L7,,,,366.99,359.26,366.11,365.02,366.49,370.65,377.09,356.81,358.02,354.33,357.62
2005-05-15 21:55:39+00:00,L7,,,,,,,,,,,624.53,585.88,,
2005-05-24 21:49:26+00:00,L7,366.32,361.71,361.49,357.04,357.62,359.67,362.29,,,,,,348.48,353.04
2005-06-01 21:47:18+00:00,L5,,,377.92,370.58,,325.10,322.69,339.57,,,167.34,,,
2005-06-08 21:53:33+00:00,L5,371.42,366.24,370.28,359.65,360.88,367.95,366.86,367.86,369.94,371.87,362.16,361.25,355.34,359.56
2005-06-09 21:49:20+00:00,L7,374.30,,,,,,395.02,378.28,380.47,368.44,363.75,358.87,,
2005-06-24 21:53:38+00:00,L5,,,,,,,,,,,420.73,406.42,,
2005-06-25 21:49:15+00:00,L7,,361.11,366.21,354.77,362.84,366.33,365.85,360.31,371.66,367.07,360.42,354.79,350.16,357.41
2005-08-03 21:55:25+00:00,L7,,385.38,377.85,368.31,366.84,368.44,376.28,377.40,380.55,381.78,378.48,363.95,361.13,366.34
2005-08-12 21:49:11+00:00,L7,,,,,381.38,378.41,395.53,,389.97,386.70,387.19,369.29,358.46,372.28
2005-08-19 21:55:20+00:00,L7,,,,,,365.33,371.17,368.12,376.59,380.25,371.33,364.24,355.33,364.24
2005-08-28 21:49:05+00:00,L7,384.28,376.32,376.13,371.12,374.25,362.40,362.08,369.38,375.37,373.91,364.20,,,
2005-09-29 21:48:55+00:00,L7,,,,,367.64,364.23,363.04,362.21,373.35,368.69,367.00,360.46,350.75,359.56
2005-10-06 21:55:01+00:00,L7,371.99,369.05,,,,,,,,,,,,
2005-10-22 21:55:15+00:00,L7,,,,,,366.35,361.97,360.20,366.94,374.82,353.58,353.55,350.94,
2005-10-30 21:54:03+00:00,L5,,374.87,387.38,377.52,361.97,370.02,370.20,365.53,369.57,378.33,360.48,361.53,350.26,357.41
2005-11-08 21:48:04+00:00,L5,433.91,400.25,382.13,381.01,378.66,376.20,390.73,392.10,386.47,382.72,369.97,362.83,353.22,364.50
2005-11-24 21:48:28+00:00,L5,477.88,459.96,,381.23,387.77,417.39,441.05,459.36,503.32,,492.47,466.33,460.91,496.38
2005-12-18 21:49:28+00:00,L7,370.50,367.51,376.59,362.42,354.64,357.26,358.49,355.42,359.77,351.88,339.38,340.40,342.39,341.08
2006-01-10 21:55:52+00:00,L7,,,,,,,,362.39,385.66,391.06,395.91,,622.50,
2006-01-27 21:49:58+00:00,L5,,394.57,380.18,372.42,369.16,363.42,367.98,374.51,382.62,373.95,365.89,363.54,353.54,360.44
2006-02-03 21:56:19+00:00,L5,368.16,363.15,368.95,358.01,358.47,358.35,361.55,359.53,364.33,364.22,348.91,351.26,348.07,348.76
2006-02-11 21:56:04+00:00,L7,380.26,350.78,344.72,320.78,327.80,331.26,,,,,,,,
2006-02-19 21:56:39+00:00,L5,383.30,372.23,376.06,368.93,365.61,361.99,366.14,367.24,369.31,368.08,358.87,355.30,348.33,355.74
2006-02-20 21:49:55+00:00,L7,434.59,,,,,,,366.74,382.77,379.76,372.88,360.76,,
2006-02-28 21:50:40+00:00,L5,374.50,372.53,372.03,365.00,359.79,362.62,362.63,361.69,367.34,363.85,351.64,352.92,351.84,354.81
2006-03-15 21:56:08+00:00,L7,371.82,368.41,374.06,359.62,354.77,,,,,,,,,
2006-03-31 21:56:06+00:00,L7,372.83,368.50,374.46,,,,,,,,,,,
2006-04-08 21:57:36+00:00,L5,,386.40,379.13,369.29,354.01,357.27,363.51,363.55,375.82,380.97,364.90,370.61,362.69,359.68
2006-04-09 21:49:53+00:00,L7,,,,363.54,367.54,367.09,366.62,372.38,388.06,388.82,384.52,370.11,,
2006-04-25 21:49:52+00:00,L7,,396.28,379.49,366.98,378.89,369.22,368.70,365.38,378.05,381.83,369.75,370.18,353.40,368.11
2006-05-18 21:56:06+00:00,L7,,,,,356.58,364.39,363.28,365.67,371.21,375.56,356.03,355.86,358.07,354.59
2006-05-27 21:49:54+00:00,L7,369.55,363.60,360.25,362.26,368.13,360.66,,,,,,,369.71,356.57
2006-06-27 21:58:48+00:00,L5,369.48,373.54,370.30,368.38,365.68,363.45,360.96,367.94,379.00,367.30,358.42,356.23,357.10,362.43
2006-07-06 21:52:45+00:00,L5,386.65,369.95,365.56,344.51,356.86,369.07,377.94,359.56,366.16,363.63,351.94,,,
2006-07-21 21:55:45+00:00,L7,,362.50,362.88,368.52,369.42,359.25,362.36,360.66,377.21,371.77,367.39,362.49,350.27,364.78
2006-08-15 21:49:31+00:00,L7,452.52,,378.95,368.38,373.48,375.38,392.92,381.64,380.28,381.54,369.28,367.13,355.43,369.16
2006-08-22 21:55:41+00:00,L7,,380.08,373.25,364.31,361.78,364.59,369.64,368.66,377.12,379.44,367.44,363.49,354.75,363.09
2006-08-23 21:53:23+00:00,L5,380.41,368.99,371.11,367.61,357.01,363.15,361.44,367.69,368.66,373.73,356.23,355.87,352.59,355.24
2006-08-31 21:49:28+00:00,L7,460.23,427.69,386.32,,,,,,,,,,,
2006-09-16 21:49:22+00:00,L7,374.50,367.24,366.13,359.88,355.09,359.77,358.02,364.29,368.65,375.94,345.31,354.79,350.20,346.27
2006-10-02 21:49:15+00:00,L7,,381.66,379.75,365.80,367.91,364.64,364.33,361.73,370.67,370.98,360.73,356.93,350.53,357.12
2006-10-10 21:53:56+00:00,L5,372.37,371.92,369.02,352.00,350.57,359.35,361.05,358.91,367.02,362.52,352.29,350.48,346.68,347.10
2006-11-03 21:49:38+00:00,L7,380.55,378.47,,,,,,,366.04,371.37,356.07,354.21,349.50,352.40
2006-12-05 21:49:58+00:00,L7,371.92,368.95,375.57,358.49,355.39,355.77,360.27,354.69,362.31,355.62,347.88,350.51,347.45,349.86
2006-12-13 21:54:55+00:00,L5,444.42,443.84,453.38,437.85,400.88,390.78,378.51,369.02,374.64,358.13,351.83,346.20,347.33,363.62
2006-12-21 21:50:03+00:00,L7,370.91,372.49,379.60,367.15,354.04,357.68,358.56,354.66,361.58,353.98,345.96,344.94,346.24,348.58
2006-12-28 21:56:14+00:00,L7,,,373.78,362.27,362.15,359.44,359.15,355.78,367.38,375.61,350.08,353.41,346.10,345.07
2007-01-05 22:00:52+00:00,L5,,,,,,,,,,,343.45,344.37,340.87,342.65
2007-01-06 21:50:04+00:00,L7,374.42,372.48,,,,,,,,,,,,
2007-01-13 21:56:14+00:00,L7,,378.43,378.27,,,,,,,,,,,
2007-01-29 21:56:21+00:00,L7,376.79,373.60,370.74,362.37,,,,,,,,,,
2007-01-30 21:54:48+00:00,L5,,378.86,382.28,373.60,360.31,361.55,367.06,363.76,374.41,377.71,355.60,360.81,355.08,352.55
2007-02-07 21:50:14+00:00,L7,,370.03,377.12,364.98,357.83,363.27,362.07,365.53,366.38,366.29,346.79,353.33,349.04,349.93
2007-02-14 21:56:27+00:00,L7,,388.44,385.16,,,,,,,,,,,
2007-02-15 21:54:49+00:00,L5,401.89,392.98,380.42,373.84,368.96,368.82,370.12,372.37,384.76,384.63,366.19,364.26,362.58,361.24
2007-03-18 21:56:33+00:00,L7,,,,,,,,,,,,,,
2007-04-19 21:56:31+00:00,L7,,,,,,,,,364.48,,,,,
2007-05-05 21:56:27+00:00,L7,,,,359.33,352.78,360.06,359.71,363.69,369.69,368.30,356.97,354.53,352.12,353.09
2007-06-15 21:50:07+00:00,L7,369.71,361.13,,,,,,,,,,,,
2007-07-17 21:50:02+00:00,L7,365.22,363.01,358.61,358.12,358.77,360.16,364.61,369.29,372.73,367.82,359.54,355.73,350.91,362.18
2007-08-09 21:56:06+00:00,L7,,371.02,371.05,366.46,357.98,357.22,351.95,356.98,368.62,373.99,366.55,354.33,352.28,354.93
2007-08-18 21:49:52+00:00,L7,383.28,,,,,,357.55,363.31,368.47,374.85,359.16,356.13,,
2007-09-10 21:55:51+00:00,L7,393.77,375.89,379.07,364.87,355.68,362.73,363.24,364.50,375.63,370.70,364.62,357.93,350.16,359.22
2007-09-26 21:55:47+00:00,L7,,,,369.91,357.37,359.70,362.94,360.30,370.89,371.39,361.14,357.11,349.16,356.62
2007-10-28 21:55:58+00:00,L7,371.75,370.45,369.09,354.39,352.93,350.67,355.91,353.51,358.41,352.27,342.30,347.71,344.24,346.76
2007-11-22 21:50:02+00:00,L7,382.66,384.46,384.98,370.83,355.44,363.15,360.10,358.32,369.21,376.00,348.35,356.23,347.68,347.54
2007-11-29 21:56:15+00:00,L7,,,,,,,,,364.52,,,,,
2007-12-31 21:56:23+00:00,L7,471.41,446.48,,,,,,,,,,,,
2008-01-16 21:56:23+00:00,L7,,405.90,,370.24,378.10,376.09,375.75,377.42,391.77,386.64,365.10,,365.69,367.84
2008-01-25 21:50:11+00:00,L7,370.82,371.45,371.07,356.60,352.85,349.94,356.99,354.44,360.38,354.27,342.31,350.00,345.79,347.09
2008-02-17 21:56:17+00:00,L7,,,478.10,396.07,393.78,374.86,367.23,355.01,360.57,352.61,337.17,333.85,325.72,332.13
2008-02-25 21:56:25+00:00,L5,362.53,359.72,368.91,357.90,358.60,353.29,358.57,356.96,357.71,358.15,343.04,347.80,343.46,344.73
2008-04-05 21:56:10+00:00,L7,375.05,367.95,370.70,358.86,352.56,351.93,357.91,353.49,360.44,356.43,349.71,351.23,346.48,350.67
2008-05-16 21:49:50+00:00,L7,445.42,391.14,377.61,369.26,367.49,367.27,368.82,375.31,386.36,381.59,505.13,,365.34,364.51
2008-05-23 21:55:58+00:00,L7,,,359.13,351.19,358.06,360.10,361.58,361.80,373.57,367.19,355.77,358.69,352.15,364.36
2008-06-17 21:49:33+00:00,L7,416.49,379.47,369.33,369.34,370.53,366.58,372.35,371.88,386.18,382.17,375.66,370.27,358.18,372.76
2008-08-04 21:49:04+00:00,L7,375.36,367.78,,,,,,,,,,,,
2008-08-27 21:55:06+00:00,L7,,,,376.65,,361.87,357.65,354.78,364.65,375.13,503.89,,348.67,352.70
2008-09-21 21:48:41+00:00,L7,,,379.17,364.77,360.22,363.82,366.06,362.81,350.91,340.78,329.31,315.78,323.84,333.70
2008-09-28 21:54:48+00:00,L7,383.75,370.00,374.94,360.49,355.74,358.16,358.94,360.32,367.12,372.12,359.19,355.62,348.26,351.89
