,dates,aus0087-0000,aus0087-0001,aus0087-0002,aus0087-0003,aus0087-0004,aus0087-0005,aus0087-0006,aus0087-0007,aus0087-0008,aus0087-0009,aus0087-0010,aus0087-0011,aus0087-0012,aus0087-0013,aus0087-0014,aus0087-0015,aus0087-0016,aus0087-0017,aus0087-0018,aus0087-0019,aus0087-0020,aus0087-0021,aus0087-0022,aus0087-0023,aus0087-0024,aus0087-0025,aus0087-0026,aus0087-0027
0,1987-09-11 23:09:41+00:00,193.07388660595365,204.65706865526477,206.9564132891805,207.43025972809397,198.960878862271,207.85431568886895,184.25816569578308,189.37323877321074,198.31198641610933,194.35451909326963,200.79708652591003,198.46219727182466,186.06657991165343,186.64124622526072,181.10079553848402,179.03859321167243,178.81660019724086,180.90936812757175,181.14805555836597,163.36953686707966,177.17294064137081,184.48323911937507,186.73117316381644,186.8945049049423,197.04559178597137,203.4613027325451,195.49948318858614,194.16367328253557
1,1987-09-27 23:10:03+00:00,203.44847900716942,222.55612095729674,228.79340984075804,217.15949353119663,209.34662585152483,218.29918397503553,191.23792867790294,201.2592124220509,225.74326156508653,220.78882105661472,217.3293384174729,207.5983544765159,198.20078199573808,190.81822330471155,194.28134638560266,190.54468769361125,182.5337546639727,184.02381231868216,195.30865239543942,187.3077238170437,197.31719043289243,197.6850042979845,201.3451857753189,206.1365828796673,212.77745064197998,212.46989378216966,197.4697104019041,195.26814888678592
2,1987-10-06 23:04:03+00:00,212.30402236911513,223.8356477615057,220.18719643055556,219.3727183917044,222.25528604146837,222.91487841059825,207.27176646770988,218.53001547753126,228.60491167347635,227.30859749075637,221.38739755688925,219.61146035350322,209.700093557196,199.04238581530038,200.8440869247263,194.92679207105476,202.70187702042847,204.73433921957468,197.18191328225544,191.9502670899678,201.78978094969852,203.12016197814103,204.6750826569256,212.05803068683258,210.46831035437341,219.3744444693264,202.97298689755252,201.85593638450516
3,1987-12-16 23:11:29+00:00,223.3301658728737,247.7184352672985,,,245.43078574365322,242.43684877188775,233.48573591822674,225.7659484900861,224.16854587204935,219.96597761803957,219.19117282075518,218.567821684723,214.24776511828952,205.80738298975828,197.8047973557734,186.83078681647987,189.7966284237118,193.57053670201202,197.14166040203233,186.52806121259377,190.50112401579554,194.46225762271118,199.61984923058665,208.77451410169002,207.9339984002495,213.08439262301485,204.85065870410114,203.1430007959568
4,1988-01-17 23:12:02+00:00,177.90381761530858,186.07555447584994,192.25081382775915,198.8431841668623,199.33350379535344,186.1761319378159,183.574302655238,178.61506081951188,178.73751068499845,182.6931079834857,185.45068622991204,181.38861606785372,176.23119807921134,165.9664106545602,156.7835464050055,156.29168913155152,162.38702025136058,162.4919531032256,156.25333960108884,,142.5491239313642,,162.8646677707878,,170.75808696697888,183.55770066232049,173.86097013145948,170.47099954278033
5,1988-02-18 23:12:35+00:00,190.03807154214542,206.32812022648258,200.9363275887253,205.6799676933834,200.17804658572138,196.78351800325035,192.54087763573008,188.4646120434192,190.4273583409765,193.9896579555456,188.22776776466455,182.84229815928254,179.16623761850576,170.27572338461061,163.0331180892134,160.5466612770469,162.00359950192296,157.87581498409918,157.5151248556001,,156.55891893877663,,167.838535062351,,179.76967318517234,188.28948925821754,184.6417857657999,181.22270146937728
6,1988-04-22 23:13:04+00:00,175.83268638393986,183.82089213148333,196.71147908751058,205.3988489594539,198.3531984074063,174.5491652776085,170.9446990012604,172.55971134378808,185.73824593142518,185.54287054265217,186.33529275373772,174.57714948969965,176.3893613587144,176.72163011116538,174.90650238584666,173.1404706066281,174.1589097786602,171.17319053621137,168.84373816337725,168.10576186246254,169.732353263349,180.634196264003,182.9642614861669,182.71122232705835,176.90096947138662,169.5703967150575,180.04215554841102,179.0498976910363
7,1988-05-08 23:13:14+00:00,160.07496657377882,170.138994400013,187.08864751393537,193.16177264205953,199.1225418415116,184.16369298938665,155.47669607006443,172.19757544461953,187.996442730354,185.90687214466814,185.86632347315486,181.63622556166095,181.19918053801368,168.8901933246538,164.352922615773,165.73360881870036,165.9469210940812,165.43216644821845,169.600554692186,149.4694097289154,165.82705500762512,167.02434317799364,175.49596698330186,180.54162545440133,180.5549526396381,184.8860429218976,173.16404855348648,168.23673419777955
8,1988-05-24 23:13:21+00:00,189.85189886556327,199.2576350509815,200.22959697286512,191.96700414730512,196.45390155928771,197.1730261363567,188.795175737284,189.75260263938466,198.01198269250858,195.0229281337604,192.798073995315,188.99260345548296,176.65552090244512,176.4949749949235,172.1384277289362,173.58166896264265,168.89583964581402,173.69184865551586,184.80832765020045,167.74050536441348,178.5798104479761,182.08395346200757,188.31549982569842,183.52416222757563,194.04409303631866,206.00143088630833,194.06869031114468,178.32997371131123
9,1988-06-09 23:13:27+00:00,194.37115452553667,193.65874116173717,183.02213440506785,189.5666087809895,189.84316876931396,186.21574523766915,166.72962846459333,174.27488946841848,184.1598393247235,194.8856703261827,187.88106287215103,180.2612068649415,174.32424832449684,172.16630376007478,183.96911539897707,176.12755241557014,161.51721793292486,167.44685125060704,174.735297681824,178.96790416265338,176.73664738802003,167.4667795309367,177.30333045525217,181.17070753461556,179.82973739680727,191.52864447777455,180.24304782012396,173.2203075344951
