,dates,jap0381-0000,jap0381-0001,jap0381-0002,jap0381-0003,jap0381-0004,jap0381-0005,jap0381-0006,jap0381-0007,jap0381-0008,jap0381-0009,jap0381-0010,jap0381-0011,jap0381-0012,jap0381-0013,jap0381-0014,jap0381-0015,jap0381-0016,jap0381-0017
0,1984-07-02 01:16:50+00:00,196.8439277772641,192.60706227933508,195.60861111560408,202.90506577869857,213.69575188160326,206.74705873934917,198.77716958647807,185.82512976718033,176.4917039279712,170.03944147250897,163.79096831207428,165.88279793878286,163.94506429226055,165.30804964533812,166.29996100514998,165.19533556736639,165.22673202723206,156.36297056912267
1,1984-07-18 01:17:07+00:00,194.16047047196255,185.52502516281797,194.00666812705822,198.619829977593,200.35432531634282,200.32336414932158,188.36961036869624,176.71104698126032,165.9576344895318,165.47915233701838,163.89996030780512,160.6291787578776,162.15235428757757,155.26768270917077,152.81033050411102,159.7396479115194,160.60576680652423,150.62679530963354
2,1984-09-04 01:18:23+00:00,189.08507016346186,166.92108965140955,177.8244788779638,182.4293995575322,193.66052052774475,193.1014859250126,187.02728867227137,172.85331788502646,161.37323226377396,148.43369088927972,143.07094284079812,138.7116179658226,141.1630082008596,134.19322335446455,132.46386704190294,133.8864283729474,137.19724793989192,131.49288507920429
3,1985-10-09 01:17:21+00:00,203.0131678426948,196.33074206039512,205.94072343996078,207.95020621327333,205.71487301112782,197.19903249888313,193.62595904288503,190.1073650570096,189.600469837523,179.71453520903515,171.24222965443926,164.07326356464566,156.5301889610622,155.32208974989663,152.3131493844136,160.228872543082,168.51133325887776,153.5443550456007
4,1985-10-25 01:17:09+00:00,180.08557720955648,184.40958445273753,191.64708561186202,203.3834745921663,206.60452549727353,192.81103575591527,185.96322440530503,178.180584827138,173.29228238887217,171.15546687745893,159.88332267609923,150.40211076221138,145.56334967621422,134.80318719555356,133.13249504511396,143.48275463961647,157.42195703540133,149.45337562069506
5,1986-04-19 01:13:40+00:00,206.177376191669,202.6065297799673,211.90455728356125,229.34603023038736,205.85260069380135,197.48011745687097,191.34289098644453,185.33082689124353,183.79069265202241,179.15261342015322,176.40864095218728,166.2412862665143,155.52954286146223,153.73478983353084,154.58765408429818,156.2298543961411,160.07188746321694,163.5429427982078
6,1986-07-08 01:11:19+00:00,190.17208892048225,186.09942242388644,195.5306136979809,209.73690278012646,211.09262377910775,188.4185836163089,174.21682731832442,171.8194882201706,171.07747015178424,171.1229622136461,163.22798163530987,161.16706737078198,162.32691097739684,158.93956101710657,150.5461459135845,157.7105846811079,162.1361033455196,155.8411961011293
7,1986-07-24 01:10:46+00:00,206.31943490479432,201.00320089420617,210.02103108892027,223.1940633168773,227.6275459673102,215.19178257661233,201.7189729483534,188.5870278082361,181.5564656314619,177.44213231329832,173.96842752189826,160.3169516038576,155.34908807987915,150.43973008769194,147.6178902256477,155.31702882557826,160.66519502348967,150.42868065326428
8,1986-12-15 01:07:06+00:00,,,,187.12521908978977,182.46835036079938,167.09126488585505,167.45431119483305,173.70648284092746,167.00189344285778,157.4530328314894,143.1287153911408,143.65790353875954,146.80524599832833,156.53960180992937,159.80555853210848,166.93012101776557,167.4436729326164,164.7878878533472
9,1987-07-27 01:13:46+00:00,195.6882223639055,198.73336580536474,203.48148915830046,206.134435800328,205.73314543968198,187.63293524631246,190.43576069847146,169.84018162684694,169.37133177085218,162.67278482917015,150.34310982180375,138.78174285938945,142.0157166226338,135.27640407656506,139.77203502443365,143.1606120514874,149.12658321821002,145.1004394545041
