,dates,aus0085-0000,aus0085-0001,aus0085-0002,aus0085-0003,aus0085-0004,aus0085-0005,aus0085-0006,aus0085-0007,aus0085-0008,aus0085-0009,aus0085-0010,aus0085-0011,aus0085-0012,aus0085-0013,aus0085-0014,aus0085-0015,aus0085-0016,aus0085-0017,aus0085-0018,aus0085-0019,aus0085-0020,aus0085-0021,aus0085-0022,aus0085-0023,aus0085-0024,aus0085-0025,aus0085-0026,aus0085-0027,aus0085-0028,aus0085-0029,aus0085-0030,aus0085-0031,aus0085-0032,aus0085-0033,aus0085-0034,aus0085-0035,aus0085-0036,aus0085-0037,aus0085-0038,aus0085-0039,aus0085-0040,aus0085-0041,aus0085-0042,aus0085-0043,aus0085-0044,aus0085-0045,aus0085-0046,aus0085-0047,aus0085-0048,aus0085-0049,aus0085-0050,aus0085-0051,aus0085-0052,aus0085-0053,aus0085-0054,aus0085-0055,aus0085-0056,aus0085-0057,aus0085-0058,aus0085-0059,aus0085-0060,aus0085-0061,aus0085-0062,aus0085-0063,aus0085-0064,aus0085-0065,aus0085-0066,aus0085-0067,aus0085-0068,aus0085-0069,aus0085-0070,aus0085-0071,aus0085-0072,aus0085-0073,aus0085-0074
0,1987-09-11 23:09:17+00:00,194.48077584330784,175.33518894645584,204.39969874245168,209.33384373662878,224.32747081286385,225.86318719388305,219.4915382959475,178.7891153628569,164.67267718889008,171.72516258276065,180.926041816209,184.89343842301383,194.017927075198,188.82526524578657,193.386626461786,187.24403667835236,186.1542600567902,182.3138179577657,176.0713437017763,174.4166543212613,174.4943450354549,166.33268176450935,171.9855125445561,170.02968588927507,172.38780512205045,176.8439419717334,181.66780702755221,171.67194217854905,174.74543305367462,172.53652324456982,170.54192490052702,177.18883992706407,162.54985995272972,155.1817976909058,139.80762848906159,134.85940721933744,129.15519931395593,127.63350756757805,128.6500664108555,135.14000351773754,135.577182342695,145.94121741751252,151.83451060550544,150.82752230548738,156.8372350269238,152.24185567573386,153.4008181046731,150.12750116916845,156.13610377668846,160.56766982601698,161.66424463296718,148.4583914166387,149.30660933464108,132.53833494385864,124.9014951082336,117.95880253074962,119.18995476879677,110.82985447608488,107.71328894111012,109.09550005316007,114.82245436407216,124.94137817256858,135.6880723688462,139.85978407639652,130.12595943047836,137.1212366790208,138.75779989276572,149.35423208915293,157.49730106698283,152.4961001539784,141.20873625683262,141.85064210728163,139.72778732612431,144.50270948270827,
1,1987-10-06 23:04:03+00:00,231.9189183408226,200.00627968935257,228.78591314077514,234.63670193414285,255.9574296364453,252.26811955413004,247.00011254141313,208.62157531110807,194.62066866292986,196.13699219523136,201.5071848009627,207.25925448432076,213.2461677279654,209.4808196371896,211.0595244116338,203.42802743169227,196.91833546521832,189.9102490291225,184.3619350676646,185.47718578038055,182.99067245596348,177.77858879974238,182.28715793516199,178.72299552269365,180.98915287768503,184.20087564800897,186.83459359557625,179.41970878707866,183.5729617949637,183.4023983929526,183.6312135534356,190.1940957182107,178.49615113825246,167.23755838079396,153.3484856389797,146.27120400434444,145.00508318320277,139.7863635044112,144.1402280574706,151.76687986591423,153.5169010711891,157.94869734510343,172.4339990954464,167.8255226766065,171.27102946785743,167.7459526059769,164.77089254452542,165.5411734778178,168.66747193555082,176.2368347328033,165.41967154657547,156.18930734244466,153.87854281908054,140.56314905055177,131.15684869314984,127.07758794695044,121.57869498788186,118.2311360590522,113.41013948198207,112.16870028527921,119.73085147022621,130.1742403749154,143.13922322270278,150.24696844161576,145.82835299644043,151.06646068120565,147.68185921021202,157.20750192906414,163.80028966664295,155.38890696043757,147.23478189690414,148.15563791019974,142.12946621385956,149.90139854764996,
2,1987-11-14 23:10:35+00:00,203.0621225795364,189.5033567570889,215.91756808127647,231.32422893377782,256.57844933154496,253.6919811471126,236.63221344203598,201.3236113770474,181.8880111432362,176.32784411014208,183.0349865731005,192.1164448395761,196.41330330659136,195.2095213977073,196.04605826929043,191.90147261779347,183.90148121987772,173.01535585471876,169.27479972731692,165.77505045445733,163.16439057918495,160.62325583139432,165.42020198381306,165.2018444017761,169.2597391785289,169.02217337842248,168.19081417669784,164.85070173307125,162.54843441130728,164.4586500122174,162.12632634932223,174.3855682884027,165.9666336366237,148.78290209750097,142.47646387533953,132.36906010371635,130.20820234179186,127.85938448493246,132.0367977613478,129.83934853950524,138.01316161682547,148.06441003431803,156.33315374272794,157.5503995836021,159.06091318878333,164.40873414740864,158.82364834566548,158.73611850054013,153.6704404495127,152.30860111582825,150.08728382683066,140.55245937320154,134.59356824056158,126.2877747124156,120.12837227442674,114.33494037207497,112.95016773106427,108.40823832274086,102.82261741220701,97.45765342794807,105.80618379107754,116.94605853825166,127.51530125277932,137.36588452457346,132.25819372381085,137.91658356149324,139.6721704798353,144.1047586348109,153.90290194958226,148.90807953189247,139.93045846990165,142.4310175833967,145.6594249729676,149.64021799486278,
3,1987-12-16 23:11:29+00:00,213.90052787905435,204.18558387614857,233.46598878397117,246.37722778658775,273.9180782490003,270.1702124348713,259.8446984672814,232.13947094980634,201.30001109118123,197.9096850930657,206.68927785198136,207.79061684901814,204.46076119589725,211.39883037175252,207.56768558067458,198.36970870012934,196.40968893278367,192.26177698934657,182.2853435250851,181.5441262487061,177.99742349430718,179.76845128481426,173.99703735651943,175.28846384664175,179.27767399011222,176.08459981621718,178.21525020345686,174.07077191889022,176.5212188369985,177.25695507543693,178.52902611503407,189.17650204364634,175.80077310714702,160.86351837372519,150.95960589056853,143.36158866787997,145.50699961057313,145.10137502420454,140.34765228355863,148.58061860762209,155.32516370705272,160.00675921953513,163.4897752325835,161.03092747745154,171.20237309947143,174.9132086630863,168.91339423185536,164.49591564968836,167.9306225384699,171.88873090329832,161.33393121259616,154.90140922299403,148.47070741035185,135.8190084578929,134.60038040213257,123.15603625943938,127.20785345459265,125.22729401994089,122.54952903271582,124.23286462462337,123.53093012933796,125.81265045779294,137.17109272623784,143.06958488381824,141.20484501329136,144.22187593287208,152.3069562960622,162.42225982966016,158.33716919377392,154.69370533415503,142.87564137446185,141.81524417438877,139.98297532421026,140.8593540167047,
4,1988-01-17 23:12:02+00:00,182.5083771592399,164.62994277418693,208.97693739927342,207.3232564835485,219.11505181875856,220.03496270739183,204.34868407746697,166.94536175589374,149.59648153631167,153.6046188907279,163.7481647407266,168.3417417475429,175.4780486845089,178.88057644719663,181.33667192814877,173.75578676894335,165.3633643581482,160.84215371623517,154.1890846780558,152.0669709438108,151.62843236147873,155.01067016726796,157.2318090268821,156.55776191813396,162.50074589905773,159.2339902806586,162.10774644402096,151.9747795383975,151.0308931968136,152.13710549543956,150.94888509240795,158.94615661470897,149.56401352370298,138.3579412299963,129.96727794930013,120.30928981588175,118.4409202467829,111.91455427275282,115.13192182368579,117.54686877583981,123.76193733591464,,138.79254545090396,139.0294018016766,145.72228394868893,139.25471935496046,130.92827460965486,120.1928617545868,128.55579973622432,134.85706407241204,137.08609371504292,131.61055596276645,131.36071403231853,115.70570559678009,101.3926705207459,91.602457422442,,,86.50261316731324,86.3463164607618,89.90070626323453,,112.67947673123767,122.97446943046938,121.05007799119163,122.05564667389481,124.16104669202153,133.7899587410203,145.32650891105706,138.3914561626736,125.79345693481687,119.89934168527591,119.96734090506499,,
5,1988-02-18 23:12:11+00:00,204.53346308444438,180.87231243818204,221.06165226736667,226.0167606257918,243.92802148564385,232.90057430298117,222.2367914007417,178.69681972964793,147.44796725458167,159.5656824562317,172.78735574038558,181.39352192551482,185.56816821056677,189.99656840677537,188.80266921013387,180.58549473169253,174.16848805868565,175.06527767030917,168.16541096946725,156.55299866770235,163.0507516774824,163.01544957986664,164.23781406995178,163.06163364311044,164.97120264403142,164.59824500437526,167.1074088537156,164.63158315222591,160.3880716372761,157.94956922851426,168.79410459264574,171.53493072442046,157.60158180121184,144.5326031731299,133.1621059582691,124.84665835692772,123.72500669047488,120.8946743865545,117.37676668015182,123.94497588846113,133.57161294870915,,144.98200133744442,148.49508822869126,150.7282876956873,146.9868558178281,141.51107199988593,133.22836956221974,133.17519417133047,140.33550852701748,145.59484689882194,136.60268901612437,135.21346198836466,121.42163130356471,102.01014165308935,97.96599098943989,,,89.96592240942202,88.47034532796856,92.97072759856134,,121.08037258613942,128.2557369736497,127.41214578985365,130.77027894248965,139.3082572959509,149.57021589679323,161.71175360746668,155.10418249255883,147.49860294544496,137.48231845349204,135.08848093551376,,
6,1988-04-22 23:13:04+00:00,206.3522704052455,167.7922815788118,,210.43308694135936,216.2152222013761,218.04330990981322,204.26722490321873,175.48744692780917,162.17360971819073,158.75944315718027,162.94868518321218,180.30218953029933,189.17243391710974,182.6582730287314,185.78392683505922,183.2555984821915,174.96167395151684,172.9992258173978,175.81717318330305,171.77221356007004,169.1535454057245,165.32838757285805,171.92480322081084,164.16263681959182,163.5124145920993,163.578256899733,164.3979804765344,167.3049672302684,166.56510715233742,164.96252866896947,161.8833198981543,173.1007771965946,161.72144886528883,133.83330691795453,129.28474265137498,128.07531933863328,125.29870479029694,125.05087506506909,123.14258529662739,125.20484178485066,138.32144344428943,154.60282367039616,150.52668878145315,146.02096352408432,150.61414089859505,140.86359523792797,145.9799035628351,133.80392438296207,141.36331075430076,151.6647240387276,132.70075873247913,145.7784003184474,137.11625222643175,108.3119325277693,100.00856226961545,98.69603156946248,109.4440350797204,114.5761697623643,94.69449876142646,80.80280027211724,91.62717914713392,107.5538266449645,119.61491124777687,132.2139237237614,124.8275060831381,128.53438786569578,136.12679405478656,155.38443402283465,158.17470069005867,153.4233213221606,135.3042207712596,145.13346141279652,137.9193754188161,139.336943474211,229.43640277870662
7,1988-05-08 23:12:50+00:00,203.23544839735808,167.68360319911744,186.61874192769255,202.81320766878684,199.0471488190752,205.00235425820148,199.99013220765744,161.58417253927448,147.9952793968987,144.204956927325,149.65999950181111,168.3951032216192,176.69944184831598,180.03730557825713,178.00514087367446,173.56340290406393,170.88145335091093,164.8664309704783,160.1808741600287,163.28012129271778,158.62109420787306,156.29943751634704,159.4627679423907,160.71740011128162,151.73996267895058,160.4856531147277,159.77164681741314,153.68833177533185,162.47335249376852,156.61962931719376,164.38920110196068,165.06905511281556,154.90267311482498,130.3325982923927,120.99345840820399,117.68542707228907,126.9354723969089,122.67153392356839,125.10843349609785,116.48543468978623,129.6677215645213,137.7733049121935,140.73023416181923,142.47734756263213,142.62936641948139,135.52699021747299,131.97023759755726,116.20894570351757,131.0088481818192,121.33383563937457,142.82756688481638,137.57364229754708,137.21590970367205,103.96644553398228,91.0335803141655,94.98384247628087,102.11786041226253,102.79363428055666,77.26764068651184,84.33522326144612,95.9135360992023,118.49612365132288,114.72020069447501,118.88732028195409,111.404467566611,134.39020775141972,137.15894995329444,150.0785244945135,159.12950379893996,151.12437172081306,136.44194740616544,144.00053766251295,138.00993816998613,148.79365076051482,229.44769869942883
8,1988-05-24 23:13:21+00:00,205.09152698679006,180.56451115194722,205.80915444894302,207.61028581653093,215.07908503381873,216.3589015231264,215.89499213663223,180.42646761265294,160.35375214020195,164.8020961847776,161.4652033932396,181.10954064636675,185.69343990126245,187.77962023665478,189.57057316481567,186.47592528518854,182.3044389137086,176.12359234131398,174.53198405559797,171.46826883269625,170.28233191969153,166.9491073933942,170.64038518663804,172.40380924103883,161.91986383399873,163.12105240927744,166.28043504885687,166.20940806063032,164.79900680430197,161.5367060336954,173.06080077420998,181.94009531343525,157.34837914129758,150.21279086090493,137.4017680977989,131.4257009846191,133.86779030007716,134.67605263126504,125.5876586776063,131.33338047442234,134.00415858773735,146.26918178663092,148.46911074921647,158.33170011530484,152.29563214188758,149.4506477808003,143.85887508829643,142.6116581527592,135.70926257058133,154.12913085846026,153.81908222099233,144.89282962573373,140.74480562071193,108.07105374898896,98.15767307851527,107.44269952219975,106.77670543970848,109.3604583273499,82.94503013521731,95.17440289386548,108.14259496569733,134.76849495839323,135.79061015849132,129.75895932698648,125.79078446610858,136.24377915481637,143.21623786575253,152.78788546684342,155.08535720612315,157.88960315073894,143.30136323745808,144.81911285139387,142.56990968151715,162.8686399282459,240.02045007625418
9,1988-06-09 23:13:27+00:00,197.97277543361332,167.151776084295,192.52200011234146,215.7927370783739,205.4463058213036,209.50841663182595,214.45068561038147,182.3800153632183,153.6075923833607,151.34115058684736,152.63868037175274,164.67384887765394,177.09679502420795,175.37337747472466,182.35092433825,177.34548769312138,176.02926983798454,171.56817984179418,168.3692719470184,165.7056852862479,160.52013611567403,159.56722066343224,159.7433610306156,164.95775783826937,164.98368411533022,160.01412569001678,161.6366729031315,154.84924295202583,161.80972186847578,160.06919637981602,159.0899036849451,161.69995307864002,155.3064422633734,143.50966093212799,136.00664635718073,113.47320314534431,120.21273370398096,116.1995821459677,115.49437297378621,118.46907199392851,121.39622772577987,141.91739108233952,141.76453480369497,143.03722530071886,150.89137069386584,152.2830317757875,143.77004523215655,137.55777485592276,133.47460315782337,146.85187357317483,142.23196466566432,132.15809935625197,117.87426487352043,108.07533511277639,107.57433736501045,104.00574124948236,91.0341757941831,85.19923566756637,89.54942569070884,93.41478077559455,102.03670602388422,113.07524024181892,114.88120132395387,129.80972044822997,134.626703490661,134.37639486117737,133.55969254740512,140.71086224027005,144.28786651711386,149.17155889337968,139.50403987935758,141.95442162188746,135.35911549048078,164.48155998828364,217.08394138413686
