,dates,aus0085-0000,aus0085-0001,aus0085-0002,aus0085-0003,aus0085-0004,aus0085-0005,aus0085-0006,aus0085-0007,aus0085-0008,aus0085-0009,aus0085-0010,aus0085-0011,aus0085-0012,aus0085-0013,aus0085-0014,aus0085-0015,aus0085-0016,aus0085-0017,aus0085-0018,aus0085-0019,aus0085-0020,aus0085-0021,aus0085-0022,aus0085-0023,aus0085-0024,aus0085-0025,aus0085-0026,aus0085-0027,aus0085-0028,aus0085-0029,aus0085-0030,aus0085-0031,aus0085-0032,aus0085-0033,aus0085-0034,aus0085-0035,aus0085-0036,aus0085-0037,aus0085-0038,aus0085-0039,aus0085-0040,aus0085-0041,aus0085-0042,aus0085-0043,aus0085-0044,aus0085-0045,aus0085-0046,aus0085-0047,aus0085-0048,aus0085-0049,aus0085-0050,aus0085-0051,aus0085-0052,aus0085-0053,aus0085-0054,aus0085-0055,aus0085-0056,aus0085-0057,aus0085-0058,aus0085-0059,aus0085-0060,aus0085-0061,aus0085-0062,aus0085-0063,aus0085-0064,aus0085-0065,aus0085-0066,aus0085-0067,aus0085-0068,aus0085-0069,aus0085-0070,aus0085-0071,aus0085-0072,aus0085-0073,aus0085-0074
0,1987-09-11 23:09:17+00:00,188.46774330233748,165.564011067379,196.5827564391902,196.30560656452633,215.64197936479556,218.7568760090999,212.38522711116434,171.68280417807375,158.15855860283887,164.6188513979775,173.81973063142584,178.37931983696262,187.5038084891468,182.8122327048162,187.37359392081564,181.231004137382,180.14122751581985,176.73028774115036,171.18575476223788,169.2053594524203,168.48131249448454,159.81856317845813,165.47139395850488,163.51556730322386,165.87368653599924,170.32982338568218,175.153688441501,165.15782359249783,168.73240051270426,166.52349070359946,164.0278063144758,170.67472134101286,155.44354876794657,148.07548650612264,133.29350990301037,128.84637467836708,123.14216677298558,122.04997735096272,123.06653619424016,129.12697097676718,129.0630637566438,139.4270988314613,145.32039201945423,144.31340371943617,150.32311644087258,145.72773708968265,146.29450691988995,143.61338258311724,149.62198519063725,154.05355123996577,154.55793344818403,140.64144911337723,141.4896670313796,124.72139264059717,117.08455280497213,110.14186022748815,111.3730124655353,103.0129121728234,99.89634663784865,100.41000860509176,106.13696291600385,115.17020029349175,125.91689448976938,130.08860619731968,121.44046798241006,128.4357452309525,130.07230844469743,140.66874064108464,149.68035876372136,145.38978896919525,134.10242507204947,135.83760956631127,133.71475478515396,134.73153160363142,
1,1987-10-06 23:04:03+00:00,222.6895147155405,185.00849879826916,216.7876884279084,214.63966074603164,242.62606884437116,241.360642542433,236.0926355297161,197.71409829941103,184.62214806887425,185.22951518353432,190.59970778926566,197.26073389026516,203.2476471339098,200.2514160119075,201.8301207863517,194.19862380641018,187.68893183993623,181.34008851993198,176.86304462212289,177.47836930513606,173.7612688306814,167.78006820568677,172.28863734110638,168.72447492863805,170.99063228362942,174.20235505395337,176.83607300152065,169.42118819302306,174.34355816968161,174.1729947676705,173.63269295938,180.19557512415508,167.58867412655542,156.33008136909692,143.3499650449241,137.04180037906235,135.77567955792068,131.2162029952207,135.5700675482801,142.53747624063215,143.5183804771335,147.95017675104782,162.4354785013908,157.8270020825509,161.27250887380183,157.7474320119213,153.86341553282838,155.5426528837622,158.66895134149522,166.23831413874768,154.51219453487843,144.19108262957792,141.8803181062138,128.56492433768503,119.15862398028311,115.07936323408371,109.58047027501513,106.23291134618547,101.41191476911534,98.83733949320506,106.39949067815206,115.17645948383199,128.14144233161937,135.24918755053235,132.49699220436628,137.7350998891315,134.35049841813787,143.87614113699,151.8020649537762,144.48142994874053,136.3273048852071,138.92623428491765,132.90006258857747,134.90361765656655,
2,1987-11-14 23:10:35+00:00,206.5825002927248,195.22397054102004,220.49405910842137,238.9517139790193,261.66343936170597,257.85242753542616,240.79265983034952,205.48405776536094,185.70175366585696,180.48829049845563,187.19543296141404,195.93018736219685,200.2270458292121,198.7298991108957,199.56643598247882,195.42185033098187,187.42185893306612,176.28427801696512,172.13510661928248,168.82604447255392,166.68476829237335,164.43699835401506,169.2339445064338,169.01558692439684,173.07348170114963,172.83591590104322,172.00455669931858,168.664444255692,166.06881212449568,167.97902772540579,165.94006887194297,178.19931081102345,170.12708002493724,152.9433484858145,146.29020639796028,135.88943781690475,133.72858005498026,131.12830664717882,135.30571992359415,133.35972625269363,141.8269041394462,151.87815255693877,160.1468962653487,161.36414210622283,162.87465571140407,168.22247667002938,162.98409473397902,162.54986102316087,157.48418297213345,156.122343638449,154.2477302151442,145.12895040034644,139.17005926770648,130.8642657395605,124.70486330157163,118.91143139921986,117.52665875820917,112.98472934988575,107.3991084393519,102.54264345810907,110.89117382123854,122.66667232218279,133.23591503671045,143.0864983085046,137.34318375397186,143.00157359165425,144.7571605099963,149.18974866497192,158.47939297672715,153.068525920206,144.0909048582152,145.9513952965851,149.179802686156,155.3608317787939,
3,1987-12-16 23:11:29+00:00,215.65656504191105,207.0391442657907,235.74883709568488,250.18197497277725,276.45457637312666,272.2455290818838,261.92001511429385,234.2147875968188,203.20238468427598,199.98500174007816,208.76459449899383,209.6929904421129,206.363134788992,213.15486753460922,209.32372274353128,200.12574586298604,198.16572609564037,193.89238292628494,183.71212371990617,183.0660251231819,179.75346065716388,181.670824877909,175.89941094961418,177.1908374397365,181.18004758320697,177.98697340931193,180.1176237965516,175.97314551198497,178.27725599985519,179.01299223829363,180.43139970812882,191.0788756367411,177.8760897541595,162.93883502073766,152.86197948366328,145.11762583073667,147.26303677342983,146.7319809611429,141.978258220497,150.33665577047879,157.22753730014747,161.90913281262988,165.39214882567825,162.9333010705463,173.10474669256618,176.81558225618105,170.98871087886783,166.3982892427831,169.83299613156464,173.79110449639307,163.40924785960863,157.18425753470774,150.75355572206556,138.1018567696066,136.88322871384628,125.43888457115308,129.49070176630636,127.51014233165459,124.83237734442953,126.76936274874971,126.0674282534643,128.66621084743508,140.02465311587997,145.92314527346036,143.74134313741772,146.75837405699843,154.84345442018855,164.95875795378652,160.62001750548762,156.7690219811675,144.95095802147432,143.57128133724547,141.73901248706696,143.71291440634684,
4,1988-01-17 23:12:02+00:00,172.75692224570864,148.78382853969862,196.30004601168278,186.19510417089742,205.02961694365786,208.51051599140033,192.82423736147547,155.42091503990224,139.03240537998613,142.0801721747364,152.2237180247351,157.77766559121736,164.91397252818336,169.12912153366537,171.5852170146175,164.0043318554121,155.61190944461694,151.78723129652758,146.26602756081164,143.61571001875035,141.87697744794747,144.44659401094242,146.66773287055656,145.99368576180842,151.9366697427322,148.66991412433305,151.54367028769542,141.41070338207197,141.27943828328233,142.3856505819083,140.3848089360824,148.38208045838343,138.03956680771148,126.83349451400481,119.40320179297458,110.55783490235049,108.68946533325163,102.85963185304523,106.07699940397819,107.79541386230855,113.1978611795891,,128.22846929457842,128.46532564535107,135.15820779236338,128.69064319863492,119.40382789366338,109.62878559826126,117.99172357989877,124.2929879160865,125.56164699905143,118.93366457517581,118.68382264472788,103.02881420918945,88.71577913315525,78.92556603485136,,,73.8257217797226,72.26088158566108,75.81527138813381,,96.83336249674937,107.12835519598109,106.96464311609091,107.9702117987941,110.07561181692081,119.7045238659196,132.64961752346642,126.8670094466821,114.26901021882539,110.14788677174465,110.21588599153372,,
5,1988-02-18 23:12:11+00:00,188.22234166884454,154.3667401378323,199.85719442708688,190.6759975586588,220.36751277422184,213.62379444818134,202.96001154594188,159.4200398748481,129.77758572101516,140.2889026014319,153.51057588558575,163.7231403919483,167.89778667700025,173.68544699117552,172.49154779453403,164.2743733160927,157.8573666430858,159.9192363558236,154.91262481929238,142.41669344084914,146.73963026188255,145.34506804630013,146.56743253638527,145.39125210954393,147.3008211104649,146.92786347080875,149.4370273201491,146.9612016186594,144.07695022167627,141.63844781291442,151.12372305907923,153.86454919085395,138.324801946412,125.25582331833007,115.49172442470261,108.53553694132788,107.41388527487504,105.74863307206893,102.23072536566625,107.63385447286129,115.90123141514265,,127.31161980387792,130.82470669512475,133.0579061621208,129.31647428426157,122.2342921450861,115.55798802865324,115.50481263776398,122.66512699345098,126.31806704402211,115.39823117584457,114.00900414808486,100.21717346328491,80.80568381280955,76.76153314916009,,,68.76146456914222,64.90983661654656,69.41021888713934,,94.57480028578966,101.75016467329995,103.85163707843165,107.20977023106765,115.7477485845289,126.00970718537123,140.5072957671869,135.827402637759,128.22182309064513,121.1711970378922,118.77735951991392,,
6,1988-04-22 23:13:04+00:00,211.11465544499893,175.53115726841116,,220.75158786082514,223.0942228143533,223.67158313861273,209.89549813201825,181.1157201566087,167.33286017792364,164.3877163859798,168.5769584120117,185.46143999003223,194.33168437684265,187.42065806848484,190.54631187481266,188.01798352194493,179.72405899127028,177.42144049716885,179.68661102810273,175.89961392785636,173.91593044547793,170.48763803259095,177.08405368054375,169.32188727932473,168.6716650518322,168.7375073594659,169.5572309362673,172.4642176900013,171.32749219209086,169.7249137087229,167.0425703578872,178.2600276563275,167.34972209408835,139.46158014675405,134.4439931111079,132.83770437838672,130.06108983005038,129.47308974484014,127.56479997639843,129.9672268246041,143.48069390402233,159.76207413012906,155.68593924118605,151.18021398381723,155.77339135832796,146.02284569766087,151.6081767916346,138.96317484269497,146.52256121403366,156.8239744984605,138.32903196127864,151.9695008701269,143.30735277811124,114.50303307944877,106.19966282129492,104.88713212114195,115.63513563139986,120.76727031404377,100.88559931310593,87.68180088509443,98.50617976011111,115.29270233456384,127.35378693737621,139.95279941336076,131.7065066961153,135.41338847867297,143.00579466776375,162.26343463581185,164.36580124173815,159.05159455096012,140.9324940000591,149.89584645254996,142.68176045856953,147.07581916381037,241.81860388206556
7,1988-05-08 23:12:50+00:00,211.45714055933394,181.04385296232817,197.30694173826114,220.6268740197345,210.92292638637363,214.71889954053657,209.70667748999253,171.30071782160957,156.90211257237252,153.92150220966008,159.3765447841462,177.30193639709302,185.6062750237898,188.25899774023299,186.22683303565032,181.7850950660398,179.10314551288678,172.50085940659872,166.86099904163407,170.40558783309683,166.8427863698489,165.20627069182086,168.36960111786453,169.62423328675544,160.6467958544244,169.39248629020153,168.67847999288696,162.59516495080567,170.69504465574437,164.8413214791696,173.2960342774345,173.97588828828938,164.61921839716007,140.0491435747278,129.9002915836778,125.90711923426491,135.15716455888474,130.3059623596888,132.74286193221826,124.70712685176207,138.5745547399951,146.68013808766733,149.63706733729305,151.38418073810595,151.5361995949552,144.4338233929468,141.68678287989235,125.11577887899139,139.915681357293,130.2406688148484,152.54411216715147,148.26184210811567,147.90410951424064,114.65464534455087,101.7217801247341,105.67204228684946,112.80606022283112,113.48183409112525,87.95584049708043,96.21100082874455,107.78931366650073,131.8563734145336,128.08045045768574,132.24757004516482,123.28024513390943,146.26598531871815,149.03472752059287,161.95430206181192,169.81770360950856,160.84091700314815,146.15849268850053,152.2222298244888,146.23163033196198,162.15390052372555,250.824098320566
8,1988-05-24 23:13:21+00:00,212.17924759216567,192.0820571356826,215.0231912359313,222.96701379484475,225.31690368602796,224.73529860220668,224.2713892157125,188.80286469173322,168.03211612935885,173.1784932638579,169.84160047231987,188.78790463552366,193.37180389041936,194.8673408420304,196.65829377019128,193.56364589056415,189.3921595190842,182.70504718916277,180.29075704746566,177.61096002402178,177.37005252506714,174.6274713825511,178.31874917579495,180.08217323019574,169.59822782315564,170.79941639843435,173.95879903801378,173.88777204978723,171.88672740967758,168.624426639071,180.7391647633669,189.61845930259216,165.72477622037786,158.5891879399852,145.0801320869558,138.51342158999472,140.95551090545277,141.25750747911383,132.1691135254551,138.42110107979795,141.68252257689426,153.94754577578783,156.14747473837338,166.01006410446175,159.9739961310445,157.1290117699572,152.2352721673767,150.2900221419161,143.38762655973824,161.80749484761716,162.1954793000726,154.106866412722,149.95884240770022,117.28509053597725,107.37170986550356,116.65673630918803,115.99074222669677,118.57449511433819,92.1590669222056,105.41222154607469,118.38041361790654,146.2860409421286,147.3081561422267,141.27650531072186,136.0286031183178,146.4815978070256,153.45405651796176,163.02570411905265,164.29939399311144,166.2660002298192,151.67776031653835,151.90683345676948,149.65763028689275,174.38618591198127,258.44852365023075
9,1988-06-09 23:13:27+00:00,205.8922175020471,180.02086944549984,202.81727480130536,232.95152822664704,216.88549992015237,218.86775725815676,223.81002623671228,191.7393559895491,162.18698795749728,160.70049121317817,161.99802099808355,173.25324445179052,185.67619059834453,183.29281954315843,190.27036640668376,185.26492976155515,183.9487119064183,178.92194747676837,174.80381862762084,172.56920174555717,168.4395781841078,168.14661623756882,168.3227566047522,173.53715341240596,173.5630796894668,168.59352126415337,170.2160684772681,163.42863852616242,169.72916393690954,167.9886384482498,167.6692992590817,170.2793486527766,164.66578288970422,152.8690015584588,144.5860419313173,121.39264521377807,128.1321757724147,123.5533497809419,122.84814060876042,126.38851406236226,129.97562329991644,150.4967866564761,150.34393037783155,151.61662087485544,159.47076626800242,160.86242734992408,153.12938585848735,146.13717043005934,142.05399873195995,155.4312691473114,151.59130529199513,142.45337404521587,128.16953956248432,118.37060980174027,117.86961205397434,114.30101593844624,101.32945048314699,95.49451035653026,99.84470037967273,104.85397487444331,113.47590012273298,125.94433360302378,127.75029468515874,142.6788138094348,146.06589758950975,145.81558896002613,144.99888664625388,152.1500563391188,154.58314120607776,158.5308995197105,148.86338050568838,149.87386369032123,143.27855755891454,177.35065334948848,237.67449076206464
