,dates,jap0191-0000,jap0191-0001,jap0191-0002,jap0191-0003,jap0191-0004,jap0191-0005,jap0191-0006,jap0191-0007,jap0191-0008,jap0191-0009,jap0191-0010,jap0191-0011,jap0191-0012,jap0191-0013,jap0191-0014,jap0191-0015,jap0191-0016,jap0191-0017,jap0191-0018,jap0191-0019,jap0191-0020,jap0191-0021,jap0191-0022,jap0191-0023,jap0191-0024,jap0191-0025,jap0191-0026,jap0191-0027,jap0191-0028,jap0191-0029,jap0191-0030,jap0191-0031,jap0191-0032,jap0191-0033,jap0191-0034,jap0191-0035,jap0191-0036,jap0191-0037,jap0191-0038,jap0191-0039,jap0191-0040,jap0191-0041,jap0191-0042,jap0191-0043,jap0191-0044,jap0191-0045,jap0191-0046,jap0191-0047,jap0191-0048
0,1984-07-31 00:45:29+00:00,111.23535347382027,118.8285726260719,124.19625706366415,123.08642992024627,125.22904736000848,121.1566849190314,125.7551326969699,126.4904821496332,131.37113851328053,131.45280343724355,128.60641533639298,130.16305751202518,126.73072902709006,128.26815228204936,130.3778481487131,134.56596044703485,133.12637490783942,141.89809600398362,148.8031247970609,145.8773539640034,130.5178056411091,124.41968187372424,129.65988447973632,134.6481985026661,140.0142389525709,138.76242932047194,132.35455483084618,134.92373335876357,136.25028601619096,140.2948976130013,137.05295543252151,136.60460553101652,148.73897879052518,144.75472760081334,141.38079588557423,144.69785309007955,152.12482411087882,160.06338166987894,150.2470545954335,147.36116312802955,149.39445246393367,155.11789529049477,164.861096644245,159.44287078234606,153.4626444210022,153.46954364600427,156.7492157349621,161.31396636817755,166.39251214433799
1,1984-08-16 00:46:00+00:00,116.09571296249821,124.11552871687634,126.81568208326394,125.91161028693557,131.04535194838243,128.10958946765234,130.80557295825326,134.53604229874443,133.35163672946877,132.7545740874267,130.72765579352813,131.36430944403156,136.96125219453643,135.45994086490694,136.31477778804125,139.66363138604868,143.12744612653907,151.42586212488328,148.94321988501466,139.78733568858163,128.1547452623361,138.95465293210322,139.490348318845,146.45472537628967,139.27154154564982,144.39615217822427,133.82540959335793,140.37706566397003,147.96736313019932,149.15937401194057,149.78731912799086,144.2116685888907,144.53680936533178,156.1576885501843,149.82624146145696,150.0604073490911,160.1328528083551,171.19871197326944,167.13732518510207,161.9045669071461,161.8605072617235,161.6302003139562,159.20543700768957,164.48908199560674,159.1160354688028,163.79783501119505,166.92537904834353,166.81284708314143,176.96390612504044
2,1984-09-17 00:46:20+00:00,114.32433102928104,121.6333242089258,126.84355273922088,124.60448445677628,130.27517705937538,124.5430415587673,126.22537848604188,132.37611476863077,128.0543852646354,122.96809357965289,112.54869536730484,121.78786071830315,122.51634230561812,123.84962550366272,130.31452961634403,137.46745621338755,138.27784420300046,139.46164283451256,142.93394011180627,140.68917940426525,126.37054777019682,132.38842369206714,135.7004053197246,136.3980916021214,135.06209488876527,137.11343048106056,139.03498598494426,126.21500682341868,136.77561355818474,142.76008557393882,136.14470234941427,134.63787712784804,139.02347114412902,145.0178487707205,141.75168641707063,154.6141164948445,156.90435596406593,158.79818358315939,157.774966492745,148.57395702080973,147.3516403448893,154.9804023735981,158.03215101854255,161.0177514185686,155.66260278770295,151.06083330771705,158.66383101923867,168.42299763874718,176.24244476828437
3,1984-10-03 00:46:20+00:00,107.65698386583779,113.58208650778033,114.63876507000323,115.91980699307476,118.09691133067103,119.31485026804782,117.62861837501474,119.93347373107356,117.36751368185827,117.01926742507885,101.52240035308063,121.67188550538918,120.44517097203374,120.58800532734557,126.50486338823987,130.8418572072256,123.29822850444455,131.75678990410415,140.45540508693074,130.19571470349274,118.24052454918747,120.65785438019483,120.4996432481509,123.59098654035343,122.75277865235506,120.38887034583956,117.29272059717552,123.20153043946824,129.3922199169965,123.87141248414639,121.26906709683311,123.56923236331694,133.27352490179197,131.15073884139025,128.12131616068575,132.7677674930372,144.1461766444142,147.03955456754662,135.35752312504434,127.92567517599379,139.39647418368438,143.77463610408483,135.85977399960166,141.8907490839659,139.28919799400325,132.24875887736295,,,
4,1984-10-26 00:52:01+00:00,120.43383313799728,123.78458605582372,128.27044064539655,132.70267098336114,135.91897068804093,134.576250484249,131.29038292044586,133.20437773880144,124.8585118299768,119.022259228592,95.65345020155895,124.78450243883385,131.58780942827687,126.81731723499774,125.48151436060212,134.1222016562684,134.668019570117,144.70408451793236,145.06808056341882,146.28281270908218,131.82918265623408,131.35232963371323,131.76093914002928,143.39325958102236,140.2938380139209,136.18632369930071,139.11726162141127,131.82049467436343,139.20797733415026,137.66869470075343,133.50367088517822,123.61115945515786,132.85139768339042,139.35547776798364,141.90288161265568,148.5175678987565,157.88598366945422,159.3960334096001,156.63334709102884,146.32063369181597,144.40697020972974,153.39052786463034,160.03407797035936,160.57486706419087,153.12753704508708,157.2224139966097,154.83180395383246,166.94122276445017,176.66101202693045
5,1984-11-04 00:46:10+00:00,128.11624439567962,137.0090570441965,145.23833890892615,145.42784759693058,146.2379693460715,147.4246051832703,142.45171811414266,144.9110072747561,146.59191498087463,142.85029323369798,137.39641006964945,148.2295643446518,148.13353406412773,149.9998105295828,149.9276314006917,157.73355812911296,155.16544423750656,165.43323241023683,165.9882866705398,160.3792169240099,149.00091538396805,146.18380464599485,160.80380223783902,160.3318126721762,166.86850794873942,159.05047812614924,148.9524455149819,154.0738043917269,159.86171639644053,157.6090599114611,157.1645997884292,160.8594009258287,166.64934282238016,172.8461611833812,164.17650078162418,167.84023280562312,184.78578539563398,176.7623632827932,170.71627210282614,168.69581895215492,175.5253062941469,176.84599323553314,178.30676954025188,177.34179642536895,176.6894583429015,179.45971554602636,178.36948775358184,183.09034384644232,187.19703231707956
6,1984-12-13 00:52:04+00:00,123.50668571386609,129.10796403559232,135.2152579778276,137.77711967891145,135.6714624847702,132.4315120619296,129.44076858088783,133.05725500502632,131.5245574491154,132.84542033214802,137.01211216001485,139.68663390014143,135.8262276101654,137.84973691257332,140.71717474067532,152.0369150663579,154.68164948739803,158.20261840332333,162.39925778636223,155.06706579930562,131.70120730240495,126.3093263267333,128.74632254284964,141.11242591462536,145.66959294826984,141.5839829937953,134.24053749846425,133.82668406807034,138.3729232405713,149.33123687604635,142.6825884089269,140.18619896380102,158.8043498333747,157.58105166615908,160.5704671258887,161.04408465174527,173.75673693727774,173.50368489640954,161.9765399473626,159.471499213097,160.7881834339966,164.40606183489152,165.97958689049275,166.98624539954216,165.26729657788576,163.01512754383725,160.75798100827893,165.72319312479547,168.7044160112124
7,1985-01-07 00:46:30+00:00,133.46726503067012,136.96951907047273,138.9957982026376,136.54776597099573,140.07417391149215,138.45021081095106,140.6606377948066,140.94006616563644,145.2525277305441,145.47821102771135,118.10834659980503,146.32519396386067,142.0069043222337,140.86096322246172,144.6267576470275,153.35444383346575,147.40302462955222,158.65123461329415,159.79551048693173,157.87254070574755,150.19859022260695,143.1387474549487,149.39846440759715,147.46610565936732,148.03652932091433,142.58020375637355,146.77374781674303,142.24900316457007,149.6641070579647,163.55144099929586,154.56632613728624,150.03007738771066,156.57327864994437,160.54558116128925,159.92649299185018,165.4445989087526,174.25979224791192,165.7057548606222,170.25293515652447,168.58488724423628,165.85926396664613,176.48118654185092,177.59547045563485,179.78640006339526,168.2558218722685,171.25143040715972,169.01832273071778,174.5289120036569,176.10502951991947
8,1985-01-14 00:52:20+00:00,120.05284226638663,129.09755075244175,140.35208481220604,139.97730003442143,140.76695480250697,139.4418350538429,140.92844285452023,142.3148727335404,152.08248830219122,152.2687881578307,131.68726749451548,140.1399747822661,134.85837912062834,131.6911206694587,132.7596791475751,142.88337575105115,148.82961724577004,155.64098104612293,153.06356909286058,150.89323018585472,136.27790049183932,133.06526468143332,149.89141829930173,154.50830409431498,152.32868223399345,145.89057397187582,149.21448371953088,151.55576844296075,149.00293101838037,165.1472629812165,159.27954088735544,149.7453769963072,152.04929317236198,152.79615612224188,155.67151449536408,159.60131794366612,169.38471010044645,171.09143223433125,166.332030295565,163.668045074259,163.36323405665175,169.1507639442936,170.1600058757745,166.8782645487897,165.69727151646302,168.81107330701252,171.37419799685156,175.08964571411522,183.2797243501895
9,1985-02-15 00:52:26+00:00,116.76256537746255,122.5364600077643,127.36841285254334,127.33340433795775,134.14351497518192,132.59276981179084,131.3615942427395,130.70831201178774,135.6190660686656,135.13990352042822,129.82489156719964,131.708802094355,134.7738921998477,137.39313119550252,135.22389159750335,143.19665549658924,141.220581356054,141.8403038121706,142.75105899461218,138.2209894538047,136.70470235042814,129.5127960305923,136.00180359102933,143.97966937456698,140.12723366244722,142.5389751618176,136.53935173988722,147.07204234406163,147.87789593032093,149.70864654758384,150.20888790358177,147.50072710344762,155.23016090139402,160.06971781134393,157.36743903263326,156.60637509170522,165.84641193159985,165.2486833313371,164.14336097892993,156.09378157010224,158.22807614829733,157.9208293665307,165.43692543260136,166.30228977178416,162.83941288172292,161.60894257169366,164.83216057373278,164.47482367680652,177.02564671162145
