,dates,chi0437-0000,chi0437-0001,chi0437-0002,chi0437-0003,chi0437-0004,chi0437-0005,chi0437-0006,chi0437-0007,chi0437-0008,chi0437-0009,chi0437-0010,chi0437-0011,chi0437-0012,chi0437-0013,chi0437-0014,chi0437-0015,chi0437-0016,chi0437-0017,chi0437-0018,chi0437-0019,chi0437-0020,chi0437-0021,chi0437-0022,chi0437-0023,chi0437-0024,chi0437-0025,chi0437-0026,chi0437-0027,chi0437-0028,chi0437-0029,chi0437-0030,chi0437-0031
0,1986-02-04 14:07:59+00:00,198.0215314787957,188.55002669354653,187.21916645709734,204.23526100355335,202.73902288234223,192.34239415995225,199.2909377650932,197.7690162101738,204.465730725628,194.68823236869673,199.1691228714071,196.95783895634955,190.73592557502272,191.3356337335292,192.56661502947372,205.98863402768197,185.70519255386495,151.47122034407897,176.40630722397597,174.49278580185404,187.06000932453446,184.8829377828406,179.96284426509627,178.80997806929474,191.3766530900591,199.21900538899135,202.61361068649586,206.7192726532411,209.28456150243335,,202.06944605612523,208.08942299724305
1,1986-08-15 14:02:41+00:00,203.6414665006158,202.49696472774696,201.46552774504548,209.2035354446079,199.5645931747834,171.62304857137937,182.79172049587655,191.66916671273776,205.48448974104102,203.03045522619942,211.6761282022707,197.16708586599952,197.4431789102635,184.38859208757725,179.86388901506143,190.3458914616299,171.34026000804192,145.33789910361162,178.29873452891616,175.20365166473917,183.31777743163343,181.301319147213,183.3281590428471,171.3228040779842,189.65601844651417,191.2988090121192,193.5997606173257,189.46549903679974,175.69891987192415,160.1442665106359,179.8847989724357,
2,1986-12-21 14:00:01+00:00,201.28065185950388,196.6223541822327,197.72686407373797,212.60996917723665,214.4514316237982,201.5246105507793,205.54535177426143,207.96349154456263,204.2997510665913,200.69822417525066,205.89418620619244,201.78569395671505,195.39814717023924,194.46024143369877,199.46507275700753,198.5310869699463,190.24974570720602,154.26037166240044,174.57649295837896,173.847847788785,178.91735604315318,177.16091444446295,177.95654478961646,173.19403948470745,178.4525589243207,186.61455655364028,193.51190956981822,191.9492087410217,178.8763762072912,181.90664941238964,186.33547154514744,208.04393640216523
3,1987-01-06 14:00:30+00:00,191.63582378930985,189.83104264682243,188.16032391914592,207.37520859158258,203.70641925052112,188.16802434777694,193.00827247768953,202.21529196736952,202.96771349678312,195.86975725795992,199.8338364472049,192.33722881171826,193.59709178967358,186.08835608663537,187.13131697160463,196.30136377338374,191.99403135016752,162.93314581599714,175.1148338024818,169.2591693401186,181.315820581635,175.03102499105324,171.8780650914182,173.1559002318786,173.12244714078085,179.45044755035374,186.5022132817736,186.17903903450917,169.91444582656482,170.48342308649896,178.18888155229575,198.3112922748454
4,1987-01-22 14:00:58+00:00,195.03826478451367,196.71303863823087,194.75357364983668,208.76627528928856,209.76199549188019,204.6059044025342,203.56274989721632,206.17660719284052,200.79079192608356,201.0877817074378,206.749342452462,198.7944155435946,195.8326109914464,192.1320054768386,187.1422927587602,201.38912404924173,195.42333717361467,165.1296746855328,178.8018129492042,178.11005674605386,182.72855384219162,179.70321241045423,177.42836779693042,173.23226746722204,181.81442250471315,183.75407013776385,191.66423494280608,191.28197369854496,177.88179942627966,173.91694736824275,179.56747900024047,204.44359722374196
5,1987-02-07 14:01:33+00:00,202.68007981988762,198.0078220425399,205.5959074086242,214.89045420494136,214.17120734406893,202.6750069173358,204.95003038913572,209.21889096976582,208.29096275299256,204.35411352489527,205.78105263049054,203.16039857936934,197.33104642379072,193.77996156155484,193.64629265833494,205.97665172662053,195.93803624047885,169.31948355818975,188.75041676748845,181.81604660180045,180.5739786891299,180.21851819274247,178.67957353870182,179.52022357255862,189.99697058376162,188.68766318936028,192.91636889446562,193.8151677832791,185.58376660181952,181.29256906995442,187.5852743345622,206.35479557903687
6,1998-03-09 14:17:33+00:00,195.43317786922114,191.80717983911228,205.1550423549599,216.8283738745558,215.1610070808058,186.0281750513167,183.1144148725311,191.74263920322988,206.67135561074937,205.1270323617629,212.86518380275353,206.90600369799455,204.63624583274904,191.8602519999171,186.92245582438073,194.89916304039141,170.0904985402019,147.69908466919887,178.7209231429615,188.57959784476785,189.68459743864196,185.60451003096256,188.65891141781992,180.9473647163831,182.8202871825966,188.88365642875274,192.05521297969864,183.03981864415476,179.67585097166358,174.36056639922813,185.77527126238505,206.65723457456153
7,1998-03-25 14:17:47+00:00,198.2486245730905,196.23996272162128,205.5406221881464,215.3613903058694,224.41394737542737,192.54741021921214,182.34257282287166,194.81606686382878,202.3143690762146,199.5406116115773,210.62099227896655,206.4751089446192,205.27846050485448,190.9425262655152,190.27733447374445,195.48204941884256,174.1268820820424,151.78024678484465,183.01678326387238,190.3073713284926,189.77216581424955,186.50246392231375,187.6086124057092,184.62147374379475,187.58498961944144,193.50026240727877,193.3471355942712,184.2344801758759,178.2177843134819,176.70176115804017,178.86102583979553,208.20441886109907
8,1998-07-31 14:19:24+00:00,182.06271527278574,,,,,177.77617740963538,134.48807894530046,,,,,190.18598652350897,,,193.30679634677944,190.83636505364117,,,,,,,,133.74232237174232,158.6670210841017,216.32616910324015,210.1712246256239,164.17387434732018,152.3022284389798,149.01022262356204,143.7841838637236,161.01560173401745
9,1998-09-17 14:19:50+00:00,205.94097091042482,202.64355465616146,208.97575222231427,209.9473428825059,202.88739341478504,190.73318176271573,190.8836782024506,199.03301163330838,207.3708048420671,198.21251526291326,204.03566024002765,199.56225237935413,201.0733109836102,199.27096999278032,194.38489709880625,200.796059566405,178.13335426125727,157.58350567634196,175.2981410281147,187.6986929311693,187.54052389095645,177.4845711454493,179.55908633220128,176.48925628264743,176.0610772912239,182.46387054029856,191.19071512768082,191.2464337355032,193.434635533988,193.2781991662635,195.4813638701068,205.29683989586806
