,dates,mex0261-0000,mex0261-0001,mex0261-0002,mex0261-0003,mex0261-0004,mex0261-0005,mex0261-0006,mex0261-0007,mex0261-0008,mex0261-0009,mex0261-0010,mex0261-0011,mex0261-0012,mex0261-0013,mex0261-0014,mex0261-0015,mex0261-0016,mex0261-0017,mex0261-0018,mex0261-0019,mex0261-0020,mex0261-0021,mex0261-0022,mex0261-0023,mex0261-0024,mex0261-0025,mex0261-0026,mex0261-0027,mex0261-0028,mex0261-0029,mex0261-0030,mex0261-0031,mex0261-0032,mex0261-0033,mex0261-0034,mex0261-0035,mex0261-0036,mex0261-0037,mex0261-0038,mex0261-0039,mex0261-0040,mex0261-0041,mex0261-0042,mex0261-0043,mex0261-0044,mex0261-0045,mex0261-0046,mex0261-0047,mex0261-0048,mex0261-0049,mex0261-0050,mex0261-0051,mex0261-0052,mex0261-0053,mex0261-0054,mex0261-0055,mex0261-0056,mex0261-0057,mex0261-0058,mex0261-0059,mex0261-0060,mex0261-0061,mex0261-0062
0,1985-01-04 16:48:49+00:00,169.92543397270285,197.48600071752335,,,,,,,,,,,,,,,,,,,,,,,,,218.94222472895143,,,,,,,,,,,215.9199647324756,224.83801243976845,229.1007779698441,232.18977140218502,221.29514171735974,224.75748989668745,220.36773603138158,221.56846219794056,222.61336718632361,227.96795517085877,221.8931271821358,214.54548840581586,217.2802420860503,211.11273029678938,212.92939375423202,206.47816252003233,211.9614052768783,195.92414439079283,191.04068236433605,202.4267116166011,208.76018267285278,205.57391401554736,204.58844680748513,202.9425675439167,198.5714251189604,202.21283482647465
1,1985-01-20 16:48:54+00:00,184.01715994799525,202.49048873543896,,152.59440015565244,155.54186399846458,131.25454387769722,,,,,,,114.74464100968655,,,,64.78932518867221,28.299286130252206,40.1555134007409,56.269003569559246,53.76510282427206,,,48.50642542512422,31.923171037478934,44.73163084942881,,,,39.39802389661619,20.66917908731117,42.74142284372628,51.022539920408796,74.34357470354983,76.34102659991835,63.76567048264757,,212.49312927532984,216.18689107458263,225.3261139207978,221.58071474373583,213.80945350303728,210.1052748710812,227.09456135341784,224.30180953905136,227.26155460625273,212.1372084353162,221.76604449345672,214.73875356794778,219.26887466871304,218.72500205176806,214.09967697170975,215.2737168639499,210.36284762266732,216.8854068183885,206.16335571617847,215.98601931529532,209.83646668616473,210.25056770308177,209.1920268229409,206.98361029101827,202.53422969569021,207.98559804297454
2,1985-10-03 16:47:38+00:00,,,,167.71258289385833,161.8247230371433,148.6350956267478,,,,,,,155.0310042654399,,,,77.74707505510908,68.58311567559916,65.49194666577235,85.99756430204924,78.45958117682898,,,67.37617099750332,67.73353912325577,69.01046155075306,,,,74.80003786406206,54.97386584840781,72.63881245359032,72.00647060646752,80.77703643218675,97.42153567221597,78.79268961374454,,,,,,,,,,,,,,,,154.4396882064161,,,,,173.7319795148727,167.08128865502533,177.78313000196957,174.92149118254576,179.32228418483956,170.07888489976634,176.2597743899509
3,1986-01-07 16:46:05+00:00,173.43492332388786,202.47577667583747,212.9734882576017,218.5953569749592,,,217.18678767761762,226.9638053831761,225.68722409867883,224.99778644971477,223.9606270487753,229.92132448706244,232.17706904984018,223.44034164627942,227.2524247938403,220.8359635871969,224.04685846307518,223.37852785828596,225.67523841932328,215.85630597695254,213.1649800677889,210.38145677084844,208.29800175769935,212.59148028558042,206.5238818082901,206.32948213377188,206.19636047485614,209.978555622322,207.62495002085814,214.6932798664106,208.79577200560084,208.10647500897082,211.25451128738428,212.6324281257306,214.18559955208335,210.65512661835228,213.40440392631245,213.37596650072962,200.40955278928507,211.0860407145198,211.00782562661652,216.17032506366314,204.8501553660981,209.08304593962532,203.59121518382577,197.9219312171741,199.86220942307398,195.94639090340024,203.54863461741596,184.2161893898504,191.384714315925,178.191150327598,192.83711232640536,200.9613493899387,202.436937997454,199.41606327952604,189.56961218544726,195.03370413466226,193.5609960635491,191.88923055906017,192.18874493721955,191.82037164668856,185.6307033268376
4,1986-03-12 16:44:40+00:00,189.62409586578053,226.06226011311992,239.18446895620784,234.27610069754869,,,237.64798890318949,230.0269847954717,231.7844602553093,231.31257860689976,235.22840534560467,228.9265334815891,232.2181642162983,226.02600990026988,229.72094672792988,223.43251161398746,229.27988406225268,230.9721442746259,219.8096416559155,212.37479464747824,222.97006430082175,230.59102308408177,228.38994135337865,219.02471846066655,217.75149606569033,228.04879476317964,218.75499788898628,224.73154077480848,230.26676863250535,236.5267093625886,229.64991130511336,229.380634496475,239.37857225715587,235.99769707593694,235.37988373092134,231.7608879207599,228.68400331362278,227.25039716002965,231.004318112323,214.64685372089656,220.36219502708678,209.7411274596787,208.00980194084315,193.92889272584233,186.83223350917586,188.41703579324113,198.68125220900066,191.5698291451301,203.77485087573842,196.59793506314253,201.8345419725697,196.8928433967173,202.43249645887136,198.72578350376904,204.15066667101735,208.37749057710684,213.05937229762503,213.29723898897092,213.34871723866593,225.39613845069886,226.39016071427486,224.92994503588156,231.7641877513086
5,1986-03-28 16:44:21+00:00,170.74279767533912,198.2367983815011,214.5333739915508,203.6189751952264,191.0507517354696,196.18114071133368,201.90370119420356,208.8825673928373,205.14086672922468,206.90316568988598,217.00418847819253,201.24794597324467,204.79113404443407,207.76782839444581,210.7854712579248,,,207.2816034838152,195.846408511899,200.0757910449582,192.96578476106106,205.21243832302895,199.8949658836278,198.3598424727604,177.69076848860234,,194.4196503545972,205.0695997178314,212.2565822719039,212.52924251372346,223.04713091146436,216.79766416419548,206.80000080286865,,204.33547473173863,209.22252571010742,204.9974258833161,195.51719078366787,,189.7167781398623,184.80095130419303,183.86501018670214,183.76445654585936,166.51931340981324,174.47711078637107,160.92871624542644,170.3923062272341,157.3728920037835,167.86458428662368,158.290207782166,165.66248232623923,160.81766034538444,,172.07429971668225,176.61993131502177,176.6306529292182,174.692991663163,177.36917944116246,175.1119883775203,184.01343184081674,194.87171265803585,200.63225428287583,204.9712837184704
6,1987-09-14 16:51:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1990-02-03 16:40:25+00:00,179.94699463452633,197.4214640917165,211.79431912105875,211.33763593298218,227.9906013513556,218.98090491520296,222.62663909811624,219.19571649325025,217.52614585592144,220.8950460417013,226.48333372808503,224.27234258753654,215.73872327869458,214.3410890105363,217.2297206942957,224.36513215434644,221.5470786123805,220.17506830688328,228.13202154453018,220.0781587160552,216.69374062521763,212.33142024319878,210.53641780632367,208.55998386526053,207.163735344831,208.72836477408416,203.26632209975543,203.69235005174602,205.71175263693362,208.88462576060883,208.63703912799122,212.16827090840232,211.1025948933731,209.4114137025396,209.7791388921896,202.8360451553402,204.15958774592067,211.761368178113,215.94375763023015,220.1265769306395,217.6824308916771,217.4300811678318,214.8336417791712,210.0707508739156,214.0125713972603,204.2067913188757,199.051963919126,192.94422170750104,205.3656143509523,200.80793054854595,197.28486482139064,197.10272165915686,199.06569367529576,196.14221526477644,201.79800490666668,208.6671117458193,202.03113536351958,203.40158429010052,202.36416311106004,195.82934221772345,197.3050854632318,198.15382369964212,204.0549215750168
8,1990-02-19 16:39:55+00:00,185.00154362244726,202.45308513246346,215.17797660181355,219.7846750283163,214.19841508986127,229.5122927881284,231.48840840279655,235.03196725517333,230.66001807120676,223.7210799544679,228.9270649296032,229.19686389312923,230.0861383151263,221.49675894079655,218.28938349127316,212.84046618165684,219.9082532950656,217.34582478883985,217.82616737380638,215.81436677040003,214.1018995108729,203.34403857163656,196.89364586701745,201.88213255160397,206.76635498534094,205.31977195731312,216.2912473821011,222.7268859799733,225.55072256456182,219.56943033485774,209.48570875394725,223.0180278051124,215.25425096312054,216.28196048872644,220.29121493944888,225.9244185990407,217.78710596351974,218.36104917277316,212.14691538219608,225.21123765337822,210.3402869078081,218.19484714686791,206.43804774937774,213.46931520201503,204.44027094705228,202.22363975509245,203.81791436215508,192.244902335927,187.75900490888785,190.17048313621774,188.4530015463486,205.58743236189733,197.22890316393693,215.43117921350742,216.64875959422113,213.99518354743313,212.92522297214566,214.58568809245918,218.15177469133786,218.81282984068898,217.12283737887435,210.6130953947055,215.0754873218403
9,1990-03-07 16:39:20+00:00,167.4453012255697,191.21388864341915,205.42979816481352,207.1389292624954,208.2567572778006,209.9207447291995,210.44671429186062,206.72420707458443,207.78062956281133,210.44394379089258,210.66066720666976,214.1545928150957,208.2645415425659,204.50057060894054,202.10851158800256,205.03346605529865,204.91112142688954,209.8542821041555,205.49468761172437,204.71183509901198,201.047573339432,206.3402455483374,202.84403722121962,201.68888744041294,194.23409024814447,205.53886302699198,200.7066755474127,194.77995934012142,194.78417312560478,199.0029140980353,196.71475178552748,207.0602098477815,200.06925492826184,199.35850169592126,201.40617559791283,192.02768718911952,197.48105301059846,199.60229806565883,201.30905419922786,217.78965443954527,215.18338119961336,217.86824998956618,217.12203119737867,213.89969789353174,209.8873746625559,204.04161135489616,207.14312815049237,196.9567271978053,205.03108040972546,197.5607327157642,199.29237038201475,194.248745791893,198.537171109767,199.7590450383693,201.18727193214212,186.834092200755,188.7075957542179,194.59354403019674,193.43424390465205,192.8409050733192,195.06740218316625,182.77689626076727,188.2658397620522
