,dates,per0114-0000,per0114-0001,per0114-0002,per0114-0003,per0114-0004,per0114-0005,per0114-0006,per0114-0007,per0114-0008,per0114-0009,per0114-0010,per0114-0011,per0114-0012,per0114-0013,per0114-0014,per0114-0015,per0114-0016,per0114-0017,per0114-0018,per0114-0019,per0114-0020,per0114-0021,per0114-0022,per0114-0023,per0114-0024,per0114-0025,per0114-0026,per0114-0027,per0114-0028,per0114-0029,per0114-0030,per0114-0031,per0114-0032,per0114-0033,per0114-0034,per0114-0035,per0114-0036,per0114-0037,per0114-0038,per0114-0039,per0114-0040,per0114-0041,per0114-0042,per0114-0043,per0114-0044,per0114-0045,per0114-0046,per0114-0047,per0114-0048,per0114-0049,per0114-0050,per0114-0051,per0114-0052,per0114-0053,per0114-0054,per0114-0055,per0114-0056,per0114-0057,per0114-0058,per0114-0059,per0114-0060,per0114-0061,per0114-0062,per0114-0063,per0114-0064,per0114-0065,per0114-0066,per0114-0067,per0114-0068,per0114-0069
0,1986-04-10 14:42:40+00:00,195.13001541259575,195.20430843124495,201.0547639660499,207.74954767624848,,,,,279.4630966216414,278.632285302466,,295.5764709744851,303.33403298893006,294.93486919438334,,305.9703299571675,302.0064239514263,295.145926504154,286.9732042947449,273.42131576681743,262.45888905259994,259.18798866226587,233.95417616188672,239.54558685805543,238.46904589807463,231.91747056862985,220.12519816303586,205.02831556454515,202.89067611251633,,,214.12607754621862,219.64521612746321,,185.4471420792996,,,147.3936027157833,,171.1411696518037,175.4968259604165,179.3666391616575,,,168.85705519594643,150.1999523851414,145.84199605978264,,148.41189633371528,,,,,158.93257587901843,179.07969151463485,166.02140035494617,184.81427072312218,216.065157806196,222.01475659973255,224.69376366086905,250.19732056877774,242.3532221892961,224.05489309147268,225.1683107857006,257.11859399562496,265.750455522385,277.336252632466,263.1150670494871,258.41894726061435,253.48207896228072
1,1987-11-23 14:45:21+00:00,,,,,,,,,,,,,265.69720095874845,254.78089249449167,250.6468269857846,276.9890566699767,,,,,,,,,,,,,188.3834800145447,,,,,,,,191.45824504317116,176.57285923804506,186.92368748689566,164.97364632067533,,,,,154.14484890786173,122.60120753251027,104.63414841836835,,105.08811510599519,,,,,125.18514296372683,149.3454648907999,157.73645102215542,185.10641428507918,232.84501106160332,235.5796331480589,232.8489147898656,238.28226638695944,233.18031308827605,251.51219432592404,247.934966850641,264.56847494658865,256.0613161582184,257.15991072860237,254.90785829471415,261.85092347529354,261.1059796421056
2,1988-03-30 14:47:10+00:00,192.64774254167196,184.48989778668604,187.95400298003693,187.28937815716094,189.45373901573163,216.7740728113247,241.29879080490264,238.65519883738986,242.18603955801353,248.11422787198342,244.6469255470189,263.9473787746793,261.1217671034131,252.236976111537,,,,264.2002608440484,252.90391813004035,,242.3981834499884,235.17549222122076,213.36427876983808,230.7046989569201,232.84803544329296,,223.06703771902312,,218.3557311237581,161.34784726552135,212.43606592415742,239.85924313041502,219.79345355256294,223.56804498243483,195.76571882946337,211.48356972944785,205.6967438769763,205.8191300071931,203.98849226699073,200.3209737929006,206.36327068205185,209.5925939019338,207.4691097783314,187.96186576736483,181.2584417987784,179.77154317533373,185.1430203140667,188.4206731061464,174.43988527292774,175.2536121212736,185.8361833348967,182.67362679992743,169.20865446926103,176.5141947830445,223.776516818486,238.3448873747632,227.2478919071416,247.2815995102549,225.76456247148144,221.71132833584514,239.62362598527955,261.16498577241464,254.9512187476703,282.2753696294359,268.46270699271633,275.5889753112878,272.0226051309714,267.6730982349682,266.39111638772425,
3,1988-05-01 14:47:21+00:00,194.38343798293545,187.57865081632085,192.39160382882483,187.79071811678455,190.43474283081093,217.26137131595215,235.84784198183715,248.26635557023167,251.61533587197067,254.97059857997965,247.05975090960288,254.8611485238612,273.83954508807955,268.8556941155909,254.66589660399282,272.0867437646422,276.4695158478905,264.8522869901625,250.16949309394326,242.96479978155213,234.93878204707633,237.95300986188695,213.30448179334485,234.41461523159813,213.5706573053111,239.74303434009653,226.03881514674916,222.91731745551263,208.66028611054938,201.60468330195644,,238.55865874748778,235.88373202710886,231.00696138043725,210.06077184160242,207.63920465570624,214.12428593394802,204.4997272576981,211.55322589918705,222.26958875086004,222.78236436205339,221.73663113890888,205.9636777814157,191.78343988989374,214.2739741279144,196.10300929841864,185.96970282560827,158.2194700530559,185.0062036918956,179.29637766494272,190.11487008908003,196.34441702131565,195.57083493815335,201.25080974283642,208.97084407854715,230.07786278267002,246.12476659795863,253.51097385431063,238.17491694038594,239.81427444412847,258.6074823489355,265.4518960461461,259.26105091123503,270.2252405135803,271.6959861248374,279.3814861648468,281.87492805574146,290.4741815891651,293.11039860698037,283.42870832800065
4,1989-03-01 14:46:53+00:00,193.3718791406545,188.8575893463665,196.66554600163127,197.90119653037667,204.6299950195575,224.26305098997037,225.7330997375634,231.93342350999256,238.27641151646137,242.44030741910993,201.84934780459474,246.57383410191727,261.35131663525334,258.45653212783424,248.348297398942,258.93204813693774,254.2189509684419,251.79859831490805,245.58268153681257,232.0706884707052,227.11995285584229,229.236423991231,203.08585064500812,227.22906527626336,231.073275969779,248.52418988320647,224.84086130477465,,,201.1891094016004,216.58336064717383,236.91349523353122,230.82379848016285,,,245.87120737755973,235.92734891292565,231.2205174135609,231.5941365512074,226.90592845689807,227.12004646444026,216.84682499270178,230.69799403509185,228.9413685512415,194.27733467108197,190.4489104234509,208.68338279535655,191.74872254632436,182.79026677147732,195.30754640073275,174.34845084070787,174.7098362541953,223.09523657595267,214.46444785844398,235.6094443824126,223.6345368396764,219.28136657708725,256.90011227346747,249.86964542124144,271.44635329672633,290.13307324542467,280.790664350449,272.56575910768515,274.10985579197245,266.86554529085265,272.9461614787722,276.48446242852896,287.4270266971056,289.9160251679566,281.4546412071725
5,1989-03-17 14:46:13+00:00,206.14849585032036,199.37504237465893,205.13200029544603,198.42376322432315,202.11534082084054,211.6407717112807,215.50690809369988,198.423928119762,217.8021006767649,235.08811201488098,234.97523423968556,246.27703826182352,248.9085481730535,237.4983798822519,229.3137614066242,247.9107453660801,242.3967126739769,250.01375668221152,245.99156751163738,,221.1682383878161,225.7829334496636,206.41102355629374,227.25455921317953,235.63775297944085,247.21910204072321,227.62275807186535,229.73187306432015,230.12074859524063,205.94202284570304,,206.44619751896238,243.08384042893553,,,,225.6841089377997,219.42402594837336,205.08967944009493,214.14196234887513,208.78593574317065,215.28437963765393,213.87886169963375,218.60488529711589,212.16068799203927,,,,,,,,,,220.08754913559568,236.018484657437,237.64118630825047,229.0494570536203,247.10767697292215,267.56911063300856,272.3675085599408,266.1605968129854,262.80253045648044,261.5490514882746,264.3032566555469,266.16667487229654,269.5798564261984,286.5287682143752,285.38573339440757,273.0766348708294
6,1990-02-16 14:38:35+00:00,201.091211258876,195.20946883307727,203.02575625006912,205.24387915075832,201.46322424770426,205.07571388553086,202.94858769348193,213.31006803386515,218.46982969023415,215.54642879372796,,245.30951386722654,246.09478842470097,239.02102432785105,231.4054623362091,227.67814808495044,220.6843367097605,225.41828254939392,223.02580505704975,199.69329093299112,198.44970470661173,194.39753739596733,197.2793010796203,178.4984287133797,199.12881598512294,,203.27299851786546,193.54140333472034,186.42588789062773,147.30144970973168,190.63303184957678,235.83999346418753,243.55707774076447,238.5812833125488,232.56110479311525,225.3514313002469,221.56956503858908,225.6345258295609,215.06182691107398,231.97932857865004,217.19614365733872,228.45126785677135,232.30350464271854,222.10962255320374,185.37240910577393,169.03515307232576,194.85290651484584,211.1250216700206,199.94632367269188,199.89028352765746,179.66805583144298,190.62116655617004,220.4471680266823,223.56631820791256,214.71419257331024,212.67243093315182,236.14275690944095,268.02383169369296,278.61763107824584,271.83170926004493,275.9748316001785,266.1786888305703,258.35166439003547,276.8504627960107,278.91501128004694,278.18413518427167,282.54245961702975,274.40913977469427,281.88769393461826,274.63222191681183
7,1990-04-21 14:37:22+00:00,195.44836841849005,195.82439728894946,199.87688189715212,199.08089824687016,207.22643629034027,206.87081861014582,207.3463872106058,213.0869374549056,214.21548266007534,212.60388640030516,219.16181246438157,240.1679612261153,245.1899252261458,244.34365448919985,244.58252136396538,235.16173904394665,,,,198.5888873804365,211.34803228673192,203.87354710796495,206.34994275577867,193.5833144064361,186.73205066255588,,,176.77622327967453,150.1318002937743,112.0838093343539,,236.20734888078857,241.37372583369608,241.18730655629238,228.8548054456055,,,,,215.59115938320443,234.14500015543263,233.34062392438454,226.36072272990373,227.59564888024488,225.9439154503016,217.35771881700236,203.94474095223237,185.88355599684957,213.8969441847204,204.73448487564343,178.91886746202997,196.10112737083952,195.7753571264446,236.2286655835873,231.47016009487282,,,,,,,,,,,,,,,
8,1991-11-18 14:41:20+00:00,204.71532736469737,197.61809240461352,201.65608095943728,199.43745717883755,193.3404908412353,201.25424835722586,193.78466663204597,191.78589222511357,181.1264972062193,177.26188340036077,172.53517847421804,,,119.62066686511919,,,,178.33812800107293,163.84152270971842,189.01103021063244,170.54085475239012,,,164.351891384932,165.17072686409114,159.3608577710368,175.4417058797322,182.0403296933715,168.55494895291508,150.93693745454826,167.69500176268915,197.96237959617497,204.3210186399257,180.29078259444069,170.94918423171342,185.54880586209322,191.96942130170763,199.08434624673657,208.04355789161528,210.932284616599,221.40879319788945,207.95941877283542,,184.18710281646057,202.19932797404465,201.10811353301787,185.8430505682574,183.3085662067936,184.74092185434884,188.24557537814562,172.9365501077444,194.7702381660825,221.1030370937228,219.4835833549858,220.5146750193236,233.63842798459922,234.0594241265386,252.35486687606098,249.30325040757478,261.69585309476486,268.0212355909248,264.85352998468346,261.6721296989972,263.8377494881928,264.68175729679405,262.96641564724894,271.6812679005458,271.11598800886725,279.1410511889284,270.11774554560407
9,1992-12-06 14:38:21+00:00,200.82496833292473,196.46763425984545,208.6309840656834,209.46570951757383,206.37888560247907,200.1910019626865,193.6741786638818,182.69456093753757,187.27649732851086,194.1623578933356,190.40064225391504,192.20106029753015,198.16957416315017,,202.13405722862643,200.39842718936765,186.18638731138256,208.01211970592308,200.7285339290886,197.4159486005772,189.69706748448905,189.011703974638,185.77684255467904,182.0015689000242,168.27522301052724,157.25444868785385,175.07162294724182,178.53532550442654,169.46825768589937,172.851103021397,170.4581818008079,195.74899052765838,208.70873352912753,180.11870971995646,175.36785460850658,,182.29940548903778,183.77549238994635,172.67748798726754,,,192.5333913874402,195.9448408138093,187.50570481558756,195.52535291464068,210.54492957112393,179.45364093078987,164.45181413096853,186.53465334391547,194.15223487664878,180.21833450902972,190.56398348953752,192.81469751711785,188.55010262244494,219.13538533820383,246.7370256175193,256.9728683564414,257.0384942953465,257.24233654615887,249.6320415273862,247.14580599099602,273.6288893917447,280.73024635298344,267.05315043565315,260.59377591712723,259.2418297938781,265.09350266806223,265.80983271042334,285.8584719172215,288.6281138016658
