,dates,usa_CA_0069-0000,usa_CA_0069-0001,usa_CA_0069-0002,usa_CA_0069-0003,usa_CA_0069-0004,usa_CA_0069-0005,usa_CA_0069-0006,usa_CA_0069-0007,usa_CA_0069-0008,usa_CA_0069-0009,usa_CA_0069-0010,usa_CA_0069-0011,usa_CA_0069-0012,usa_CA_0069-0013,usa_CA_0069-0014,usa_CA_0069-0015
0,1984-05-04 18:01:45+00:00,222.77736823183716,227.28418448305402,215.00984545087806,211.58113779047903,206.39541393205832,194.6736021965136,199.67743422908416,201.01905299449464,198.86676954830617,195.25984334122253,190.17383051874737,190.33147585823951,207.9971574203717,206.49579249552062,200.92267791215275,201.39165073443044
1,1984-06-14 17:56:37+00:00,221.953595013054,229.56879441031288,216.9673973737473,212.99808953048174,209.76551737563943,212.0051314661551,212.87659508269536,215.27320393695825,203.99119640071055,199.12690071053493,207.36717372225417,200.2698217533503,210.0751052872263,209.75754190898942,208.89382379589068,210.31364518420895
2,1984-11-21 17:58:12+00:00,218.44528942353958,211.71182369574882,204.06529907342082,209.03560651171045,207.35696398042467,204.52856539936263,213.165498515773,211.38114989954067,202.54259990113997,198.73907332805223,199.25723690781751,199.31942958323557,208.82573791008556,198.53474775157625,199.70595061593215,203.52490194068616
3,1984-12-14 18:04:35+00:00,,,,,218.25772511984542,222.57339420835964,225.6625547310958,223.13942720586647,222.8942492790967,217.73186530966436,218.7998560511427,220.35028875931948,217.52102716751762,220.5617222571385,219.8240003221998,226.8195613330207
4,1985-02-25 17:58:46+00:00,240.06354959986453,241.17367372432102,236.59308005508817,231.15453561326746,228.33907276314832,223.16375663479909,217.7958901170832,227.39608214640666,219.39743047390868,208.58959000919765,209.17370751989088,208.98791517450417,220.7056831806569,218.1579476986136,214.43433624864667,224.41469041492516
5,1985-03-29 17:58:42+00:00,236.4132936861609,242.4266496111199,234.34662558828495,229.31801441373995,229.02700263902156,217.7359102974222,220.9680730245803,222.3248133261323,219.49422929051633,206.60200916197107,212.76951384102415,205.0722552703063,219.68090009843618,219.12240407426685,217.28768400901782,227.1894335195724
6,1985-09-21 17:57:31+00:00,221.85212614982282,197.97502765345115,201.21427783444915,207.43220854789487,208.17268132395114,213.4028284511213,218.89754784538908,223.1941692114419,227.34187796738547,221.46070195684678,228.48353944324083,219.0302482134075,221.94314318957424,,,
7,1985-12-10 17:56:22+00:00,219.02119886640315,208.94842771915745,203.4474284278757,207.79497290555366,207.54044965317667,207.032064205369,216.14226348293496,215.96047244780152,214.6634329923888,214.96398937087665,213.2896904670953,211.6104904517568,211.35286395412876,206.23350644341852,206.70859210589242,204.0190366741664
8,1986-01-27 17:55:26+00:00,224.55390550422865,224.64112127679965,213.18618034931774,212.11191711657108,213.2735802669091,220.8013748951704,218.7627126163241,228.23056241061136,223.12389615525888,215.1842761707676,215.8876950869923,216.77473360701288,210.8028691769394,210.70055848229137,205.3708694312479,218.83835379440478
9,1986-04-17 17:54:06+00:00,229.78826143712922,228.1028948787535,226.5075382819964,217.54451638376318,215.75716185497868,211.51556009466063,215.66032634421845,219.0379966960109,210.03659280071298,201.95327986043725,199.49517210016847,210.0142419087531,217.17079242993586,210.53411729210274,220.72091322799108,217.8885534780464
10,1986-05-03 17:53:18+00:00,221.04819029098587,227.38237199413757,224.40680977817397,218.28184866798804,213.84159867463305,214.99712469383212,215.13296426811033,219.75612668901337,210.37001491235299,200.6169122267204,207.66227625691278,200.7122454672701,207.54666912821455,,,
11,1986-06-20 17:51:54+00:00,222.8380044830467,225.68468314907867,207.05316205033853,222.08312289467648,215.92745699003186,216.41242161169015,216.90886985359967,216.29432826499513,207.87173244330995,199.5860036341926,203.64539735453167,193.9517669769486,201.07139970787196,195.1437468522327,199.6017630411745,205.98396745211923
12,1986-07-22 17:51:13+00:00,202.62413194682375,196.6753597932505,185.0091194933246,197.9317993559926,193.69483179753377,184.98724823983184,200.7808822486089,195.84670656283498,195.1182602578379,183.6647750784036,185.68571134141408,182.6575104304872,181.7163130020296,177.21477982775588,174.70606308896,173.58119312203314
13,1986-08-23 17:49:39+00:00,221.1424302928419,203.64871737101265,202.09704517664915,205.96126745618986,208.96172158503504,212.20025463843365,213.51735958411763,215.5213744534986,225.02522330118887,225.94733111492002,225.89011866085957,221.45866732330762,217.15713286274263,216.0990408610685,206.2067932728239,206.04081564520277
14,1986-11-11 17:46:55+00:00,232.99020956037486,213.57559719256224,221.4364918222616,213.57073798685317,219.2705928280613,222.55198129062148,215.40422356394222,229.6216957857056,228.76955465140793,220.28982735729585,222.3896135656654,217.5103744833653,222.48106904182526,212.76727366666034,208.3312522782196,217.04878961560095
15,1986-11-27 17:46:36+00:00,228.27210223403335,214.975508498282,213.263720132907,216.2285620586188,225.84692004025086,225.2335986858524,227.97035544121434,239.19134583137608,232.40957286947213,225.54809317059144,225.80849434187004,224.98146051605994,229.132008263445,220.32748095531582,223.0212201447178,218.14509977285428
16,1987-01-14 17:48:01+00:00,217.72050398374898,213.52843809987087,214.19138967456303,218.99187095209743,213.8340354406643,213.37024409853075,213.98854178805738,217.5840141089733,214.85592114518283,208.16300819386987,208.3507743169883,209.88217724015095,203.3960740747528,201.4018225633182,202.34854923797354,207.09419618058598
17,1987-01-21 17:54:24+00:00,235.47755112329392,228.1613190974438,228.76982461318084,228.85882383825447,220.07296710035297,218.63166337753302,230.63779009083862,231.47355492160477,225.38400388105185,224.81278551637973,214.15912650300112,213.62140017612916,223.1397686899966,218.74625906410233,218.40733240006165,230.36981147645628
18,1987-02-06 17:54:58+00:00,230.18656052582003,234.21162374958828,232.92074005369616,228.27844586029656,228.16943888596742,222.82938228727525,228.1186573571742,226.9859455898597,225.8313728223585,210.62416072158115,212.29481492848987,219.56954483975997,220.52518097321436,218.66156272876833,228.16096050907967,223.3884185256697
19,1987-03-03 17:49:45+00:00,209.91525552163102,213.32035784252227,200.0733379424732,,,184.42968181800876,200.50375508373958,204.17619662500204,191.90181304154248,,184.8545966902136,182.45519838897877,193.09484095796319,182.14238419543483,,
20,1987-03-19 17:50:21+00:00,235.142572450284,230.59842826813863,222.51154561093043,215.23038257201435,209.88593464824282,207.18026925081654,212.03359389885293,202.97343416259756,206.06862106342393,199.8942320182376,198.01155680612274,195.26660994118302,200.8519160605635,198.72520756889864,206.89503759088805,207.42144726183005
21,1987-04-04 17:50:55+00:00,229.59178710907355,228.51980155266494,219.54842901365623,217.40359723619258,213.1974040193332,217.62989700396025,215.1596778240978,214.9455902721329,209.85140872010072,203.6125646017976,205.83715741330042,212.25105727328287,221.05711882262466,218.00479480719648,224.28864682337306,218.91382337013482
22,1987-04-20 17:51:50+00:00,239.8949186279698,235.52110576851297,235.4987427542348,231.23577496067298,220.60013715000724,221.07192128554237,217.49746119771584,226.1086722585165,222.90119778759495,206.05043713267582,213.11882738400772,204.9756303273814,215.92499214562795,215.30518095178383,228.96494643913613,227.13653204921636
23,1987-05-22 17:52:20+00:00,208.68076645968046,201.62267969852087,204.9951661964841,209.3051616102881,209.17488638292926,211.17483705157017,215.51709458515188,225.72055802891637,219.241595178449,218.8391175130257,219.99114737603304,213.9660151812918,213.03575029315925,207.63065783856493,211.55408829583558,211.7003103668983
24,1987-07-25 17:53:44+00:00,228.88823846169151,209.64055765389378,210.2606806452435,211.07055414715637,217.69068936253694,219.20416273757223,223.5985410630048,233.31381920368185,226.14100809060443,217.3406976437237,219.25894379719364,210.3372833182637,216.76134809600666,209.696474740263,204.07991362646766,204.81017158638645
25,1987-08-01 18:00:08+00:00,221.18268015723137,215.22773615925206,209.87663408829644,208.23182792468566,218.6770609316336,221.31611543236897,217.65271155093976,226.65848366911558,227.5781672462207,217.28140355479417,220.89445953241625,216.30845349911954,213.97703560860862,211.31687615983654,203.08221388949767,204.81053251261795
26,1987-08-10 17:54:38+00:00,206.82807304788503,177.13223462095124,182.26374224886717,196.9951938766348,193.79771244721948,197.88449114542595,193.72851178429636,199.92894302555246,192.1502522173978,,,,,,,
27,1987-08-17 18:00:37+00:00,211.00368062050137,196.51905459886166,202.1677497828758,205.61555337571767,209.28408987408568,211.59069955553622,211.75938598552196,216.5464524116744,219.78039802623533,217.3365171759989,217.8493098428659,206.13736174649378,213.8647973694221,212.07631615511184,201.85857340692087,196.54927434689958
28,1987-09-02 18:01:03+00:00,,,,,,215.72784726657147,224.2481346629956,227.6330659803644,216.6428489909005,210.893205589942,219.7609059454814,216.65441797367507,223.5585700230508,219.2024609874291,208.86017105921547,203.95141403821376
29,1987-09-11 17:55:06+00:00,219.30992559760978,184.4576532001993,193.80458734531027,191.932430704824,184.27332116468705,195.6776015567633,206.9570264696169,213.63720998306954,213.85488756063637,205.63510632460367,214.95223775626584,208.53669188403347,210.43953959518737,209.41843249133652,200.79224970364,184.02560314967974
30,1987-09-18 18:01:26+00:00,,,,,,,,221.84029276296525,221.3107860672427,213.62000211351892,216.1158166642636,211.20217862360096,213.93235486481214,213.83983976205246,205.0841310522971,191.5012820965062
31,1987-10-13 17:56:09+00:00,217.28070971411046,182.82069487701534,190.39901957357614,193.6332973438803,203.33541725510835,210.642117241401,211.6966667189394,222.52839315139676,219.9283099059945,207.38711237395086,212.31664525622668,207.70587802763782,214.4447045953608,210.2970365214045,206.23779827733227,195.1212390329481
32,1987-10-20 18:02:03+00:00,214.2333612190937,182.68804273959424,188.34456197908366,190.28868335927586,201.38115215265088,210.81017845064153,211.706360136679,219.95761592297697,223.80711755689094,214.09169602662212,215.55319111203318,208.97383319387166,209.5343623208198,212.54610210796028,203.44555893413423,194.2818440952094
33,1987-10-29 17:56:01+00:00,214.7445010837261,187.719362384641,190.40787387091086,205.0270328945454,204.35585571274964,213.61026538182827,217.49388644190782,230.9256213031569,231.1774502883752,219.69730782834426,214.6813029683496,209.39085387972068,222.08667961695124,220.97282168031097,210.68926186890516,199.2450243925362
34,1988-04-06 17:58:25+00:00,222.38170793342772,231.11538269439296,225.43113629306916,227.32138531375898,220.7516029146122,216.90140724611797,213.74124365547132,218.51845951671578,211.9306761088315,203.36372397007182,204.1453929039065,202.79521105011318,204.87195070889942,206.88622295915815,205.08279878830047,204.3413967527063
35,1988-05-08 17:58:39+00:00,246.32898399858692,249.46764855854693,237.16456753326213,224.4806642189739,219.78089526760158,221.01459832974405,221.69959794307744,225.82372801696255,220.43512567173792,215.58699953987315,207.77378314582546,216.3390594601549,222.0640809255241,217.60545332651645,235.05875987688557,221.9641662842367
36,1988-06-09 17:58:51+00:00,234.11944156923695,231.7327225401781,228.93396992560628,223.62781406059392,224.51568869443778,220.22734835332875,223.42437203995468,223.1592129427171,217.4492204828739,212.67103219622666,208.07819091153488,207.20645761068533,216.17337393005903,213.33382404682402,228.20779861972795,215.1193933134206
37,1988-06-25 17:58:57+00:00,205.7189295204522,198.6795855428802,206.43424190791083,204.60614182860803,209.27640091834272,209.0046841323965,216.39471984486576,226.76483809491714,219.4927055936252,205.54898488065214,202.69035637837456,207.3575730378701,211.40184589278095,204.27416207271403,209.03947992803361,206.36538793062033
38,1988-08-12 17:59:26+00:00,217.02045512953381,199.9353800323663,200.99632781399282,205.63314219937084,210.38168227537116,213.30214838124675,212.81327749233103,219.32707526359115,217.28873094192505,217.68992585233656,219.02423155991573,217.19887587941216,212.7234382393733,215.7249670259653,204.45159834988374,202.02766184953083
39,1988-08-28 17:59:07+00:00,216.69021067268125,196.18114137323244,202.35680838548635,206.15933788108504,206.73715481272947,211.17436359084977,213.47765160840154,218.19715822829116,214.69347720620397,200.63809220285435,214.34688693931673,205.98781203689578,209.1034669543492,208.7709828914426,201.77710522125747,194.4897748733467
40,1988-09-13 17:59:28+00:00,199.84513245727143,169.63396668466618,173.63620581800132,187.8894406554245,197.64419949114415,199.07531029475882,205.5404375387131,212.94358517853468,210.32773919082732,201.5259718391598,201.69829530399596,203.05683967837857,207.09727941378992,203.15339167488142,198.5770637077086,187.1483370097463
41,1988-10-15 17:58:53+00:00,219.06846124402873,195.57435798105536,193.44401273873282,200.8741644885618,205.99855320572863,207.8225049096708,210.08721795495072,220.22092785429226,221.62579054155964,200.0170687886933,211.0360068140916,215.43708749753804,217.3423855335438,210.45439150949488,210.56606404863606,202.62661831847885
42,1989-01-19 17:58:19+00:00,225.72686444844237,222.73342599352594,211.2665267189924,210.01507266833698,205.21110905515144,211.57503178206855,212.41699709396306,217.1443489479389,203.72832181755058,198.20951075217573,205.14086767212652,197.16311347902388,202.78007801671333,205.4296069848545,199.14245675591323,200.0518983231997
43,1989-05-11 17:57:19+00:00,207.83372011167717,207.36318191891706,203.72645708149014,207.72755858228814,212.6451877340736,222.5900125751611,230.39936474641814,233.12265921619365,232.75218960295285,224.29566321839417,214.6532751592696,213.52804889753008,216.14183813614105,214.13242751783898,225.39297790742256,217.88126676859008
44,1989-05-27 17:56:40+00:00,222.2045241159357,228.87656105148963,220.55649256129507,218.13786907483117,215.6181183483285,213.77159037565275,224.46514117703734,229.7263090337376,229.85529681659727,223.58149078738404,217.9994991390836,217.6877160155252,222.8482293349988,220.6197975455064,230.21308577951856,216.96341201575595
45,1989-06-12 17:56:42+00:00,227.28256608301928,229.42726250909874,228.9179187888759,226.60293353699268,230.72128862698767,224.88048147714852,232.00452457414627,233.92164558000093,231.9871393396463,227.1589776120914,220.5162500626666,215.37862101489475,219.05096971414082,221.67036739338766,224.86469341141552,213.98682771707104
46,1989-06-28 17:56:03+00:00,220.74087897652657,202.1011967419415,203.1733404603505,202.55387548994543,209.44755815980528,222.56955711896165,223.51189733028673,224.9176136082033,223.23640432818542,221.33163041907852,214.9310647599475,206.02332921627044,215.1785916244971,211.5180529137213,211.2575312315392,200.81142016096072
47,1989-07-14 17:55:43+00:00,219.6363418089044,195.25765693997192,199.71612979565163,207.24444887671677,217.8617537154978,222.13472478299687,219.76276385133536,229.2872197108889,223.99799325874545,208.21901292127347,218.83053011638597,220.9063758930571,220.68587833383998,216.13564672435916,213.28328006949985,203.3047627608373
48,1989-08-31 17:54:41+00:00,221.6163980511769,186.19886722169554,194.34718226738505,203.74615366835587,208.31769259837498,212.99993287747895,214.88406349485751,221.77545082246428,222.2970070458403,214.32793942640365,210.27015635873903,208.89906939903614,206.5464703925439,209.28844898945712,204.50055186289478,197.68351914195685
49,1989-10-02 17:54:00+00:00,217.93127973096864,189.92796315548657,191.0732458388303,203.12541844745397,203.0483450770268,211.28293176617166,216.82255254723506,223.7663061687589,223.55430606996384,214.10926900492964,220.7992648383038,219.43071199739606,217.16147205463514,214.78245922491664,199.30712940221525,188.63458247117666
50,1989-10-18 17:53:18+00:00,222.88514983266427,193.36888679941902,197.85336787809288,206.45767660069188,210.1229140710066,216.48076675760774,216.7966170238422,228.68831510780402,225.66192117351144,222.9243919267604,226.24129756622006,220.163723866229,222.58963472127255,221.32966788988244,207.1899760801071,202.53889086031842
51,1989-11-03 17:53:01+00:00,225.0971444748884,190.51874164869616,195.45107434300567,200.18368633118638,201.84196426720086,202.36335557437542,211.25919435935486,220.38684011944267,218.82518365310057,210.54000556833316,225.21414410445402,218.77198628844664,219.4832547735387,220.91670064180738,209.20313258892833,207.3275757176619
52,1989-11-19 17:52:20+00:00,219.94560007725931,188.95163581119692,186.51654897295978,207.96867731680018,214.77877930140164,212.47962853511135,214.82915756326554,227.4838541179093,222.31566986927982,220.80547922135176,226.8587047787914,225.18746233109113,225.19368444554104,224.97408660363624,214.8041908318445,201.75179142511644
53,1990-01-22 17:50:35+00:00,219.99503322216273,216.0426216488204,213.57419372918596,213.10443206297288,216.84021468545433,212.74792921276133,214.91240008705938,224.0584123298837,226.52321081859338,221.4140027705104,216.40917707265004,213.72120917707934,216.4630486845794,208.51325423698512,211.316456144593,210.47598063011833
54,1990-02-23 17:49:58+00:00,221.71337353910178,207.99621585287716,201.82056660681982,204.74324251709402,205.27520655306384,203.72939459109477,199.8359526475058,212.0578418870035,203.56532557051057,192.1794766109196,198.70425093437208,195.29201116865343,195.87083952959637,192.33120280118624,198.88510647535009,202.8787062678361
55,1990-06-15 17:48:52+00:00,224.0714391743887,228.68406682436728,227.59807712231154,232.552502340794,234.03129944180836,234.2776260911997,235.8032361693095,232.0016340672795,231.7955825991448,216.88891174935077,220.87727326192154,216.39828271711565,215.34864863700278,214.14131803194465,220.41780657266332,215.65262937447466
56,1990-09-03 17:48:09+00:00,224.9156826751909,212.42029217469803,207.1094392612244,217.97893550822104,222.0666339337855,232.05500591507132,228.06375936163175,236.1297679219868,235.5991015022106,221.81253043198433,220.21499030778415,212.76033346688342,216.0330701009504,215.1037607288076,212.4160971353174,206.65573710722114
57,1990-10-05 17:48:17+00:00,197.002913289946,179.63946147663899,187.12903175698807,178.8602567712094,181.9846062661893,184.69256822726084,195.0736685125383,201.36341781023225,202.2181109818033,191.45864165054144,194.38273479292513,186.39355650158902,194.83799759746006,189.66523624589223,182.69095061347463,187.11561768178905
58,1990-10-21 17:47:52+00:00,229.66586366438622,201.40205839685657,205.00841050361907,212.92773118685747,215.06827273181224,220.866742039739,225.94367151344832,227.79510007620485,227.82950767933823,218.16909448061298,212.2477422281754,216.21580625403755,213.86008161788033,215.73396268581297,211.39111813467665,196.73353122089011
59,1991-03-30 17:50:19+00:00,218.19363286882972,210.67340913177412,205.35353609961757,195.77574854316433,189.15477807080364,194.60904234407062,196.2984720299868,202.42462098199283,201.04769417589313,195.3617438405807,189.06840838425234,190.10160130908127,200.19155544299142,196.64420788144037,203.13901283824077,195.6685114706905
60,1991-04-15 17:50:40+00:00,214.38323356471446,220.29343316855284,203.66891354301492,199.53623527024683,202.3122053965216,190.3262081098581,192.72734182993258,196.60482337545096,199.77211014850707,207.94440262257973,198.5204488842784,193.46707165938693,199.05055063472028,206.57957457293642,199.45252911718026,208.9640346899942
61,1991-05-17 17:51:10+00:00,234.6785603866087,235.5041647254538,227.97555571396666,221.19610523967305,221.927484609523,219.60281742022556,216.3267555953496,221.31089360882157,219.30872106135917,208.9519329065406,211.44797641819687,203.80468824493238,215.07656857244902,210.0382864898317,212.2534235196496,208.95801169030216
62,1991-06-02 17:51:04+00:00,215.07677693721038,205.13622793140425,206.41243350148628,205.9171968273953,211.67930427048023,214.34044245725056,216.12406718067217,216.44951475611867,215.00830044417182,203.04506961832385,204.2825961413427,205.8581812247404,207.06141815290934,202.01083503807735,202.48078251908998,201.2970210454008
63,1991-09-22 17:52:41+00:00,218.4618540388588,194.92117387520761,201.97279917270436,204.1828965376535,204.63572709522848,206.13697276278867,202.18948896324036,218.12543961824008,222.03422152063126,215.77117421439186,213.28147290042608,208.52633197350514,212.03748798355974,,,
64,1991-10-24 17:52:26+00:00,215.30679617729933,184.0507313389926,189.01417130645532,196.80796559585832,192.6519078844205,208.23808021834026,212.47442994464174,217.65420675966288,218.2256831154333,210.4909204624453,217.71677109539786,210.9596118871981,207.1655495647978,205.5918115718872,199.77002577364985,193.97645865560415
65,1991-11-25 17:52:37+00:00,211.35782376908475,199.92275578270136,197.3799960211631,201.77281056691143,205.08079769095053,201.2669490068221,206.00554587159854,210.1533396265218,211.72258761012625,221.06911326207086,219.38592309292528,210.73913875298274,211.28813412010032,200.9507794915444,200.209157427084,203.63703352045383
66,1991-12-11 17:52:48+00:00,194.09662524015874,194.9808122963317,201.90296631557771,207.10084559890578,206.00991768125812,199.59743957660515,209.129245039497,213.6575150750427,204.0829818954914,192.2479723411455,192.5942068004574,185.56336680804628,191.40764023869247,179.40281932270148,172.6485680664108,196.24253021867406
67,1991-12-27 17:52:40+00:00,221.8021480023806,218.92698885089862,217.1825002380026,216.15478183032613,212.6702751335329,214.08553375531466,218.03873683431493,230.90428859060324,228.14468592532086,220.4024321750718,217.00970912288454,216.93765380660128,216.78786127098266,213.18392302516742,213.0649808670103,220.7592565668018
68,1992-01-12 17:52:35+00:00,221.80747797137187,218.82823860003657,216.90889718667367,209.66098071642153,215.11338560247265,215.53432817435353,213.44537707439366,220.93798494531035,220.8732028873782,207.18267341544166,204.3698915127219,197.2790671385968,206.0763370242903,207.62076123541814,206.12819298897568,211.6616499550106
69,1992-02-13 17:52:25+00:00,217.69953867341593,212.29624695342287,216.40068906236044,213.49984664967297,216.73117409990056,216.65990360594498,215.04695526696577,215.33233865243471,211.83404343111636,201.43073201607626,201.23730585502355,195.64956272481334,206.807873270764,208.42278288401496,211.4338475858689,215.63434641343275
70,1992-03-16 17:52:31+00:00,213.44834769282457,213.4069055774682,205.87785181343472,206.66428299045745,209.58998552726865,201.39861718094036,206.48281662922082,201.20962671401514,198.38690640156952,185.3496923489267,185.3622088682135,190.4880586217341,199.22874861269486,196.13002704081245,202.9293195551642,199.49715258283834
71,1992-07-06 17:51:26+00:00,217.98809196574683,227.07845084847185,222.1147083597565,219.98034191753308,219.04406809738734,216.64255635682855,216.78583584304596,219.85328780946628,213.8707481017678,221.84816597879055,219.8288890984042,212.56049634910147,216.74842786719054,212.49455790070158,205.4697037222793,207.4734896178232
72,1992-08-23 17:51:09+00:00,222.80946196239694,204.92374850644933,210.33011890761782,208.55129174380684,212.14467569860807,211.8853829593626,213.5627578970531,229.67570246732583,224.8954483077111,215.01343125653176,219.13886147454838,213.52826136472424,217.16492568325518,213.21370769626344,204.56095338234996,201.47894687279302
73,1992-09-24 17:50:37+00:00,218.34839171928945,196.65489440137878,202.2894597849944,207.26522365346943,212.49759889809138,211.99421509575345,219.37522345751643,217.74761930185986,214.74658179551832,204.02095255877367,214.9586066834404,204.89424568136027,215.5736647537728,210.50608489368182,201.93552216077,191.26788946032423
74,1992-11-11 17:49:22+00:00,223.5621239987372,205.16720885510773,210.32824983100312,211.75071491377668,213.9164189796116,217.45842296559005,216.387097401489,224.62314045984328,224.36182034186686,208.4553829738365,215.96784532028107,207.84883681519258,209.15487876768364,205.60668663530424,197.16195555179266,191.41165849537606
75,1992-11-27 17:49:48+00:00,219.55405256516278,199.93068077922902,203.53561548140993,207.14858534834076,206.6510589465891,211.0208015784833,211.18828042162409,215.81875734165305,206.6396342871954,199.9073757338567,205.15275133699367,202.3840107243766,201.71472663130896,185.6894511616418,200.29787921293587,191.9245653786797
76,1992-12-13 17:50:01+00:00,214.59658275100898,205.69697827316065,200.46259014506202,200.2493065957093,197.13312815586684,197.02836424290703,202.0856686085109,203.91043857774406,205.26566754433784,198.6695982079824,196.4767139265585,194.5392077409751,190.57443832227904,180.73036197634303,191.36708732224315,189.75051058558026
77,1993-01-30 17:50:31+00:00,205.53899451919023,199.1170401727208,193.79154851810438,191.88634721222348,182.12154947640076,194.63510893092567,209.1713176914899,207.24298690533288,207.53625187413581,200.6663367003905,197.59289901049658,192.68439657705895,201.5305480211645,202.0907973240812,201.58365113304856,199.76222895813288
78,1993-03-19 17:50:30+00:00,219.5358465232237,224.82276225041582,214.96330661356853,210.10158148628216,209.50256386312,208.7841689382473,212.30706028518432,212.79503569228882,208.09737930610697,201.40951253407806,200.42878922717568,196.10728659905942,204.32385397161,203.59948873509222,202.45029116352669,209.57044584034443
79,1993-04-04 17:50:34+00:00,206.8180792598154,203.22480033519753,201.07545240163776,200.89118644016827,192.54812982351945,189.89983329982027,187.92607176358473,187.4894625851647,197.34091174210027,191.2571933673804,197.27376644503016,190.48805374181728,199.6617716905005,190.10381711485712,197.5626399974456,198.50008899441465
