,dates,mex0373-0000,mex0373-0001,mex0373-0002,mex0373-0003,mex0373-0004,mex0373-0005,mex0373-0006,mex0373-0007,mex0373-0008,mex0373-0009,mex0373-0010,mex0373-0011,mex0373-0012,mex0373-0013,mex0373-0014,mex0373-0015,mex0373-0016,mex0373-0017,mex0373-0018,mex0373-0019,mex0373-0020,mex0373-0021,mex0373-0022,mex0373-0023,mex0373-0024,mex0373-0025,mex0373-0026,mex0373-0027,mex0373-0028,mex0373-0029,mex0373-0030,mex0373-0031,mex0373-0032,mex0373-0033,mex0373-0034,mex0373-0035,mex0373-0036,mex0373-0037,mex0373-0038,mex0373-0039,mex0373-0040,mex0373-0041,mex0373-0042,mex0373-0043,mex0373-0044,mex0373-0045,mex0373-0046,mex0373-0047,mex0373-0048,mex0373-0049,mex0373-0050,mex0373-0051,mex0373-0052,mex0373-0053,mex0373-0054,mex0373-0055,mex0373-0056,mex0373-0057,mex0373-0058,mex0373-0059,mex0373-0060,mex0373-0061,mex0373-0062,mex0373-0063,mex0373-0064,mex0373-0065,mex0373-0066,mex0373-0067,mex0373-0068,mex0373-0069,mex0373-0070,mex0373-0071,mex0373-0072,mex0373-0073,mex0373-0074,mex0373-0075,mex0373-0076,mex0373-0077,mex0373-0078,mex0373-0079,mex0373-0080,mex0373-0081,mex0373-0082,mex0373-0083,mex0373-0084,mex0373-0085,mex0373-0086,mex0373-0087,mex0373-0088,mex0373-0089,mex0373-0090,mex0373-0091,mex0373-0092,mex0373-0093,mex0373-0094,mex0373-0095,mex0373-0096,mex0373-0097,mex0373-0098,mex0373-0099,mex0373-0100,mex0373-0101,mex0373-0102,mex0373-0103,mex0373-0104,mex0373-0105,mex0373-0106,mex0373-0107,mex0373-0108,mex0373-0109,mex0373-0110,mex0373-0111,mex0373-0112,mex0373-0113,mex0373-0114,mex0373-0115,mex0373-0116,mex0373-0117,mex0373-0118,mex0373-0119,mex0373-0120,mex0373-0121,mex0373-0122,mex0373-0123,mex0373-0124,mex0373-0125,mex0373-0126,mex0373-0127,mex0373-0128,mex0373-0129,mex0373-0130,mex0373-0131,mex0373-0132,mex0373-0133,mex0373-0134,mex0373-0135,mex0373-0136,mex0373-0137,mex0373-0138,mex0373-0139,mex0373-0140,mex0373-0141,mex0373-0142,mex0373-0143,mex0373-0144,mex0373-0145
0,1986-03-10 16:56:16+00:00,221.58244739950007,220.5081792139241,218.56541866435356,221.0238595383921,221.40518629605108,212.8504239924433,219.0032039310351,216.95406179848504,219.17530125422934,219.58049136242136,218.2067232579416,217.8977283274994,215.11591889962438,211.41820120068837,204.1157096777993,196.29077276248486,194.54185980533714,186.35468591053427,181.75019481975554,179.34797811734387,173.274486877965,162.44130057348366,152.06300990887658,144.73167120430662,136.86324594164793,134.50435880223273,145.4753412142196,151.78264692653366,160.62372588244364,165.2057105813782,181.332040055547,187.81927549968208,184.87437395534712,187.1945049551046,187.26522727004217,192.87485860385098,193.2301535880279,191.68600249499207,183.57118002152987,182.115684469276,179.72568404733107,169.452200241195,170.9150907055233,172.95806170179168,172.2598395760573,174.99773350417658,178.2327323171628,179.31766536874588,185.29213197999292,184.25945940493168,183.17746461753887,185.42299841118518,182.5108396540764,190.6113689657099,188.60863502846811,194.70829167722061,195.27507172678833,195.79399971003915,197.59634872313347,200.74887509467283,200.77899080035218,200.9640922498641,197.55139723367046,196.7863443019663,198.37583477401859,202.19193271308143,199.97449890686312,198.75812102600332,200.10849298205213,201.89838602376813,191.87396656797887,195.10609527684275,195.70044273670612,192.61327220437045,193.60429709909155,187.79099405102411,190.50389297629292,186.15702662998078,188.65148401494454,189.0819471173041,182.9129304346793,186.61037792392497,181.47387735511123,187.20937522646625,190.2825826941948,194.52023701396226,200.83193773498124,201.54767632557406,207.00797155919585,206.47946062838548,207.4837244505019,210.53723830254071,207.32521382668887,210.532334249198,214.03012332557512,212.39258915031573,205.0481947123281,208.04436588038985,207.2692106437437,205.1891111511543,201.52811916148644,203.01451376485636,197.19537433025778,200.31912368715842,202.1254389104833,200.6025198037987,195.1224466533045,200.20256572726288,199.22657715569906,199.66606390621868,197.46328197074274,199.40373010241777,197.3346590695735,186.9610918478935,175.70763514829622,155.5682204318396,139.23395743070373,124.1847445007033,112.76775920912614,95.27807589089444,81.70694857844012,69.67043919917788,55.584642373564,48.326704069985624,50.113416830014884,65.29721337849188,87.02513587420592,110.21959544519909,136.96772141613746,153.03614617926405,165.5488143854737,181.66763674699246,176.05492337240406,174.73076709456475,186.5932873459684,192.4160224656155,218.83162267851407,,,,,,,,,
1,1986-04-11 16:55:37+00:00,216.1614732854049,213.78170602707704,219.2298042545683,220.90841108376037,222.21416883793742,218.62251326521664,221.34352353243167,213.97546195616218,218.1406017870603,214.31253065945128,215.5779021590642,214.450697161944,217.02492616571226,216.54260350325399,213.91597752315826,203.21297713802605,202.5692035382242,190.5230059520083,187.6765823291522,182.74932675005923,173.22480790606977,173.9471833456342,163.72275564473142,158.19349523713433,144.4161980162524,138.37426736472813,146.72142999055157,147.84339343255297,160.05052953262017,169.79068940190908,177.67000622860016,186.77285715482773,187.4495316174332,189.9116176193246,191.88348005840373,194.64271220095725,190.47559414930225,187.20224870226963,183.0564691974276,179.5749194807616,180.06855748231567,177.04650422081852,174.72010789707213,176.15537018372748,176.2758434900418,176.78460887431032,175.69227794207103,179.06164926864193,183.55297164154103,177.92710157199173,181.3703141205591,183.60058433254898,190.10297459642982,185.1444701350494,192.73080833313503,192.98835856239486,192.47225197942083,193.11619102002845,199.83487965781882,197.3633455057697,202.0496889650301,205.05054659983358,201.85550423259332,197.53149756395334,200.786741118288,201.39674715411826,195.9242232731727,195.972084338314,200.48623822784336,199.1770576767645,200.89402238299957,197.10389122166413,197.04974738022008,194.026430327073,195.32883165775763,186.3006197007155,191.46890274735807,189.30480476043937,188.4736302502967,189.35738155701972,192.5150419235194,192.09026598674023,189.83715945543463,190.30981221048665,197.8716184067789,198.10021546381438,200.9309746211257,205.86283183898215,211.3395081071808,212.82312808198571,217.05224285158707,212.71638459352604,212.00147789808224,217.1231714069465,217.82616926255955,213.55064359648998,207.240868176716,213.35048688175226,204.3778205137456,207.33255183419732,202.68255002137514,198.75883705346342,197.4177279525482,197.10794907162608,198.8986880801997,192.89023138091252,194.74034292728714,194.94418512922405,195.05990363945054,197.23488702403148,199.01387131942843,201.2981769439219,197.21341254639023,189.67372638971307,178.0387018270528,160.83304749637497,143.06222310770485,131.77686446363597,114.90963526914555,104.87136716660237,94.93603835297938,77.98193326380962,65.53734367577627,60.136020743904524,59.291197184243956,76.90992650038544,99.62503007432313,122.67999449743532,143.98356370218895,158.5990391355545,172.8801652438739,178.30909587838323,183.82354146240368,186.4819878653233,187.43260630424152,192.67346629094718,205.929318380919,,,,,,,,,
2,1990-03-05 16:50:59+00:00,232.34451865900627,227.86150017604564,228.90367782497543,227.68572152035202,230.46608479952454,229.89621870118327,236.07682847579238,236.61201264308318,237.89780984268646,239.49916790056437,247.65246821882297,252.1868371324623,246.9930886080279,249.10053587763247,246.2896358103121,241.21746531164197,237.00029276579582,230.44667338683433,224.70092147241158,223.35167131960773,222.07171692404316,211.31485332872668,206.01225720595045,192.13307158638185,185.22192772271455,177.75767792519264,187.84609389079944,193.88078146747992,201.87925156037966,207.93023686414588,213.04136170206726,212.14887990091844,212.82777199999745,219.14649087607782,213.04294106193933,218.62449870037113,223.83501177706404,216.88599950254925,213.1450939665582,214.55748039785834,212.46139862959257,210.89870318232556,206.66714179985718,212.22879337860326,205.0248797833829,211.7882740660735,211.3515219852594,214.23663408852894,211.196315051522,216.8393696024325,217.4593747527043,214.2960582404407,216.69461370528762,212.80048510602748,216.29011281983057,220.96591625294485,225.87249430587542,223.65137679353484,228.54228341263797,227.32572871028165,223.58271421574406,224.7881800650601,222.82771274672567,226.16834021419203,226.31463146369543,235.85962392933462,233.8867894226321,236.141680356483,233.11280014842566,238.20971347429125,237.1598506808365,233.61384414057426,228.45338773572345,223.55416436707384,222.04038443845025,226.19915552050514,219.9424015447549,221.50304183964852,220.47108887373562,219.41094213918265,207.52437179159307,206.01507551985304,209.18016226910044,211.9656571480312,218.35342299918554,224.50722697856904,223.80683057543175,225.1042657355427,229.84191385112086,235.54630721798316,233.48342269150345,234.75153752852225,241.59351339178988,238.41012936496105,243.43484107168075,240.2817263374494,241.35410613134005,235.04569943362594,240.33518469610027,239.05397176346494,236.58693784852036,235.28300417796117,241.77208468592642,238.22358707469655,248.53769071770154,251.08773760129557,250.03275474816505,246.048320958104,251.34358720845532,251.2913804643171,249.43175392114077,252.05426081598387,256.0133821356697,244.0399276618591,232.28747412597232,215.95905358677481,205.08950840818696,180.29886976192307,164.89760428383346,138.18763024913366,122.0482869425779,99.84666366266373,93.75337793533012,78.32901812066902,77.72446194469097,92.10308900881844,109.26270853936163,121.23374818594874,143.77736688817987,156.5441479590248,164.8675781098258,176.51283481671308,194.88060247036992,189.0994578601386,189.9317530643808,183.46263509111296,191.2028466111684,,,,,,,,,
3,1990-03-21 16:50:25+00:00,230.19666571820412,224.3250470144758,223.25057908511792,224.28630680545092,224.2172226578485,225.01312942022201,230.84475147216733,228.31686829709744,233.50516518433272,236.80154714747067,243.81513621935767,241.38977778576128,242.4193003681249,244.84518448606147,239.09128432138522,235.45745762966826,232.60802738642147,225.23510036997936,222.30821186862696,220.4880694067898,213.94588002559908,207.25631073087314,196.94499113760241,190.02239220717252,178.42415797345026,173.6035368876877,185.4689868652124,185.09107596206698,194.99293180768868,199.89724289834814,210.47025716029398,207.67322984525526,210.92154673068245,215.6265898670385,210.57900565972875,212.41098340218537,218.42051929523907,213.64526536039946,209.3795977819146,209.3018089804296,208.1381144306368,201.98393834062915,201.4625536677515,204.96679601217178,196.84711479551018,203.30737147857027,204.6836915334466,208.16618973683592,204.3778058491078,210.75483807860115,207.4492711634607,204.82712518724242,206.9687996291857,205.7392821131788,211.39803112670918,214.74882305659068,217.63972850569937,216.1442391718577,219.128252308911,221.43826553021168,218.58446817434225,216.66669897077645,217.80284761814673,222.10676252513545,218.85075803425912,229.3111191594904,226.23005998104765,226.62289924696066,228.20148654593518,232.622990431725,223.9232993358322,224.7824596919841,222.85213761432615,215.59045745120605,212.10889884663146,218.26405853048595,212.5782044393835,213.62760123153424,212.36109380380586,209.11156929693232,204.42063437824305,200.3039746208707,204.54109885860598,202.12132636549688,211.25995823549547,215.57562477739674,219.25567372290254,218.60822904819702,226.48155514900776,229.6253363785559,229.43017328770952,233.22710201162204,236.03692661852244,233.57174360640295,240.2984997877254,237.08284825591772,237.2995376352757,235.03998777908117,236.2089881608858,234.36725624983495,232.13883549501693,228.7126790444288,238.1627265137224,236.08834437725227,239.4526610824545,241.70242723677902,246.61965117955395,240.02553003476964,246.8733284134804,242.1824948605693,240.63643136498536,238.22574938482265,242.83051273455257,238.51790819616969,226.71453407238235,213.0762793268778,196.94876547900154,174.97696580190964,158.85968310911028,138.81898361215386,124.09096208904566,112.75839674730315,90.82864465895815,75.00925870056318,73.22634151643987,90.13346360641118,102.15068400124727,117.61452488280831,139.5515868198628,149.770547361244,160.69432936971373,171.8573737697685,190.59272551800422,183.95398345517597,185.62962693968564,176.27187853560753,181.72266850957124,,,,,,,,,
4,1990-04-06 16:50:11+00:00,210.8957686939299,207.8979279024631,208.39004209855696,206.4969374124234,211.1842656405998,215.55937769982904,217.56040123598243,215.77657587239474,221.70176418712373,225.46888163155322,222.42095245473328,226.08646820502244,224.28150835033253,224.4319362428606,221.22535446629223,221.1132758784822,215.30888023954876,211.51893630535616,205.34451973605178,204.29804817594493,193.11253202468023,186.04646972263816,183.73043296185028,169.3501791322454,163.89791554408666,164.18564667835415,165.6650084539674,172.31564980920257,181.28505696540392,185.72836368666748,190.29042825305325,192.0262487361282,201.20654928827213,192.9426806498234,199.40520916786048,205.63670796638033,203.24824465777016,200.55454672296585,199.01482309189075,194.32653617414007,188.73895402122895,189.84189623690662,191.7029599112633,187.56068676659106,192.52959963558794,194.8238581749282,193.7316206763629,196.54987463484525,195.4675046259345,195.19533271046282,190.0244559822015,192.47885804269575,193.35393110542606,196.11466903973064,203.45190530478362,204.14038157746967,205.03874976610962,205.9207734925556,212.04152738569155,204.0882385592367,207.89578004670545,207.13334652201056,209.47783163622543,209.06132239871977,215.3994703493355,215.35578095212873,215.46070483708402,220.2473466151598,218.9205073370473,215.40107936422655,214.17516756014157,217.46582639992403,207.54278489285213,206.1598510294333,208.2299674320035,207.5458521912136,200.76291026876882,203.19938188291022,200.79227620245544,191.72969732981207,193.43877236791613,195.6385263473083,193.17250555222262,199.80755003588519,205.6937030692821,203.47833305013592,207.88946518500757,211.37059127448663,214.26821364385995,219.30925945752907,218.89565776181723,225.98694804123775,225.4052487197016,231.09303205611008,231.18128506229962,229.4655103411736,225.0572174058359,228.17435730001446,220.90019933093188,217.50959492646143,221.85117012363546,221.70397123811574,224.42008109411177,226.66047725001457,229.9473385254155,231.91061553710801,230.75818623539118,234.10773757879954,232.5121747987156,230.43566844473997,229.12025717135035,231.37893059982875,231.40338416378088,228.56639655965185,216.86368089797273,195.66830742517348,182.51786444808073,166.58307910996064,146.19598640473185,130.5508219781699,112.45038276324927,95.2602170031445,82.33363144061957,73.37715695244283,66.74466231370418,83.79890716098797,93.23321329464437,109.1343458543271,126.14009484843893,136.55252045156053,151.80228234553562,163.2605437069592,174.15305100465417,175.1207680908308,171.74731558021395,165.30095305342022,164.9331478362224,,,,,,,,,
5,1990-04-22 16:50:21+00:00,221.92669205544175,218.46000503984345,216.2839185235912,216.9984346554806,218.40059797408844,222.0385329907631,216.55263248219433,221.1764764057436,223.69911958058765,231.91159180721314,230.02295939025774,234.52585510417035,231.35351014594934,230.0028282364505,226.2087577691193,221.48134463033,215.88862706913042,217.6385073179643,211.7352795662702,207.94546986176408,203.99464981454938,197.46945436346346,188.59956507653715,173.7426529615957,171.94507626631162,161.87245519846653,170.39903159845753,178.74344518512646,184.51703820622367,188.01292938363878,200.12163925072332,204.34417708745735,205.57007351636713,208.19481777735513,208.0569804561954,208.98905993514538,211.34833227423854,209.85613199426538,205.71996786815717,203.25886936371387,199.25199681229864,196.0666378286508,195.0487914924365,192.71739465530374,195.28553054208402,193.594039655656,200.669226345809,201.06251218681334,200.49532642577242,197.89263569109298,203.24712172523874,197.7499832307126,200.56838924247572,201.56210382526717,205.17883038889613,202.63949863231753,207.94324822190197,209.16188168230775,211.54425821376614,209.45915916068995,213.0478810277318,211.35959053853804,214.00487717332035,216.67678153078907,214.18247972020396,217.3948207178629,221.71783997304877,223.81562519744736,222.23632889651475,226.23459965225456,224.2956793709583,217.2871033713336,217.49972558118907,211.60934783581754,209.68745427260012,207.77878036704902,208.16003263015665,206.25668047946073,200.44517064832158,199.07935136672887,197.52376689019036,196.82195910986363,195.66253882832905,203.73116741995102,201.71342093074324,207.58836837909237,209.23693887784492,212.2801036617007,213.3315214618948,222.7752738241677,222.43920485221435,227.1715467182813,228.41508299828516,230.52370295667217,230.63839801395858,233.68200179690302,228.69097836904336,228.11068655000727,225.09724332293092,229.545990768671,229.6872829954469,227.63268389324566,228.17604120561484,228.70633183950733,231.22081907811332,236.24859769766908,235.5735798348103,235.40860093367857,236.06271697799596,239.0287653029622,234.48900802557742,237.75566536974435,236.86432103931426,232.5388530326478,212.95526344595902,204.72169833331264,185.93055963366524,169.7733469167938,149.7492788428656,137.11238718894975,116.55297960441165,98.2892761252159,85.39337899928084,73.54094952454251,71.31171292350139,84.83687788382574,99.99766548676013,112.19928391296934,130.6338732364938,143.97484845236326,156.41974131572118,166.05648085719326,176.29509087492542,177.95679080513605,171.1180178983906,164.99273224608694,168.8510311475465,,,,,,,,,
6,1990-05-24 16:50:16+00:00,201.8777659749739,198.44930590704877,201.40395784829275,196.29430610962015,199.52133360553103,209.46864964464623,207.84824627467714,210.6274454845341,212.1573047058541,216.47540742566858,213.96111566728467,213.68969461268597,219.2644102703241,213.48789371930945,211.69342502947535,212.34578371051396,206.6292708165381,202.76841980088025,200.6706401735505,192.74646523681048,186.43989075210018,178.28779669099606,178.06043046791956,161.96597809050851,157.80847172907443,151.09104022750762,158.52364325828145,160.6487537546243,173.38609984524135,175.727808325858,181.66057795798122,188.61173278813226,190.7120086935792,189.74128787627828,195.13825682484014,197.52563603047886,199.3911395744014,195.58741806245385,192.5116360285262,184.4258471225466,182.31779870299883,184.62077617950112,178.53402860115685,179.3297480944109,185.49067459054837,189.312322084714,184.7796196777644,187.06117190955572,191.25823156300532,181.79880551693049,185.8185929359118,188.84348299910823,189.3772862899992,187.9214577816137,194.08560669310464,193.4955974672164,193.85426803757218,194.55346135234174,197.48327391124928,194.594279832956,196.7279936703219,202.07929253830144,195.98362107418336,202.31140870338638,205.16095707194467,207.4174230331267,206.99003077471357,210.1906087977422,208.53404698407616,206.57297688656234,208.39892023617287,210.27883863381257,201.82716415426674,200.01297066554736,199.35827585578937,196.81976105928996,192.53886575990714,193.3248931884043,187.59413789873426,188.54302120843917,186.6935142571387,191.71205300230568,184.05764093411344,191.95775760222048,190.14386380505945,195.85989374904776,199.6098578172013,203.23611234667067,200.94659698496605,203.20204664986647,207.2389085813053,207.6334144265099,209.37544658534716,217.9713471449101,219.25593942638577,218.73908992502365,215.16789996035345,216.00445730409146,212.18994251321953,209.30476428447747,213.8044525976806,211.6023611945429,214.4075541116946,220.7767080920695,216.83177875965876,218.20128865025976,221.36600904597978,222.7117222310324,227.25937402020034,221.02041205845507,226.54467572585483,222.22240893951775,225.1721059825254,223.5552180455156,203.93818725519822,189.9969974272313,170.6917837209135,156.40866344279593,138.86584935472513,121.19218107258054,106.3356525375076,88.39006497001463,75.67855220409248,64.00889534124587,57.56976144126736,70.93769376256273,85.59338046624954,99.75769446748939,114.62347124506118,126.40823557665286,140.77970576101825,152.37222014357417,163.92125193398465,164.7032585576055,160.12187772767646,148.76194069016273,153.96336030225078,,,,,,,,,
7,1993-01-08 16:51:40+00:00,202.65947574346484,204.32782008761887,206.34110414438106,205.96574946307635,205.46594789648958,205.67793661439055,209.57062221994855,204.4136819245288,208.17746589713684,210.84579949514992,214.61306591164748,223.55316350305796,226.1432507178851,227.77856451477152,226.71022688269662,227.4324545427491,206.58686794521427,204.99093900596299,196.35029833010066,197.59768852861805,192.93452954065046,188.88141414752863,178.5267188854883,168.1676608941835,165.94399975690928,159.27028263687257,162.10558787668995,166.99879208308778,169.88696820624696,171.3467520228309,183.60840215878835,193.20505857618008,195.0936155647982,181.09326215578542,,195.5169217575949,198.24679369183573,195.48178451151563,199.08257112255637,189.88410138858922,188.11299818361897,192.46375474042514,185.57611855917787,,,,,189.85568644150828,188.09414670126125,,,,,,,,,,,,,,,194.0650466802441,199.04485431685765,188.3957344669161,191.64358966323087,,,,199.12446962237212,,,199.33734729618166,,,,178.1050835596995,185.94737423424434,183.98023058161118,186.7208874583249,187.12039805721932,182.80501627470494,181.17065290613635,186.28685658685347,189.3252996133134,187.23552313309932,199.85127830860867,201.660749730838,208.1733142761538,213.8312060193013,217.69219173707853,218.78769627930455,221.87319250176495,227.01715447170113,219.7236695509044,216.91988076286748,218.12808340737504,213.66796349006023,218.76166525868678,224.79895792356632,223.06346905580187,222.05401077980042,229.54253775924775,228.04417255556237,221.83889187789353,225.28370814951404,229.62398368901373,227.58045746049206,233.01239776910177,237.5991025430856,239.09496252931166,238.59074290197256,233.56781527975417,217.82592634842712,195.3630442631945,178.9464890648703,171.04847592982594,151.07230792768146,137.160907464327,124.04355736621375,101.86664058408324,86.99016248107361,79.96231527976823,77.30077431401024,80.46208077271297,90.4648928348443,100.76190679805781,101.99734869234103,106.77261731000945,109.42295522870518,117.12176583041543,118.65686165039176,118.98869556211535,105.13499671139506,92.92846288517323,91.79330338406635,,,,,,400.8581590051991,,315.5179732654807,304.31759479285734
8,1993-01-24 16:51:51+00:00,,,,191.26892467361935,194.72665997628275,206.93609771611665,202.90077986313136,209.92694154113383,218.4400903055421,219.5214324642679,237.7942008938586,244.24133376468353,230.6027182249531,221.15891709260796,220.68978313698375,211.47789131931182,210.80760351022178,220.5006580988295,198.79840404970702,190.9258088905174,189.14062256132868,188.5103868662722,177.36186879583443,156.4475523214028,154.1419850135186,147.74022925927312,147.4973875822841,173.82879638976013,178.57276681289778,180.5002922783416,184.6777876966979,172.3873203777095,,,,,,199.87035759805764,206.55684116887124,190.02522683866448,172.55536766963556,179.2701749897767,172.33692959545596,171.77481766412257,179.96113661773785,172.48039375515117,177.1710097552929,173.28843585845635,169.20126646266675,179.38472463912962,184.70299227224058,177.27031943923464,177.20183617740093,177.01371252544791,179.56910788696197,178.3815204523681,193.47212646593536,193.1770610273875,191.15737743714905,194.40610926460667,198.73783282276779,186.87881751399448,186.2759618552756,189.2480626809548,188.6767252734482,185.58515433886149,195.25807307042098,192.8405814958915,198.71110332510187,202.0361870488332,197.97157924070478,191.6181137925547,192.6519719518813,190.15346339607316,182.8262942105741,180.8132712721515,183.6827808276555,184.1145430176778,182.50818402083405,180.5846869116496,179.52616526414855,173.04649606064393,172.8410309365438,178.0368164460158,176.1569942416147,182.38628337168473,189.88441144501738,193.52053582541063,198.028306181375,204.90110921066747,207.5119939311229,206.78538304075303,207.52994103340504,211.2819670588579,212.51442111369468,216.6420966241309,220.39010329513687,219.58474563120828,215.82560691473716,218.2094637499693,216.56577974245295,215.4169911681531,214.56222087790263,219.61549597984686,218.58065211321124,217.71325772169223,223.62616758721,224.08709287297154,221.50054527371458,227.74075800872257,224.74573874241412,224.93561323691404,224.50382573222464,217.63842253165535,198.0596008506295,187.24280990994762,180.4399701662881,162.61652925036674,147.10444665005753,130.72212136751187,109.92499387564669,94.17005410093994,77.775586557347,69.27302362631949,59.90404011288891,69.60989997688526,85.78244325608681,94.54168143039243,103.64525162144614,99.5951859305438,103.55601340774638,104.34502610348405,109.94778619897282,107.08706869419835,91.48078964134092,87.06034991899928,94.0259944318416,151.47870170871974,,,,,390.9560946048345,357.4919477298082,299.2265669378569,293.41589542077105
9,1993-02-09 16:52:01+00:00,204.21690276220008,198.94310603062016,205.25562150292097,200.9019690143346,205.63487543503862,204.10618055756362,208.99883301488012,202.59241575477958,205.6919144770485,209.63069019796754,213.94697595216684,214.7874551143746,220.38768678482003,220.99762173898733,220.26333926641587,214.23392981045296,214.15995438095388,201.9392891982044,192.6421757964773,191.59077914648395,182.97012189253104,174.53405459765196,173.90676106251505,167.03459744606673,158.08353395239817,149.82669560900942,160.2537502851885,163.1747162023142,166.35289688264606,176.43588235699923,180.5152225578145,189.20302843301087,191.76265494538913,192.93576701437786,196.02572747617353,198.85317792798168,199.16923690164663,193.19891924462036,179.9066153320555,182.81056354112758,179.76336613383143,179.94393265570824,183.22347231971787,180.08037432044782,179.00287159965143,176.17055946141198,175.00554688591532,171.84284105864182,173.08399705328287,172.9313035002744,177.5077071578903,184.99893400828776,187.20591101116355,184.82867667897906,186.23765676758535,189.34272186024575,186.09207807800388,182.31185140857298,185.91771866464845,188.0773532095547,185.37279057932398,196.089522295741,196.68807598550973,201.27492370071477,199.38087402537883,199.86301039046583,193.70434103322168,193.23263100125178,196.79832267966634,197.39122384504017,198.58311117579626,205.04022723072228,202.95955324392534,200.05806635137307,195.9963763370735,195.61972499964406,184.56202463176965,188.30903962899006,188.23779182951293,184.84847044151934,188.5377068499043,190.1586249521585,183.18790264404296,184.00054440634608,187.89682592471118,190.79853807822553,188.1374279029034,187.75880621669282,199.18530472905184,199.70000299388215,211.53378781405118,213.88601336237497,218.2412113327084,217.12882972535465,223.79922891616516,221.80915161825178,219.32061665347703,215.87595618929325,222.41100706753733,216.596355021895,224.54646305908705,225.1634631347429,232.75795559612058,226.11391795373316,232.88148496992025,223.34762446449488,221.53067704181677,222.86001671589705,226.3546441338818,225.96953694829963,233.64169273879062,237.10072939020083,244.141716815071,223.80575603068488,219.3191892335333,194.66765262535444,179.8197640399382,162.3075281837897,149.78419613100942,125.89056493526552,112.82580168905189,101.30438816435105,88.41665994749512,77.5568997079453,66.77659315162353,76.25061176260502,71.4248331402555,73.29013715422776,83.56985384498759,88.65988645828554,93.54892903551608,105.00944145997866,115.96144318811281,111.56827629909903,103.19206453732448,96.0254159963331,94.06359866170376,149.4393883985286,,,,,400.15795583215754,,312.1236734487419,302.3426828714157
