,dates,nzd0179-0000,nzd0179-0001,nzd0179-0002,nzd0179-0003,nzd0179-0004,nzd0179-0005,nzd0179-0006,nzd0179-0007,nzd0179-0008,nzd0179-0009,nzd0179-0010,nzd0179-0011,nzd0179-0012,nzd0179-0013,nzd0179-0014,nzd0179-0015,nzd0179-0016,nzd0179-0017,nzd0179-0018,nzd0179-0019,nzd0179-0020,nzd0179-0021,nzd0179-0022,nzd0179-0023,nzd0179-0024,nzd0179-0025,nzd0179-0026,nzd0179-0027,nzd0179-0028,nzd0179-0029
0,1999-09-20 21:58:32+00:00,168.38426692327945,159.25905352156875,158.15809271381391,159.20474649180198,164.72875744348312,171.67492043569735,173.3636109237591,153.21481025125377,,168.73612211359273,150.29939665875975,,133.7016671952796,141.7349215902359,163.50311784755124,175.27301348747798,179.08894947196518,183.6603462866229,189.27723240437507,176.5024388727349,,,,,,,,,,
1,1999-10-22 21:58:28+00:00,157.91597127090654,147.57124477045352,151.67798740101318,152.5709202326268,158.67316308100925,168.50540381785856,167.46705277348278,169.3005370688807,170.6249257721162,172.45603329627744,173.94940252753284,160.4211725831675,161.90773130362766,158.60447414028218,159.39580852406627,168.17238962807698,167.55229121754147,174.67486428984807,168.70763419281656,166.68057015027065,167.45849259428252,170.4806571540757,168.97666890731833,160.8530266251331,162.72771384568216,161.55306580016878,165.56883964449872,177.18542585100894,176.23297484926834,
2,1999-12-09 21:58:33+00:00,134.35143398776887,135.44104993851516,140.28952905103506,141.69590782195013,144.8511110943893,156.4244718669277,153.39900666735807,157.0201417544315,157.5316895093689,161.67785877747997,165.00779495912658,147.83868852119554,153.2855219692134,145.9341592158413,155.15680542638688,154.71778600897275,155.53513967372095,161.70786030012255,163.90630044001884,160.7953957345889,160.23323850300432,160.77310410781377,159.4677436259727,154.079946925267,152.94648204320256,155.97833655808728,155.60304238027038,163.21394348456678,155.1044813740172,158.49479961962288
3,2000-02-27 21:58:16+00:00,,,,,,,,,,,,,,,,,,146.4778555543636,155.15885871201274,162.55125031795802,166.836216220947,165.35734845311734,167.67649140892948,155.95522919515471,157.30231760301982,159.94187122136043,163.424695025196,174.1226748975929,168.21156034004755,170.18705876989065
4,2000-03-14 21:58:35+00:00,163.00259184436797,155.4352916005118,157.1713528178649,157.78849984895484,162.7603812399775,172.99856493468224,171.02033727027728,173.5423437560449,175.4087523321358,174.94788794463312,177.59462763363916,168.57899698386586,169.09898892348025,165.3467675342432,163.1032007385856,174.1747152197678,172.6463816746196,182.1760357808425,175.25834713830596,171.55935374096674,171.2548964001458,173.2117977815131,171.662640468368,163.06781979733177,165.9738260766244,164.11308025460076,170.31417661196292,185.4815901134719,180.12580186590134,260.2383796132972
5,2000-03-30 21:58:09+00:00,161.3063249439744,153.18181888871925,156.49200093565565,160.63931286691786,161.99542914373862,174.50055600710397,175.09256987568554,174.09632537250275,179.4844486309857,178.02774122879347,177.9772304653336,172.71867835060246,168.85867148655427,166.4572157173954,163.13044870888655,177.0748541857263,175.66370478771756,183.50567979264505,179.55902865034693,171.25194358790833,175.6784035187327,172.04899215839282,172.9399868772053,165.11012552048075,168.25000114665485,169.25597962863677,168.99121908389816,182.70138915036,186.75506039996918,243.1923901791741
6,2000-05-01 21:57:54+00:00,163.06416714704872,156.07093155036875,156.3839944340487,162.11397482626103,162.12264298320838,138.17636751219717,143.52796903654243,168.4228165549693,171.75570034897163,182.85511463138675,179.74775016421455,175.4935493278632,169.38030157736694,167.6687702282982,170.11725083896545,175.40710885158347,178.21346781845,180.56908829212915,184.07181189617282,175.716575829924,174.12747961558284,179.2025076961885,172.84891567550596,166.29358408436585,161.5696227573375,165.21679177056785,167.89346108214437,179.3090936248488,189.7244268138939,227.6252910281286
7,2000-08-05 21:57:08+00:00,118.56350825944796,118.66829545973255,126.05970123482965,132.65425564050594,140.13941172111913,148.901781647219,148.43619901490652,155.36834886501646,155.2323270224926,159.6598544546311,157.00719695405846,144.5342490740764,145.61617943690936,140.6790580022899,153.28898392783964,155.34477457433962,156.02057979264106,159.48097530557217,161.37845057727478,153.10676938491116,151.7828948694317,155.85172278621897,145.04090792682948,136.43182881131017,146.66866737772511,155.43122284679214,148.9290304365665,157.28464186490186,170.35967008087542,180.43161108178174
8,2000-10-24 21:55:53+00:00,138.0412023365216,128.83614437615725,128.23262690463267,136.95515991964197,139.20756841168884,149.9440090613679,153.52519513477864,152.13691331810384,156.38343284019854,155.36671973297487,160.25322985666207,153.45448499649032,148.67715968757938,153.48635400644102,152.73048280056386,156.83221872879955,157.15350535514187,161.48124172955053,164.18621609727867,160.97789068419286,159.14676156729948,162.62445667053765,152.73159228839683,143.80913928296027,142.8067165887682,150.21004395326332,153.22346537566818,167.60328780700758,167.52117077872853,183.1027553639206
9,2001-01-12 21:56:30+00:00,107.6696872797345,114.30048406432294,124.38540020641285,129.50279797125341,136.35028971541647,150.46611701297925,149.2081140622054,151.54671609361185,151.9040006647706,158.91296889368752,150.8403066857797,146.97214403448157,145.94603341930093,138.675963512587,149.79952800644435,152.58537283520351,158.55077672825203,158.65769431008,161.81766420113712,154.85050898391486,159.60805384793287,161.33937080715774,149.46386296751504,151.34249374561577,,,164.4348963461172,155.10951991839937,158.29216279827517,165.34524768795617
