,dates,mex0427-0000,mex0427-0001,mex0427-0002,mex0427-0003,mex0427-0004,mex0427-0005,mex0427-0006,mex0427-0007,mex0427-0008,mex0427-0009,mex0427-0010,mex0427-0011,mex0427-0012,mex0427-0013,mex0427-0014,mex0427-0015,mex0427-0016,mex0427-0017,mex0427-0018,mex0427-0019,mex0427-0020,mex0427-0021,mex0427-0022,mex0427-0023,mex0427-0024,mex0427-0025,mex0427-0026,mex0427-0027,mex0427-0028,mex0427-0029,mex0427-0030,mex0427-0031,mex0427-0032,mex0427-0033,mex0427-0034,mex0427-0035,mex0427-0036,mex0427-0037,mex0427-0038,mex0427-0039,mex0427-0040,mex0427-0041,mex0427-0042,mex0427-0043,mex0427-0044,mex0427-0045,mex0427-0046,mex0427-0047,mex0427-0048,mex0427-0049,mex0427-0050,mex0427-0051,mex0427-0052
0,1986-04-02 17:01:12+00:00,,,,196.07586714531877,180.25834017543178,167.6427192247003,159.67252225218812,153.98214346769112,151.73196373152808,146.36921051464094,154.39520285510832,161.819530476369,166.5893815730874,177.19487063556463,181.83840494420778,190.8471412015315,194.61763841586662,197.79848603564673,193.50838267677258,196.59583172110146,195.65340033292497,199.01792328999738,202.10375486231803,203.88582323634293,200.96953151416756,198.49740540729886,193.99660821194266,194.36494521503684,195.14619195848823,194.30792756267462,198.14457589561542,198.1122915316799,210.30878135529295,212.7113036581737,220.6633377973923,221.74078191990517,223.73262779314737,226.30497833888322,233.352469155602,234.86480394813069,241.7124484727995,241.8351944048545,241.59005505527537,243.9582165829848,241.2039317307799,242.43081217108966,236.1151297999548,237.17861764019617,236.26583757784599,239.91479389153326,234.68466570514988,240.15655561239356,254.02625931019747
1,1990-03-12 16:56:08+00:00,334.3490277385316,,,225.22523691590482,202.732501842363,188.75701807659976,171.8036051455736,165.08046457061607,159.0747543833943,152.95915985371013,155.52013869980027,163.54390289334322,173.93030842841537,184.63827752021672,195.93928559833358,200.36517984636774,201.4898228910247,198.40759102586946,200.5181626128773,201.43670674075273,203.2367720612373,204.35812587238752,202.4079099877565,197.18121807491832,199.70835373961887,188.79073449600156,187.77220588833165,189.6489400537552,191.03455196119,196.10490828809054,200.69908185174629,203.10501789135634,205.1038714996837,214.27284288142428,213.008918038533,217.97805217540534,224.5974100093735,229.72353616099568,229.77486963381943,228.42939057126463,231.159123263317,234.85158140616454,232.89341631934184,231.97524544538146,237.44055761284324,243.92606813565558,243.04242108780747,243.7620764110884,246.2817008962404,242.01967524238142,239.4106384015364,233.78837205569843,248.0690881139402
2,1991-03-31 16:57:31+00:00,355.4668379418936,,374.2864506720279,315.8320349250266,271.79353568627545,249.7831814466656,218.01381221470854,185.55647297505905,163.82208891159897,152.57297783516245,147.47255665157664,152.5913067564332,160.63412957852685,164.54535437516722,169.3127846989426,169.10869679154658,164.52840555109464,163.92460084954388,164.17952462239805,173.6503727865789,174.23553022545283,179.76018555050067,177.37194388198333,172.3082766895589,176.3115956546867,179.29886742843422,172.964527073566,171.8556441046782,179.5914635310038,184.45653966890592,186.12023968157095,184.9481750017392,189.7980174088835,190.36815526373744,196.2152392599565,197.24238524840231,207.63025029416704,213.7165293486701,215.8621408816722,221.60090944088125,224.59452443871737,225.4218146260145,225.886460269899,224.75166030156223,230.8327843429787,232.77637683588557,230.83816329449508,229.1804575038622,227.54121221636612,226.61430381312817,219.89519065866665,211.8783957301695,229.29817231483364
3,1993-01-15 16:57:31+00:00,,,374.307872636733,347.14136677268766,320.9215035497545,304.27130696460983,278.5255069853129,265.0223603288332,253.64748021917538,241.3512459978852,224.91989693421013,223.26518336164747,224.40300674495336,220.11908069883995,223.3967047847002,212.2618065398356,203.55434376187094,199.0056823023299,199.22521309142556,191.26512599799577,193.6333559530722,188.64048811693462,190.0315813088625,188.8389363727788,184.14069204708144,183.25901475821692,176.89738591022413,171.797843668205,181.6771867456176,178.6238796773574,186.07838979829404,183.18966790953797,185.9966894853296,188.9337871775518,195.6885784005816,196.9398497377239,201.83528441180843,200.59574210508399,208.40122016583305,217.32498305051033,220.4467457186868,221.4002516620142,223.25580408103679,215.12765610316265,219.97886364516665,218.8443304980943,217.4837640338093,222.581480661581,225.17999949370525,221.78942884507507,220.92854683448274,212.25444752596079,232.699689788501
4,1993-02-16 16:57:50+00:00,,,,346.1685462722743,330.95177506083724,305.4084738970215,284.34697649589197,261.718518007111,251.52224197614652,238.5430468233595,225.89131978170448,221.64047340690055,222.03278177973257,222.59277049937623,222.0133511813545,208.90894167691403,205.99373059881742,201.34855496005164,200.74435124764733,195.8837667478104,193.66159245794563,192.04009938960473,193.64720804578613,190.68658756420405,190.16937365063086,188.21234657756557,182.67084501418122,177.50021033758446,178.7842576914542,179.1386510602953,181.28277159293768,182.02570022058504,181.05466924308155,183.70721997022977,196.40249054266002,197.7956130021701,201.93375818331126,202.47363370661878,208.9041931995291,212.2144641517405,212.17110060744437,213.47436442250236,217.4529105893234,217.5403803800626,213.42330614538213,213.0541666595491,210.83137570394686,220.2637653754578,216.25656494527044,217.35667542038013,211.2154477243746,208.74095115390443,225.23965556976992
5,1993-03-04 16:57:59+00:00,,,,344.0356558519976,321.03907650636637,298.84490778062303,281.06549784398123,263.78303366337866,253.09488202059248,238.70510972360313,224.22655643290773,222.05781208213727,219.72059106477383,223.77988271725874,222.5041269412367,208.544028775373,205.3730126752819,195.75910994172787,188.59640964385864,187.00054061358463,187.36420435118671,189.76820766432948,190.05207466613527,186.85661463547996,178.5398205131019,177.17944585565786,171.25047841766073,167.51218435070479,164.15570434107102,179.12395171701925,177.5688660654323,176.23545878268666,177.83698919817215,183.8630000804392,189.29055251325917,194.81706126287895,195.9950435676969,200.272240848381,206.52501242161512,212.14996324215926,210.35121360648992,213.55269252159712,215.08021958743333,212.92915561571826,214.50425369739875,214.01137102289425,220.24009102316242,220.1823495931295,220.52954960015674,215.46733022797477,212.632655000905,206.07035525862284,217.3114881816586
6,1993-03-20 16:58:04+00:00,,,,345.7785592629433,327.155456783127,309.59413173149204,288.2282716049976,269.6730633495554,255.64175492087534,247.2277290654138,237.81982864363664,237.04079576441566,234.65139067918182,235.58099651271414,232.9276033396305,221.11443783071945,212.36654833080988,211.98655447668548,204.1767630899366,196.9697838861045,199.36129603466753,200.80848636244914,188.52137394118856,197.90012450797988,190.50808383300068,183.7818180818841,180.04141429370023,178.4387885165686,187.39915106353922,188.27561247484684,191.63336006165946,184.8051810192173,188.4391981172827,189.26478633329657,194.74072089968118,199.11593683914617,200.57087443380334,208.24644468679224,214.38683192176475,217.97027759096366,215.45279928505062,217.29760157696407,217.69747748275947,219.9553305101322,217.1668970877183,223.67108261961914,225.13547641458473,223.72382521072174,224.93152061069722,217.48320773811034,214.51374741895157,213.6643640718884,224.88148359046306
7,1993-04-05 16:58:08+00:00,399.8631668693562,,365.7263542645304,341.88372908042686,313.7686308461856,304.34869636359673,284.5352674074203,267.2360284465352,247.2663571881021,242.40394030868117,239.00046611863462,235.42236130635192,236.4262886526354,231.67604382800695,232.54863291800976,221.77593412550712,211.209523034975,212.21560463615606,199.698123446769,194.28077956916076,193.55290299229793,197.04830488783657,190.21636007752318,185.35438644795036,181.1506260068813,179.6352764151903,175.95499443635828,175.81080103285151,178.7650272288406,180.7036149783327,185.38941536036705,182.56196744001963,183.88699237644644,198.0632686899595,200.46165750630394,204.79516730198273,204.57689814500614,206.88321331386902,212.92258332839313,214.68188505112442,213.50181214824593,220.881299199217,221.4297643898214,220.48983567709212,223.65334152506188,222.81125843731405,218.2376446169466,218.35678214527627,218.32392962492102,216.5378630619423,217.3121179467752,213.8105574124882,227.99236082314232
8,1993-05-07 16:58:20+00:00,367.7147231263908,,,314.60436516859033,306.0612265599753,286.2233905285916,269.4818728036481,254.16488267733385,248.30821326223113,244.2461846479837,237.90654757457605,221.73857925506476,219.00877751527796,220.70596351427432,223.83517059331453,211.5351175229352,204.45763215510186,207.76946677152745,205.83817700035445,203.25357254123267,196.71234964505348,196.0371327494795,195.03650274140435,187.95051553391522,180.55834153913088,179.24241538066636,181.35275044687236,176.33890206605795,176.10483610209417,175.34074730571334,175.29549621729353,178.7459380874053,177.00534022990917,182.46936494699418,192.2645971062745,194.76744830502977,201.6905064311906,206.4247032070928,203.39093321273907,215.78240402506387,214.14229969063615,209.82977503471108,212.08887975915036,213.27968633182599,211.5335400874452,214.45378081832033,216.51020931904546,212.83961631986585,210.01145890452042,205.0987445089125,206.77099756761586,212.3115974669253,227.92513575017492
9,1993-05-23 16:58:24+00:00,375.36607196914065,,,324.77501414203533,305.27083830316906,290.3073187170789,277.3536767664137,260.1545427537883,249.8717438640607,246.69146355714253,239.55396813928252,231.59243985549807,226.55898718811017,224.59074832669887,222.2853706109615,217.80618037860333,210.47294735985068,202.27690718656766,198.58899531634103,205.55418132707456,203.87368760024646,200.36907151432263,199.84302474046174,193.4403840646655,190.13855875642574,185.42585465842868,179.2438203606637,187.07591065940852,181.4558389593856,180.14987494537715,182.07654300575857,183.75238188151963,189.07780764390543,186.30611817305495,188.9944213938253,195.8750237647863,207.3534273225824,205.81862112319732,207.89249568548112,211.69524398149017,214.71324533611923,214.60865838259033,217.60477071350175,213.2196878188781,211.84243506488022,210.33668024107538,214.14064885224929,210.84553849608295,210.37982768527004,215.8424220985039,213.26865837411185,209.31657088608125,224.26337138851196
