,dates,mex0138-0000,mex0138-0001,mex0138-0002,mex0138-0003,mex0138-0004,mex0138-0005,mex0138-0006,mex0138-0007,mex0138-0008,mex0138-0009,mex0138-0010,mex0138-0011,mex0138-0012,mex0138-0013,mex0138-0014,mex0138-0015,mex0138-0016,mex0138-0017,mex0138-0018,mex0138-0019,mex0138-0020,mex0138-0021,mex0138-0022,mex0138-0023,mex0138-0024,mex0138-0025,mex0138-0026,mex0138-0027,mex0138-0028,mex0138-0029,mex0138-0030,mex0138-0031,mex0138-0032,mex0138-0033,mex0138-0034,mex0138-0035,mex0138-0036,mex0138-0037,mex0138-0038,mex0138-0039,mex0138-0040,mex0138-0041,mex0138-0042,mex0138-0043,mex0138-0044,mex0138-0045,mex0138-0046,mex0138-0047,mex0138-0048,mex0138-0049,mex0138-0050,mex0138-0051,mex0138-0052,mex0138-0053,mex0138-0054,mex0138-0055,mex0138-0056,mex0138-0057,mex0138-0058,mex0138-0059,mex0138-0060,mex0138-0061,mex0138-0062,mex0138-0063,mex0138-0064,mex0138-0065,mex0138-0066,mex0138-0067,mex0138-0068,mex0138-0069,mex0138-0070,mex0138-0071,mex0138-0072,mex0138-0073,mex0138-0074,mex0138-0075,mex0138-0076,mex0138-0077,mex0138-0078,mex0138-0079,mex0138-0080,mex0138-0081,mex0138-0082,mex0138-0083,mex0138-0084,mex0138-0085,mex0138-0086,mex0138-0087,mex0138-0088,mex0138-0089,mex0138-0090,mex0138-0091,mex0138-0092,mex0138-0093,mex0138-0094,mex0138-0095,mex0138-0096,mex0138-0097,mex0138-0098,mex0138-0099,mex0138-0100,mex0138-0101,mex0138-0102,mex0138-0103,mex0138-0104,mex0138-0105,mex0138-0106,mex0138-0107,mex0138-0108,mex0138-0109,mex0138-0110,mex0138-0111,mex0138-0112,mex0138-0113,mex0138-0114,mex0138-0115,mex0138-0116,mex0138-0117,mex0138-0118,mex0138-0119,mex0138-0120,mex0138-0121,mex0138-0122,mex0138-0123,mex0138-0124,mex0138-0125,mex0138-0126,mex0138-0127,mex0138-0128,mex0138-0129,mex0138-0130,mex0138-0131
0,1984-09-09 16:30:29+00:00,188.38200783322455,194.13484502782805,199.3416992147749,200.07976198160068,202.59891949229578,203.98996726985558,205.54687066238074,207.63813760739922,202.3287648904172,204.59438966174008,203.26458176254422,205.5108611648439,207.6827672793208,206.4120922316325,210.2580885937902,208.92412113841758,208.22154222411453,205.96192322846105,208.38291933599896,203.65713002467956,200.4405304060697,203.81923017190803,203.48734260781217,210.05457389659,204.77508085652667,208.76173204827387,208.82815087908463,206.6020678678941,207.13964220869565,209.02916577039497,207.6816260187848,214.79930562661804,208.43654092424694,209.37840674900363,212.53286982797633,211.34130156238803,206.38067097920674,204.02159950345327,201.33666959350953,206.30016396299965,203.32673445713746,202.57296409554482,204.4302917686808,204.2780751146427,205.00729231622626,201.2814154011451,199.6673782303771,201.80689498654195,198.01961826766419,214.4770896361557,206.6534461797022,211.36927650609326,213.07608666437386,211.64155833039501,209.56800353453374,208.8609456290003,206.00362382902352,207.57901499699653,200.17420587202363,207.648797869356,203.15835484527102,205.54667673041385,194.11255996429236,201.12334606428553,198.03556360386744,204.850287238235,202.15879467184868,204.45779115030587,213.1667892591474,210.6705822288013,207.86430657317754,213.21249711120942,208.37304838080638,214.54557550321084,210.11357168381147,211.00852283469365,204.84179937963336,219.34861359780797,200.92317240542405,209.96499545568162,196.3833965300787,204.53721279895808,198.73659720947586,205.6801310396095,200.26295546792434,209.61683088126009,199.51412943834518,203.70605820618366,198.81093069037234,203.40586571434412,198.9211239606825,200.23700602621275,190.2171455209674,195.653399660466,189.84516442958733,196.64329283883396,190.91703742245454,193.8345359395512,190.79898149117903,193.24582056048033,191.32045890018165,190.45647957992978,191.09628116663427,198.72082813310018,196.78957459129643,204.1823038161638,196.7659910129558,206.13587445137387,199.22709854014155,195.98611051277598,192.48136693240875,196.73104275890725,200.9232235636013,193.70831632791317,188.79612262936377,193.36228893616726,200.25258168039107,201.61908928135244,201.12071153230787,190.40032810955364,206.53869502593636,203.45324541966704,201.7832626982703,193.17426379943706,185.2451442626581,,,,,,,
1,1985-01-31 16:30:48+00:00,204.60764839887182,209.02388377524494,212.94409397839624,220.08655339924704,220.93149289230624,228.26619036339068,225.10158975284665,223.7842134626499,222.52531717870372,225.31702731654056,219.0480659886314,225.06847705690586,221.90725783406717,221.71307979362567,222.68725054001806,237.2285875706819,234.11697856679342,235.1291720342507,232.26130821696262,229.7498606258226,227.8253452285508,229.9713659423332,225.67599812985097,228.3402985227363,224.92304284139212,228.76845101068494,225.30842946303136,228.38586034264472,227.00732362052415,235.12405189232734,228.52913796595192,229.9914951596229,227.22281391488625,229.3132181249021,229.51522942629865,232.15168460497532,227.23425191942266,224.95903369611892,218.96102664004218,225.70651084403053,225.51515747891733,224.41233951673476,227.23438140273518,226.62449609671927,218.81359797177174,228.38791838725217,217.84248389049256,213.483707865598,220.3383854307468,225.07392980935649,226.5133775513741,227.52434776014817,228.68916231729668,222.39783070398568,217.99189255637694,221.46913182213137,219.76727949365866,216.84904811019544,221.18506668183252,216.10364210747792,220.65196560284613,214.11997845842933,212.46906110883074,218.26414445012767,223.20678481306683,219.05119244411557,216.8002963425269,226.429133083409,232.88108292507428,238.4220838459366,232.58304923360768,235.1834922597961,235.07095980664874,231.99868191554447,232.08842460425927,230.85206819359829,228.68750565126072,231.84743176522392,224.43737853624688,220.7041240485382,217.57507010297968,214.7343923515846,215.54445329749217,219.64015431746324,214.03475991247527,217.1577437638318,217.9397567571493,217.6733548569749,213.6529842244164,212.97046844641886,210.91757193495692,207.76840599963904,205.3994201936324,207.5369006711271,207.58107599029665,207.27179136896345,204.0354220460872,198.7050786837341,203.9657445408971,213.05826033640784,207.78576289480674,211.5180695088824,208.25782379546175,216.08119468709833,213.04416269965748,218.5435712343674,217.62067645293365,212.997194914484,210.5755085426562,208.6837364291529,208.93267685493888,208.67695630131644,206.5473066432267,207.9363700924848,194.38364051880012,195.54306133126352,192.25338545213208,189.2997396503018,184.14034607017123,184.30420505370742,200.90676701992908,193.98902624092815,179.39517535758895,181.17059847588106,216.5326819998832,,,,,,,
2,1985-10-30 16:29:10+00:00,184.8284556630068,187.36768609352825,191.64325817857562,194.15654169760023,202.28653215636504,202.4016314223269,198.18880674326917,200.36535545659746,204.50203341360225,200.85773790074788,204.72134907101173,202.11400236033725,203.93192726853331,204.56303200988773,202.8343893871455,201.97924514378062,203.56453752757213,203.82748304743384,206.04475945388663,206.02643397682564,208.8262778897893,203.83409910617584,206.73430859086508,204.75216002997124,202.9343703596744,204.0423014917949,200.01784648994425,200.52706339850832,202.04489826124222,203.34866790613685,209.12514461983167,205.74232210456756,208.90058512884278,207.82487741857494,209.62100811607363,208.06207457130105,198.7117798001243,198.86451870477254,202.45450038857007,199.76490190142619,199.6758518224186,194.3731699620324,202.18440773851617,204.3472502644899,202.40991286651305,199.1414826985884,199.20506702297868,202.6299843668969,200.38724094095707,205.93569990976587,210.2869242538625,206.22487820085536,213.54984347953916,209.68783151244068,209.54286941768163,208.81972099347675,204.54525067122876,201.0142189316195,205.04124585239413,200.1429576778711,196.7951112963259,197.71662439417133,194.07403008529883,194.72740607132073,199.34763136263177,196.5042541757119,197.84676004215373,196.034287929193,197.7285611941607,202.44982994454293,211.9272762137361,212.0407239452903,215.69848302522766,212.38116888067503,215.70682134089967,212.01369228165382,213.72098188338504,209.1968213371013,203.33580457418137,194.05325406322754,197.66937667531397,195.1777361808642,194.538975953839,194.6132459604173,193.29457248560598,197.70978457801175,195.09929878088957,195.10324849585902,192.25249268156279,193.51349566065022,191.27005559597166,189.85440136375377,184.92054207524987,186.07956072499255,189.11199010486845,186.39641139531426,187.23773109220403,186.89829790999437,189.98605436166335,185.0036812156555,187.3970543875723,184.77094774034384,187.3405323328867,189.71058149158785,196.99025273851117,196.4059549997274,202.21981508922025,203.02752986437795,198.00797686783375,196.06673396198542,198.21885988196317,199.49969873575714,201.07367667233842,199.55626552222193,194.49862608867295,186.64296687834468,194.19885680719995,198.65426024353903,193.60746458076792,182.1909045829871,190.74516761259838,191.0948104333908,192.1301241318524,189.39211839676938,189.77891313184094,,,,,,169.61073404845504,
3,1986-03-23 16:26:19+00:00,207.63618553767387,213.1440087993385,215.51875333186376,217.32160452022063,222.33669415310666,225.33802104124044,224.80326571879849,223.60935683503925,226.3260952048505,225.5971810372191,228.2352632835902,225.25395782072232,223.59906581626055,227.8379203096716,227.2223378944667,226.06631436983415,226.84533425907372,227.1112951005749,226.87737626467955,226.89082076998758,222.17343452777203,218.816683065951,221.95118519921772,226.61203597221683,231.0238515271867,224.1844229070296,229.15504453741522,226.4669331155036,234.106337391638,231.796232155148,231.70055741199656,231.19791557365474,233.92290524301632,236.3755399344847,236.2839124130082,234.09015489072578,229.4164887195219,221.9124464883034,219.2394138009767,225.92389081983558,224.8978910653593,222.87589392484355,225.04161235642238,225.38335778833917,224.26345776361237,225.12923658223104,225.7497664467396,221.68117344999828,220.13057812208612,228.86772060108223,230.5983671043599,232.00993993583816,231.6492132368025,230.99925450852538,231.78544847695323,227.57334515064767,223.96826631568698,223.90209345594786,224.46048041029223,222.14680246718626,220.07853001135882,220.23168209546427,217.8867627630375,218.019403188792,225.91885987510668,223.8810708983723,225.32939880628732,224.03057930461787,227.41374637060144,225.6628243372787,227.25927779110697,228.05595288272664,226.53976379931783,229.8728361875689,228.4885645072523,225.5461012741851,230.48181010931367,232.3167839185057,231.4405217697851,226.03834170681992,217.07694825404144,218.154217242686,220.2541239003571,219.3535374709415,223.07949300165174,221.05786895958428,220.56614729337642,219.7363534054613,218.95044959678765,219.34042951097967,216.26642714285913,212.54175152907797,212.913287190267,211.01899347479514,209.02064956599244,207.36985282145156,206.114962967361,209.76262096897807,208.91763489899807,206.5928427701522,204.702419497689,211.20342836459716,209.4877777522038,213.5148295216454,214.02048215809492,216.66262930498007,216.79801845875707,220.43459392858924,211.26336823540692,205.4977345427008,210.84893918155518,208.88729307882994,212.541196758174,211.9024771880074,214.6160892307965,210.10713933130174,209.15535237769473,220.60385395232507,216.78544259709318,212.0493358475786,222.12291003147945,225.59625051310235,222.2782049466861,220.77157266181615,224.88129400317467,236.95440776533508,245.54183852470453,242.25548876025192,238.01918862773402,221.49473238789489,209.89327996919147,215.63803154158524
4,1986-04-24 16:25:36+00:00,186.82937092736165,193.12258438168487,198.9205593980024,201.96173782141307,203.63349638804198,206.3183666843878,207.31942818283386,207.5931751286898,212.15198966207527,204.05255507429936,204.56266941019265,214.2317337522559,210.35660216644547,216.20243630374262,213.43328460336505,212.7887425816423,215.76117888652448,215.79447566090184,208.04327205921348,210.81819903212607,213.49931700265816,209.7853449349246,210.05437071622538,212.6508723710847,208.83470643843665,208.39025343904106,214.59849782534235,213.54770016873388,211.3028061823102,207.79099267742055,210.965372619789,214.1045811570706,213.17846107041984,211.03074266042898,213.43893120599753,213.11367117421418,215.38277537223723,207.39618558745087,205.54713357000634,207.46130004302117,206.41180588033396,204.2591347419364,207.90422732604355,204.95601339608706,211.2986482103324,205.23527219929122,207.42750032010693,209.0496282329824,208.72837602261728,208.5156320034262,213.7822334411111,217.01643942908598,216.3368309916476,213.67088463911693,216.21231803356073,213.40373574431476,209.83222665914676,209.1489486396021,208.446115551238,205.8364785290288,196.59038420114965,192.12311699093107,197.48673011889724,200.0845219561486,209.48519139137366,202.7037493468193,211.1760570801409,206.98577941070445,213.50455573773746,214.55090438248783,216.85376446895998,220.7076672789466,217.89078081295418,218.15178716037627,218.87154437837242,216.40569184922535,215.22811072160962,211.54822707267743,213.48492326468335,202.0846829919997,201.74856400095976,200.21518443836263,200.83559164032857,196.32930259374743,207.59460541559594,204.48573852805924,208.2746121183287,198.379147317843,202.8220454035376,197.02352891414603,195.61597823816086,191.64429658644718,194.228078608462,186.69010887048947,192.72942861117366,192.68415626307157,197.20091998735697,194.81168160361548,192.88245876805766,189.87623585915787,189.3015120777292,191.9316995215101,191.48041696668494,189.44733584043792,194.38401825408326,195.89857428297998,200.80016531344359,197.77222028006986,195.986024452262,189.57584617332816,194.98903124691822,202.9327268044563,203.07533423501758,194.49575562601683,187.9930068096706,184.30290173694235,193.5939184657096,194.83207820833462,191.70055731568027,187.14962336408485,193.25635650194607,185.96880874922306,190.29105239864214,190.54634632544975,202.7593764662817,219.74822701358667,233.64073742800682,231.78506066217653,221.79912732828257,199.455789738227,185.8300498780936,195.3160021038704
5,1987-03-26 16:22:40+00:00,196.0232357739955,202.4540345028948,202.43822289102593,211.31994451593073,212.12341961163082,212.8650544924506,214.38883300751974,217.41882932195813,214.44725019998964,206.4247298029028,210.48437118294711,217.85811574987397,211.42422008573016,213.0441901906778,217.64587756462183,217.38002885258726,214.91348978143557,218.44492707725811,216.13990056541013,218.7660088086907,217.34968721541796,220.41104571008094,215.87598859383462,217.43646795626546,216.14192946618004,213.4156343052676,213.3832433585107,217.62594103329602,223.83322626398262,221.84778264534316,220.07414335474672,222.79442546115533,224.71076891731437,222.36993267221123,229.59985912836288,228.7658924726424,215.75287198871965,211.23105792780623,212.58979664486083,216.46245692456463,218.93735908444202,222.339357725695,218.65794604041687,218.94552221854528,216.6003346145675,214.7155670614406,215.39800896985972,219.74720676534062,216.8897448528906,214.809069962103,218.06723800817332,215.2293782237156,217.75433211943812,224.0346096110825,229.20375187060048,222.5121297755178,218.7590792925051,219.2165750133201,216.79967384475253,214.65847261739248,214.66567099135892,214.8464608809436,216.11927872706983,211.02339629300556,214.30953674167142,215.63275297652828,216.89585457899375,215.501779613619,214.49158174874017,214.97982116017104,221.2415306605346,224.63878739037156,223.4827248270561,220.73700681844826,224.5293729093745,223.3865977867764,225.07967253817205,224.29674758648775,216.2493193706728,209.99571623958147,201.11916955838652,205.12662388058664,216.17031818357185,221.37416652384792,217.4654496553752,214.2531991056954,214.27640540190748,212.75248107170796,210.29450163697427,203.97496165120367,211.4147335400109,208.18778482651305,207.7874296876048,203.67996850686941,204.27841921144451,197.72428687274743,203.61130717099786,208.49193598181802,206.0950564077498,197.88054644167997,199.72501019651946,202.63757860329133,202.56507095552033,203.66989038845182,206.78478953638117,201.5339463694873,211.14658902506386,209.24641059517265,205.13096678917492,201.71166306760185,210.5262417396726,210.30525421827448,209.56521431193335,210.6691321337057,213.7481609783771,209.36314861864787,207.44968581976525,212.6534530102846,205.71014745227444,198.13956778630487,212.28111699966308,204.31688081824748,201.87978030350766,198.72428257899145,205.37639495046642,211.10041290296243,218.5521142019169,218.85153207684542,214.44636674062176,199.59006083841544,183.37964160928448,189.16201110239413
6,1987-07-16 16:25:35+00:00,194.63294106713147,189.61092104680458,191.65800188818676,199.7318960278721,203.63072311224988,201.86935683909888,209.2763251220476,206.3009270052159,198.8205091878222,202.67532301673864,205.53767698713375,201.16862157022845,195.8219768946354,204.0421368366694,204.72683888627225,203.8077297658018,207.6283637227137,203.5456715086934,199.18641377840686,203.64826310981283,203.0153901187935,210.06334070464717,209.12391724653133,208.89543724179185,212.98738782304983,211.57545134894315,206.51760393736646,210.01937264414232,208.2857036015447,210.98034513147655,212.02536432784632,213.78131902403464,217.5843391587796,214.84741454975028,210.05754190104537,212.73820980117844,205.0467186836522,204.9740015916837,206.2565072270128,206.41076878539067,205.1583327317643,207.36525052146823,206.0772850296413,213.34090771481468,205.8321176837632,204.40630169964487,207.1322941731638,204.17994715440042,209.90227926710003,210.3621667384006,213.62320411304594,206.82174536070477,207.62404333883745,207.6031578751525,204.28653526215987,207.78584661221893,210.40975744743082,205.87437547911816,206.6158632035902,207.14647845746302,209.9126236997342,203.1852474801781,203.32912855884436,200.150979365257,201.75110856524972,206.61760868954943,203.90062346727424,206.25336020314782,206.47108409008794,211.49767679638,213.56573073517865,211.8445639508557,209.55031089817786,209.24790023842212,213.46079133274552,210.406015199253,222.84109350433297,217.24356441334052,214.68916133922477,207.77144886555553,201.23581857786579,198.7353701222062,203.60245409525075,196.19738584381565,195.9779114296985,199.734326360342,207.91027876654152,201.1809634509804,196.98251956857322,197.00611634120182,198.9231824227509,194.7771413014058,195.84060235243444,189.03830575276444,195.34401350790614,190.59137342686626,192.0487951330527,185.018648932258,190.3589928492775,189.05464185151118,189.0761067605601,187.66310383972018,189.70102679476219,192.46551491667626,194.55834318856918,192.0411468323226,198.03337806103605,200.2020893820084,196.03155096546578,191.51831317030786,196.89751219270164,201.41676376946305,200.24228490834525,198.52818510763012,199.65753293430691,198.15984895605683,195.80869825583045,200.17388562571395,195.56690361997002,189.75582846246851,209.16483761313333,199.91143855295735,195.97042335357594,188.17890191605719,190.1588039342546,196.800951151609,201.50112338061155,198.6799764843648,197.22310024115336,184.76393030625954,167.0317491782202,173.22581831898
7,1987-08-17 16:26:31+00:00,168.94619011633048,164.79968747402467,176.9569078910379,175.44124982690283,186.06291934527994,186.89226097993105,184.71951530182963,185.12486081322191,197.44843422438117,192.72740775853916,200.2916667092531,193.02668880752285,199.5488399332097,195.57141401840815,192.45598076022765,189.42876667806416,198.86951583823694,196.45699855595984,198.10884320837553,199.09310530051098,205.0119469871886,196.6535783069012,193.57432010545733,186.99625407092154,190.68261978166112,184.3617622735341,187.7316766023169,190.02105877667083,193.75945601895558,188.20031553027147,188.588077030948,192.3691776270357,193.32986490683348,195.9593816022357,197.08764291528857,193.98010198080388,189.0056820003849,183.47261548680206,190.8363733548969,181.18679139296034,186.90076557276444,190.2698903495434,191.20853715481948,187.97200015911477,194.7929155449586,195.00252056457902,197.11134327812633,191.50427911194396,191.5209994111464,180.7804351995279,191.61273175669882,187.64686611007397,191.42029373035896,185.99998205740286,190.92732733314284,195.4798935548162,192.95596511147366,183.12223044484526,190.05423550588355,184.20699551457454,184.53255508200593,184.5934865964641,191.32223161401004,182.31261187719377,187.3285929186433,186.65245243191683,186.39377382418604,182.6800679100495,190.18026947470335,193.97954872483956,208.31756248716775,210.32326078326108,207.7622819093696,203.3048543754879,201.5859188731647,196.86462949472548,199.0435599133576,193.4827460333304,190.90591004306071,188.05748376113414,180.6161017671003,180.56065761292524,185.811298198826,190.97486720110737,188.78740987886985,192.6062134071671,187.02787995261502,187.631520290913,184.02356369316968,184.622209224375,186.3012923620037,180.09754040801306,166.87262195306016,163.51261645034862,173.993668460838,179.53798920290222,178.26619924995092,181.4228127139762,183.28575163972943,181.65640098858,181.9875945454934,182.34546991294616,179.26279740278852,187.99372276516135,187.1151942409316,190.37817586566112,188.66538236291058,183.78368560681065,184.5320714427377,183.48328820039345,183.40764816006975,187.26385889158274,184.94938393707335,181.9374300620903,169.9159825827619,176.82569462266102,174.505608610713,184.43080088223502,168.17319540696977,174.2747359526041,184.80139160963148,185.80218873502423,182.78955633826465,179.07277157431383,180.88814691407612,187.55771149591538,188.86199005310928,166.24707185429415,168.23492175837558,163.95422844676244,150.93991253425733,143.57497158391232
8,1987-09-18 16:27:20+00:00,185.78927332608635,204.4160856544268,204.51127598069363,204.87634897862318,210.56896031668958,212.1905234577487,209.4591573654201,208.89096493851014,210.66730913508727,208.03348442170736,207.80227648692033,214.21089795648865,216.21171650776478,208.088230045389,211.92091172053358,212.45699971708711,209.56872535459425,213.0542835218708,211.48314394229917,207.0466828111474,210.34573338323827,209.80124585635144,210.4784815303483,207.8155787151598,207.16556527165352,215.15717093608748,214.40268109362492,209.67117471512623,212.40720933233962,212.81947541267664,212.7143726383539,216.355967983975,214.7028649848594,216.38480976629742,218.81910235234162,215.78052734544286,207.20186829373628,207.24453403321036,202.0430439579677,208.4568740669031,204.02972590135838,205.42555837605957,205.62755584916758,203.11950947454633,205.83749872165083,205.8762295269731,209.48619884335145,208.5893539519249,204.0377597639439,206.25938160483435,208.74117381148716,221.6503505873633,218.19998091817055,217.61471486546333,210.2559142766197,209.80571077509404,212.20081199384606,209.34894749673148,204.7464807289222,207.0099970858596,202.99021257364382,207.2404395064244,202.8475345369204,198.55344951937562,201.34535221122795,207.61139622781207,203.40595906793232,203.9604356967031,206.6313973192839,214.0413335708008,214.31603539551307,216.4832348203332,214.51188516490254,214.7865955451102,207.13084117923947,211.71460789330825,206.59766265516078,209.0755197070802,201.2040966909519,206.89284367560984,209.2896467542884,208.20567486330577,207.71737508342997,205.32079971621053,204.43777424157142,205.942043129707,205.3185180503215,199.97702788374713,190.99647676742467,196.19855644354575,185.8254232929415,191.4112840011953,189.62954520939232,185.6197278599604,189.22628134648187,190.69714723494025,184.9419863807697,188.64621255542795,190.57945589726623,190.0651120042676,190.57961154494802,195.40560460179066,192.84235148157802,196.54477265870938,194.35297151987717,200.07220911878704,201.40919023777874,201.991296808957,197.22368564434674,190.86459609573276,195.55826730803642,200.44193012956003,203.21034665347574,191.50679475275447,188.99929373494905,187.54593756018173,194.01664586795042,189.6089954576389,183.08090959422339,179.30226670564696,194.5859005531691,192.23928953664202,195.85371358863358,187.85154457954926,189.32961531944989,193.37350337938045,190.29469581558683,188.0799869287654,178.5116180201077,167.74317960972462,156.5462934197584,174.34407606145302
9,1990-03-18 16:20:51+00:00,188.08118151822927,191.29491538578938,201.83933527272387,203.53292841411533,204.49015610833072,205.09668250464836,209.82241795321826,208.56490086172167,210.33129612509583,207.17428978396654,210.009266903782,215.88881905626096,216.56418797581557,216.91164624245332,215.55070034930372,212.545467602059,218.1378572466518,220.1293303624058,212.86717613703897,206.80838912567134,213.46324433115134,210.68409635507086,211.97764522745013,211.1577788810493,208.5735718607571,205.79031339881624,209.03795542526552,204.70830702772727,205.7348355617142,208.93016153910855,211.15992409089446,212.86674665675207,212.9131967883523,216.27489131584537,218.81543674787926,210.29451405392982,214.05797965265714,215.43184061953917,213.46397442761798,211.67240060280068,215.65701444302434,219.1406465945364,218.3782945690874,214.54091317445435,216.68674054936636,209.21929370728708,215.45931646235329,212.12450362474124,211.54883846260216,211.912019852933,213.1615190852337,213.08063116728346,220.27159840638333,211.5624293476365,207.4164052169727,207.36371977790276,204.26881175306121,200.39365145740732,195.76488169655164,200.55502387875057,201.27122019372703,200.63481815920773,205.5198415515534,205.30279178522915,213.00209894129011,209.4432848441322,206.60363284691888,207.11064081138016,211.09916447770559,212.59258727779144,216.75777380503402,215.14294416353536,214.95642442246444,217.81491699992682,217.99729593283044,215.26880856691622,214.4843720649139,213.91155851224386,212.09118479545063,207.78725399039723,209.4541260915788,207.57514035489126,205.35792171743327,202.42614686792217,208.90384623081383,210.21114982784977,212.53145128730964,205.77753969624536,199.4909304434326,199.14372317063453,194.23646941171768,202.1800040968138,196.7769038393289,203.0932334569116,205.14535398984566,201.2366508257853,202.5286113427975,197.8807690806639,201.8174775447333,197.83008525933397,197.32425658487674,195.54311399605854,197.2642296018238,198.69843927835572,200.65714937187605,207.27521519855364,208.9367938644454,209.08109062974785,205.6503189711107,204.23977057355626,205.0141159648767,206.9377643878914,207.22949518366977,196.79566138761365,186.15044532322977,195.66456748637617,197.48517642534088,199.96412898432382,195.01745443202879,188.7013421517923,202.09840969996574,202.32559986029585,192.77580039040612,186.23650531992757,191.2004473486796,201.77871088798895,202.3403033368788,199.47546173847215,188.5572520576548,172.3829425141688,164.49637150563711,173.7127023453053
