,dates,usa_HI_0002-0000,usa_HI_0002-0001,usa_HI_0002-0002,usa_HI_0002-0003,usa_HI_0002-0004,usa_HI_0002-0005,usa_HI_0002-0006,usa_HI_0002-0007,usa_HI_0002-0008
0,1990-08-28 20:08:09+00:00,,,,172.70763289499604,176.7586482950964,197.6527449199208,206.83410492080512,207.34814812987597,210.40362428749904
1,1999-08-29 20:41:13+00:00,215.7074823070231,212.6634736055277,210.88781735035863,202.70450722882651,194.47869720927415,196.26358868654947,198.75052733542142,208.34987128892107,203.3069721772448
2,1999-09-14 20:41:06+00:00,222.25304641267923,217.24514530020986,216.84319962676247,202.0572875249109,200.84954376821423,201.89183911797647,202.80433271287973,207.02444836900077,207.37257789380197
3,1999-09-30 20:41:18+00:00,224.33521358164685,214.22576178370232,212.95320718703869,195.46096290111905,199.4710919755663,199.3578331355463,202.72077234346287,210.39411723598786,206.1738120194198
4,1999-12-19 20:41:12+00:00,211.07680159050412,214.67348963680374,214.64351739217318,201.72942603284926,201.73637141957263,204.32027914718068,221.2989685676085,222.1494663326199,218.5901668628407
5,2000-01-04 20:41:06+00:00,187.37928078198232,,,,,,,,193.4983583147735
6,2000-02-21 20:40:54+00:00,227.90473868069768,214.6365110514398,209.38483984471867,207.59164206758223,200.23124975532346,203.06822316616856,208.24706630791857,211.420796299282,209.46426788564884
7,2000-05-27 20:40:14+00:00,229.23087724304898,212.07280328833178,218.00894600655,206.81677613705796,197.12202760693634,197.78657521812224,200.18031683530063,200.56405972648344,198.41049907964054
8,2000-06-28 20:39:57+00:00,202.52759481889734,193.1624441098256,201.09242653573514,194.56379960550458,189.20148558948082,194.42660860974425,192.72442101603104,202.09606304359144,195.36010220623348
9,2000-09-16 20:38:49+00:00,203.99781087606297,201.8811815418927,203.05018870051254,195.85324066881773,197.91759643870924,204.09887339721263,207.46244655248225,212.9348259998105,205.81668788108303
10,2000-10-02 20:38:42+00:00,214.61261951468057,197.61046348528035,195.01795045686646,193.76565851437604,195.58936872133918,199.8136373156128,209.49309922858734,211.13071583582217,208.68001787098115
11,2000-11-19 20:38:36+00:00,,,,210.06116844489844,203.7629437329291,,,208.7769771620633,207.78109832445165
12,2001-01-06 20:38:42+00:00,,222.46301489904027,218.03474305545595,212.69408545705068,195.97424797610935,,,,165.68609277732045
13,2001-01-22 20:38:48+00:00,229.71251829423767,218.71200748152324,218.6642526311432,208.94520647905617,198.69163587466778,203.68117125649357,213.2265236206197,214.10047008971083,212.46993256171527
14,2001-02-07 20:38:40+00:00,232.35838321931553,213.70840976873703,207.35531972150883,201.48289913335668,203.16571103925924,207.8602288882794,210.19683716711745,211.82345664602886,204.11598071445513
15,2001-02-23 20:38:39+00:00,231.24154464666321,216.203886326627,217.48313640802982,211.90925030238677,205.8158028137463,208.53411752852082,211.74821502482993,213.45688295836752,206.6718434600551
16,2001-10-05 20:36:32+00:00,,,,202.82305861217992,,,,207.38015848461427,204.30248947804702
17,2001-11-06 20:36:41+00:00,,,206.83284039498295,209.08237719451162,205.53691093073766,208.31428345107784,213.71363361922573,213.84525880317787,208.80255988669015
18,2001-12-24 20:36:58+00:00,222.75728274226816,213.22681441021746,209.82096849008917,202.3989662369682,196.3431203051257,205.74908523804652,210.94197939244611,215.6133184853929,208.58769466275004
19,2002-02-10 20:37:11+00:00,233.88607471500526,220.9686516230941,213.6498669551104,203.12413454724708,196.95343783095993,202.4090991952723,198.4301523578815,205.36339331087228,202.87406912982485
20,2002-02-26 20:37:14+00:00,231.33727674755175,212.94457482515315,210.12667462888248,197.08417992264108,193.37834298531166,189.19325423470355,204.50950543960417,195.62178138982242,196.421918571936
21,2002-03-14 20:37:09+00:00,233.27889533970932,214.89602359830658,202.96007794452507,196.535120141772,196.30341662648607,198.72652972778968,200.42225411097516,199.47041476813283,197.23006693552787
22,2002-07-20 20:36:34+00:00,235.4416485282198,218.815133708603,215.97861728807038,203.85404222610745,200.63907261740582,203.05503052463285,204.4315762602484,209.53490296228586,206.04191800210035
23,2002-09-22 20:36:03+00:00,200.82262348046055,195.5769334018057,196.34416085104812,194.18925287676902,193.09418569073912,192.64916156488198,197.30800777218056,203.3904612385124,197.15835521278183
24,2002-11-09 20:36:09+00:00,225.1372217055053,211.58307791000308,215.68207302435397,207.3869910288491,202.51008359635304,211.2917330015271,212.96618248188688,218.32919992031668,209.0108315522791
25,2003-01-12 20:36:40+00:00,237.0103594190634,217.97067606171169,217.3921150930886,209.4660352813754,198.7166308463503,197.53577809691794,210.2445163828702,210.53753098616235,204.24902823987674
26,2003-01-28 20:36:46+00:00,,,,,,196.44024493376156,201.3021152953179,203.23499430052104,187.05632377842613
27,2003-03-01 20:36:58+00:00,239.83002093594405,229.01438585121414,223.1032167654373,208.60416853804307,202.50044026958238,197.1286878187494,206.6941924886399,200.69569668900803,195.05256170132444
28,2003-04-02 20:37:00+00:00,,218.21991926539653,206.77922612017306,197.10183696006533,199.38296950237887,194.9135831640572,197.27779897748277,191.73037074071945,184.22545905008144
29,2003-04-18 20:37:01+00:00,220.8199844786727,209.43527565986057,202.41645102831936,194.32942457004557,198.57278427677844,195.38845169753955,201.19751684067197,206.46022089527335,201.3076813894129
30,2003-05-20 20:36:56+00:00,222.89749568325857,202.6912124886652,197.4812975118622,182.9955226835725,189.0412807175099,188.02381674666344,190.93511125141825,189.5766751380952,191.854883876798
31,2003-09-25 20:36:28+00:00,212.3534456553171,207.45010364504026,207.22129244369876,195.51590780932824,195.404747247534,198.76976979355078,204.98218940774268,208.0786265078947,207.7719974863752
32,2003-10-27 20:36:40+00:00,,,210.82301483164943,193.76248683476769,196.34642339797566,196.49223595595697,199.31902503791505,204.20522112917953,205.77381870068302
33,2003-11-12 20:36:49+00:00,216.81578587482076,214.0983429814875,212.38479021541613,200.68332043163792,196.64981477733951,202.74659166883117,206.53285546398985,211.9493065147332,210.60532627645426
34,2003-12-14 20:37:03+00:00,,,,,,,206.08629128185018,211.53386933115524,208.92589734072445
35,2004-01-15 20:37:13+00:00,,,,,,189.3058254642321,189.69163483545603,181.87728808806824,175.5099282494867
36,2004-01-31 20:37:21+00:00,250.31733458808026,233.98645953049788,,,,,,,153.6836516991582
37,2004-03-19 20:37:33+00:00,,218.1959027842834,216.20566927557275,206.82478298906443,195.67089820170082,193.63605340513027,194.76035033253692,193.2061241937417,195.88858791373067
38,2004-04-04 20:37:32+00:00,,,,202.10062101042712,191.42136486032643,194.35848007113333,196.4336243621389,194.95435421944111,192.10741701478426
39,2004-06-23 20:37:18+00:00,,,,,189.2360134352703,196.34894017817368,198.8291307326335,207.48859633085007,203.51684518028256
40,2004-07-09 20:37:16+00:00,227.34083055886472,215.17264660017858,213.07122910581197,206.30795546441465,202.68558143945037,203.59183392714093,183.9480967903817,208.33135474840603,
41,2004-09-11 20:36:56+00:00,,,,,,201.34335165735467,,,
42,2004-09-27 20:36:52+00:00,,,191.29145404577858,189.75734866808884,190.25256937148808,196.78199070396226,203.86156403890413,204.01156439638635,206.86802610094836
43,2004-10-13 20:36:51+00:00,213.3029144453206,206.44621260547868,198.13590932366137,198.00921216572314,196.51028482393852,196.74582861689714,,,
44,2004-12-16 20:37:29+00:00,,,203.11263486035017,197.6140735689227,195.07821885029284,194.87078529788232,202.49494583483528,199.21548347167004,209.11381883945887
