dates,nzd0201-0000,nzd0201-0001,nzd0201-0002,nzd0201-0003,nzd0201-0004,satname
1999-09-29 21:52:52+00:00,360.32,362.31,356.12,368.19,373.35,L7
1999-10-15 21:52:49+00:00,355.19,358.05,356.12,368.19,373.35,L7
1999-10-22 21:58:52+00:00,354.28,359.58,353.10,361.35,366.85,L7
1999-12-02 21:52:40+00:00,348.97,354.68,350.76,361.35,366.85,L7
1999-12-09 21:58:57+00:00,348.65,352.90,349.31,355.81,361.94,L7
2000-02-04 21:52:37+00:00,350.39,353.59,351.12,357.67,366.10,L7
2000-03-14 21:58:35+00:00,351.07,354.91,352.96,358.80,366.01,L7
2000-03-30 21:58:33+00:00,350.97,354.95,352.47,356.29,363.58,L7
2000-04-24 21:52:10+00:00,350.40,353.41,354.08,358.43,365.77,L7
2000-05-01 21:58:18+00:00,350.40,354.16,354.00,358.91,365.96,L7
2000-05-17 21:58:07+00:00,349.81,354.37,354.19,360.13,366.29,L7
2000-05-26 21:51:48+00:00,348.82,353.78,353.46,359.33,365.64,L7
2000-07-29 21:51:02+00:00,350.21,355.74,353.39,357.83,365.68,L7
2000-08-05 21:57:08+00:00,348.22,353.54,349.92,354.05,360.68,L7
2000-08-14 21:50:56+00:00,348.06,352.55,348.60,352.40,360.55,L7
2000-10-17 21:50:01+00:00,347.44,350.51,346.03,349.44,359.52,L7
2000-10-24 21:56:17+00:00,346.74,349.69,343.64,345.64,356.05,L7
2000-11-09 21:56:21+00:00,344.84,346.19,340.83,340.99,351.02,L7
2000-11-18 21:50:10+00:00,347.67,347.32,340.97,338.77,350.51,L7
2000-12-20 21:50:16+00:00,348.23,347.37,341.02,337.38,349.87,L7
2001-01-05 21:50:16+00:00,349.19,349.18,342.11,339.10,350.95,L7
2001-01-12 21:56:30+00:00,350.04,349.18,342.04,339.17,349.98,L7
2001-03-10 21:50:10+00:00,352.40,351.83,344.56,341.16,349.64,L7
2001-03-26 21:50:01+00:00,352.66,351.83,344.56,341.16,349.64,L7
2001-06-21 21:55:29+00:00,353.81,353.70,345.75,346.05,352.22,L7
2001-06-30 21:49:12+00:00,354.52,354.88,346.40,345.61,352.83,L7
2001-09-09 21:54:36+00:00,353.34,353.64,346.79,345.99,354.92,L7
2001-09-25 21:54:28+00:00,350.27,353.00,347.25,344.54,353.58,L7
2001-10-20 21:48:09+00:00,352.35,353.01,346.97,344.54,353.58,L7
2001-11-05 21:48:14+00:00,351.36,351.70,344.15,342.33,350.53,L7
2002-01-15 21:54:47+00:00,350.46,351.56,341.70,344.50,350.12,L7
2002-01-24 21:48:42+00:00,352.73,355.37,346.68,347.56,353.44,L7
2002-01-31 21:54:50+00:00,352.78,354.15,345.98,347.22,352.16,L7
2002-02-25 21:48:47+00:00,353.80,354.58,346.93,348.91,354.39,L7
2002-03-29 21:48:39+00:00,355.70,354.37,348.24,353.14,358.10,L7
2002-04-05 21:54:49+00:00,355.70,350.98,348.24,353.14,358.10,L7
2002-06-01 21:48:28+00:00,355.12,353.25,354.86,358.19,362.78,L7
2002-06-24 21:54:28+00:00,355.59,353.90,355.58,358.01,362.90,L7
2002-08-27 21:54:00+00:00,357.53,354.55,358.09,357.99,366.70,L7
2002-10-07 21:47:33+00:00,356.90,359.51,355.26,351.44,362.67,L7
2002-10-14 21:53:43+00:00,355.25,360.59,354.34,350.69,361.17,L7
2002-12-26 21:48:11+00:00,356.46,359.94,351.82,346.60,360.36,L7
2003-01-18 21:54:30+00:00,355.63,358.43,349.63,344.80,358.14,L7
2003-02-03 21:54:38+00:00,354.56,355.27,346.41,342.82,354.77,L7
2003-04-01 21:48:34+00:00,350.20,350.45,341.53,340.10,349.79,L7
2003-04-24 21:54:46+00:00,350.56,348.46,341.57,340.33,350.78,L7
2003-05-03 21:48:37+00:00,350.40,347.70,340.56,340.26,350.01,L7
2003-05-10 21:54:46+00:00,350.28,347.64,341.87,339.92,351.38,L7
2003-07-21 21:42:33+00:00,350.37,349.00,342.87,341.03,352.06,L5
2003-08-15 21:36:48+00:00,352.44,349.78,343.42,341.48,352.33,L5
2003-08-23 21:48:14+00:00,350.59,349.53,343.03,340.83,351.34,L7
2003-09-07 21:43:24+00:00,350.59,349.53,337.28,340.83,351.34,L5
2003-10-10 21:47:55+00:00,351.49,349.18,337.02,339.91,350.45,L7
2003-10-17 21:54:15+00:00,351.46,350.38,338.22,339.91,350.45,L7
2003-10-18 21:37:48+00:00,351.94,351.63,339.20,341.30,351.54,L5
2003-10-25 21:44:04+00:00,351.16,351.47,338.49,340.34,349.25,L5
2003-10-26 21:48:14+00:00,350.80,350.50,338.01,339.20,347.75,L7
2003-11-18 21:54:39+00:00,350.56,351.04,337.09,338.14,344.76,L7
2003-11-19 21:38:14+00:00,350.56,351.72,337.93,338.85,345.90,L5
2003-12-29 21:48:45+00:00,351.31,353.67,340.33,341.04,349.72,L7
2004-01-05 21:54:57+00:00,351.13,353.67,340.33,341.04,349.72,L7
2004-01-21 21:55:02+00:00,350.38,351.58,338.47,339.26,346.94,L7
2004-01-22 21:38:40+00:00,350.50,351.16,338.57,339.03,346.78,L5
2004-02-06 21:55:08+00:00,350.76,351.00,338.56,338.98,347.30,L7
2004-03-09 21:55:15+00:00,349.83,350.57,341.40,338.32,346.45,L7
2004-03-17 21:45:08+00:00,349.14,350.18,341.44,337.92,347.32,L5
2004-03-18 21:49:07+00:00,349.14,350.18,341.44,337.68,347.56,L7
2004-03-25 21:55:18+00:00,349.14,349.91,341.81,337.92,347.38,L7
2004-04-02 21:45:18+00:00,349.68,351.05,342.92,339.02,348.54,L5
2004-04-03 21:49:06+00:00,350.03,351.70,343.69,339.97,348.54,L7
2004-04-10 21:55:14+00:00,350.25,352.96,344.94,340.98,349.58,L7
2004-04-18 21:45:49+00:00,349.47,350.98,343.07,339.39,347.88,L5
2004-05-04 21:46:16+00:00,349.19,350.47,342.40,340.62,349.55,L5
2004-05-20 21:46:44+00:00,347.77,348.99,341.38,340.67,349.01,L5
2004-05-28 21:55:11+00:00,346.78,348.74,341.67,340.36,349.29,L7
2004-06-21 21:47:40+00:00,346.22,348.71,341.16,340.14,348.60,L5
2004-06-22 21:48:52+00:00,346.50,349.42,342.32,341.13,349.92,L7
2004-06-29 21:55:03+00:00,345.07,347.15,340.76,340.24,348.03,L7
2004-06-30 21:41:46+00:00,344.89,346.63,341.03,340.60,349.00,L5
2004-07-07 21:48:09+00:00,345.25,347.35,342.10,341.68,350.03,L5
2004-07-23 21:48:33+00:00,344.83,347.76,343.20,342.75,351.89,L5
2004-07-24 21:48:45+00:00,344.83,347.76,343.20,343.39,352.55,L7
2004-08-08 21:48:50+00:00,344.50,348.61,344.01,344.42,353.47,L5
2004-08-24 21:49:18+00:00,345.26,349.29,344.64,345.05,353.85,L5
2004-08-25 21:48:37+00:00,346.64,350.28,345.30,345.62,354.40,L7
2004-09-02 21:43:21+00:00,346.84,350.84,345.25,345.65,354.10,L5
2004-09-25 21:50:07+00:00,347.64,352.12,346.23,348.23,356.14,L5
2004-10-19 21:54:43+00:00,346.07,350.26,347.15,349.28,356.73,L7
2004-10-20 21:44:28+00:00,346.90,351.05,347.82,349.57,357.08,L5
2004-10-27 21:50:47+00:00,346.66,351.38,348.10,349.85,357.32,L5
2004-11-29 21:48:57+00:00,349.63,354.95,352.15,352.21,359.60,L7
2004-12-23 21:45:40+00:00,350.56,355.35,352.95,353.00,360.65,L5
2005-01-15 21:52:09+00:00,351.23,357.49,352.91,352.35,359.72,L5
2005-01-23 21:55:25+00:00,351.31,356.80,351.89,350.66,358.88,L7
2005-01-24 21:46:06+00:00,351.17,355.67,351.89,350.66,358.88,L5
2005-02-08 21:55:35+00:00,351.41,355.03,351.86,347.26,355.03,L7
2005-02-17 21:49:28+00:00,351.01,354.63,351.95,348.32,355.90,L7
2005-02-24 21:55:41+00:00,348.72,352.84,351.09,346.37,354.47,L7
2005-02-25 21:46:35+00:00,348.55,352.09,349.52,345.48,353.11,L5
2005-03-04 21:52:52+00:00,348.85,351.45,350.55,346.78,355.01,L5
2005-03-12 21:55:44+00:00,348.80,351.06,349.96,346.79,354.41,L7
2005-03-21 21:49:32+00:00,348.80,351.06,349.96,347.39,354.64,L7
2005-04-06 21:49:28+00:00,349.15,351.22,350.51,347.37,354.80,L7
2005-04-13 21:55:36+00:00,348.47,349.73,348.87,346.69,353.49,L7
2005-04-21 21:53:10+00:00,348.59,350.84,348.67,347.61,354.34,L5
2005-04-29 21:55:36+00:00,349.02,350.30,349.49,348.06,354.96,L7
2005-05-23 21:53:24+00:00,348.64,350.50,349.60,348.08,354.86,L5
2005-05-24 21:49:26+00:00,348.12,350.45,350.05,348.15,355.63,L7
2005-06-01 21:47:18+00:00,347.53,349.78,349.66,348.91,356.82,L5
2005-06-08 21:53:33+00:00,347.22,350.33,350.19,350.41,358.75,L5
2005-06-09 21:49:20+00:00,347.22,350.33,350.19,350.41,359.44,L7
2005-06-25 21:49:15+00:00,347.49,350.30,349.78,350.31,359.19,L7
2005-07-19 21:47:39+00:00,347.64,349.42,349.57,349.98,358.69,L5
2005-08-03 21:55:25+00:00,347.51,350.58,350.02,349.67,358.16,L7
2005-08-19 21:55:20+00:00,346.92,349.24,348.48,349.50,358.59,L7
2005-08-28 21:49:05+00:00,347.17,349.79,349.48,350.38,359.85,L7
2005-10-30 21:54:03+00:00,346.94,350.68,349.44,348.25,360.58,L5
2005-10-31 21:49:11+00:00,346.74,350.95,349.27,347.86,359.98,L7
2005-11-15 21:54:26+00:00,347.54,350.93,349.06,348.08,359.73,L5
2005-11-24 21:48:28+00:00,349.37,350.97,348.52,348.09,360.04,L5
2006-02-04 21:49:52+00:00,351.23,350.80,346.71,346.20,355.98,L7
2006-02-12 21:50:20+00:00,350.95,351.21,346.32,345.24,353.78,L5
2006-02-19 21:56:39+00:00,351.21,351.31,346.09,344.48,351.42,L5
2006-02-20 21:49:55+00:00,351.21,351.31,346.09,343.50,349.22,L7
2006-02-27 21:56:07+00:00,352.15,351.97,346.40,343.00,349.54,L7
2006-02-28 21:50:40+00:00,352.55,351.36,346.14,342.70,349.11,L5
2006-03-15 21:56:08+00:00,352.55,351.36,346.14,342.70,347.84,L7
2006-04-08 21:57:36+00:00,352.30,351.05,346.93,343.88,348.56,L5
2006-04-25 21:49:52+00:00,350.65,350.01,345.90,343.26,348.50,L7
2006-05-18 21:56:06+00:00,347.26,348.90,347.15,343.00,346.45,L7
2006-05-27 21:49:54+00:00,345.05,347.69,345.28,341.69,345.10,L7
2006-06-27 21:58:48+00:00,344.43,347.64,345.30,341.50,345.55,L5
2006-07-05 21:55:54+00:00,345.57,348.10,345.62,342.17,346.42,L7
2006-07-21 21:55:45+00:00,345.57,348.10,345.90,342.93,347.42,L7
2006-07-22 21:52:58+00:00,346.78,350.01,346.41,343.12,348.00,L5
2006-08-15 21:49:31+00:00,346.65,350.50,347.94,344.23,347.70,L7
2006-08-22 21:55:41+00:00,347.36,352.22,349.80,347.13,351.67,L7
2006-08-23 21:53:23+00:00,347.62,352.76,349.71,347.41,352.16,L5
2006-08-31 21:49:28+00:00,345.39,354.08,350.61,347.68,353.73,L7
2006-09-16 21:49:22+00:00,347.90,355.82,351.71,347.68,355.42,L7
2006-09-23 21:55:30+00:00,347.97,355.71,352.16,348.51,355.46,L7
2006-10-10 21:53:56+00:00,349.49,357.55,352.48,348.72,355.77,L5
2006-11-03 21:49:38+00:00,350.69,358.71,353.77,349.75,356.50,L7
2006-12-05 21:49:58+00:00,356.02,361.66,354.28,351.59,358.04,L7
2006-12-13 21:54:31+00:00,356.86,362.88,354.60,352.00,358.88,L5
2006-12-21 21:50:03+00:00,354.09,360.50,353.75,351.47,358.88,L7
2007-01-06 21:50:04+00:00,355.33,362.42,355.38,353.14,360.93,L7
2007-02-15 21:54:49+00:00,355.39,361.39,355.99,354.00,360.95,L5
2007-03-18 21:56:33+00:00,353.41,358.88,355.45,356.75,361.07,L7
2007-04-19 21:56:31+00:00,351.99,357.69,354.52,357.92,365.84,L7
2007-05-05 21:56:27+00:00,354.99,358.53,354.52,357.92,365.84,L7
2007-06-15 21:50:07+00:00,348.01,349.58,352.35,355.70,365.62,L7
2007-07-17 21:50:02+00:00,354.09,355.44,352.44,354.48,356.74,L7
2007-08-09 21:56:06+00:00,355.45,357.68,351.66,354.48,356.74,L7
2007-08-18 21:49:52+00:00,355.13,355.44,348.92,351.27,356.21,L7
2007-09-26 21:55:47+00:00,354.95,356.69,349.04,349.89,353.50,L7
2007-10-05 21:49:30+00:00,354.95,356.69,349.04,347.62,354.30,L7
2007-10-12 21:55:47+00:00,354.05,355.92,346.14,345.82,352.23,L7
2007-11-22 21:50:02+00:00,351.76,355.92,346.14,341.30,347.12,L7
2008-01-25 21:50:11+00:00,353.56,357.54,343.35,338.32,344.72,L7
2008-05-16 21:49:50+00:00,,,,355.80,342.50,L7
2008-05-23 21:55:58+00:00,337.09,,,355.80,342.02,L7
2008-06-01 21:49:42+00:00,348.93,,,355.80,342.02,L7
2008-06-17 21:49:33+00:00,348.93,,,342.67,341.89,L7
2008-07-03 21:49:23+00:00,345.73,346.98,353.62,346.36,347.24,L7
2008-08-04 21:49:04+00:00,345.73,360.31,356.25,348.85,354.32,L7
2008-08-27 21:55:06+00:00,349.09,360.31,356.25,348.85,354.32,L7
2008-09-05 21:48:50+00:00,350.42,360.31,356.25,348.85,354.32,L7
2008-09-28 21:54:48+00:00,349.90,355.01,355.09,347.46,355.29,L7
2008-10-30 21:54:58+00:00,350.64,357.85,355.09,347.46,355.29,L7
2008-11-24 21:49:07+00:00,352.18,355.69,351.46,343.87,352.49,L7
2008-12-10 21:49:18+00:00,350.74,352.15,348.13,342.95,350.32,L7
2008-12-17 21:55:33+00:00,352.11,354.26,350.65,347.91,356.14,L7
2009-01-11 21:49:32+00:00,351.61,351.35,350.06,346.74,354.35,L7
2009-01-18 21:55:45+00:00,350.58,350.93,348.88,345.94,354.72,L7
2009-02-12 21:49:44+00:00,351.62,348.47,346.88,343.86,354.72,L7
2009-03-23 21:56:15+00:00,349.96,348.47,346.88,343.86,355.62,L7
2009-04-01 21:50:07+00:00,350.40,349.05,345.41,342.84,353.04,L7
2009-04-17 21:50:12+00:00,350.40,349.05,343.24,341.16,350.01,L7
2009-05-03 21:50:16+00:00,346.61,346.16,343.24,341.16,350.01,L7
2009-06-04 21:50:17+00:00,349.23,345.99,343.90,341.82,350.54,L7
2009-06-20 21:50:16+00:00,348.56,346.54,343.09,341.28,351.45,L7
2009-07-06 21:50:12+00:00,348.03,346.54,343.64,341.28,351.45,L7
2009-07-13 21:56:21+00:00,350.07,353.18,339.29,338.41,348.71,L7
2009-07-22 21:50:08+00:00,351.40,355.77,338.37,338.28,348.13,L7
2009-07-29 21:56:16+00:00,350.88,355.28,341.00,339.57,348.13,L7
2009-08-30 21:56:12+00:00,346.99,353.41,340.54,340.02,348.34,L7
2009-09-15 21:56:11+00:00,347.53,352.00,340.81,339.94,348.88,L7
2009-10-10 21:49:54+00:00,347.53,352.00,343.00,342.33,350.87,L7
2009-10-26 21:50:11+00:00,349.98,357.45,346.92,346.07,356.73,L7
2009-11-11 21:50:25+00:00,354.64,359.50,348.51,347.53,357.81,L7
2009-11-26 21:56:28+00:00,354.79,360.56,348.68,347.79,357.99,L5
2009-12-29 21:51:06+00:00,353.33,361.57,349.42,347.81,357.29,L7
2010-01-05 21:57:24+00:00,357.02,362.47,351.39,347.81,357.29,L7
2010-01-13 21:56:49+00:00,357.15,362.63,354.61,350.02,359.95,L5
2010-01-14 21:51:21+00:00,358.30,362.19,354.61,350.02,359.95,L7
2010-03-03 21:51:54+00:00,362.60,364.71,357.04,352.88,362.46,L7
2010-03-26 21:58:13+00:00,363.29,366.13,358.04,355.05,364.69,L7
2010-04-04 21:52:03+00:00,363.29,366.13,358.04,352.78,361.81,L7
2010-04-20 21:52:03+00:00,362.36,366.17,358.78,352.34,360.94,L7
2010-04-27 21:58:13+00:00,361.76,364.73,357.76,350.35,358.96,L7
2010-05-29 21:58:09+00:00,361.42,363.70,358.98,351.32,359.68,L7
2010-06-14 21:58:10+00:00,360.36,363.36,359.10,351.83,361.79,L7
