,dates,usa_CA_0138-0000,usa_CA_0138-0001,usa_CA_0138-0002,usa_CA_0138-0003,usa_CA_0138-0004,usa_CA_0138-0005,usa_CA_0138-0006,usa_CA_0138-0007,usa_CA_0138-0008,usa_CA_0138-0009,usa_CA_0138-0010,usa_CA_0138-0011,usa_CA_0138-0012,usa_CA_0138-0013,usa_CA_0138-0014,usa_CA_0138-0015,usa_CA_0138-0016,usa_CA_0138-0017
0,1984-05-11 18:07:47+00:00,196.79363744349325,181.63564081850038,187.41256148480417,181.9822884589637,192.56662350066284,190.95848519515377,204.46329319056642,200.97330367524023,190.53212100658934,188.82182001313896,195.29803931659185,200.56737437328786,187.45763477251108,184.26265408051367,177.29366201036433,181.48498607203038,190.87998310686348,185.68032582585099
1,1984-05-27 18:08:14+00:00,198.01189347626698,184.9773832588348,188.3068469988749,183.51251393704027,194.28613336900486,187.4752704354455,197.1034360927773,187.71636201585142,183.2711377430039,184.47460322269532,189.87276895587345,191.11081650024525,189.50920122431387,181.8833895641839,166.0550027321641,172.14243488415465,180.50320056946097,174.5800759119146
2,1984-06-12 18:08:33+00:00,199.25252380851114,195.38971892655076,191.93868059737935,187.5233439080831,192.50715129053816,190.723437030558,200.00669957373458,193.54221077008685,187.9105612346741,186.23230468927025,191.30946351195328,193.55226936896688,184.03386560843774,179.61557770976015,173.4531223413531,175.53790678646112,183.8749614873367,186.78227907024183
3,1984-09-16 18:10:24+00:00,196.53860653625503,189.78124996493523,192.1995296330684,190.33182766365988,199.35557681524267,196.11543650657808,204.20518715800617,197.03471195074786,190.18120462550775,195.17380845059873,201.87413059491107,203.86896950761727,200.55230225347196,197.8348048392891,193.64694473293,206.6690218132683,207.78256748090936,204.19632400812543
4,1984-10-02 18:10:24+00:00,195.5270477397013,197.85056746836852,195.93980674336842,200.77022432363142,206.65152934683366,200.54126651079062,204.61644691004298,198.74283560545908,187.7348289727745,187.53871322092465,194.25819388422417,193.18442832615898,195.98046612995532,195.9287231614534,182.99971631170595,200.28797886358777,207.04532072205285,201.9392588117687
5,1984-10-18 18:10:21+00:00,199.46065892046224,184.58206749024083,192.49213315464792,198.79413708151824,202.6653250032979,194.52663213479718,209.64886442392913,199.80296924763357,191.54519284088204,188.35497358874287,198.51620612473684,199.65561478770252,197.38724485020788,196.95430784421148,183.735157262422,188.7431724404101,195.1653217565131,194.84651827969472
6,1984-11-19 18:10:10+00:00,183.74693496705308,174.95674391055107,188.6781677417553,185.25048129380815,198.35101018188766,186.03893429428254,199.2401389922249,191.99174082225417,174.88895905334195,189.45436162418792,194.9020563640309,186.60230048359412,185.62161741031545,187.4887333564254,180.2709773218496,185.15532574658752,197.48357268433017,186.7160982477199
7,1985-01-22 18:10:40+00:00,167.23680869130905,166.39499393744242,185.634840096139,188.09734052859312,197.5562858477388,183.67648085348506,194.62216655189061,198.28691289125268,180.95475248253445,188.23773896828519,190.1965535246067,188.8079356680722,,,,188.6054934838204,194.49854051425626,187.40087891590082
8,1985-06-15 18:10:23+00:00,189.362772904892,188.24923702342375,197.2348724606134,196.2839614935552,194.69202373751128,192.1296583981401,197.00606470713313,191.1708077458351,188.82337189413724,193.26325506223557,190.23393971715055,186.8245275550998,183.0022066858795,187.788194697617,182.73166024892302,189.66525682438328,193.6597298518892,183.95728133355678
9,1985-08-02 18:10:04+00:00,192.51923786126764,200.2176251002437,203.5825245915522,198.56992626797688,208.43796012994258,198.43573843750607,202.2246262282351,205.1291880990578,204.21448836706998,207.08743511794626,208.09442203830753,204.61588097034112,200.17195481544738,208.54555280697542,207.34761679907493,212.06551883881892,213.75026713616833,219.40933065187158
