,dates,jap0076-0000,jap0076-0001,jap0076-0002,jap0076-0003,jap0076-0004,jap0076-0005,jap0076-0006,jap0076-0007,jap0076-0008,jap0076-0009,jap0076-0010,jap0076-0011,jap0076-0012,jap0076-0013,jap0076-0014,jap0076-0015,jap0076-0016,jap0076-0017,jap0076-0018,jap0076-0019
0,1984-04-26 00:41:23+00:00,202.95383800168136,197.46445206524828,198.78784667737207,214.6019536315171,210.52964647202134,191.3215563898685,188.24002279667297,181.1996240794505,171.48927088905185,168.94630408472926,170.7330267122381,175.1233443475769,176.40526809371897,166.24235541370243,168.27287383123408,,,,,
1,1984-10-12 00:38:08+00:00,182.16111311322126,187.61876448379167,191.7551518247693,205.24266541183033,209.92322341420783,,194.35837794903497,191.64840087639027,176.7294492018207,169.67617653800153,,177.7670506399414,159.75012528223337,170.44384715424613,174.19101388045658,182.60600241795717,,,198.1526894561618,
2,1984-12-06 00:44:13+00:00,180.71363184416106,187.24524922032688,194.8894385752809,199.26328048909122,220.0840436438078,204.5215775229112,203.20640241804887,195.5124036675334,182.0692451520773,181.65080982119855,175.57359091193976,182.03344425905283,179.48681174192214,167.1070275672628,169.75153540929543,,,188.92310741876932,,
3,1985-01-07 00:44:31+00:00,,,,,,,,,,,,,,,,,,,,
4,1985-05-24 00:38:10+00:00,191.31345797118107,193.2696090926012,198.8444638160323,214.66418843659707,216.17513314320414,196.92060588081242,,,164.77194730059523,152.18628484870365,153.03724823014812,163.65956114539605,165.82795745199914,155.80746114333203,,155.65566437918304,,,175.3260737260569,
5,1985-05-31 00:44:21+00:00,173.1584662549994,179.42069385923452,189.53475223872707,206.87941290767125,207.35179888875416,192.21158223666993,181.00352815447252,177.390085244639,162.38944126372692,143.1727184848221,149.60364217554476,161.98305301227907,156.72161414410087,154.1414221643414,,,,,,
6,1985-06-16 00:44:19+00:00,182.75366994033493,178.8954719135377,191.43262845183108,205.85687872219603,202.55870508507766,202.32087625787702,189.8783687796727,190.87076072391608,178.37170062913887,160.02503731013246,154.95103335911807,162.47328258917034,159.9582176046478,153.35086928600685,,,,,,
7,1985-08-03 00:44:00+00:00,163.35825325594686,159.85252402342837,166.6275983691859,187.00567469818117,193.44553793457052,176.62744847509003,169.36209384934045,166.29320441076317,159.69849572816668,148.5999992461191,146.81172717057828,153.959491545229,153.2966751688038,152.67712436639496,,,165.79303951023695,,,
8,1985-08-19 00:43:51+00:00,168.15899986307664,174.7959736458574,182.81715795702772,200.94122354222498,208.00605183884682,185.84980532460548,183.56119362867648,184.8661180392264,168.96734946613063,162.99512859466736,158.8565534145768,168.5504179038709,169.325803865923,166.36038881937995,163.4134828861785,,,,,
9,1985-09-13 00:37:21+00:00,184.01228487778445,191.2485909184979,196.26904344311794,218.57390795465838,213.1748029844224,196.20095946038995,186.14645060269604,183.8171652645996,171.57173835360422,148.59022662669005,143.09762279126872,159.01643392217295,147.4586212515936,154.67400791579772,,,,,,
10,1985-10-15 00:37:01+00:00,191.9312189317454,195.5647217379966,204.8248925404438,219.9826918105873,224.79721142217366,214.486194698147,211.11112300982094,207.64444805580447,188.40559440978063,,,181.91786798087534,180.93972524451829,171.99452625808485,172.6249629106698,182.80297294442985,,,,
11,1985-10-22 00:43:06+00:00,184.07698942066892,185.60485875803408,186.8391860416358,210.85911244780942,217.01150105588212,199.5591619377109,208.99515251999128,203.67689707050775,193.6429889960227,185.96858018167757,186.56135591893783,194.18906187562348,196.98335985019008,191.27072020005727,193.03852287440296,193.77611238031955,202.13281024840276,,,
