,dates,mex0533-0000,mex0533-0001,mex0533-0002,mex0533-0003,mex0533-0004
0,1986-05-14 17:36:04+00:00,196.05981505268036,199.11442793182547,185.50543340820244,199.66650882414643,207.5283361503065
1,1987-07-20 17:36:38+00:00,197.01062648954525,196.01112359507133,187.69878975372058,191.83315753587732,197.75405430366862
2,1987-09-22 17:38:24+00:00,198.01311814292472,192.33328013735388,187.0709960762311,192.22808882687718,200.85654591656845
3,1989-09-11 17:37:23+00:00,200.87103951009848,196.21239025742977,191.06878887647883,191.66660972114522,209.59255738331422
4,1990-04-23 17:31:37+00:00,191.41996321812076,193.66176566701725,182.5485341851716,194.37156631352846,202.91102363813724
5,1990-05-09 17:31:36+00:00,,196.45263788307653,195.73287642424248,198.2617999720948,210.193558561851
6,1992-01-23 17:35:38+00:00,193.4314824991302,191.15369036851712,187.62882442057943,194.73258352676976,204.54396390989356
7,1992-02-08 17:35:34+00:00,189.66009829307384,192.0658758393869,191.03962637754685,187.55774995123983,194.37957786548242
8,1992-02-24 17:35:34+00:00,200.01089862763106,193.572893212613,184.73564571125507,195.09290945260122,198.7517615615975
9,1992-03-11 17:35:33+00:00,192.69420444614667,194.1649710096471,187.353394818315,188.50116106946544,202.1982779849108
10,1992-09-03 17:33:39+00:00,197.41950437620505,194.34497301739157,195.07572136068367,199.22433032198865,201.74390858346294
11,1993-02-10 17:33:18+00:00,185.02054266866983,182.09501541507254,181.8127112186242,188.750474695841,196.64909590987133
12,1993-03-14 17:33:33+00:00,201.40927414742885,199.95827241535727,191.83811778726218,186.70959859007246,216.1465639218409
13,1993-03-30 17:33:36+00:00,194.9420758115267,193.50425474452865,185.89764641947014,183.86377165645888,193.99411463734643
14,1993-04-15 17:33:44+00:00,193.496599533679,195.07127176764584,182.52853983715545,186.43541027993228,204.048926881837
15,1993-05-17 17:33:52+00:00,197.96363632521826,184.82874499366048,189.683591184217,187.13680412756185,192.23705359675395
16,1993-06-02 17:33:55+00:00,193.52756595438078,188.63189963926843,184.80834896672837,184.11540917704824,193.7698478932795
17,1993-06-18 17:33:53+00:00,197.34144122538285,191.12234932337122,181.94829009689602,185.5613554933252,188.52308065149413
18,1993-07-20 17:33:47+00:00,185.52810649904757,186.9471255477321,180.02054122068188,192.36096488754634,202.0749335755323
19,1993-08-05 17:33:47+00:00,194.29507824716597,191.34750916844888,187.745128446919,188.95193966221026,200.7899362678193
20,1993-08-21 17:33:46+00:00,206.03284424411441,200.35210346493167,193.40444704951528,196.3545299479277,198.5733756367847
21,1993-09-22 17:33:41+00:00,203.54349118972186,200.37891752290304,195.98912074448336,198.2341656125801,204.67202227604182
22,1993-10-24 17:33:31+00:00,207.29684599448217,205.77104118712248,198.80972710289885,204.54131723550958,213.34848240046335
23,1993-11-09 17:33:23+00:00,202.51777321855872,203.11950547380837,202.61694206309093,207.10234784639073,213.25078819926497
24,1993-11-25 17:33:18+00:00,204.9086338571786,199.30153974545019,198.92062313975097,208.61127529204023,215.48371386997405
25,1993-12-11 17:33:13+00:00,201.79116828006826,204.08224459293422,194.36550626759424,199.8274515025206,213.61948260974884
26,1994-01-28 17:32:37+00:00,196.02001164058782,198.53351072842395,192.93203707569202,193.73268949764767,203.07642707815512
27,1994-02-13 17:32:26+00:00,200.70293614233054,197.67934932201123,205.57680229173326,202.81811566921536,214.02596275087035
28,1994-03-01 17:32:12+00:00,196.28383154027284,194.91674627911198,190.1876670087739,194.8167145023956,204.84133699499858
29,1994-04-02 17:31:42+00:00,195.35353388363856,196.67724997860543,200.05897831566605,192.5304293030424,209.68861698560752
30,1994-05-20 17:30:48+00:00,199.11350100102638,199.49535178570764,196.60341482098656,191.67468431961302,211.2483121404063
31,1994-07-07 17:29:44+00:00,200.54820770121572,197.77451298519364,191.3097475090627,193.74569745125643,207.22921839429543
32,1994-10-11 17:27:10+00:00,203.19192401736765,207.45742880891657,201.66623097231562,208.26749887006608,211.09017077426319
33,1994-11-12 17:26:04+00:00,203.57714234205824,205.9796943917111,198.10054817208572,208.59201994014984,216.78119145284734
34,1994-11-28 17:25:32+00:00,207.37569706415448,202.73122668965155,204.38374488425154,205.53805772706943,213.38414960370406
35,1994-12-14 17:25:03+00:00,201.3963112714135,203.74682940378986,197.75233239571514,199.95873519638076,204.4572285447401
36,1994-12-30 17:24:31+00:00,186.14839075537162,190.81569817135693,191.37475894135505,183.16299798782333,193.37956954198935
37,1995-01-15 17:23:56+00:00,187.2190543354613,190.3280958273884,189.64795459320007,184.25306444589924,196.7325923923207
38,1995-01-31 17:23:20+00:00,211.85967983631193,212.3300906302837,203.68892577793423,202.94241059748174,210.4681202622129
39,1995-02-16 17:22:40+00:00,191.22557470786066,182.7348722766966,176.97858169617504,176.6422275983829,193.41636686801297
40,1995-03-04 17:22:03+00:00,197.62343603551162,196.40238400676034,189.6550006067136,194.6138716129095,189.20846529303748
41,1995-03-20 17:21:23+00:00,194.5011526408344,194.7397389423907,188.31090968416763,183.14200153913563,197.94458788343977
42,1995-04-21 17:20:03+00:00,201.51835312181015,193.9459022291789,187.83899941387514,187.89415315028694,196.94238530861446
43,1995-05-23 17:18:36+00:00,193.09423318623888,190.94223936511247,183.1007907704606,185.61133575307196,201.18324782092975
44,1995-06-08 17:17:51+00:00,198.3942661398873,187.61310283157303,180.2272442813038,183.6089830032321,213.04893335528513
45,1995-07-10 17:16:25+00:00,,,,182.98497239052858,201.0929475524968
46,1995-09-12 17:13:27+00:00,204.01536255291782,200.23362585705323,192.6655374860866,195.26740662381926,205.45954592627493
47,1995-09-28 17:12:39+00:00,192.28741286578253,192.31433502352195,193.6148549148669,191.28057814193338,203.09207101413654
48,1995-10-14 17:11:47+00:00,199.63437003679238,195.24287495724826,192.33549656848166,196.3417272405417,199.11038404904414
49,1995-11-15 17:10:52+00:00,196.276721173687,195.64795635443022,195.39410565458508,198.86169863468373,203.6338663395626
50,1995-12-01 17:11:22+00:00,203.2304027257606,203.8713186338544,198.1912307692306,196.6950178131739,214.3453183000071
51,1996-01-18 17:14:54+00:00,202.19093715192437,203.09607763031173,200.2921872466403,199.9673615119991,219.0392737358849
52,1996-03-06 17:18:11+00:00,191.8955312225461,195.60291762004294,198.87790690936237,194.8709571285482,201.39385783909506
53,1996-04-07 17:20:14+00:00,201.26402742820997,189.51199727655737,188.80063653393015,187.0142288244426,193.9287240991967
54,1996-04-23 17:21:12+00:00,200.43549283173238,194.3104177874539,190.7240729785278,195.53990031718126,215.5577774244941
55,1996-05-09 17:22:09+00:00,202.90821397050522,194.29140469209273,190.64503416861407,189.87372796940684,207.80233086303986
56,1996-05-25 17:23:03+00:00,202.78230243277366,197.29583474725672,194.01307046509677,189.61855015045506,209.31404355937818
57,1996-06-26 17:24:48+00:00,194.79417765529968,202.1026116959575,196.24209964067813,198.11844998799322,213.87708546081
58,1996-07-28 17:26:29+00:00,190.18181897962197,190.71791931422658,187.12761642216444,190.5594758256774,204.14834352517343
59,1996-08-13 17:27:19+00:00,196.10530905887356,198.37555072435023,194.43439377891843,186.55404904386685,197.14574903890662
