,dates,jap0159-0000,jap0159-0001,jap0159-0002,jap0159-0003,jap0159-0004,jap0159-0005,jap0159-0006,jap0159-0007,jap0159-0008,jap0159-0009,jap0159-0010,jap0159-0011,jap0159-0012,jap0159-0013,jap0159-0014,jap0159-0015,jap0159-0016,jap0159-0017,jap0159-0018,jap0159-0019,jap0159-0020,jap0159-0021,jap0159-0022,jap0159-0023,jap0159-0024,jap0159-0025,jap0159-0026,jap0159-0027,jap0159-0028,jap0159-0029,jap0159-0030,jap0159-0031,jap0159-0032,jap0159-0033,jap0159-0034,jap0159-0035,jap0159-0036,jap0159-0037,jap0159-0038,jap0159-0039,jap0159-0040,jap0159-0041,jap0159-0042,jap0159-0043,jap0159-0044,jap0159-0045,jap0159-0046,jap0159-0047,jap0159-0048,jap0159-0049,jap0159-0050,jap0159-0051,jap0159-0052,jap0159-0053,jap0159-0054,jap0159-0055,jap0159-0056,jap0159-0057,jap0159-0058,jap0159-0059,jap0159-0060,jap0159-0061,jap0159-0062,jap0159-0063,jap0159-0064,jap0159-0065,jap0159-0066,jap0159-0067,jap0159-0068,jap0159-0069,jap0159-0070,jap0159-0071,jap0159-0072,jap0159-0073,jap0159-0074,jap0159-0075,jap0159-0076,jap0159-0077,jap0159-0078,jap0159-0079,jap0159-0080,jap0159-0081,jap0159-0082,jap0159-0083,jap0159-0084,jap0159-0085,jap0159-0086,jap0159-0087,jap0159-0088,jap0159-0089,jap0159-0090,jap0159-0091,jap0159-0092,jap0159-0093,jap0159-0094,jap0159-0095,jap0159-0096,jap0159-0097,jap0159-0098
0,1984-07-31 00:45:05+00:00,109.82581606229517,121.3968754944761,137.3573307493928,144.9279562625897,145.92317195267907,156.5512104013363,172.78677636871913,171.10078619939287,173.20760285478983,152.91717392953336,153.64898730190328,151.62639947847924,153.99853540591528,159.72428988051806,151.36020949655307,149.71920830285117,145.3955902452831,157.2240683687431,162.06526882665113,152.48005276573815,150.4720619423455,146.01670288180878,143.3860221875394,147.9927028943746,145.67665233924717,146.45050723714738,147.79611329223974,145.07679799539318,134.43183889630427,144.83749806382065,140.18305105639664,134.31020323795371,138.13305741500145,135.86177660228262,130.98266432116503,128.28206858148283,121.22944076657353,125.93912723305942,120.62597983211901,121.98382425194895,122.73638546229756,120.52416408545255,116.02498081353083,108.53974526110855,99.45784622503434,107.22480810674858,122.68450044475303,127.71852548488457,119.32059453286045,120.77338593765772,119.87078988135453,118.7369088619722,119.31208244192341,119.27399791298778,115.99841696197684,115.25905713703139,109.90139968309494,96.70221188376958,93.41247776865829,97.20903285320833,94.49775450181306,99.45285210099877,92.56851955635629,97.3291696954483,108.84725309830104,114.0141130519118,120.27091997696552,125.89922845672572,120.70179927478506,117.19137402389691,119.50135797895318,132.29423884581774,131.64081243322354,124.25866771307682,118.68737133859291,122.77891025621597,127.92572752223157,146.69041451677322,145.92995697844157,144.45855129984923,143.7086597331704,158.79548124695305,163.74553203005172,162.7159499173741,159.01657113924014,165.3550831668424,166.3162244481237,172.75380003595765,176.5968826237822,178.96268629456927,180.69596851470922,182.6982735866783,184.69332763333725,185.69341861016784,189.31100754656237,190.63558542499266,192.0102957202811,183.18344084506796,172.23992470611827
1,1984-08-09 00:39:12+00:00,109.59795907353897,120.09432478578347,133.28079123538197,136.56353546197255,147.1400506153885,158.812725758211,168.44191381026596,172.15383767347475,171.25541070275253,161.84831781672716,161.04103990113663,156.86387829854368,155.52221358094172,163.32296589465435,166.5485642452217,161.99246835352017,150.3316241614563,151.63876315310225,150.4882554765397,142.43817281849348,142.00442334498663,137.38955933779482,143.33589489009822,144.1665416239402,144.94537972432485,143.77317374404345,144.42124221105982,145.7315297822591,139.93006473363272,140.17522608023074,134.3486424596939,131.58343445959514,127.2889363289743,127.43936617397428,122.98384405901744,113.40290119770371,122.78138972578999,123.86274730086383,121.15545924113276,121.35349198483432,119.87272118017275,117.24882762452306,111.4990684686327,102.93521386421563,92.94261102421044,99.40322223129017,118.4662323599264,122.18832793682034,112.8687395092306,107.51856616626281,109.10288018000331,114.37257225191415,123.7056601038666,119.76619302763307,116.29387186504034,112.1889361037517,102.15084401989738,91.03214732758153,94.43683318193081,99.62818535795958,97.42176172127628,99.1731478576283,91.00574393686588,93.5507001267082,103.94259854994569,107.7522445575764,111.8136651973134,121.73378890037448,128.16695263385594,120.18923980954158,117.89829241951408,131.5801617038138,130.5435031986811,130.25034046409786,120.16785730165533,120.73918523458816,125.4586478881654,136.2404367628262,139.5948007424686,138.61903706644807,140.21716835139586,143.102977226637,142.12639551438338,145.66956817168273,157.7776696434454,164.2716709146764,167.2365075036176,163.16820829623006,174.3745481925637,174.5037686030459,172.318228767852,179.6556141875914,168.2351814837082,169.12300554011358,170.1508225763443,174.40677886547107,177.27588100284203,175.2120351936481,160.31551646014793
2,1984-08-16 00:45:37+00:00,,,,150.56959944243934,,,,,,,,,,,176.9719698117183,173.04806953871014,167.0579663940185,169.68015829123294,148.6043937413437,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.00040189225174,131.1392285800953,136.27371797521974,129.63456880811987,129.88163505227948,130.7995804759292,133.85092997107307,126.32794777342775,,,,,,,,,,,110.83574099444932,116.86298132603997,130.4191237264188,134.55003154575743,131.42730685423408,125.84028311819657,129.05018291708362,136.00260212481794,138.1534663999482,136.42144376598017,133.36903299170956,137.90745381900615,138.93615935357036,151.33113983012933,151.02524688729454,154.20144691576337,154.5312262475228,160.11841535297503,163.10009834177526,168.2395629618229,175.81578243073912,175.10197155427159,,,,,189.0370615909195,189.4671020165738,,,,,,,
3,1984-09-17 00:45:56+00:00,115.53245184653973,120.4125528564582,129.68186696360442,144.22792925272708,152.90978150044504,154.95348661679185,169.0653628644973,173.44368735421943,167.4231095829044,172.46937641675964,170.5780520258989,165.85576140842687,167.1242326510179,163.67017342516473,161.29493670757972,161.7896330968903,168.00277698475975,163.33027947478877,152.5329854737753,150.4588989243399,151.12285643716098,138.01832643878146,137.8001713697183,134.84403092635222,141.50815927652948,153.99414155530013,154.7125338274103,152.25898840478092,127.23570636157677,140.0331965264934,142.40915671947124,133.3361059422813,131.85875163618064,129.92300154128333,130.94568457864779,130.50137430728662,134.18055286661038,130.7112560410859,124.22678205856676,117.04062435674288,112.24495731652763,111.75212171348049,110.45308501989021,118.51580577913234,115.03884969590945,110.23377852935636,113.16662841129101,126.23760064615051,129.85629182820884,130.82140213250446,122.01088745858681,118.5354452702613,116.9363667194426,109.64376009522871,107.20673463555748,100.82384899737701,102.98471211781141,101.76270033888348,104.04345168041877,101.62839886101983,100.78942194979469,104.1930541027928,100.39902797436916,100.59054477823082,108.1365880893124,114.20654334406511,111.77748454971744,111.67476538237766,120.9882692754517,117.6623893954925,120.10050585169361,119.80447110550523,112.48980718221463,118.0306435331551,124.16559763615697,129.34151369835035,132.86262292701608,136.50895690681406,135.00249518597812,137.72756205923483,145.08741293673972,147.06820459043556,146.35791609351628,149.34267536995716,150.11137955144204,153.76523747109496,158.08650089320835,163.19647389537423,167.15670233817175,173.08594549385003,180.83720885711176,179.61658700527954,185.08582833077142,181.23305638597296,184.91799110559558,188.41844753076472,189.63734845601502,187.03461033617336,158.71786504218764
4,1984-11-04 00:45:46+00:00,119.70245817962517,138.03513320696177,143.11804396330496,148.8116345031503,165.49210473797086,178.4370473779242,181.4916410533823,187.41854973637882,164.75998898345713,165.28039009616876,174.97079212551336,171.66191564408152,168.05075906393964,163.6148475330578,164.63851368245798,165.16485273139477,159.87550796820804,163.32802303632357,161.0830771613414,161.8417568130389,155.56099856561886,149.73119214416843,151.7690263244355,149.89819327731803,150.1948994865349,153.58351362566705,149.1576926191829,147.60805931810273,142.7782808998022,141.58509815636907,137.11752744989334,140.4575275127356,137.36285105866057,130.97016245194754,133.91793546072768,131.02162912514936,129.93438276339188,130.49458870980476,128.52655408816221,127.23887980860952,125.46887890313162,124.33402225645851,121.94326017605987,120.28886611857996,127.52378107930271,126.61730581041978,128.37704247784507,126.12185110741166,114.93234074920588,111.59547763417169,114.91500021633283,122.4098028415996,115.77650194359158,117.13302924961701,113.8213400858992,113.80875862320609,109.05508654941043,109.93099209880077,112.37271470034771,117.17152926145873,112.48972680810061,114.38443389201967,111.83904849605692,112.23867036595686,113.51769193652532,122.72387810432488,120.6239598347522,125.76016288028636,125.29122159570262,126.52907718224297,128.6420716377052,132.71631605877275,132.17156376360794,133.0081841411325,138.0842202480418,138.504943036289,139.237340772178,141.4071399862212,143.97981641121356,141.59012652681392,147.83442694846596,148.7507869815677,146.80148605084094,155.91122171526354,159.84521494396094,168.63255891474537,165.17270483847665,172.62737245212952,182.19087452821887,183.16479849664046,184.15475338027815,191.04073767147761,189.74512349770865,190.18781142089662,197.70776325860587,199.4607435909688,198.8298530564133,191.54474776305292,177.3828702535879
5,1985-01-07 00:46:06+00:00,119.36378174069368,128.67827324285807,135.9489325796089,141.2610707870765,157.63104207983895,168.45973824821462,178.69952705418598,188.24072286302643,180.2663635972214,177.5257280966865,171.0673251217794,171.55580769014037,172.13044345304942,156.5596163576947,163.40670947340936,166.0650547537261,162.4568328273118,158.21353936384514,158.19706212927514,154.452861658701,154.06021722766528,146.9334085546791,145.94737889429953,146.2401539659797,144.75094486928398,144.16317625069757,148.0694823200358,146.1114254473635,140.35716447878258,139.35945037358172,136.78325237561796,132.81765219868134,133.91000256437937,135.16802719197406,131.2993264813343,132.51270657817844,127.8152780459476,123.36925544214446,123.0217287254369,120.45817879732473,119.87182382106361,122.54477613321266,122.65945877704641,122.2382703456416,121.77816194042717,119.9059087671005,118.36313578834296,119.89287689077551,125.96305573328422,124.80903692099974,118.3294167851098,115.79797826544126,115.2376676802076,116.22118895408472,113.85294497555931,112.87900132546963,109.78503206482321,109.67127095237468,109.50931734857859,111.52088114668621,105.51127243800582,109.83775865497338,108.16146428761854,109.23178393453819,116.26239530795937,114.90944713672685,117.74234113387122,119.27276960801636,122.39259337217622,123.85604312663602,126.18765680150025,128.6218655095966,131.68320454281692,129.38596067325878,127.037401338901,132.19892897487216,137.46358172028349,135.7462289506626,138.89328193064716,139.8756620006177,150.20825488300375,152.946044446553,155.22319341599194,150.0957525042643,155.0900968620052,154.99682776772363,160.55012122148423,164.07067929722973,170.09314573581295,176.5919897402882,177.50288177890351,187.81182451082293,184.36602575171406,186.86103146406026,190.96879361450863,193.03061723047045,199.68227014215097,198.20841122380799,178.64174125261334
6,1985-01-16 00:39:59+00:00,115.34834937243161,122.85493096265436,136.89549076319668,144.24888378504784,154.14413307482727,169.3612886527693,179.60908961685539,192.15691125378584,188.28259831407823,183.94286568334746,180.22028030205132,176.99846068680174,176.8040525478781,163.83680159795244,164.39714552464494,169.03623113927043,161.33366461805457,157.68406651644955,149.6274530156778,146.43915399060384,148.92835284184105,146.43960653501784,150.2143867170234,151.2826137547229,154.9057076224885,147.24702443152046,153.16722675193606,153.40805350350146,147.54821399073222,146.12829708231146,134.4905876038141,132.53342824318437,134.21351632618612,132.45875170150538,131.81876070161852,125.0147382721092,127.67483163310982,124.21306977715221,125.51395123453167,122.48145278015922,125.74490270459168,123.2318142005507,122.88671963282445,121.33000547460844,124.11928265864091,120.83390455279846,127.59935476840022,125.56843113871251,122.04195684896666,125.34514118379762,116.59094555946831,112.00386365632988,108.62914681165665,114.15040688310766,121.29567260776895,116.55727350950158,112.35744123397981,111.06950418240018,112.0946199549577,113.36529309929386,114.6750589845855,114.95028405536516,109.45111805005345,113.20115108339925,111.3524138989515,110.70028004705256,108.32248527015193,115.3166992688389,119.46791880704069,121.79657243733558,134.12331434736777,133.73432936677264,132.4285446943226,133.94483244597978,134.14646780679212,134.08573576159256,135.8794396252412,144.71820028946172,139.77743396432152,139.20080711802433,143.82764699124266,146.8301771606865,147.99284582655068,148.72587948386905,150.21641667359606,154.22377209718456,166.47050669571215,168.09482052894873,172.66713880472054,171.05576828403667,178.91220971558795,184.29957453345997,188.06705060947604,192.84019380490824,194.16941399246392,195.6407053792314,201.8977777618616,192.7692766738583,175.36121704465313
7,1985-04-06 00:39:59+00:00,100.21247504417296,122.3083552047243,125.66712383637517,143.237676832197,148.58566015099333,152.19200634291508,177.22682857990935,184.78966041843685,175.81914014150894,164.07541215538308,164.66950947262526,159.71223342938575,159.31813893525378,163.97309681003856,144.73752739591518,137.95433130451033,150.96461255949663,157.30613875489485,156.2244266378183,150.8337331844474,145.63690617589936,136.88266825906942,130.3147225112997,131.3510788471059,129.14257953241543,130.03511100191042,131.8894758302843,130.53025834448812,123.86280225879743,132.74958391435212,128.60158989203518,139.42794064705095,133.00974352088355,127.4971418068446,122.08927606351149,125.02449996273877,128.58748618813055,122.62366629678954,111.62322763274886,115.92174521764228,108.02557796635138,110.70237094941712,105.85942820824201,101.33886070551814,115.71768202113905,115.95255575302014,117.6807029360239,113.53690760003023,114.90188768825404,117.36938529927598,116.91698337012501,106.44875679047381,98.67464654140878,97.56527548480402,98.03500261995742,101.2617428301811,95.46392374342392,95.5205167189015,91.17022490563446,89.37460360355036,90.32748578041615,95.55659531859772,97.43785003719121,102.2039940099677,106.68498077492889,119.13033770287107,118.92508138597098,122.18073415809076,111.09652514027283,108.27356097371793,117.42516109735489,122.72277372027209,127.39661245741144,117.04317620542915,115.5712429996499,126.22449146710994,136.3534209536153,131.6640825176485,137.40746393367644,134.4600429904317,144.04018377982575,146.92328085908312,155.2311760646667,145.45038312298348,148.9168779112978,150.45116516374725,157.43517969777494,150.11936832065714,167.94101639732747,166.69366173905817,181.7793940072773,177.62236269003785,180.5670291146759,185.39360275200045,193.4863218064687,193.8339594726653,195.08695422053324,184.0270655454848,169.09384734449674
8,1985-08-28 00:39:09+00:00,103.45468619182364,116.07468957093883,123.40252062782372,,,,,,,,,,,,,,,,149.91671178530305,145.90372740468078,130.16003744090222,122.28521246279081,145.5826170824893,166.70262271873202,173.3671510384554,177.5244461893039,174.47167105715724,158.98174298144792,155.81549740540584,164.0961368256199,150.73307256077015,,,138.23155425601857,139.82686142103233,131.2088301169535,131.20729447564327,130.74727272052635,129.3526621078346,133.91215176512765,134.38658238560313,129.98364050462175,121.65640030341171,121.24601245893065,116.67360667493944,111.62575966211634,109.56429900559847,129.49963013901092,124.53571707221958,112.04838581398892,111.92550310046127,116.39940315319232,113.94324116517079,108.86172986392135,,,,,,,,131.32817264749505,132.80449557866478,132.26482971711403,120.72521535728926,124.4998204266932,124.29208498891663,119.77166021631317,122.05538661513242,124.43707284104718,129.67150542454146,143.89596779754424,154.05944341487407,163.10038751749772,164.90524109680786,161.75885254949247,162.24870936126936,162.65335515057683,162.11132608657005,164.73726518758266,162.26778274226314,156.00287663510446,158.22907892872234,161.8673474049657,161.61282504308122,163.025787988931,169.68909801741046,177.32549250001915,186.2870183501011,182.89534984619368,187.10030317824285,191.02947706592454,187.80318551179494,189.26210195489313,188.9044077844526,192.3203508219963,188.93923042265658,184.8376327285941,167.22524815097591
9,1985-11-23 00:44:12+00:00,,,,,,,,,,,188.73582938310332,184.37963193538982,181.19693067245666,167.34892876547832,161.85682007181148,161.70243230856138,170.08125200806086,166.29254554217474,157.51913999496236,155.27585617096523,157.21229873407268,156.79071961660938,153.7628914376934,157.65234627834994,162.0056054281703,161.93418135149105,160.9857190039206,154.01235190876542,148.89251365451744,,,,,,,,,,,139.40578722855633,134.45748318223195,127.64844143718483,122.32178389475666,122.80930436767589,118.69926759679454,115.68657018143551,124.81028350983411,126.55892910127831,122.68273643364604,120.38172694871609,117.93629226146753,124.62497368909662,124.8228621266036,123.33594274341063,120.85474331781853,111.7964901015178,107.34228224716645,104.47268802996979,104.71881530986376,103.30302180138509,108.69421255360238,117.04908912213915,122.78680934003187,132.4570732054392,130.68710830731638,127.28646548485388,124.39128119236493,130.03359750415063,129.10515744227465,130.0571713047219,138.66636945625726,143.6624843018159,150.0538039210917,148.9872223665483,160.41334667613503,158.91558115013385,163.45377184748804,163.44112873626798,158.98326532239415,162.38095634849066,162.70713509539482,167.27067846758953,166.42717169430355,170.79795672641322,176.3208088745241,181.59419624460335,181.24663410441931,181.43244468007444,181.0185896284914,183.87371825060362,184.0383284220853,185.70111392740293,186.6558574045148,191.92873936109586,195.3241049281036,197.18585886839335,200.6252554440349,194.4678240972552,175.16182900103215
