,dates,usa_CA_0291-0000,usa_CA_0291-0001,usa_CA_0291-0002,usa_CA_0291-0003,usa_CA_0291-0004,usa_CA_0291-0005
0,1984-04-14 18:24:49+00:00,311.3149292165076,178.55893340175413,180.5717094471682,208.27237094179534,191.15672065015906,338.96628955402906
1,1984-05-16 18:24:53+00:00,302.0434311491714,188.3825912700087,184.30482937405736,198.99706230816255,186.67062696334762,326.9676250969621
2,1984-06-01 18:25:17+00:00,278.33346150778647,185.54266239571692,186.44033989070994,197.86720358439047,188.46731167294038,310.4890347264123
3,1984-06-17 18:25:59+00:00,289.1868098975777,190.48477676324103,192.1132488383418,208.40260014321137,196.92550584210588,303.4643326520874
4,1984-07-03 18:26:10+00:00,277.07959783919904,187.51044423010944,186.62571055613478,210.30097762572535,192.65802173439636,309.51982620302414
5,1984-09-21 18:27:21+00:00,314.2250662749626,216.45446017513626,218.02198666542088,220.48143195241792,212.42807003276107,346.1260780851041
6,1984-10-23 18:27:16+00:00,314.43193732505546,210.03224145423727,207.35750000313558,221.62312014514106,206.19905933349952,355.9580616689316
7,1985-02-28 18:27:41+00:00,290.02220462950555,214.4063343687517,208.49820955583607,221.8956280235341,200.7827346766547,331.05064893258464
8,1985-05-03 18:27:48+00:00,271.2056070366049,,190.74132003307167,201.67908228001406,193.9254240291004,334.76650459887156
9,1985-08-07 18:27:22+00:00,301.7907851423509,226.24715393787875,223.79743513456023,218.43130323015345,205.7098242046438,334.2106236111064
10,1985-10-10 18:26:15+00:00,312.0197885457915,229.99563569932124,228.04155238202594,226.55744190192308,216.69547929151108,363.24327704469664
11,1985-10-26 18:26:03+00:00,334.4026736599229,,,,,337.85376958606844
12,1985-11-11 18:25:49+00:00,,198.14081380990808,207.93950975825572,222.84258145970568,210.09360343210824,378.8782760527808
13,1986-03-19 18:23:38+00:00,,165.1947903380741,178.51648649692862,188.6818892311131,171.23164446315292,303.7374964682083
14,1986-04-20 18:22:56+00:00,290.132158702714,187.4850542906199,195.3998721432644,205.68479109990847,188.8642490380681,326.82935876445737
15,1986-08-26 18:18:27+00:00,,200.44452405722922,,,,
16,1986-09-27 18:17:24+00:00,293.45928615184494,198.34157231934887,214.0146620761099,213.44110335951063,209.80894425122062,326.20103327581114
17,1986-11-30 18:16:00+00:00,,141.11069546359133,,215.2180484531778,192.68662756082847,345.128362471621
18,1986-12-16 18:16:28+00:00,,149.10192489639238,,213.79862645565316,190.96393219395355,376.0254946816458
19,1987-01-17 18:17:01+00:00,,151.18122312116574,,220.4296582211568,202.96634417432722,380.50704895679485
20,1987-04-07 18:20:20+00:00,253.67619478903643,160.0113319308031,173.70785387154555,185.80423904689283,179.7796757289662,317.7625627931188
21,1987-07-28 18:23:09+00:00,,220.78727315425036,219.960458478777,216.084395248091,207.81329447775704,353.91084833718566
22,1988-03-24 18:27:39+00:00,,169.21671252406338,171.66740941607537,201.8132802673707,192.71619129557408,
23,1988-04-09 18:27:44+00:00,290.7183399509137,227.56941673865708,214.89041827487986,233.81488815108517,214.46519809739922,312.1366535880746
24,1988-06-28 18:27:53+00:00,307.9919726265226,216.73205338311126,218.10565137301222,213.25499869830116,203.38391378839503,330.9114111348137
25,1988-07-14 18:27:56+00:00,307.2693107040209,211.34821894710365,211.76847740303091,215.14775951439225,205.11512159610834,342.00710599646175
26,1988-08-31 18:28:26+00:00,288.78348093668245,205.381939516506,203.77631212640682,204.45129908023222,195.31137977771746,323.94148623769735
27,1988-09-16 18:28:22+00:00,310.12713439819635,224.93327958755629,224.9681029026536,220.61527074420547,212.69345048179798,342.28462059487657
28,1989-04-28 18:26:26+00:00,299.41327224892945,229.38992099805665,222.41338479014553,222.2484509024574,210.9966159219086,325.8213339549346
29,1989-05-14 18:26:10+00:00,296.270408484679,219.9342603374995,198.60912909631685,190.60890785294075,188.87643402931866,324.9832930632894
30,1989-07-01 18:24:55+00:00,295.5959985982983,208.64944642057276,209.81046302344882,212.35899125415224,198.42584258751393,330.7851337060176
31,1989-08-02 18:24:38+00:00,315.08399114494597,226.61971134587276,221.3309007007305,216.74938370101492,207.43461995497466,332.47800711728786
32,1989-09-03 18:23:32+00:00,302.48342470172156,224.57454403502038,226.8368303277101,223.72164665449515,212.24630335818242,344.55032374142814
33,1989-10-05 18:22:51+00:00,301.6013344003994,219.9060893961251,222.8073242484437,221.93204167262348,210.24515046214623,361.00851789136703
34,1990-03-30 18:17:43+00:00,277.607800264515,220.33036838227645,,214.76312105547328,201.20434130675085,327.53258162526834
35,1990-05-01 18:17:43+00:00,294.89907118994773,231.16133155255756,223.48601244936486,219.39080861563198,198.79799227413184,325.0350248062925
36,1990-05-17 18:17:30+00:00,295.0601237902985,225.78191380824472,217.42900523700976,219.91985095252804,202.37244103651133,327.1600707387544
37,1990-06-02 18:17:49+00:00,288.52358212713085,201.12664776357985,205.67570475736406,203.09021867774396,192.78630059241442,321.87640259291703
38,1990-07-04 18:17:46+00:00,309.42662253046905,216.41708065722983,214.64625371695914,220.27985658252248,208.62700153329544,333.0593691671985
39,1990-08-21 18:17:34+00:00,309.26031541089293,220.85729123298321,225.24149366353092,218.23111839605795,209.5015231871482,345.8596618878871
40,1990-09-22 18:17:24+00:00,303.28343021603877,226.33226139939043,223.88115213893676,220.90176204613255,205.43233100432045,329.2811765548166
41,1990-10-08 18:17:14+00:00,293.77271495188097,216.7160370774805,217.17913381237636,218.00280170301858,210.88388699173433,330.6594075875483
42,1990-10-24 18:17:10+00:00,262.9098233386219,213.34364422642605,211.580678151198,210.75306410741405,205.4620322875846,359.8745623421681
43,1991-04-02 18:18:53+00:00,268.66739293567053,196.07940354470085,192.5391086213823,211.0375648513068,195.04813676144198,334.14483108922826
44,1991-05-20 18:20:10+00:00,290.3760927093307,213.65436482718624,206.28199347009502,214.96636084685713,193.98751128143496,308.60901779993475
45,1991-06-05 18:20:01+00:00,298.10053313019483,221.0659086664062,213.02620029050277,218.18121414544726,202.0228282152648,314.0143327630882
46,1991-06-21 18:20:13+00:00,291.29223773283707,214.32893978048673,215.22861858424542,216.7847156250771,198.61180305035086,326.24079448389773
47,1991-08-08 18:21:09+00:00,312.11415962659333,215.2043480617112,207.7506652128959,202.7911853681002,203.90325589919289,317.9457143907749
48,1991-09-09 18:21:06+00:00,301.3206732947518,227.41197556641757,222.94910215351922,219.6825840209057,212.43634673605644,336.0921354815279
49,1991-09-25 18:21:34+00:00,,191.25387079456786,185.5434674465824,205.19670739735773,192.517279987657,335.3987742755895
50,1991-10-11 18:21:19+00:00,,211.88411418140953,211.4871196516067,207.6016199629957,194.40356755038482,332.68354477248147
51,1991-10-27 18:21:23+00:00,,207.67960947387024,210.27374568179934,217.1777219201817,207.88843021743483,369.2588852593455
52,1992-04-04 18:21:17+00:00,291.68247958489917,210.80675623982256,207.14410391384482,213.04657725527227,201.06123824210883,342.3377324802879
53,1992-06-07 18:21:06+00:00,287.53785191616913,215.47076886156682,206.70352006293072,212.6040815625306,192.22372581986724,309.4358661956022
54,1992-12-16 18:18:33+00:00,,,,227.36510093384794,215.71726389824178,364.2187671459555
55,1993-01-01 18:19:06+00:00,,,,,166.93360159718318,366.6850987207942
56,1993-01-17 18:18:54+00:00,,,206.029952577523,222.30131309864075,203.53511869201463,386.9431249267859
57,1993-02-02 18:19:04+00:00,,,195.22564779663506,215.50246048420297,199.48772610808817,372.97792085236193
58,1993-05-09 18:20:06+00:00,267.35703695212504,175.65943960173527,177.59151858146376,204.82056180429143,188.35766722640778,312.9885296934856
59,1993-05-25 18:19:45+00:00,263.0221604399672,165.70649298853567,185.54023097569333,192.25780337073218,178.96851940584696,312.5596017669301
60,1993-08-29 18:20:00+00:00,284.07629843657793,196.62846274223375,205.4224693806856,207.56706935670107,200.35668820662326,333.87583149663885
61,1993-10-16 18:19:25+00:00,,204.59537496392005,219.33472693315213,218.63731239951497,211.59210512449786,380.73715219103536
62,1993-11-01 18:19:43+00:00,,211.50076501100617,215.89013266155087,218.03295892012522,210.5436470111286,365.61254692048016
63,1993-12-19 18:19:24+00:00,,142.59629942439705,,207.94087507966296,191.76185472768523,359.44936429323013
64,1994-02-05 18:18:47+00:00,,,,,,
65,1994-02-21 18:18:34+00:00,,164.65627678163176,188.89189341281372,207.3569697070132,192.40235246848556,364.6003848677221
66,1994-03-25 18:18:06+00:00,,177.37049792228697,184.05467258295374,209.93377513137318,190.31214998445233,351.54814593144096
67,1994-04-10 18:17:23+00:00,297.829933146098,188.7478942233087,199.4088505525718,200.407721314731,190.31226986117326,335.93163517597856
68,1994-04-26 18:17:30+00:00,,182.4329149388378,181.3315226716875,203.21564662926983,190.46675329841463,330.574898890717
69,1994-05-28 18:16:55+00:00,287.76216284329047,207.364068375178,192.3929047727616,215.79691267825413,197.71252603679656,302.81355504134103
70,1994-08-16 18:14:55+00:00,307.34627974307983,223.809825740125,226.8773485201421,225.23674458250602,213.81556223800814,340.6976065973537
71,1994-09-01 18:14:31+00:00,304.37999802243667,230.6308063286593,226.6978552930405,220.71729810761448,212.50079678060968,344.6841707547415
72,1994-10-03 18:13:39+00:00,285.96697334844595,227.50644400212443,230.97103881637315,220.90592030135826,215.08658587383724,353.0929250031306
73,1995-01-23 18:09:29+00:00,,97.33218273599383,,208.3939978264449,186.05640937144568,363.93096423923083
74,1995-02-08 18:09:15+00:00,,105.44445894239331,,209.41924142503385,186.9405186086352,366.6072443258097
75,1995-03-12 18:07:59+00:00,,140.53785838092602,161.3483850081518,194.85589457891024,175.4850324914212,329.8724753561568
76,1995-03-28 18:06:55+00:00,,182.56635753066232,185.4223746057118,207.09289504366077,185.46278499715956,351.78693365250405
77,1995-04-13 18:06:39+00:00,285.6507790271085,168.39776921528804,184.08109087274755,208.25182263800804,184.90325963651208,350.1913120790428
78,1995-08-19 18:00:51+00:00,300.40001270296676,,214.8287232923073,220.01097542390798,206.51168785442673,339.2094293041491
79,1995-09-04 17:59:42+00:00,342.18433409949387,,,,,
80,1995-10-06 17:58:05+00:00,201.90861564945666,186.0644426054246,207.52533249762493,217.9844519702946,204.50852535480956,371.7152435548732
81,1995-10-22 17:57:36+00:00,121.75324146774697,137.91222199283195,208.45569480211475,222.0378105037085,205.37420250639875,354.0509879182276
82,1996-01-10 18:00:36+00:00,71.3563645637198,116.55558435906876,,214.9590539627518,196.08318501708828,362.847772215576
83,1996-02-11 18:02:50+00:00,90.1152056344599,104.10652227294088,,212.80412234678886,188.84210745612563,354.464633083993
84,1996-02-27 18:03:55+00:00,104.27904991124124,142.62405282597285,188.15478892592387,208.63195381094124,183.70627467071532,361.1983535817768
85,1996-03-14 18:04:58+00:00,275.2266202603677,193.8479738691276,195.33815673082202,213.4076914535122,193.1662081524518,357.3872606535454
86,1996-03-30 18:05:59+00:00,279.5561993877536,197.66017106390342,199.03865975326215,205.72950267681276,186.37743720280278,345.24308055152005
87,1996-05-01 18:07:56+00:00,305.98355920171207,187.04092895442764,194.69042033378517,203.97710210734408,190.6265240300987,347.7990372031339
88,1996-06-02 18:09:46+00:00,301.6285181255162,187.82851590427308,195.18534412947196,199.16796373776788,190.05351920492828,311.97293445438595
89,1996-06-18 18:10:38+00:00,300.3030643270404,219.54130306725634,209.318815083178,219.2878031786114,201.9562738599396,322.0043862891779
90,1996-07-04 18:11:04+00:00,292.38527217207246,218.2237848140253,214.12519045231912,220.56135429222053,201.11589873249386,329.17351382000845
91,1996-08-05 18:12:46+00:00,294.2407379590241,226.76482399979204,212.90463105676992,217.14954062074295,206.70742468721306,330.0852958446074
92,1996-09-06 18:14:29+00:00,291.73223142294927,216.12072312283573,215.3243226551097,217.20332136747052,209.02615805415385,340.38473964024337
93,1996-09-22 18:15:22+00:00,302.5184492591957,220.84897343244495,219.4542730684701,222.06625806894263,207.0120260395881,359.7132084305322
94,1996-10-08 18:16:36+00:00,298.32610100023106,209.5836378487317,209.2461365454348,204.4573182557098,197.23234170120074,348.1588191967114
95,1996-11-09 18:17:47+00:00,,190.70432063818083,213.67448966613313,227.64620673203697,208.72528834819744,384.36879955689835
96,1997-01-12 18:21:12+00:00,,,,216.7641966988755,187.41767806092787,364.91423432655523
97,1997-02-13 18:22:38+00:00,,175.63809448657221,182.7934878198243,208.91833288179834,196.81165524402056,346.9614827638214
98,1997-04-02 18:24:07+00:00,282.6257999665706,197.97467758220935,199.785663152467,212.5493967958796,199.13905383074666,318.1483794057813
99,1997-05-04 18:25:14+00:00,,185.069774530392,184.88145547987344,199.84110566799686,185.80693775531458,324.92757686836694
100,1997-05-20 18:25:47+00:00,257.5393192110501,199.54640881769606,201.82610127674542,215.11674497998328,198.51485322018073,347.7369111642062
101,1997-06-05 18:26:21+00:00,265.1420749495169,199.75300032669037,203.37074695813865,203.7335529854581,192.42881490332854,334.3884483708083
102,1997-07-07 18:27:51+00:00,303.05133035800316,216.36762168698854,219.30870861077713,217.09099267986448,203.9876966829776,337.2610992780516
103,1997-08-08 18:28:31+00:00,297.10869136206225,223.13986639799919,218.32459278919458,213.41039340389167,201.33674697577104,334.91377823007963
104,1997-08-24 18:29:25+00:00,296.78574966238716,228.80439806532704,224.54777947740618,218.57648076030716,205.4704889514677,332.3142426388099
105,1997-10-27 18:31:14+00:00,310.0210576004011,196.19119280321246,206.2337736923639,217.27375466790718,209.67927884848802,364.69047967193427
106,1997-11-12 18:31:13+00:00,,169.28022341917068,187.30418177363165,224.24989618641328,201.10776976349825,372.0216169885812
107,1997-12-30 18:32:46+00:00,,140.9782808793346,168.36440008686023,216.04387443129704,204.309600277686,382.27926662033974
108,1998-03-04 18:33:39+00:00,275.20025691234827,202.9150256353704,189.97287732929226,219.43440818902928,198.3573369821354,343.04432644211954
109,1998-04-05 18:34:06+00:00,284.0224754483486,178.28102371738268,182.04735539240977,199.3442022476409,176.61087941626974,317.9747427672985
110,1998-04-21 18:34:42+00:00,283.79601967266916,197.8181580835465,197.7281974343544,209.7160903580695,192.05809552048655,318.70085730281477
111,1998-05-23 18:34:48+00:00,296.3910584853489,191.08566758103836,195.84496731811757,201.09022058304654,190.3775079690635,333.9816410165262
112,1998-07-26 18:35:58+00:00,301.80234845380477,208.41664596324355,210.88229894939695,212.18273412119805,198.97801567848686,337.3790207572287
113,1998-09-12 18:35:58+00:00,272.2510431912738,205.50768977250206,206.80904092886027,209.84962057357512,200.38756829552818,323.21456271597066
114,1998-09-28 18:36:28+00:00,302.82548421277033,215.33636281442574,213.29188987022363,205.4077093964808,207.66574527461938,322.4884399079299
115,1998-10-30 18:36:07+00:00,,181.32380067957507,188.06143360972524,209.83008734981894,194.59282272751676,360.9255795520017
