,dates,jap0374-0000,jap0374-0001,jap0374-0002,jap0374-0003,jap0374-0004,jap0374-0005,jap0374-0006,jap0374-0007,jap0374-0008,jap0374-0009,jap0374-0010,jap0374-0011,jap0374-0012,jap0374-0013,jap0374-0014
0,1984-07-02 01:16:50+00:00,182.53250572514304,179.1145218951214,160.6369108441899,159.14321694254875,170.66364540240255,180.66170476578753,187.70898740565306,189.7955563641873,176.1701423419672,183.0860794333144,181.26780680422564,189.7334679453857,172.9068153494949,197.27318512461923,181.60041261736052
1,1984-07-18 01:17:07+00:00,174.91339058432425,159.01719232942855,140.75223213311762,154.61179578358636,166.81656803707682,176.03971455784506,192.73765698873223,189.60433549269675,181.6458135704982,180.14877169897508,179.12496816364816,181.70825812882012,171.06316844862513,184.93885537876054,167.69734787547816
2,1984-09-04 01:18:23+00:00,174.77408238840658,164.41413357783736,154.72236769867004,153.13695763356344,169.11124007440685,173.22739864815713,194.84325551851583,195.3540890383002,179.83325875408758,176.45509299911413,172.7713809001631,172.79616751461705,164.23145761838984,190.0473688514812,182.89912217130473
3,1984-10-22 01:18:22+00:00,165.1384805222296,167.87349262208767,163.50023140110278,153.3985851804669,173.53498287551366,184.47044397730156,203.80101217912102,192.2505933723205,180.30339966947068,171.17335748074143,172.73090357548978,180.2088380048023,182.41362360497874,189.08864435485071,178.2068409850657
4,1985-05-02 01:18:29+00:00,166.4944031352577,164.74619315233366,158.8790327572591,146.04582988338234,175.22542901568215,178.1822293630783,194.17098352723085,194.21294983239966,182.61461729050194,184.31221063088276,186.2640579163673,183.0166879201692,174.65548574087234,187.11680385717108,176.09935621739444
5,1985-05-18 01:18:26+00:00,167.58311934659557,155.93637236090734,151.5649426686625,148.17236951364495,161.2459110224888,167.9892756743094,184.82956213412493,185.96979307951594,181.28752363772773,182.2591100850802,181.724858413528,183.58025466568165,174.61733493750083,190.40872385850759,174.86892737024408
6,1985-07-05 01:18:19+00:00,162.75004671620977,159.15372354498066,148.07249709015588,147.96919920485132,158.8162615931134,169.30711956672423,177.50344861146147,183.66766936662137,181.7844935756527,182.97523634924167,187.38843369331718,185.00159722687684,177.82232746830385,186.28865807343234,176.63879875050083
7,1985-11-26 01:16:39+00:00,165.96698854121522,168.9723600211286,161.745902312987,161.78415352475787,172.82511736012188,186.5090638110755,197.33753595968142,196.69433170578037,195.5764775603245,190.63615659470173,192.1086904219248,189.83140853419252,171.4284655820571,197.45035750236508,188.5649624260635
8,1986-02-14 01:15:02+00:00,146.40166916019945,139.070532921738,133.63644795272577,141.46204633895073,154.07793030066645,178.3006366779432,196.20536599456608,183.68038605735538,159.0209310661588,164.40552953853938,171.35038360494937,170.54145194784556,160.48868602493636,175.06999566992525,150.43014756875158
9,1986-04-19 01:13:40+00:00,163.32019229418057,155.42267567838968,137.2965240457255,147.73052057990688,161.61205918551966,167.74733068549725,185.21466408956928,185.70703795423566,180.33285919898083,178.08334323140764,175.5609457294671,177.21926905979072,158.75988532630853,183.98399203979622,170.6905902457878
