dates,satname,nzd0109-0000,nzd0109-0001,nzd0109-0002,nzd0109-0003,nzd0109-0004,nzd0109-0005,nzd0109-0006,nzd0109-0007,nzd0109-0008,nzd0109-0009,nzd0109-0010,nzd0109-0011,nzd0109-0012,nzd0109-0013,nzd0109-0014,nzd0109-0015,nzd0109-0016
2002-02-23 22:00:43+00:00,L7,399.55,395.63,398.37,405.26,394.58,390.57,391.98,398.71,390.70,393.56,404.50,413.06,419.22,418.76,415.68,402.23,388.21
2002-03-27 22:00:37+00:00,L7,386.29,385.70,380.34,396.15,381.66,375.78,385.92,386.32,376.54,387.28,393.02,396.35,393.75,389.69,388.28,364.30,355.01
2002-07-17 22:00:08+00:00,L7,396.92,397.94,399.28,406.00,397.39,391.35,395.08,398.41,390.45,396.39,403.57,408.30,412.40,409.97,414.15,,349.13
2002-09-19 21:59:35+00:00,L7,386.28,387.49,387.44,394.16,373.75,374.49,377.07,381.39,376.64,376.63,385.39,391.58,394.54,389.15,376.20,342.67,366.08
2002-10-21 21:59:36+00:00,L7,376.63,375.85,372.53,391.28,367.48,373.61,374.26,376.54,374.28,372.01,386.83,392.17,383.33,381.17,362.08,335.79,345.74
2002-12-01 21:53:52+00:00,L7,,,,,,,,,,,,,,,,,
2002-12-24 22:00:09+00:00,L7,383.41,382.78,384.17,390.51,382.43,377.75,372.29,379.26,367.76,373.19,389.72,395.85,392.22,383.53,368.04,335.63,337.63
2003-01-25 22:00:18+00:00,L7,,,389.45,397.26,385.84,383.45,385.74,383.22,381.10,383.84,393.68,405.59,406.19,408.95,397.56,376.49,385.00
2003-03-30 22:00:31+00:00,L7,,,,396.35,379.56,378.02,380.59,385.61,379.97,380.13,390.49,394.47,400.20,399.81,393.49,363.76,362.08
2003-08-05 22:00:11+00:00,L7,391.35,400.14,399.90,400.30,387.48,389.99,384.94,382.99,382.42,386.87,400.54,404.94,400.31,398.58,395.84,373.60,352.98
2003-08-13 21:48:45+00:00,L5,374.57,382.85,376.55,389.15,377.43,371.88,368.18,367.63,361.43,371.12,394.78,395.48,393.78,385.75,352.20,341.75,350.73
2003-09-14 21:49:18+00:00,L5,394.55,390.89,397.09,399.52,388.50,373.51,371.32,366.96,364.48,369.75,392.43,400.29,403.00,392.42,366.99,348.10,350.88
2003-10-17 21:53:51+00:00,L7,,,,,,,,,,,,,,,,,
2003-11-17 21:50:09+00:00,L5,402.21,405.14,404.49,407.13,396.17,393.00,388.92,394.95,397.51,395.11,405.45,412.45,414.39,417.48,416.93,391.44,379.49
2003-11-18 21:54:15+00:00,L7,,,,,,,398.57,399.86,395.29,396.06,407.35,416.43,415.58,,,,
2003-12-12 21:44:10+00:00,L5,,398.70,401.11,396.36,,,,,,,,,,,,,
2003-12-19 21:50:27+00:00,L5,398.51,399.46,402.94,404.01,396.44,394.57,388.46,395.45,395.63,396.40,408.37,416.60,421.47,423.48,414.17,402.04,409.52
2004-01-28 22:00:52+00:00,L7,392.96,391.04,,,,,,,406.91,397.18,403.28,414.10,417.84,415.89,405.73,367.94,
2004-02-21 21:50:47+00:00,L5,395.18,387.16,391.92,395.01,387.34,,,,,,,,,,,,
2004-03-01 21:44:38+00:00,L5,,,,,,,,,,,,,,,,,
2004-03-17 21:44:44+00:00,L5,,,,,,,,,,,,,,,,,402.54
2004-04-01 22:01:04+00:00,L7,389.85,,,,,,390.89,394.22,393.33,390.38,398.78,407.56,409.34,404.96,393.03,367.75,379.64
2004-04-02 21:44:54+00:00,L5,,,,,,,,,405.70,405.91,419.92,421.94,426.97,422.01,411.58,398.47,
2004-04-18 21:45:25+00:00,L5,,,,,,,,,,,,,,,,,
2004-05-03 22:00:59+00:00,L7,391.28,391.86,397.10,393.33,387.70,388.27,,,,,,,,,,,
2004-07-06 22:00:48+00:00,L7,,,,383.44,378.94,378.39,381.55,378.48,,,386.49,400.31,401.02,388.39,383.11,334.59,333.57
2004-07-22 22:00:44+00:00,L7,,383.06,384.02,391.66,380.13,373.75,378.30,384.70,379.63,385.27,393.45,397.16,394.97,388.61,383.91,336.32,334.57
2004-07-30 21:54:28+00:00,L5,398.61,396.90,405.01,408.73,393.37,393.77,393.16,397.43,396.07,390.07,401.83,403.22,406.52,403.29,403.99,386.27,358.28
2004-08-07 22:00:37+00:00,L7,387.62,386.87,392.37,395.61,381.15,380.71,386.91,386.16,381.55,387.00,392.97,395.89,392.84,388.54,387.50,367.79,340.64
2004-08-08 21:48:26+00:00,L5,,,,,,,,,,,,,,,,,
2004-09-16 21:55:41+00:00,L5,390.41,385.98,385.57,391.59,395.52,384.74,388.02,389.55,383.78,385.66,404.52,402.34,404.56,396.56,,,
2004-10-10 22:00:20+00:00,L7,390.49,390.85,393.67,,,,,,,406.99,401.56,414.47,412.39,405.58,392.13,387.95,
2004-10-18 21:56:23+00:00,L5,388.34,384.95,391.37,395.76,384.40,381.64,385.29,387.12,,,,,,,,,
2004-11-03 21:56:42+00:00,L5,387.15,387.24,386.95,388.62,378.17,379.87,384.36,390.29,387.62,386.87,396.88,406.59,404.83,402.14,389.15,370.67,358.62
2004-11-04 21:54:31+00:00,L7,,,,,,,,,,,,,,,,,
2004-11-11 22:00:45+00:00,L7,384.96,382.32,382.07,387.89,378.34,377.14,,,,,,,,,,,
2005-01-15 21:51:45+00:00,L5,394.99,395.95,390.73,,,,,,,,,,,,,,
2005-02-15 22:01:25+00:00,L7,391.67,391.24,393.84,398.68,384.72,381.99,386.12,387.05,381.67,388.59,,,,,,,
2005-02-16 21:52:13+00:00,L5,404.58,397.23,403.06,,,,,,,,,,,,,,
2005-02-23 21:58:31+00:00,L5,391.58,396.33,395.63,398.48,384.60,384.03,384.04,388.67,391.11,395.33,411.67,417.57,416.30,415.35,401.68,376.73,368.59
2005-03-11 21:58:44+00:00,L5,384.37,383.30,386.39,391.18,377.75,381.10,382.96,384.46,382.18,383.71,396.53,404.13,404.72,402.28,385.45,357.01,360.02
2005-03-19 22:01:30+00:00,L7,397.97,398.63,403.84,411.53,397.65,399.48,401.21,398.91,400.47,401.28,412.45,420.23,418.38,418.21,408.08,379.99,375.16
2005-03-20 21:52:38+00:00,L5,407.32,406.86,409.72,,,,,,,,,,,,,,
2005-04-05 21:52:43+00:00,L5,,,,,,,,,,,,,,,,,
2005-05-06 22:01:25+00:00,L7,384.77,383.40,393.47,404.75,395.24,390.45,394.26,397.64,392.05,396.91,402.78,412.68,412.34,411.51,396.73,374.32,354.67
2005-06-08 21:53:09+00:00,L5,,,,,,,,,,,,,,,,,
2005-07-09 22:01:14+00:00,L7,,385.90,393.52,391.01,384.92,383.35,383.79,385.60,381.25,387.06,397.78,401.13,396.46,391.03,378.21,334.79,351.99
2005-07-17 21:59:35+00:00,L5,403.82,397.45,408.39,415.37,404.45,402.88,399.86,405.69,399.93,399.25,410.90,416.92,414.43,412.31,416.53,430.97,436.52
2005-09-19 21:59:56+00:00,L5,389.42,393.80,397.85,395.12,386.32,380.89,383.09,389.10,380.38,383.79,394.85,398.45,407.68,402.01,385.59,358.85,359.65
2005-10-05 21:59:53+00:00,L5,382.40,384.61,390.50,393.14,383.21,386.34,387.51,392.74,386.81,383.93,393.50,395.99,393.21,384.11,381.69,353.33,356.21
2005-11-15 21:54:02+00:00,L5,,,,,,,,,76.64,91.79,133.41,581.14,,,,,
2005-11-30 22:01:24+00:00,L7,386.21,392.25,395.90,397.17,385.57,383.87,383.50,389.93,386.37,386.45,401.58,405.10,406.91,405.32,392.19,356.42,368.57
2006-02-18 22:01:53+00:00,L7,365.82,367.22,374.38,371.70,358.91,356.26,360.29,368.23,365.05,371.82,387.26,393.83,391.28,393.40,378.78,353.43,355.77
2006-04-08 21:57:12+00:00,L5,,,,,,399.21,403.75,404.81,,,,416.93,,,,403.66,399.53
2006-05-17 22:03:57+00:00,L5,398.89,403.13,409.64,414.67,396.03,396.22,399.70,396.16,401.99,402.39,404.01,417.65,416.41,415.55,404.74,361.15,360.43
2006-06-26 22:01:44+00:00,L7,,,,,,383.94,386.65,383.58,382.63,386.73,396.00,399.22,400.84,400.16,380.85,338.27,336.97
2006-06-27 21:58:24+00:00,L5,,,,,,,,,,,,,,,,135.07,223.80
2006-07-04 22:04:41+00:00,L5,406.97,410.64,411.22,420.40,403.94,404.83,,,,,,,,,,,
2006-07-13 21:58:38+00:00,L5,,,,,,,,,,,,,,,106.49,81.80,191.77
2006-07-28 22:01:30+00:00,L7,,,396.89,397.79,385.67,384.57,380.89,389.24,384.04,385.58,392.37,398.21,400.44,389.08,380.12,347.26,348.24
2006-09-14 22:01:21+00:00,L7,398.40,403.99,405.48,408.54,398.93,394.65,,,,,,,,,,,
2006-10-16 22:01:19+00:00,L7,395.19,395.41,,,,,,,396.82,394.38,404.18,409.66,421.03,409.34,414.38,,
2006-10-25 21:55:17+00:00,L7,,,,,,,,,,,,,,,,,
2006-11-26 21:55:41+00:00,L7,401.44,394.75,399.23,409.55,390.50,388.44,390.48,399.77,394.68,389.72,,,,,,347.07,350.92
2006-12-11 22:06:28+00:00,L5,328.26,329.14,337.02,346.29,340.29,340.17,349.29,353.72,365.19,370.93,391.75,409.36,429.36,446.52,447.35,450.01,592.17
2007-03-09 22:02:19+00:00,L7,377.25,375.15,373.76,380.87,368.16,365.03,373.78,,,,,,,,,,
2007-05-12 22:02:11+00:00,L7,398.15,398.16,408.01,410.86,399.79,398.43,400.29,399.79,398.38,402.53,402.38,418.32,420.35,418.14,404.64,376.02,384.27
2007-05-28 22:02:04+00:00,L7,,,,,411.59,395.13,397.45,405.60,399.45,398.23,417.72,423.41,429.08,426.74,418.94,385.81,379.45
2007-08-16 22:01:50+00:00,L7,369.91,373.75,376.71,378.25,352.75,355.80,381.26,,,377.43,,466.72,387.96,358.05,337.99,324.89,332.42
2007-09-09 22:04:57+00:00,L5,382.85,383.23,388.33,391.69,375.92,372.74,378.83,380.63,378.47,386.29,394.71,393.76,407.62,412.97,,363.73,367.92
2007-10-28 21:55:34+00:00,L7,375.65,374.63,,,,361.42,360.72,369.10,360.44,365.74,,,,,,349.99,351.71
2007-11-20 22:01:58+00:00,L7,395.20,390.44,,,,,,,,,417.90,410.45,411.55,442.52,,,
2008-01-23 22:02:09+00:00,L7,365.93,368.17,369.23,353.65,349.13,349.06,355.79,364.61,356.41,360.41,371.39,379.23,381.84,381.53,357.95,337.19,351.15
2008-02-01 21:55:57+00:00,L7,,,,,,,,,,,,,,,,,
2008-02-24 22:02:02+00:00,L7,361.78,362.64,371.20,381.09,362.50,351.71,354.48,358.98,350.37,353.84,366.97,383.39,375.11,371.38,,,
2008-04-21 21:55:44+00:00,L7,,,,,,,,,,,,,390.85,384.24,371.02,,
2008-05-07 21:55:40+00:00,L7,,,,,,,,,,,,,,,,348.82,356.37
2008-05-14 22:01:48+00:00,L7,396.48,400.23,409.93,415.25,399.76,396.84,394.00,394.51,396.55,389.23,,,,,,376.07,381.02
2008-05-23 21:55:34+00:00,L7,,,,,,,,,,,,,,,,,
2008-08-18 22:00:56+00:00,L7,372.06,378.81,382.91,388.03,374.93,371.73,385.95,390.76,382.65,384.72,368.26,388.82,377.85,366.31,361.36,342.95,347.22
2008-10-14 21:54:18+00:00,L7,,,,,380.99,376.25,375.43,375.03,373.39,376.12,392.41,397.25,389.28,389.15,381.92,378.41,362.70
2008-11-15 21:54:47+00:00,L7,362.02,371.78,376.46,382.50,361.53,363.83,358.17,365.13,,,,,,,,350.26,349.97
2008-12-09 21:49:42+00:00,L5,,,,,,,355.31,,,,,,,,,,
2008-12-25 21:50:10+00:00,L5,,,,,,,,,,,,,,,,,
2009-01-02 21:55:15+00:00,L7,,,,,,,,,,,,,,,,,
2009-01-10 21:50:34+00:00,L5,,,,,,,,,,,,,,,,,
2009-02-02 21:57:22+00:00,L5,392.38,396.63,397.19,399.18,394.08,388.99,385.45,396.84,383.60,385.12,400.26,401.83,409.05,403.83,396.76,367.21,371.29
2009-02-11 21:51:25+00:00,L5,,,,,,,,,,,,,,,,,
2009-03-23 21:55:51+00:00,L7,,,,,,,,,,,,,,,,,
2009-04-08 21:55:56+00:00,L7,,,,405.21,388.88,387.40,382.97,388.79,382.61,384.89,396.39,393.96,394.72,386.30,363.97,409.44,423.29
2009-06-02 22:02:15+00:00,L7,,,,,,401.12,401.12,397.84,393.64,395.06,402.55,404.65,403.69,405.36,389.20,368.74,375.95
2009-06-18 22:02:13+00:00,L7,406.04,,,,,400.68,401.79,403.73,400.47,394.47,400.74,412.08,412.25,409.09,390.37,386.35,385.98
2009-07-04 22:02:11+00:00,L7,393.09,394.76,395.75,,,,,,,,,396.46,385.84,378.58,379.01,,323.87
2009-07-13 21:55:57+00:00,L7,,,,,,,,,,,,,,,,,
2009-07-20 22:02:06+00:00,L7,398.70,404.63,411.82,409.79,400.57,399.28,392.18,397.26,397.58,389.49,,,,,,,
2009-08-05 22:02:01+00:00,L7,,,,403.93,393.01,383.23,383.94,390.37,383.63,386.18,394.78,396.31,393.25,387.97,374.86,344.40,358.06
2009-08-21 22:01:59+00:00,L7,,,,,,,,,,,,,,,,,343.92
2009-09-06 22:01:59+00:00,L7,,386.68,379.12,377.47,361.97,356.92,355.29,360.72,356.50,355.07,369.97,374.71,379.13,376.42,361.33,342.58,342.73
2009-10-01 21:55:45+00:00,L7,,,,,,,,,,,,,,,,,
2009-11-18 21:56:17+00:00,L7,,,,,,,,,,,,,,,,,
2009-11-25 22:02:33+00:00,L7,381.96,383.83,384.00,,,,,,,,417.46,396.79,396.82,393.86,384.26,,
2009-12-12 21:56:13+00:00,L5,,,,,,,,,,,,,,,,,
2009-12-20 21:56:43+00:00,L7,,,,,,,,,,,,,,,,,
2010-01-05 21:57:00+00:00,L7,393.79,398.11,397.53,400.69,395.07,385.41,387.29,393.97,,,,,,,,,351.76
2010-01-13 21:56:25+00:00,L5,,,,,,,140.80,188.66,228.13,248.17,289.29,311.37,321.01,,,,449.13
2010-01-20 22:02:37+00:00,L5,392.28,387.58,388.62,391.80,381.77,376.79,372.11,375.66,378.15,383.61,393.25,401.07,394.22,393.90,391.77,356.86,345.74
2010-01-28 22:03:31+00:00,L7,,,,399.58,394.45,382.46,384.70,391.03,384.99,386.20,399.16,401.82,408.84,399.37,390.58,363.52,364.68
2010-01-29 21:56:29+00:00,L5,,,,,,,,,,,,,,,,,
2010-02-14 21:56:32+00:00,L5,,,,,,,500.57,522.00,544.90,572.97,597.08,613.40,617.74,619.47,626.45,,520.23
2010-02-21 22:02:44+00:00,L5,392.11,396.31,403.96,405.98,395.40,389.79,385.07,393.58,394.30,387.02,404.82,411.48,406.42,401.49,391.08,361.23,362.28
2010-03-10 21:57:44+00:00,L7,,,,,,,,,,,,,,,,,
2010-03-17 22:03:57+00:00,L7,370.91,373.23,376.92,380.67,371.02,357.25,364.69,368.74,364.60,368.34,378.69,391.70,391.40,387.85,375.61,357.14,347.59
2010-03-26 21:57:49+00:00,L7,,,,,,,409.66,403.97,400.94,395.22,401.59,414.10,415.93,415.41,404.49,377.26,378.22
2010-04-11 21:57:51+00:00,L7,396.56,399.21,403.90,410.21,397.73,391.23,388.75,391.21,392.33,386.18,395.44,,,,385.99,359.34,359.72
2010-05-04 22:03:59+00:00,L7,,,,,,,403.86,380.33,373.77,380.39,388.36,395.54,394.82,391.84,378.30,353.46,352.70
2010-06-21 22:03:58+00:00,L7,,,,418.52,400.38,399.82,401.05,401.55,395.49,396.28,406.17,411.83,414.89,409.02,392.58,366.49,374.99
2010-07-23 22:04:02+00:00,L7,398.77,400.43,403.29,410.24,391.29,395.67,394.71,392.78,396.27,389.72,399.49,411.72,399.69,395.72,389.46,365.65,345.44
2010-08-08 22:04:01+00:00,L7,,,395.38,395.70,384.70,385.79,385.09,381.66,,,,391.27,395.12,384.95,,,322.30
2010-09-18 21:57:55+00:00,L7,,,,,,,,,,,,649.04,,,,,419.47
2010-10-04 21:57:53+00:00,L7,,,,,,,,,,,,,,,,,
2010-10-20 21:58:04+00:00,L7,,,,,,,,,,,,,,,,,
2010-10-27 22:04:18+00:00,L7,378.54,372.92,367.35,378.55,365.54,358.24,364.08,362.92,360.64,363.84,371.13,381.16,381.71,385.10,372.67,352.58,344.12
2010-11-13 21:55:25+00:00,L5,,,,416.75,,,,,,,,419.48,,,,,367.50
2011-01-07 22:01:44+00:00,L5,388.51,387.33,384.41,392.06,384.04,376.74,383.57,389.75,378.09,384.62,393.69,394.83,396.03,402.41,397.43,362.13,358.94
2011-01-15 22:05:06+00:00,L7,392.09,393.19,395.73,401.30,387.31,389.45,388.71,394.35,395.11,386.55,396.42,403.25,402.01,404.74,391.70,363.03,356.14
2011-04-13 22:01:34+00:00,L5,395.80,403.17,406.68,408.20,397.08,397.67,398.10,400.79,401.50,393.45,404.10,415.34,411.63,413.34,401.78,379.58,364.34
2011-05-07 22:05:25+00:00,L7,371.03,372.78,375.66,,372.28,359.08,361.60,364.88,352.06,366.96,376.76,386.01,375.67,387.07,369.32,337.81,336.06
2011-05-23 22:05:23+00:00,L7,384.97,391.54,386.28,394.20,387.95,378.91,376.95,,,,,161.00,,,,,
2011-06-24 22:05:21+00:00,L7,389.52,,,,,,394.20,397.55,,,,402.19,409.00,398.82,380.55,,347.11
2011-07-10 22:05:20+00:00,L7,396.00,396.46,395.09,396.27,390.82,389.02,390.10,398.69,,,,402.66,404.42,399.67,383.13,352.51,347.76
2011-07-26 22:05:18+00:00,L7,,,,,,405.25,393.64,406.86,401.27,395.58,409.12,411.69,415.00,407.21,396.04,370.30,361.84
2011-08-11 22:05:13+00:00,L7,379.23,,,,,371.20,376.94,387.14,376.39,380.22,388.73,391.87,398.34,388.42,390.94,362.50,351.13
2011-08-27 22:05:11+00:00,L7,,,404.70,409.83,399.13,388.85,391.76,400.90,388.36,392.79,399.99,400.27,407.63,407.06,405.78,378.54,368.79
2011-09-12 22:05:05+00:00,L7,387.04,395.14,391.39,,,,,,,394.87,402.11,404.29,407.00,401.45,396.05,,
2011-11-24 21:59:19+00:00,L7,,,,,,,,,,,,,,,,,
2012-01-11 21:59:39+00:00,L7,,,,,,,,,,,,,,,,,
2012-02-12 21:59:45+00:00,L7,,,,,,,,,,,,,,,,,
2012-04-07 22:05:52+00:00,L7,369.23,374.71,376.57,374.04,374.76,372.41,369.76,374.70,366.86,369.39,391.56,390.36,387.89,376.93,368.84,353.30,342.56
2012-04-23 22:06:04+00:00,L7,373.35,384.03,377.07,381.52,370.86,357.43,362.94,362.19,358.79,364.16,374.89,379.88,382.49,374.19,370.63,354.81,336.49
2012-05-02 22:00:07+00:00,L7,396.29,402.27,408.35,409.70,398.06,396.12,396.04,398.00,387.87,392.00,399.39,401.65,410.48,407.97,399.53,379.88,357.37
2012-06-10 22:06:11+00:00,L7,,,,,,,,,,388.23,,,,,,380.23,364.48
2012-06-26 22:06:18+00:00,L7,393.70,393.52,403.44,,,,,,,411.64,409.89,408.86,414.81,413.71,406.23,,
2012-07-12 22:06:34+00:00,L7,,415.94,403.60,412.05,400.79,395.29,398.41,399.31,,,398.65,404.91,410.46,404.76,388.69,379.18,375.63
2012-09-30 22:07:25+00:00,L7,373.29,373.36,371.68,377.93,368.91,355.94,360.84,365.83,355.06,363.88,375.69,376.81,383.40,378.19,358.04,345.23,341.39
2012-10-25 22:01:27+00:00,L7,,,,,,,,,,,,,,,,,
2012-11-17 22:07:47+00:00,L7,366.44,371.72,365.07,370.02,361.00,357.43,363.94,362.97,367.82,367.58,368.55,382.29,365.09,370.69,,193.91,159.67
2013-01-04 22:07:58+00:00,L7,373.86,,,,,,394.51,383.80,377.57,378.76,391.83,395.33,392.28,388.21,377.26,352.87,348.16
2013-02-05 22:08:01+00:00,L7,387.87,391.34,396.97,402.07,388.29,389.65,387.09,390.44,387.50,380.66,,,,,,364.11,375.71
2013-03-09 22:07:57+00:00,L7,,391.92,394.49,399.81,387.02,385.16,382.42,386.57,384.02,383.80,398.05,403.26,405.74,406.43,389.27,368.58,368.13
2013-04-10 22:07:50+00:00,L7,386.04,391.66,395.31,399.67,387.41,387.20,,,,,,,,,,,
2013-04-11 22:07:51+00:00,L8,390.32,395.88,396.21,402.62,391.12,384.49,,,,,,,,,,,
2013-05-12 22:07:41+00:00,L7,382.22,383.17,378.59,392.20,373.24,368.16,377.76,377.34,374.12,380.45,390.93,394.73,392.58,386.14,379.77,359.52,351.25
2013-05-20 22:13:50+00:00,L8,401.52,405.92,406.68,414.82,404.87,402.81,401.93,406.77,401.66,397.21,408.88,414.25,413.24,415.10,405.38,382.63,364.78
2013-06-05 22:13:51+00:00,L8,393.59,401.04,404.21,411.34,404.44,398.87,398.19,403.29,393.72,396.13,401.61,409.46,410.72,406.84,388.31,368.55,357.39
2013-06-21 22:13:43+00:00,L8,403.27,402.30,402.51,412.16,404.04,399.94,401.84,404.55,402.14,395.97,408.98,407.04,411.23,413.99,397.86,374.10,357.37
2013-07-07 22:13:48+00:00,L8,396.06,404.23,403.04,409.18,402.30,390.08,395.51,400.07,400.06,392.73,407.49,407.48,413.34,408.88,404.66,379.69,364.15
2013-07-15 22:07:11+00:00,L7,386.84,392.27,393.24,402.88,387.15,389.45,388.10,393.15,392.23,388.45,400.30,403.61,400.96,395.52,392.36,368.59,357.71
2013-08-16 22:07:07+00:00,L7,401.34,,,,,401.79,400.97,403.22,401.88,398.37,406.13,413.34,411.26,412.45,405.26,380.74,392.99
2013-09-01 22:07:18+00:00,L7,389.07,393.60,398.00,398.53,393.07,381.94,391.08,394.53,387.36,388.85,400.86,399.12,405.08,409.65,383.58,366.60,354.59
2013-10-11 22:13:41+00:00,L8,393.78,401.13,404.55,409.88,394.89,391.65,388.28,391.72,386.56,391.87,399.98,406.32,404.11,398.79,377.90,364.55,358.12
2013-10-12 22:01:37+00:00,L7,,,,,,,,,,,,,,,,,
2013-10-19 22:07:51+00:00,L7,,,,,402.08,378.27,374.80,379.67,373.73,375.82,388.16,385.45,383.83,382.12,364.23,356.68,349.75
2013-11-04 22:07:56+00:00,L7,368.34,,,,,,,389.83,361.35,368.38,379.31,378.04,376.82,371.03,343.65,332.74,336.21
2013-11-12 22:13:32+00:00,L8,395.54,397.53,404.21,408.77,394.42,394.10,395.09,397.75,399.23,395.42,403.77,410.39,422.13,423.22,421.76,416.73,
2013-11-28 22:13:25+00:00,L8,397.46,406.24,403.80,410.72,394.66,395.47,397.01,401.02,401.11,396.09,410.35,417.65,419.42,420.82,414.42,403.26,400.35
2013-11-29 22:01:56+00:00,L7,,,,,,,,,,,,,,,,,
2013-12-14 22:13:21+00:00,L8,386.99,394.13,395.75,404.87,394.55,389.17,390.74,398.07,389.42,391.95,402.48,415.06,418.51,417.90,405.11,395.02,385.39
2014-01-23 22:08:33+00:00,L7,386.48,389.86,390.55,398.30,393.33,387.62,390.30,394.41,396.13,394.01,399.88,412.60,410.06,400.32,387.75,365.26,349.29
2014-01-31 22:12:52+00:00,L8,366.34,374.60,375.24,389.19,373.63,368.85,375.28,383.14,378.14,384.13,393.53,402.54,,,,,
2014-02-01 22:02:30+00:00,L7,,,,,,,,,372.86,376.95,377.05,389.21,389.30,370.68,352.22,348.12,
2014-02-16 22:12:38+00:00,L8,377.23,386.04,385.62,394.77,379.95,377.08,378.10,384.73,380.63,385.47,395.68,400.70,404.90,406.50,402.06,366.54,355.03
2014-03-20 22:12:13+00:00,L8,369.30,372.38,374.00,378.92,369.02,358.79,361.71,366.10,365.47,371.84,395.38,396.40,390.34,389.71,371.52,354.04,352.69
2014-03-28 22:08:46+00:00,L7,,,,,,406.88,389.79,391.68,389.59,391.29,398.17,401.25,403.63,403.04,399.67,392.43,383.16
2014-04-05 22:11:58+00:00,L8,379.40,386.50,387.72,392.03,379.60,379.41,376.43,389.70,374.06,387.19,397.29,401.15,396.88,397.18,391.64,378.16,355.52
2014-04-21 22:11:42+00:00,L8,421.97,419.05,408.15,413.48,395.81,391.41,387.39,393.92,389.36,387.96,402.81,417.11,405.08,396.14,395.25,385.38,367.40
2014-04-22 22:02:48+00:00,L7,,,,,,,,,,,,,,,,,
2014-04-29 22:09:01+00:00,L7,,,,,,391.75,384.56,382.15,376.79,377.40,389.36,395.78,389.79,386.97,378.95,363.72,353.22
2014-05-15 22:09:08+00:00,L7,388.48,392.43,391.99,,,,,,,412.48,396.34,400.27,404.74,389.86,385.59,386.79,
2014-05-31 22:09:12+00:00,L7,376.59,376.86,378.46,388.78,374.53,372.27,377.45,381.84,373.36,374.58,396.26,399.61,391.14,392.72,375.18,353.17,350.43
2014-06-16 22:09:12+00:00,L7,364.33,367.36,368.56,374.61,361.63,352.11,352.84,359.84,356.12,356.70,367.39,371.38,369.60,368.45,353.01,339.30,339.36
2014-07-02 22:09:19+00:00,L7,392.30,398.80,405.91,405.41,397.12,394.75,,,,,,238.83,,,,,
2014-07-26 22:11:43+00:00,L8,,,,,,,,,,,406.24,403.56,406.48,393.11,403.68,364.04,352.23
2014-08-19 22:09:27+00:00,L7,393.97,388.54,396.92,399.34,382.55,380.97,387.12,392.81,383.18,387.12,391.28,398.40,401.07,393.30,402.77,,363.28
2014-10-06 22:09:44+00:00,L7,386.12,396.55,394.46,400.04,388.22,381.61,385.55,389.25,380.29,384.37,390.96,392.86,379.51,333.73,344.44,,
