dates,nzd0109-0000,nzd0109-0001,nzd0109-0002,nzd0109-0003,nzd0109-0004,nzd0109-0005,nzd0109-0006,nzd0109-0007,nzd0109-0008,nzd0109-0009,nzd0109-0010,nzd0109-0011,nzd0109-0012,nzd0109-0013,nzd0109-0014,nzd0109-0015,nzd0109-0016,satname
2003-03-30 22:00:31+00:00,,,,393.27,376.70,375.16,377.92,382.75,376.64,377.63,388.14,392.25,397.34,396.48,389.49,359.32,358.08,L7
2003-08-05 22:00:11+00:00,388.85,397.64,396.82,397.22,384.62,387.13,382.27,380.13,379.09,384.37,398.19,402.72,397.45,395.25,391.84,369.16,348.98,L7
2003-08-13 21:48:45+00:00,382.44,390.73,386.24,398.84,386.43,380.88,376.58,376.63,371.93,379.00,402.19,402.48,402.78,396.25,364.80,355.75,363.33,L5
2003-09-14 21:49:18+00:00,404.93,401.26,409.86,412.29,400.36,385.37,382.39,378.82,378.31,380.12,402.19,409.51,414.86,406.25,383.59,366.54,367.48,L5
2003-11-17 21:50:09+00:00,399.96,402.89,401.72,404.36,393.60,390.43,386.52,392.38,394.51,392.86,403.33,410.45,411.82,414.48,413.33,387.44,375.89,L5
2003-11-18 21:54:15+00:00,,,,,,,392.30,393.15,387.46,390.19,401.82,411.21,408.87,,,,,L7
2003-12-12 21:44:10+00:00,,409.45,414.34,409.59,,,,,,,,,,,,,,L5
2003-12-19 21:50:27+00:00,388.76,389.71,390.94,392.01,385.30,383.43,378.06,384.31,382.63,386.65,399.19,407.93,410.33,410.48,398.57,384.71,393.92,L5
2004-01-28 22:00:52+00:00,395.21,393.29,,,,,,,409.91,399.43,405.40,416.10,420.41,418.89,409.33,371.94,,L7
2004-02-21 21:50:47+00:00,407.06,399.04,406.54,409.63,400.91,,,,,,,,,,,,,L5
2004-03-17 21:44:44+00:00,,,,,,,,,,,,,,,,,392.34,L5
2004-04-01 22:01:04+00:00,383.10,,,,,,383.69,386.51,384.33,383.63,392.43,401.56,401.63,395.96,382.23,355.75,368.84,L7
2004-04-02 21:44:54+00:00,,,,,,,,,399.37,401.16,415.45,417.72,421.54,415.68,403.98,390.03,,L5
2004-05-03 22:00:59+00:00,387.03,387.61,391.87,388.10,382.84,383.41,,,,,,,,,,,,L7
2004-07-06 22:00:48+00:00,,,,395.44,390.08,389.53,391.95,389.62,,,395.67,408.98,412.16,401.39,398.71,351.92,349.17,L7
2004-07-22 22:00:44+00:00,,390.19,392.79,400.43,388.27,381.89,385.90,392.84,389.13,392.39,400.16,403.49,403.11,398.11,395.31,348.99,345.97,L7
2004-07-30 21:54:28+00:00,392.86,391.15,397.93,401.65,386.80,387.20,387.03,390.86,388.40,384.32,396.42,398.11,399.95,395.62,394.79,376.05,349.08,L5
2004-08-07 22:00:37+00:00,387.25,386.50,391.91,395.15,380.72,380.28,386.51,385.73,381.05,386.62,392.62,395.56,392.41,388.04,386.90,367.12,340.04,L7
2004-09-16 21:55:41+00:00,399.91,395.48,397.26,403.28,406.38,395.60,398.15,400.41,396.45,395.16,413.46,410.78,415.42,409.23,,,,L5
2004-10-10 22:00:20+00:00,382.49,382.85,383.82,,,,,,,398.99,394.03,407.36,403.25,394.91,379.33,373.73,,L7
2004-10-18 21:56:23+00:00,400.34,396.95,406.14,410.53,398.11,395.35,398.09,400.83,,,,,,,,,,L5
2004-11-03 21:56:42+00:00,392.02,392.12,392.95,394.62,383.74,385.44,389.56,395.86,394.12,391.75,401.47,410.92,410.40,408.64,396.95,379.34,366.42,L5
2004-11-11 22:00:45+00:00,382.33,379.69,378.84,384.66,375.34,374.14,,,,,,,,,,,,L7
2005-01-15 21:51:45+00:00,402.99,403.95,400.58,,,,,,,,,,,,,,,L5
2005-02-15 22:01:25+00:00,393.30,392.87,395.84,400.68,386.58,383.85,387.85,388.91,383.84,390.21,,,,,,,,L7
2005-02-16 21:52:13+00:00,401.95,394.61,399.83,,,,,,,,,,,,,,,L5
2005-02-23 21:58:31+00:00,395.70,400.45,400.71,403.56,389.31,388.74,388.44,393.38,396.61,399.45,415.55,421.24,421.01,420.85,408.28,384.06,375.19,L5
2005-03-11 21:58:44+00:00,395.50,394.43,400.08,404.87,390.46,393.81,394.83,397.17,397.01,394.83,407.00,414.02,417.43,417.11,403.25,376.79,377.82,L5
2005-03-19 22:01:30+00:00,393.10,393.75,397.84,405.53,392.08,393.91,396.01,393.34,393.97,396.40,407.86,415.90,412.81,411.71,400.28,371.32,367.36,L7
2005-03-20 21:52:38+00:00,401.57,401.11,402.64,,,,,,,,,,,,,,,L5
2005-05-06 22:01:25+00:00,379.64,378.27,387.16,398.44,389.38,384.59,388.79,391.78,385.22,391.79,397.96,408.12,406.48,404.68,388.53,365.21,346.47,L7
2005-07-09 22:01:14+00:00,,393.65,403.06,400.55,393.78,392.21,392.06,394.46,391.58,394.81,405.07,408.02,405.32,401.36,390.61,348.57,364.39,L7
2005-07-17 21:59:35+00:00,392.82,386.45,394.85,401.83,391.88,390.31,388.13,393.12,385.26,388.25,400.55,407.14,401.86,397.64,398.93,411.41,,L5
2005-09-19 21:59:56+00:00,399.30,403.68,410.00,407.27,397.61,392.18,393.62,400.39,393.55,393.67,404.14,407.23,418.97,415.18,401.39,376.41,375.45,L5
2005-10-05 21:59:53+00:00,391.77,393.99,402.04,404.68,393.92,397.05,397.51,403.45,399.31,393.31,402.32,404.32,403.92,396.61,396.69,370.00,371.21,L5
2005-11-30 22:01:24+00:00,385.21,391.25,394.67,395.94,384.43,382.73,382.43,388.79,385.04,385.45,400.64,404.21,405.77,403.99,390.59,354.64,366.97,L7
2006-02-18 22:01:53+00:00,374.32,375.72,384.84,382.16,368.62,365.97,369.36,377.94,376.38,380.32,395.26,401.39,400.99,404.73,392.38,368.54,369.37,L7
2006-04-08 21:57:12+00:00,,,,,,391.35,396.42,396.95,,,,410.82,,,,391.44,388.53,L5
2006-05-17 22:03:57+00:00,407.51,411.75,420.26,425.29,405.89,406.08,408.90,406.02,413.49,411.01,412.13,425.32,426.27,427.05,418.54,376.48,374.23,L5
2006-06-26 22:01:44+00:00,,,,,,388.65,391.05,388.29,388.13,390.86,399.88,402.89,405.55,405.66,387.45,345.60,343.57,L7
2006-07-04 22:04:41+00:00,401.85,405.51,404.91,414.09,398.08,398.97,,,,,,,,,,,,L5
2006-07-28 22:01:30+00:00,,,407.81,408.71,395.81,394.71,390.36,399.38,395.87,394.45,400.72,406.10,410.58,400.91,394.32,363.04,362.44,L7
2006-09-14 22:01:21+00:00,398.02,403.62,405.02,408.08,398.50,394.22,,,,,,,,,,,,L7
2006-10-16 22:01:19+00:00,387.56,387.79,,,,,,,386.65,386.75,397.00,402.88,412.32,399.17,402.18,,,L7
2006-11-26 21:55:41+00:00,409.69,403.00,409.38,419.70,399.93,397.87,399.28,409.20,405.68,397.97,,,,,,361.74,364.12,L7
2006-12-11 22:06:28+00:00,,,,351.83,345.43,345.31,354.09,358.86,371.19,375.43,395.99,413.36,434.50,,,,,L5
2007-03-09 22:02:19+00:00,384.50,382.40,382.68,389.79,376.45,373.32,381.51,,,,,,,,,,,L7
2007-05-12 22:02:11+00:00,387.40,387.41,394.78,397.63,387.50,386.14,388.82,387.50,384.05,391.78,392.26,408.76,408.06,403.81,387.44,356.91,367.07,L7
2007-05-28 22:02:04+00:00,,,,,402.45,385.99,388.92,396.46,388.78,390.23,410.19,416.30,419.94,416.07,406.14,371.59,366.65,L7
2007-08-16 22:01:50+00:00,380.04,383.88,389.17,390.71,364.32,367.37,392.06,,,387.56,,,399.53,371.55,354.19,342.89,348.62,L7
2007-09-09 22:04:57+00:00,376.98,377.36,381.10,384.46,369.21,366.03,372.56,373.92,370.64,380.42,389.18,388.54,400.91,405.14,,353.29,358.52,L5
2007-10-28 21:55:34+00:00,390.02,389.00,,,,377.85,376.05,385.53,379.61,380.12,,,,,,375.55,374.71,L7
2007-11-20 22:01:58+00:00,385.82,381.06,,,,,,,,,409.08,402.12,400.84,430.02,,,,L7
2008-01-23 22:02:09+00:00,376.18,378.42,381.85,366.27,360.84,360.77,366.72,376.32,370.08,370.66,381.04,388.34,393.55,395.20,374.35,355.41,367.55,L7
2008-02-24 22:02:02+00:00,374.15,375.01,386.43,396.32,376.64,365.85,367.68,373.12,366.87,366.21,378.62,394.39,389.25,387.88,,,,L7
2008-04-21 21:55:44+00:00,,,,,,,,,,,,,397.99,392.57,381.02,,,L7
2008-05-07 21:55:40+00:00,,,,,,,,,,,,,,,,368.82,374.37,L7
2008-05-14 22:01:48+00:00,387.11,390.86,398.39,403.71,389.05,386.13,384.00,383.80,384.05,379.86,,,,,,359.40,366.02,L7
2008-08-18 22:00:56+00:00,379.69,386.44,392.29,397.41,383.64,380.44,394.08,399.47,392.82,392.35,375.44,395.60,386.56,376.48,373.56,356.51,359.42,L7
2008-10-14 21:54:18+00:00,,,,,382.56,377.82,376.90,376.60,375.22,377.50,393.70,398.47,390.85,390.98,384.12,380.85,364.90,L7
2008-11-15 21:54:47+00:00,376.89,386.65,394.77,400.81,378.53,380.83,374.04,382.13,,,,,,,,376.70,373.77,L7
2008-12-09 21:49:42+00:00,,,,,,,345.98,,,,,,,,,,,L5
2009-02-02 21:57:22+00:00,395.38,399.63,400.88,402.87,397.51,392.42,388.65,400.27,387.60,388.12,403.08,404.50,412.48,407.83,401.56,372.54,376.09,L5
2009-04-08 21:55:56+00:00,,,,403.36,387.17,385.69,381.37,387.08,380.61,383.39,394.98,392.63,393.01,384.30,361.57,406.77,,L7
2009-06-02 22:02:15+00:00,,,,,,389.12,389.92,385.84,379.64,384.56,392.67,395.32,391.69,391.36,372.40,350.07,359.15,L7
2009-06-18 22:02:13+00:00,395.67,,,,,388.82,390.72,391.87,386.64,384.10,390.98,402.86,400.39,395.26,373.77,367.91,369.38,L7
2009-07-04 22:02:11+00:00,384.96,386.63,385.75,,,,,,,,,389.24,376.55,367.75,366.01,,,L7
2009-07-20 22:02:06+00:00,389.57,395.50,400.59,398.56,390.14,388.85,382.45,386.83,385.41,380.37,,,,,,,,L7
2009-08-05 22:02:01+00:00,,,,403.93,393.01,383.23,383.94,390.37,383.63,386.18,394.78,396.31,393.25,387.97,374.86,344.40,358.06,L7
2009-08-21 22:01:59+00:00,,,,,,,,,,,,,,,,,356.12,L7
2009-09-06 22:01:59+00:00,,394.81,389.12,387.47,371.26,366.21,363.96,370.01,367.33,363.19,377.62,381.93,388.42,387.25,374.33,357.02,355.73,L7
2009-11-25 22:02:33+00:00,379.96,381.83,381.54,,,,,,,,415.58,395.01,394.53,391.19,381.06,,,L7
2010-01-05 21:57:00+00:00,405.17,409.49,411.53,414.69,408.07,398.41,399.42,406.97,,,,,,,,,369.96,L7
2010-01-20 22:02:37+00:00,401.53,396.83,400.00,403.18,392.34,387.36,381.98,386.23,390.48,392.86,401.96,409.29,404.79,406.23,406.57,373.30,360.54,L5
2010-01-28 22:03:31+00:00,,,,394.04,389.31,377.32,379.90,385.89,378.99,381.70,394.92,397.82,403.70,393.37,383.38,355.52,357.48,L7
2010-02-21 22:02:44+00:00,394.74,398.94,407.19,409.21,398.40,392.79,387.87,396.58,397.80,389.64,407.29,413.81,409.42,404.99,395.28,365.90,366.48,L5
2010-03-17 22:03:57+00:00,379.91,382.23,388.00,391.75,381.31,367.54,374.29,379.03,376.60,377.34,387.16,399.70,401.69,399.85,390.01,373.14,361.99,L7
2010-03-26 21:57:49+00:00,,,,,,,398.86,392.40,387.44,385.10,392.06,405.10,404.36,401.91,388.29,359.26,362.02,L7
2010-04-11 21:57:51+00:00,390.94,393.58,396.98,403.29,391.30,384.80,382.75,384.78,384.83,380.56,390.15,,,,376.99,349.34,350.72,L7
2010-05-04 22:03:59+00:00,,,,,,,407.33,384.04,378.10,383.64,391.42,398.43,398.53,396.17,383.50,359.24,357.90,L7
2010-06-21 22:03:58+00:00,,,,404.83,387.67,387.11,389.18,388.84,380.66,385.15,395.70,401.94,402.18,394.19,374.78,346.71,357.19,L7
2010-07-23 22:04:02+00:00,390.77,392.43,393.44,400.39,382.15,386.53,386.18,383.64,385.60,381.72,391.96,404.61,390.55,385.05,376.66,351.43,332.64,L7
2010-08-08 22:04:01+00:00,,,384.92,385.24,374.99,376.08,376.02,371.95,,,,383.71,385.41,373.62,,,308.70,L7
2010-10-27 22:04:18+00:00,389.79,384.17,381.20,392.40,378.40,371.10,376.08,375.78,375.64,375.09,381.72,391.16,394.57,400.10,390.67,372.58,362.12,L7
2010-11-13 21:55:25+00:00,,,,417.37,,,,,,,,419.92,,,,,368.30,L5
2011-01-07 22:01:44+00:00,401.26,400.08,400.10,407.75,398.61,391.31,397.17,404.32,395.09,397.37,405.69,406.16,410.60,419.41,417.83,384.80,379.34,L5
2011-01-15 22:05:06+00:00,386.09,387.19,388.35,393.92,380.45,382.59,382.31,387.49,387.11,380.55,390.77,397.92,395.15,396.74,382.10,352.36,346.54,L7
2011-04-13 22:01:34+00:00,386.68,394.05,395.45,396.97,386.65,387.24,388.37,390.36,389.33,384.32,395.51,407.23,401.20,401.17,387.18,363.36,349.74,L5
2011-05-07 22:05:25+00:00,379.78,381.53,386.43,,382.28,369.08,370.93,374.88,363.73,375.71,385.00,393.79,385.67,398.74,383.32,353.37,350.06,L7
2011-05-23 22:05:23+00:00,387.97,394.54,389.97,397.89,391.38,382.34,380.15,,,,,,,,,,,L7
2011-06-24 22:05:21+00:00,384.27,,,,,,388.60,391.55,,,,397.52,403.00,391.82,372.15,,338.71,L7
2011-07-10 22:05:20+00:00,385.12,385.58,381.71,382.89,378.39,376.59,378.50,386.26,,,,392.99,391.99,385.17,365.73,333.18,330.36,L7
2011-07-26 22:05:18+00:00,,,,,,394.54,383.64,396.15,388.77,386.20,400.30,403.36,404.29,394.71,381.04,353.63,346.84,L7
2011-08-11 22:05:13+00:00,370.61,,,,,361.34,367.74,377.28,364.89,371.60,380.61,384.20,388.48,376.92,377.14,347.17,337.33,L7
2011-08-27 22:05:11+00:00,,,394.70,399.83,389.84,379.56,383.09,391.61,377.53,384.67,392.34,393.05,398.34,396.23,392.78,364.10,355.79,L7
2011-09-12 22:05:05+00:00,389.04,397.14,393.85,,,,,,,396.87,403.99,406.07,409.29,404.12,399.25,,,L7
2012-04-07 22:05:52+00:00,375.48,380.96,384.26,381.73,381.90,379.55,376.43,381.84,375.19,375.64,397.44,395.92,395.03,385.26,378.84,364.41,352.56,L7
2012-04-23 22:06:04+00:00,381.35,392.03,386.92,391.37,380.00,366.57,371.47,371.33,369.46,372.16,382.42,386.99,391.63,384.86,383.43,369.03,349.29,L7
2012-05-02 22:00:07+00:00,384.79,390.77,394.20,395.55,384.92,382.98,383.77,384.86,372.54,380.50,388.57,391.43,397.34,392.64,381.13,359.44,338.97,L7
2012-06-10 22:06:11+00:00,,,,,,,,,,390.73,,,,,,384.67,368.48,L7
2012-06-26 22:06:18+00:00,395.95,395.77,406.21,,,,,,,413.89,412.01,410.86,417.38,416.71,409.83,,,L7
2012-07-12 22:06:34+00:00,,409.69,395.91,404.36,393.65,388.15,391.74,392.17,,,392.77,399.35,403.32,396.43,378.69,368.07,365.63,L7
2012-09-30 22:07:25+00:00,376.54,376.61,375.68,381.93,372.62,359.65,364.31,369.54,359.39,367.13,378.75,379.70,387.11,382.52,363.24,351.01,346.59,L7
2012-11-17 22:07:47+00:00,382.19,387.47,384.45,389.40,379.00,375.43,380.74,380.97,388.82,383.33,383.37,396.29,383.09,391.69,,,,L7
2013-01-04 22:07:58+00:00,378.49,,,,,,399.44,389.09,383.74,383.38,396.18,399.44,397.57,394.38,384.66,361.09,355.56,L7
2013-02-05 22:08:01+00:00,380.50,383.96,387.89,392.99,379.86,381.22,379.22,382.01,377.67,373.29,,,,,,351.00,363.91,L7
2013-03-09 22:07:57+00:00,,384.92,385.87,391.19,379.02,377.16,374.95,378.57,374.69,376.80,391.46,397.04,397.74,397.10,378.07,356.14,356.93,L7
2013-04-10 22:07:50+00:00,389.04,394.66,399.00,403.36,390.84,390.63,,,,,,,,,,,,L7
2013-04-11 22:07:51+00:00,397.07,402.63,404.52,410.93,398.83,392.20,,,,,,,,,,,,L8
2013-05-12 22:07:41+00:00,390.60,391.55,388.90,402.51,382.81,377.73,386.69,386.91,385.29,388.82,398.81,402.17,402.15,397.31,393.17,374.41,364.65,L7
2013-05-20 22:13:50+00:00,392.27,396.67,395.30,403.44,394.30,392.24,392.06,396.20,389.33,387.96,400.17,406.03,402.67,402.77,390.58,366.19,349.98,L8
2013-06-05 22:13:51+00:00,384.34,391.79,392.83,399.96,393.87,388.30,388.32,392.72,381.39,386.88,392.90,401.24,400.15,394.51,373.51,352.11,342.59,L8
2013-06-21 22:13:43+00:00,392.02,391.05,388.66,398.31,391.18,387.08,389.84,391.69,387.14,384.72,398.39,397.04,398.37,398.99,379.86,354.10,339.37,L8
2013-07-07 22:13:48+00:00,394.19,402.36,400.73,406.87,400.16,387.94,393.51,397.93,397.56,390.86,405.73,405.81,411.20,406.38,401.66,376.36,361.15,L8
2013-07-15 22:07:11+00:00,388.96,394.39,395.86,405.50,389.58,391.88,390.37,395.58,395.06,390.57,402.30,405.50,403.39,398.35,395.76,372.37,361.11,L7
2013-08-16 22:07:07+00:00,391.46,,,,,390.50,390.44,391.93,388.71,388.50,396.84,404.56,399.97,399.28,389.46,363.18,377.19,L7
2013-09-01 22:07:18+00:00,380.32,384.85,387.23,387.76,383.07,371.94,381.75,384.53,375.69,380.10,392.62,391.34,395.08,397.98,369.58,351.04,340.59,L7
2013-10-11 22:13:41+00:00,397.78,405.13,409.47,414.80,399.46,396.22,392.55,396.29,391.89,395.87,403.74,409.88,408.68,404.12,384.30,371.66,364.52,L8
2013-10-19 22:07:51+00:00,,,,,407.08,383.27,379.47,384.67,379.56,380.19,392.28,389.34,388.83,387.95,371.23,364.46,356.75,L7
2013-11-04 22:07:56+00:00,375.59,,,,,,,398.12,371.02,375.63,386.13,384.48,385.11,380.70,355.25,345.63,347.81,L7
2013-11-12 22:13:32+00:00,386.67,388.65,393.29,397.85,384.28,383.96,385.62,387.61,387.40,386.55,395.42,402.50,411.99,411.39,407.56,400.95,,L8
2013-11-28 22:13:25+00:00,390.21,398.99,394.88,401.80,386.37,387.18,389.28,392.73,391.44,388.84,403.53,411.21,411.13,411.15,402.82,390.37,388.75,L8
2013-12-14 22:13:21+00:00,380.87,388.00,388.21,397.33,387.55,382.17,384.21,391.07,381.25,385.82,396.72,409.62,411.51,409.73,395.31,384.13,375.59,L8
2014-01-23 22:08:33+00:00,390.61,393.99,395.63,403.38,398.04,392.33,394.70,399.12,401.63,398.13,403.76,416.27,414.77,405.82,394.35,372.59,355.89,L7
2014-01-31 22:12:52+00:00,374.46,382.73,385.24,399.19,382.92,378.14,383.95,392.43,388.97,392.25,401.18,409.76,,,,,,L8
2014-02-01 22:02:30+00:00,,,,,,,,,391.86,391.20,390.46,401.88,405.59,389.68,375.02,373.45,,L7
2014-02-16 22:12:38+00:00,386.48,395.29,397.00,406.15,390.52,387.65,387.97,395.30,392.96,394.72,404.39,408.92,415.47,418.83,416.86,382.98,369.83,L8
2014-03-20 22:12:13+00:00,380.93,384.00,388.31,393.23,382.31,372.08,374.11,379.39,380.97,383.46,406.32,406.73,403.63,405.21,390.12,374.71,371.29,L8
2014-03-28 22:08:46+00:00,,,,,,397.02,380.59,381.82,378.09,382.67,390.05,393.58,393.77,391.54,385.87,377.10,369.36,L7
2014-04-05 22:11:58+00:00,385.15,392.25,394.80,399.11,386.17,385.98,382.56,396.27,381.73,392.94,402.70,406.26,403.45,404.85,400.84,388.38,364.72,L8
2014-04-21 22:11:42+00:00,425.47,422.55,412.46,417.79,399.81,395.41,391.12,397.92,394.03,391.46,406.10,420.22,409.08,400.81,400.85,391.60,373.00,L8
2014-04-29 22:09:01+00:00,,,,,,395.32,387.89,385.72,380.96,380.52,392.30,398.56,393.36,391.14,383.95,369.28,358.22,L7
2014-05-15 22:09:08+00:00,392.98,396.93,397.53,,,,,,,416.98,400.58,404.27,409.88,395.86,392.79,394.79,,L7
2014-05-31 22:09:12+00:00,385.59,385.86,389.54,399.86,384.82,382.56,387.05,392.13,385.36,383.58,404.73,407.61,401.43,404.72,389.58,369.17,364.83,L7
2014-06-16 22:09:12+00:00,377.08,380.11,384.25,390.30,376.20,366.68,366.44,374.41,373.12,369.45,379.39,382.71,384.17,385.45,373.41,361.97,359.76,L7
2014-07-02 22:09:19+00:00,399.30,405.80,414.53,414.03,405.12,402.75,,,,,,,,,,,,L7
2014-07-26 22:11:43+00:00,,,,,,,,,,,405.65,403.00,405.77,392.28,402.68,362.93,351.23,L8
2014-08-19 22:09:27+00:00,386.10,380.67,387.23,389.65,373.55,371.97,378.72,383.81,372.68,379.25,383.87,391.40,392.07,382.80,390.17,,350.68,L7
2014-10-06 22:09:44+00:00,376.12,386.55,382.15,387.73,376.79,370.18,374.88,377.82,366.96,374.37,381.55,383.97,368.08,,,,,L7
2015-04-24 22:11:08+00:00,381.00,389.92,395.27,400.84,385.92,382.79,379.24,384.27,376.86,379.15,386.87,402.10,395.50,395.10,386.38,376.58,366.99,L8
2015-05-10 22:10:52+00:00,395.63,396.55,394.41,398.97,390.94,385.97,388.41,392.63,381.91,388.44,396.98,405.36,414.45,407.16,396.72,374.53,368.36,L8
2015-07-21 22:11:34+00:00,391.97,397.92,399.47,403.47,390.59,390.29,390.69,390.62,388.98,391.59,393.38,403.69,403.79,394.44,385.63,361.78,361.30,L7
2015-07-29 22:11:25+00:00,395.86,395.74,396.29,401.48,396.52,390.50,393.49,395.23,392.32,390.90,404.22,401.36,406.94,402.75,382.40,372.33,366.51,L8
2015-11-10 22:12:26+00:00,,390.29,387.10,395.71,385.47,386.95,384.24,388.80,384.84,384.90,396.90,401.28,408.05,406.14,396.35,367.74,353.78,L7
2015-12-28 22:13:09+00:00,405.31,387.68,382.91,398.71,387.14,382.85,389.10,391.17,386.32,388.99,390.29,397.18,400.52,404.54,394.21,370.45,361.20,L7
2016-01-22 22:07:21+00:00,,,,,,,,,380.97,387.44,394.06,396.88,403.67,398.31,387.59,,,L7
2016-01-29 22:13:36+00:00,,,387.98,392.61,388.32,382.05,384.32,388.27,382.20,383.39,381.19,392.18,400.19,398.66,387.31,367.00,356.83,L7
2016-02-22 22:11:42+00:00,382.31,391.46,390.32,397.24,386.15,381.13,386.43,388.97,377.98,386.33,396.13,396.05,396.29,407.36,395.39,369.18,359.32,L8
2016-03-09 22:11:40+00:00,393.73,398.29,403.17,401.72,387.69,385.71,387.69,392.74,389.53,394.42,403.64,405.15,413.53,410.29,403.89,383.29,365.54,L8
2016-04-26 22:11:21+00:00,405.79,412.83,413.65,419.40,403.97,403.10,406.29,412.26,407.39,403.79,416.10,425.27,425.43,430.09,418.27,396.02,380.81,L8
2016-05-12 22:11:20+00:00,407.15,411.14,408.23,420.55,405.72,406.09,405.32,412.79,,,,,,,,394.36,373.23,L8
2016-05-20 22:14:14+00:00,380.62,,,,,,386.06,382.49,381.08,377.06,388.71,384.94,383.53,392.92,370.04,346.23,333.90,L7
2016-05-28 22:11:27+00:00,395.67,403.51,401.87,410.30,397.35,394.56,396.77,399.37,396.35,393.33,410.15,416.32,418.23,414.95,397.71,373.39,368.28,L8
2016-06-13 22:11:30+00:00,394.48,395.21,392.39,397.08,391.17,388.11,393.60,400.09,392.99,392.80,400.47,403.31,412.81,404.98,394.88,376.11,359.85,L8
2016-07-07 22:14:22+00:00,368.75,376.30,373.23,387.00,374.19,361.11,363.67,374.38,365.19,365.87,380.59,373.80,383.90,384.55,384.77,352.94,352.73,L7
2016-07-15 22:11:46+00:00,386.04,401.25,392.35,396.93,387.86,379.58,384.50,389.34,385.55,389.75,396.34,408.32,407.46,401.94,399.28,363.70,338.81,L8
2016-08-16 22:11:53+00:00,387.08,399.45,394.45,399.63,385.40,384.58,383.73,394.13,384.82,391.60,401.94,412.92,409.18,423.96,404.80,376.68,357.76,L8
