,dates,mex0325-0000,mex0325-0001,mex0325-0002,mex0325-0003,mex0325-0004,mex0325-0005,mex0325-0006,mex0325-0007,mex0325-0008,mex0325-0009,mex0325-0010,mex0325-0011,mex0325-0012
0,1986-03-19 16:50:19+00:00,174.5503879433345,165.6926020430193,142.97060085002119,158.87083193175218,184.8877294465766,208.72406654183283,209.2091574247045,185.2404387813014,195.7411203637675,211.52557609528637,205.8848969896161,210.77661129890902,216.464811978583
1,1986-04-20 16:49:38+00:00,189.35125665753984,170.09473502454557,146.6233354357755,157.68414287103678,171.3848358986954,206.8025290446579,205.83437337960106,198.39007256324783,202.40880100856927,217.35779286806144,208.15720359486932,204.09441608123672,212.95194296974978
2,1987-09-14 16:51:10+00:00,167.53521399772256,134.53888234374614,115.18261742768459,125.72039409633317,153.6543235539502,181.04293052072723,193.62643761960567,179.20287534995947,173.95149468288955,194.75768779147802,191.37585929815444,185.32737956304993,190.32333930634658
3,1990-02-10 16:45:58+00:00,181.5061031092327,174.16436621171692,,,182.5380386558712,208.1460900470283,193.5188956746446,187.59764807009486,191.12940001917008,207.48721585264235,197.08897874685226,197.1369304183401,199.5337610962239
4,1990-04-15 16:44:33+00:00,196.52751977960796,179.3964123556621,,,192.5754290493927,213.9452034934237,213.47963184614838,196.53340885506344,198.12614737547287,224.018547364452,208.5551801239734,206.66560162799274,208.03503297640424
5,1993-01-17 16:45:59+00:00,179.6536862229738,155.66829233456036,120.12292791882012,134.97705516593504,167.75614303523992,198.4741075111769,196.52512994723898,183.16544043956952,202.20712252043077,214.20784832596286,199.33777763987712,204.89009882272217,212.27892211027307
6,1993-02-02 16:46:10+00:00,173.63486750693795,137.38321545998738,124.9246342808189,126.31867444022456,165.91514149375732,200.22659299159022,192.60376738007812,179.56047315797335,190.08734091484172,206.60971859400462,188.73136222692546,187.44406312413062,192.27926001207075
7,1993-02-18 16:46:17+00:00,168.0270893308376,152.124889153865,128.83476435990502,137.01904132779194,175.92000928310188,203.64183318416065,199.7072631230719,189.2735355361889,197.08839387470744,208.609252407207,189.3468720208992,205.7832341050546,211.05670184573023
8,1993-04-07 16:46:35+00:00,164.20379258590032,142.48334963125586,115.52053039146459,132.4204403706392,167.89062448168204,193.25601375819133,189.32653023827143,173.6664723254687,190.41222751133336,201.24558137283748,193.28616046138134,192.44109481979427,213.30204653111326
9,1993-04-23 16:46:44+00:00,164.58270366102005,145.158955453474,118.66901152544526,135.99094054188024,171.13284020604843,199.65849278914635,199.05468449437137,184.4918557297664,199.56481770759765,205.66056808329404,197.74301916971845,204.02539578830613,209.54838064860496
10,1993-05-09 16:46:47+00:00,183.06600404723102,143.26445446878392,119.33165833501484,129.9901362561237,165.32852877060924,191.4030621059095,190.16361613711132,180.7274059863569,189.0059336932691,206.05537971998933,196.98178714205926,197.67085898298356,205.16652322713702
11,1993-05-25 16:46:51+00:00,188.72950905965763,142.17659166835196,119.37344238455506,139.28138556584835,169.96759097487265,199.39838005722487,195.19129401454973,189.326430672159,195.68960727450914,213.78117775903905,207.51623332236142,206.49956848296324,213.06596346560536
12,1993-06-10 16:46:51+00:00,187.69528956896983,155.31340844872688,123.5370765448452,130.75492826353437,178.44811573468607,203.13262513886093,201.24543564573386,197.7651520537131,196.45844414914288,216.37527753301302,205.93953543042596,207.80060518329063,207.28545425794573
13,1993-06-26 16:46:46+00:00,188.60323979335055,151.01885054552173,119.1246862092101,130.7415796806419,165.19627543037902,195.05266914098297,200.02846197432615,189.6115840541498,195.20941878978667,209.178894309486,206.8038724968697,207.6795866644595,212.38760058630464
14,1993-08-13 16:46:43+00:00,184.62236572140785,149.2698030367832,120.59278301041729,137.8010142867018,180.19815599033498,199.3121524634615,198.81435548200517,177.4649032251707,182.1490601958265,207.89810963102036,201.450006727524,193.7165156755121,200.4656111044414
15,1993-08-29 16:46:42+00:00,156.37248376940437,150.73520159158414,118.62530060931583,132.32324051502073,183.53761597193161,196.4601309261676,195.15300302651,182.36233921021116,192.21515032594758,214.5934011729854,199.84688879199132,202.21807296191272,203.11514564833973
16,1993-09-30 16:46:36+00:00,170.21585973938238,141.99345354430022,125.13794525054094,142.40822687229,171.03892425776988,195.66825934857064,199.8564594238377,181.60295642645684,193.04385399645724,211.761406733821,202.5692000537309,203.21431536759258,208.16936006785238
17,1993-10-16 16:46:30+00:00,166.5493758548426,132.4972057843089,118.76632683302165,138.7221948799512,178.166110126067,192.43516656883713,192.73821005212446,177.9398353800337,191.39539264475115,206.07065330323843,193.0041004398011,203.52568844372047,208.12668179573507
18,1993-11-01 16:46:25+00:00,168.67829137761817,148.27027955638428,124.19212251349823,149.7935119485715,175.84692396955805,199.39212636947883,199.20511052046226,185.47306899940787,201.91943930743082,214.28762813520586,201.43694279765447,203.7001439718764,212.40469645139754
19,1993-11-17 16:46:14+00:00,174.0882405211785,143.50105752607288,138.40292842324834,153.87676375697856,182.0193555271665,202.44799071500523,199.6701436977321,188.47163278936318,205.57286627614747,214.1014211124705,203.95944913713674,204.9508799680708,214.3824900606295
20,1993-12-03 16:46:13+00:00,175.39654081543483,150.2981019859438,125.04725825128229,129.94948821535735,178.89593987293242,190.70059237782826,187.25191893823808,180.6764000367953,192.34233743747615,208.6685346194114,186.96290796381163,200.23776517321335,205.31724079662973
21,1993-12-19 16:46:05+00:00,179.2079697157083,153.00876445532953,126.13262861792859,135.57253197309745,173.69416457294196,190.09102011408282,191.519664566053,180.47732252362974,186.93419437636038,197.43037289378282,190.65788653120066,199.02685096140698,205.98733995617144
22,1994-01-04 16:45:53+00:00,191.62968231950896,158.44460654285075,137.41129515737546,143.1103739813372,177.65952368982963,206.73610253213192,200.36153876170135,192.099830988475,202.61941172051414,215.33134404484323,207.32658028866297,211.74564803472447,219.04154931796
23,1994-02-05 16:45:29+00:00,179.43644194821246,159.47829838105574,137.58325709782702,141.89071528847307,180.9808406480988,200.31605882033037,195.1433703695199,184.43919169239828,195.79624318351517,209.7569612204447,200.26336467728152,205.16828423955866,217.7920097268677
24,1994-02-21 16:45:16+00:00,186.81734080031168,159.11177344822497,133.78031750650877,138.65644717103723,176.52389467231845,202.93783552987762,196.95283718297162,184.43331180817557,196.76135187769978,214.1090199181042,198.91303513418117,204.782762447224,218.66980646787312
25,1994-03-09 16:45:01+00:00,177.15118777955598,149.38935063308995,128.94005998224537,143.5602960244068,171.4189463616971,198.59557913995263,203.65646576348271,187.29242706054782,194.3124801551182,211.33125341722854,205.64450173357992,206.96042026840246,215.5553997588056
26,1994-03-25 16:44:47+00:00,183.88130001160673,158.25097737435647,137.42541149224482,145.87840121468517,176.5416130207861,203.3282874223344,202.4623128050112,196.02720900220652,193.94310257801146,211.7724335949532,206.96070724513345,206.81954358231258,216.2484723430851
27,1994-04-10 16:44:28+00:00,181.00259704779378,160.072596692694,136.07679663841452,144.39865353120962,172.82398405566286,203.01019609128798,191.70292813809144,190.1353430096619,197.02246872018318,212.47765175879897,205.8607653482086,204.51129501274627,218.3544341997619
28,1994-04-26 16:44:11+00:00,181.13309302206198,148.17338587740448,123.05850959513259,139.9016584987448,178.08583526310275,197.78905407504936,199.97735706254815,178.16386920217548,193.74695596902507,212.09415924022701,195.53794565799672,202.07204524656197,213.01754562269727
29,1994-05-12 16:43:52+00:00,174.35037372743287,142.35606734286722,122.16070670707195,129.80856168818568,157.55639357707526,193.61947773771266,187.60841301706742,179.0253356234799,185.1310881478325,204.17053442361623,196.2435275834344,194.83561942232356,201.0924667581589
30,1994-06-13 16:43:17+00:00,173.54556227257189,142.6287132129474,123.48154933403535,131.96743415042434,163.5779992430079,192.41579506539864,193.80971309998387,190.43446047870995,186.3577065532316,204.98856094095692,204.6673369380016,198.89834704291235,210.45189239570027
31,1994-07-15 16:42:28+00:00,189.7901034232043,145.5621088030008,128.0003380607038,138.02789686129447,169.05320209907475,198.077495002683,198.9707194013287,189.4951665628123,193.0633710447949,212.98519347326356,208.7373690082284,203.7862795472431,214.740768189046
32,1994-07-31 16:42:00+00:00,188.01614355732767,156.42896785524758,126.19242280333972,137.21926837423032,171.36772275167021,196.74258270716294,200.86501040814608,198.50709923596793,198.22186500602766,214.24354015275478,206.4238795519229,208.38228812195973,214.501739624955
33,1994-08-16 16:41:37+00:00,177.33080644824852,143.2928145362876,116.81219830446167,132.9502670830011,155.7545527309732,184.05934357117326,194.50184660324388,182.5581115347353,183.43935249602532,207.58355926667346,199.88243998927936,200.82726050004828,200.67085271365576
34,1994-09-17 16:40:48+00:00,182.73036372832067,147.04618556632764,119.69128700205991,136.9848786696262,168.97630641829724,190.31965949212972,199.44278076698103,186.4666432769033,192.3179329072141,209.11171627360721,204.15624929060385,203.26553167532646,209.98447197279717
35,1994-10-03 16:40:21+00:00,182.93464043095403,154.72358806735144,132.05635841564987,147.536592128378,169.8880809329625,193.0848470878003,197.2579165283218,182.31967967731848,190.93564641637442,216.07748923012934,203.32328100112483,206.63398641939008,204.3375914578573
36,1994-10-19 16:39:51+00:00,173.00325898732103,142.63333344083998,111.86909101267761,131.12539781872016,180.57686619025733,199.51705782280044,196.2047535043748,187.60514438989458,196.2790192716077,212.41973484524982,206.11116767356197,206.45803840216928,211.58090009575886
37,1994-11-04 16:39:17+00:00,161.8483031217488,139.93765588495447,121.93348743228148,131.44850427572752,167.02673261982665,189.42330553354498,197.09860304588454,177.08342007463455,181.33268247086244,203.80064310492537,197.4264234839256,200.78029317740226,202.95676134096152
38,1994-12-22 16:37:44+00:00,162.1236181925026,135.58960003880935,113.78725841849796,119.016394074553,163.40311617165352,182.80083470913132,175.76703880675348,161.85473778918822,179.00286203809287,181.8217795622707,177.88645429428016,181.1011216783604,195.61883869077468
