,dates,per0204-0000,per0204-0001,per0204-0002,per0204-0003,per0204-0004,per0204-0005,per0204-0006,per0204-0007,per0204-0008,per0204-0009,per0204-0010,per0204-0011,per0204-0012,per0204-0013,per0204-0014,per0204-0015,per0204-0016,per0204-0017,per0204-0018,per0204-0019,per0204-0020,per0204-0021,per0204-0022,per0204-0023,per0204-0024,per0204-0025,per0204-0026,per0204-0027,per0204-0028,per0204-0029,per0204-0030,per0204-0031,per0204-0032,per0204-0033,per0204-0034,per0204-0035,per0204-0036,per0204-0037,per0204-0038,per0204-0039,per0204-0040,per0204-0041,per0204-0042,per0204-0043,per0204-0044,per0204-0045,per0204-0046,per0204-0047,per0204-0048,per0204-0049,per0204-0050,per0204-0051,per0204-0052,per0204-0053,per0204-0054
0,1984-05-08 14:32:57+00:00,100.27440381536265,100.16618039416818,96.79410505684372,104.88365532751747,87.56912627009937,108.57376842591769,98.42429762187511,103.03016294115945,102.85214308030338,101.96980704202511,99.57951181616077,106.96146644337902,112.12986313783463,124.87992360687291,119.36292984252734,131.85407491953973,134.90513303097333,135.0621490228311,122.47335289729767,114.85978813759307,128.74652742007603,128.58901642839788,120.4190208294355,122.3993382851392,125.47150204339367,121.65203084642833,125.52653157020097,127.60034510227408,123.93220542450385,147.09989131587398,138.64977509269463,133.21235916910842,137.0034583707531,137.4438447252003,145.7800676480975,149.41081419025406,151.22151356948342,127.14171752349851,122.59526685788033,154.1308123401639,168.42194020894,140.41987641566175,127.6828921926362,150.93402628852246,179.58223996283692,160.644277412731,165.64726401705875,176.15811839890156,166.14974988681558,184.9367566406137,174.76787446176172,171.36767329722122,181.54416143273178,190.7979314322281,184.9371734398878
1,1985-03-24 14:35:57+00:00,125.28313773122807,120.34483119952549,109.62303099895567,105.33282177401722,97.5040612408243,107.27566405769274,111.52141129265158,94.1575335948034,103.24173128521136,101.30373129073875,93.22734652905613,114.66667103452049,147.3068989477745,150.87134117477407,138.92377394346693,130.83110474658758,144.88340824192284,139.97367073232087,136.25382485036823,137.97522206005544,131.8469012803615,159.5620688935664,147.94602192462955,143.05044141367426,121.99666213616733,116.78422147305659,140.5449777017303,150.11761800440152,128.34249631117638,126.56830057579496,143.70332680831757,150.98333087435105,142.1403833072432,158.50704317051927,144.06498873283877,131.22012223142107,160.25949448537088,138.96399735506472,157.99436627450925,157.07262430676374,166.00611051151444,168.4173562231482,162.5150070482758,140.2928647947811,155.14280371418454,166.10126863954886,178.79169984821607,164.37286116618148,174.36733220229897,163.62127824490665,191.43391138413884,193.64198520147454,181.4039043014999,186.1794466992488,198.79613519587346
2,1985-04-09 14:35:54+00:00,111.07525411414471,120.96860129037485,115.75427557482098,113.24937659917363,102.67927090372424,106.71522929459765,106.02323812123707,108.90693258979168,111.18196218547092,106.39850640811754,109.50717830139097,112.79979317693088,131.2318320136403,140.23476131606392,151.1335546676318,141.8089149436318,136.2570297538496,140.21873636000453,135.45709674280494,130.573651198984,131.79593922359473,137.81539191124378,137.38051362223428,129.54929498546008,132.99500464671826,116.25684587034507,124.15266849258703,141.48741256600402,140.84496858582264,133.9121478981013,134.19957413077086,132.79494711621004,144.75640520628303,145.74046708959557,147.25254778867387,144.9967367023271,149.15349029326669,155.01267776504724,151.37252151919094,160.9270712774327,154.83393962628688,163.0359605908331,173.78934530979623,150.21108723855744,142.0200616801454,156.87993722304947,173.24801717625564,177.32430171061736,169.5371237115485,165.0937628584754,172.87858487243594,193.70061331010422,186.09051452158585,179.51644849820056,201.33902739299208
3,1987-11-09 14:33:31+00:00,98.08444311085513,91.02317719056003,89.72864021844404,119.80316563522342,119.28006095048192,120.33390839989596,116.1349541685504,118.45894301746559,113.90261369333446,106.52808745386858,109.50297749877721,128.69130637175112,134.6110251245262,136.54958968077133,122.88231358104265,132.43098662025645,158.95771836422142,150.86020008025673,141.80380615841125,149.61815254357003,135.8429990226471,135.02720231415566,146.52069360103152,148.9343056395941,156.2917800121088,159.6950694287915,154.85572411239897,156.52927757084112,126.58044161011775,109.02472552868335,138.88605842078684,172.27008759940037,161.05463072221215,165.3648581394714,149.4059401114469,141.03316721372877,152.57519861302058,151.27051376701604,150.2646042821335,162.08648046191865,160.3279181486062,170.53450635084877,171.8221963849907,163.55551027076694,148.29932641460007,152.53840706474332,180.73436301924804,165.86042630209712,166.71460889941253,164.26331599688982,169.73418756298756,171.0765913432815,184.40607085738972,179.89446640516405,184.3083287863798
4,1988-03-16 14:35:30+00:00,122.72347284744497,119.5214338173234,109.52658199079876,107.33695558013517,102.85403812300044,98.29453884048182,105.11660329554546,108.69686052445346,106.42213355590759,122.18960254894829,141.94452346759985,136.66985995600257,125.82700411193271,128.85101002938288,141.93868865284176,162.63384386499365,173.29564673527906,160.19562698679735,157.7568935928089,157.93132892687998,162.02483887108792,149.05579291213957,137.26829380717152,125.8431989449015,136.09176564912264,157.01097191095118,156.40323897665272,163.18694125422655,164.30259306795824,156.91204290101854,162.15403976536012,154.15240956301503,155.36012715572375,172.09977745624067,172.68811688872458,141.86476835279262,128.36563986620146,154.44988901359778,162.20172730849848,169.56134787404702,164.41717688159417,176.77955626245392,168.85746887001534,146.1551844114356,165.37963948460987,171.9266857356666,170.14683933970622,180.15092310868172,178.12090997618677,178.06200754726774,178.77998998233278,193.9626299196368,196.85399137972973,193.03807549915692,194.71367742977984
5,1988-04-01 14:35:37+00:00,91.02092869144712,94.89886799080585,96.52071742380315,90.76892226098737,107.05176770521335,96.61754568682956,82.01548727252637,89.33889408445603,103.02376973312101,113.70590218266491,107.4474647122475,111.49658146646516,112.38435143679361,115.82008372333314,134.34012626153535,158.26318203355135,145.9102788167144,139.28550483031643,146.5863395191072,143.61898010850885,133.3202010091827,130.88404786283778,119.59212406167269,123.70238424236098,141.02634041127519,148.5794683277936,128.84041153759068,135.94782982031228,142.7612513305313,132.7214299529266,118.6308869640529,133.11103056154786,161.01378770081232,164.9185029380712,136.7273823352989,113.50381267398798,129.44623176271247,159.29008571522067,145.26845604316495,142.54233705688776,163.37304107212117,127.96527461793988,130.52234922493363,155.1327926964313,147.14067788947833,160.04303591052638,170.98996716520458,135.90754664760942,143.72773111500945,165.94378798052435,167.84064236176064,173.7494239141045,179.04677911349575,171.3954277767499,167.99723950319574
6,1988-04-17 14:35:41+00:00,116.68743584053928,120.36659786615064,118.95012224456914,124.38466981722678,114.76971888631292,120.2931201241615,106.24831887907874,99.02068187364367,112.06159534957737,133.49091896297773,138.95367849423397,125.55652255629414,122.68254486158432,133.43527176134256,160.06426055328112,174.33994324911515,155.57008519711692,141.81095689133264,160.10191900044038,150.86894149603523,143.15032108277998,140.80645545175724,128.56158145587256,137.3903946514182,158.30644461939173,162.9167352955218,139.2843599203767,136.26582247405366,162.07600003261214,157.73234026912644,125.84413567072536,139.634250104647,178.92097037547535,180.7012888316741,169.0702522229968,131.52876035633383,142.81435820289195,177.69980528346392,158.48161948946088,148.21096179305897,174.68624461750034,144.4657860883417,141.4884828985075,174.5145562827077,168.19075194637125,174.4065550743274,186.17938483121392,165.77977189238067,164.14089675660577,177.444848795747,181.30672760367196,184.3698201948556,187.36123491871427,178.07007615689835,185.88536942298333
7,1988-05-03 14:35:49+00:00,104.58774662498286,104.40582969328915,117.90673145648154,120.70246837942643,115.95606013616292,116.52167899034949,101.73652214703581,94.6074519519679,103.37062641935765,117.91769219832909,121.80824172475313,103.78967318212545,116.37161983865445,138.57616557154253,158.9346784504555,162.4075774213114,152.85571161611173,135.73375048048752,143.3592629167184,143.68001918843603,130.04231724873014,135.07030450833392,124.94425183263411,142.34123448637644,156.2544760194945,163.45010915976283,149.0507299274805,135.04813996073594,134.31927960663532,150.65447945159343,123.72848781256789,122.07414692509633,161.1987918914725,168.3066507112092,168.31606000447496,124.40102323873384,133.6880462262064,164.32253911606807,160.7992813250067,137.74379407742143,152.5699156719168,137.11094563526453,147.7143783186257,148.50726428687008,145.03096576464847,169.88314430466102,180.7797721238284,165.26333413038716,149.60133594770883,164.79025233590684,181.2532833568513,175.7006404387982,184.50515847927983,171.2938513653327,175.12225519009638
8,1988-06-04 14:36:05+00:00,97.19342094905349,106.31015865785304,117.0440438269093,111.3019746779643,123.14251263226119,127.13593496296288,111.3084719347906,91.87154417585961,91.34660036820522,111.1627969401069,114.8909124622957,109.3014743878198,126.69908378556153,146.6479152135858,153.1828454738905,158.63135726830632,143.97619382915337,139.53365358841754,128.1839383971204,116.93499909176914,126.53493450314997,141.47732778196854,141.37673132394062,140.52265379007125,142.88193515945454,149.1625198265414,144.10516187985448,130.8643567621486,120.90517464974027,144.37855691974733,121.45437435832321,124.72571382918622,158.841981418757,153.87006081066895,153.48193922594268,127.16344009272223,138.67615653667568,168.4220465484506,166.59514572091268,148.89678626717688,133.86171240110386,120.32271708682771,150.96764644313325,162.3192243851626,153.7237677476488,172.66330613026727,169.33286971173678,168.30916976263813,138.03445240409243,156.05306180739035,174.50994269908975,170.37037960630437,173.45032533474765,164.04391882743568,168.76154269834998
9,1988-07-22 14:36:16+00:00,95.48728254470751,108.23297519663515,112.65284984495587,105.77663677891233,91.84770190093782,72.93434364166448,67.4416021604846,79.13808954902493,101.86772822118765,108.58380431084694,110.23489693596183,122.41466066289215,140.06856433789426,153.48666279959625,145.83544314247956,130.36360418447947,106.71651223820238,97.33296270456509,104.91636472143581,140.76937470943497,140.66038396771117,146.07733397696467,140.37075473768348,137.2426240744353,120.98942437159629,113.04934931810253,102.95441085228649,120.00041587979429,134.50928052509298,125.80232526966633,149.1927296531102,167.2427439936286,146.37273512863732,118.25610637627142,118.2163843753487,147.0494993514763,163.11833566505754,146.4018378202877,124.69847204018355,106.52884845433154,133.23632210841984,172.52217382088492,158.33032472407632,147.99169439312666,151.9454607228662,162.52815294131756,173.2589276000934,164.22308067906943,162.19016862216696,153.17427910318276,171.20143444543186,173.69825359973683,183.1097135670487,174.948289475159,181.1941872361837
