,dates,per0104-0000,per0104-0001,per0104-0002,per0104-0003,per0104-0004,per0104-0005,per0104-0006,per0104-0007,per0104-0008,per0104-0009,per0104-0010,per0104-0011,per0104-0012,per0104-0013,per0104-0014,per0104-0015,per0104-0016,per0104-0017,per0104-0018,per0104-0019,per0104-0020,per0104-0021,per0104-0022,per0104-0023,per0104-0024,per0104-0025,per0104-0026,per0104-0027,per0104-0028,per0104-0029,per0104-0030,per0104-0031,per0104-0032,per0104-0033,per0104-0034,per0104-0035,per0104-0036,per0104-0037,per0104-0038,per0104-0039,per0104-0040,per0104-0041,per0104-0042,per0104-0043,per0104-0044
0,1984-05-06 14:44:03+00:00,,,166.00458898771382,,,,,,,,226.9657341184565,185.98609011303847,204.8777185811885,216.93690689771168,220.40935291491445,194.13287980004267,195.56269383803016,207.6817484593728,230.70919024770942,200.1661209809047,208.58204866872927,214.66575805540728,,192.8878209364741,205.22817927119115,196.41116331361337,200.58476729651807,,219.47429337802365,233.9291406599706,256.2914163382294,,,,,,247.18043725315735,239.7786444429813,223.15654605176292,241.65922580680603,229.6709113056931,,,247.15168342747612,244.71972197902508
1,1986-04-10 14:42:16+00:00,209.03077876989545,191.70109831328202,186.4433153616347,197.685075242235,204.27654416667244,206.37373354721908,202.2300091440359,208.98169729506955,204.99244499458013,201.32087976874152,208.38485387399206,209.66186878089204,208.22588515594921,199.51650289610518,197.07833041843654,194.94253247164303,196.80992305484295,196.15020090792092,193.89589156922096,193.62141715127112,180.6434581100501,173.19520945872068,164.00254820214693,170.70135413237003,174.6061248116314,172.22015924671138,175.91733489738272,181.62312888555337,190.6403971753565,208.99239020189611,234.03639593049965,216.95725090463276,206.37994687897296,210.2878876971972,211.57476744191698,218.02190203464934,217.53006355657033,222.66566458823021,229.14961818276146,231.95469449713673,239.1346061576414,244.4827560572589,240.13331277128592,238.2857220280878,239.8503518374412
2,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-12-06 14:35:14+00:00,197.0106826461815,194.26544458802363,184.70925410387673,181.34650606898276,182.25489513513534,178.95748085418873,182.09587881018822,198.73651573521087,202.62026201568185,203.37352410766167,200.49488250813013,202.51862280956342,202.90032998671856,200.2566141663504,197.4858038031699,189.90700631866414,193.96121256254204,189.65808317319275,191.89532368037865,193.77078968292997,180.32153781096488,175.16211117081517,166.15102474909997,167.4695185191536,171.86257657482022,175.71491916324933,177.74233202607476,182.97316576204952,190.49038854681353,211.97570815928842,230.40495245748272,213.08204810095526,205.48164241878993,210.28399066377472,207.83264742455177,209.6713950581384,215.11929430238615,221.86419519435955,221.7573101571358,222.07762497733617,228.96125364154022,231.74696237032308,233.13334000500225,227.83519388354495,230.74511954405946
4,1986-12-22 14:35:44+00:00,184.9432457164151,182.1518193137253,172.1374269009498,164.36069259007414,174.16781558458683,171.90049901067866,175.06678477195157,195.09475820384998,205.84827186469158,204.3670621741117,202.97448082360026,195.76627212558208,195.87262811103005,196.20167448671347,201.23235746514283,195.714608353003,188.6952665022084,179.5688800676488,191.12299436890552,188.63140188007506,172.62344264236847,163.16261769561683,159.24147734747723,166.49700970803397,163.27645049974973,171.4350060804158,169.1197111067951,179.61556920862006,177.21619352856115,201.80001768338286,225.0065341234608,205.39067811179655,189.90298500915898,162.86570102200173,,,200.0902243750913,190.3756952882268,162.47550385409792,,,,,,
5,1987-01-07 14:36:13+00:00,173.96211115748034,165.20921933681456,167.8555652858035,161.95921201317802,165.04962591681561,163.71351683790874,170.82636801967695,185.28337566351138,180.0768678510419,181.61630456130712,181.71159475914766,180.3701257477558,185.66089490307553,174.90551301174727,183.48260931430946,183.58488666673622,179.90436975824383,174.2940736703587,162.6783494736946,173.4660560765302,166.34515997083867,152.30246857055124,146.1875550115057,148.87545411926092,149.4113176955772,155.681716917088,165.72642713613928,171.55913335996382,170.32566460744204,191.03009979875353,198.0571355512229,193.82765599292406,188.20733381929207,192.4718491851267,194.52646240947382,187.36703127485077,187.3835748518653,189.54657187361263,201.45672336089694,203.04032619212356,209.14062422321462,215.3189278525877,209.3705587432885,209.14128361623492,211.9182182131579
6,1987-02-08 14:37:16+00:00,186.01944440860956,190.7591199753306,204.3102329422496,194.83795395869092,188.95490428730346,192.77829443095231,,206.46673149759965,198.91934985021194,188.75224380736134,188.41301759651725,207.1153887309709,218.3832878243004,,202.46246181585994,174.36337921665594,184.04901079609155,193.1528093053004,176.9056997810301,184.86143910360894,174.1490861520214,169.49849283527715,161.17332285688946,159.03924469541752,156.34778540309637,154.90762985503775,174.37776189646084,183.78184415049188,189.7496050302266,205.8859145913719,226.26565066345333,207.45860538753678,185.04534721205957,200.26044720449866,209.8916614571023,203.22107134183352,204.55883420021595,206.5975455767137,214.5738042817265,221.752390189029,212.6801556385007,224.81258603003403,225.35545933386564,222.34126560172035,224.6561772801341
7,1987-03-28 14:39:04+00:00,,,,,,,,,198.91134034008044,,,184.8272908312929,,,189.9304041541475,,,,,,,,,,,150.25960836038695,156.04421032411628,174.6110303946235,,,,,,,,,,,,,,,,,
8,1987-04-13 14:39:36+00:00,,208.8301736079047,167.74958242890946,180.9934533788096,,,,,,,,,,,195.6642192795931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-05-15 14:40:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
