,dates,chi0303-0000,chi0303-0001,chi0303-0002,chi0303-0003,chi0303-0004,chi0303-0005,chi0303-0006,chi0303-0007,chi0303-0008,chi0303-0009,chi0303-0010,chi0303-0011,chi0303-0012,chi0303-0013,chi0303-0014,chi0303-0015,chi0303-0016,chi0303-0017,chi0303-0018,chi0303-0019,chi0303-0020,chi0303-0021,chi0303-0022,chi0303-0023
0,1986-01-28 14:00:22+00:00,178.3672986285779,177.2571504466947,162.4352746021095,167.1679665503347,147.7036380443785,142.36490853221295,164.79877331168302,164.18619811106493,168.34137300293722,165.58067441950956,157.74448380667565,169.61513403386132,172.73532132245438,172.61895619595427,179.74943611499287,183.22923600297395,188.50082033708435,198.88650757294118,196.6940817005114,195.8572098598167,201.04187501130843,200.39305221650363,197.13365616750986,192.56640974538368
1,1986-02-04 14:06:23+00:00,201.1855503806941,186.82791231641653,187.80505704520624,173.83952228562794,169.4020280827292,162.94643799474585,168.2780363633905,167.24629640601117,176.49668556523085,178.50069034409867,154.10016603624803,177.19126942885285,206.5176472404605,,,,200.62244179205027,208.24306283022855,203.74303203230372,195.57691537294818,,203.98001262015646,198.20989826498666,192.51883194454655
2,1986-03-01 14:00:01+00:00,198.77246296539502,201.67647549572527,195.7228785521618,189.65737811709698,171.36623200312127,178.63203789051852,181.34897375766917,176.20590609466407,176.042774377515,168.49078217942898,168.50883737399863,178.72385403542208,181.1717738131136,191.33640822354167,187.0779477906455,180.16959396893316,200.9843284715498,215.29507166063786,204.7092517434512,205.45571436724862,208.4352408843359,202.6057676464389,206.22761032554766,200.90416649510055
3,1986-04-02 13:58:59+00:00,199.9581791445636,182.25595028233803,187.77008357830712,173.7237863160404,147.3410380503797,170.4440747178347,172.80853446090464,173.864524157776,169.58285069145407,155.1848741540403,152.29382336853303,200.58487610061948,176.5378018792258,196.77303686823112,188.14994212097022,181.88301112093967,215.07161489802212,214.97272339545268,209.9792473818007,206.64301549889004,215.46982288717692,203.27363504932572,211.8411928618316,206.66667448810762
4,1986-05-04 13:58:14+00:00,181.91502872373565,180.54841225590314,169.70060952860365,157.31293360360823,155.47388992755367,151.33146630984305,169.91203298691403,166.40478133739722,174.7630573792823,156.66702052460442,166.4354710735174,181.34214128094033,183.8405874157908,178.14105841556423,180.90570349240366,186.46226791153026,202.42220213370055,204.9849347391871,206.4664916405429,204.88963495408416,209.84379562981496,200.06176105812654,193.76089110040073,198.94369098227457
5,1986-06-05 13:57:19+00:00,190.3156963723377,181.48450991551937,170.02677394999603,150.72982264357137,157.8268519755745,148.52432489868193,143.9671787441499,164.89872556130544,158.25673144993632,140.48004482670513,155.07147559681138,174.13018007013687,169.8153247236894,167.64219851210916,161.8061073679086,192.44337394246523,201.39690587964606,214.66245565155745,214.08704584256597,207.89618521709988,215.22709193244205,206.31563691414743,196.3686672300445,210.4067829477981
6,1986-07-23 13:55:45+00:00,191.48990536084594,193.04522536091955,168.50234939396432,167.74342078602646,155.87059308863317,148.76637344295892,160.14396433963807,162.41335508809348,154.069870401093,148.4759123226692,148.09977274954673,162.23600075184208,169.07354468964715,162.57140416906347,161.1108594701306,184.6494751822251,195.94321290898867,202.03910380936466,195.67233482694627,195.55573641561801,202.89146610046774,199.79639522173,184.3473584586259,205.48656761009087
7,1986-07-30 14:01:40+00:00,200.6707104115174,203.27039920980897,178.61538200312063,,178.09528543351723,,184.9962783167637,175.87951203973236,175.00777979385688,161.92191919169034,165.16766072563507,182.33273745215445,173.14110083352517,176.5209216778512,174.07409220290623,192.4066373451287,202.2011939871609,208.95448984882378,201.49192621701908,201.06307397356937,207.63381439960415,195.72933053644985,197.0569451282024,196.29514969380585
8,1986-08-31 14:00:29+00:00,197.808552775441,219.25529720598655,198.34506164846,184.85119337185293,179.67193632910258,178.97229085825987,177.05909310336236,169.32925529050556,176.909882607237,157.99130952264153,176.36200007905987,181.93499374834082,175.56487231388698,174.28132816341878,182.68587344124592,191.38588714979147,202.92830695065115,222.39016872410437,220.6235170373577,221.84737094889329,218.1822956305399,206.40793979178946,207.01306801379516,198.2897393606847
9,1986-11-03 13:58:22+00:00,203.51545889861268,210.57247588376396,214.82450238029105,195.33271481620275,163.74426763679944,180.07020393669438,194.78379339788071,175.53753109917395,181.25002672519582,164.51021366607182,172.669504155431,177.6062111736619,184.27248639158444,195.9291488671777,188.76638454922764,186.619402401263,205.20632541915214,204.29387517153287,206.42441135491163,199.91545488997943,206.56858144724984,202.22495786032152,207.3442320816639,201.3973785077897
10,1986-11-28 13:51:58+00:00,188.25378422228357,195.0281110536085,171.4546086333939,180.19303843223517,177.44849797486137,151.8379261721943,177.7001227802195,169.02152264041158,165.49705291115762,168.76788026778155,151.17358047757602,175.39138567703532,179.42943064165033,173.60717116493313,161.36777890807895,185.6576171065464,184.18759645370028,199.9143742692404,188.60477131399298,188.50872529950644,193.99327280111956,192.51505533492025,197.0748499256439,193.3321855972182
11,1986-12-30 13:52:55+00:00,213.47193672129174,206.73417917509946,181.00078026190675,186.585911547596,179.18839005650767,174.201453507915,168.97282200337196,168.80110549880538,173.82627351992056,172.84249003908178,159.3925453833177,175.70136869915802,180.37465812091142,177.23447586427744,178.89445539365823,193.05357704497317,188.12838778725865,203.70386348695712,197.17876329063307,191.56151685523702,194.61222445946697,197.2210323535662,199.59409691692983,194.90530678866435
12,1987-02-07 13:59:57+00:00,209.0158060992733,186.59132370368673,194.8364139033975,190.44852834564995,176.90655623526928,170.60332448050528,161.68234835673852,178.762776556798,176.66329819117024,168.06727150540993,164.25440584790582,199.8731515407973,178.60135704711067,182.8342425252188,176.15463677574851,181.8262807267507,195.3179202334532,201.28983674241246,190.80276195928573,191.51016476613796,194.72670967178658,189.37414168585877,183.24068166290758,183.70809330714127
13,1987-03-27 14:01:45+00:00,219.60346365151608,220.45870378425857,215.24314119287308,208.08540310667328,207.95678024459795,199.30388718830275,189.47554559783202,203.40959367815267,205.23271683077684,196.20468292570732,199.57485113863345,208.0358399736617,207.15897749259335,202.59668304150296,207.08783820627332,210.65037073778765,216.6898408060905,237.85347416017882,224.69536044525728,225.24505484053586,221.74042687864505,207.79576466182058,206.7087993207374,197.2313858244599
