,dates,per0187-0000,per0187-0001,per0187-0002,per0187-0003,per0187-0004,per0187-0005,per0187-0006,per0187-0007,per0187-0008,per0187-0009,per0187-0010,per0187-0011,per0187-0012,per0187-0013,per0187-0014,per0187-0015,per0187-0016,per0187-0017,per0187-0018,per0187-0019
0,1985-01-26 14:42:08+00:00,215.50720021018108,206.80384108796414,211.3298453624077,210.368163052646,202.67047932008373,204.65124395982173,191.94625508472132,184.4183159099058,190.49002629310468,180.3289996231971,183.00392458588996,186.9667301213551,183.31027085599663,177.49765385910865,179.89464065959416,177.83129689759448,174.83255844919262,190.7996653535937,187.66623874395967,189.34488273209195
1,1986-04-19 14:37:04+00:00,217.57516069393336,205.76451322662228,221.15557591553392,205.7743907064522,200.21737374169533,201.0803470087958,191.1517092061867,182.78489646856923,186.4450922862403,187.37176709365332,185.34757094407638,185.11657257063462,188.31523552719216,177.1496321065505,176.16572807822396,169.82278276980267,179.75469023533174,185.8918902541606,190.19756610439316,190.63272925065883
2,1986-12-15 14:30:32+00:00,213.8673107248671,208.83583657215078,211.3654899890375,211.31305858445413,201.95109526022722,206.7472505919521,190.04911194491822,186.20896367643778,190.70201672714128,185.17280749049607,185.90668030248278,192.34788861223885,187.86898890390987,184.56790392675447,184.62392760011332,180.00360933129875,182.8187262704661,189.14471861597377,189.7197825564514,197.38593512213316
3,1986-12-31 14:31:01+00:00,214.3143004725174,199.5135878544867,206.51384536389062,205.68488722258618,198.5043083910538,199.72182187983378,180.31624138247585,176.179280815699,181.05029855585357,173.62270723505497,178.46128819583868,181.61323280661756,180.5400142606922,175.87461793592755,175.9360432377336,169.28228868979002,173.04260940566746,186.78590580482955,179.50065320655335,186.9275921976002
4,1987-04-06 14:34:23+00:00,216.99507794775727,200.6676037358301,220.23427599773098,212.5909190824001,206.99468160311986,204.35264533062227,192.41078509426268,179.88389369025919,185.90169424144653,181.5837160577021,184.24982346999897,181.86033183523583,188.73204427884818,180.2366998867066,181.10704629113312,171.16730739197325,178.20295465648812,187.83617151179536,189.0911583265019,189.8138166972026
5,1987-05-24 14:35:48+00:00,214.82847958891443,205.72489926060706,216.34768560344222,211.2329995336627,204.9911363319925,210.28784090566688,196.24092997522627,185.96968880724427,189.71131186359875,186.34405351610786,188.03834410851323,189.31602213132888,192.10651150048082,186.51403173721258,177.4687138182455,180.89187107353413,180.25901041621634,187.89884188378275,184.71463278934837,189.8500323550993
6,1987-10-31 14:39:29+00:00,214.33661904840113,199.32532010329325,206.953027256649,205.85734723212548,200.85359430938854,204.73559832244302,188.96787777135953,178.53785283014818,180.84460514932016,180.37931334994067,176.2517474984304,181.30438987893245,180.8824704271815,174.31346583200917,173.40862694446957,167.31522663759887,172.08556409169867,177.43547662055937,176.77625317188796,183.93537043222273
7,1987-11-16 14:39:51+00:00,216.7323143874366,205.57014478729118,207.6233084391272,204.69671329921516,192.21963081064618,195.20256814581722,181.4955385933632,179.67843270109324,180.8258011209288,182.29983030768824,175.83558705763122,181.4909538210896,182.90440263053057,174.58774311291273,168.53683206199355,168.2207444814166,166.61462306959604,181.3459585980583,179.47786929106275,180.6439196207207
8,1987-12-18 14:40:20+00:00,214.540632020208,205.86366636551276,214.53281390466495,208.31079257550346,198.5837599450611,205.58801091891726,187.96367608779124,180.8872297963485,183.88942987343668,180.97236731712906,183.2732715360718,182.14217042076413,186.87301199736086,174.24784434753627,175.17549639621154,167.82995389826235,175.77040753130865,178.33670159203018,181.8085441019978,187.26999675578458
9,1988-03-07 14:41:36+00:00,,,216.87799814684615,204.57688898913028,204.48523461469105,204.23524136770706,191.04271437951812,185.3614640481311,190.9648082180525,186.04058488367474,186.91753223985063,186.72591710524023,187.17423481742924,182.8970105231698,182.7442799105747,177.80436147890205,182.45324241669815,189.00992610608924,184.1220979334293,187.18950594037557
