,dates,per0203-0000,per0203-0001,per0203-0002,per0203-0003,per0203-0004,per0203-0005,per0203-0006,per0203-0007,per0203-0008,per0203-0009,per0203-0010,per0203-0011,per0203-0012,per0203-0013,per0203-0014,per0203-0015,per0203-0016,per0203-0017,per0203-0018,per0203-0019,per0203-0020,per0203-0021,per0203-0022,per0203-0023,per0203-0024,per0203-0025,per0203-0026,per0203-0027,per0203-0028,per0203-0029,per0203-0030,per0203-0031,per0203-0032,per0203-0033,per0203-0034,per0203-0035,per0203-0036,per0203-0037,per0203-0038,per0203-0039,per0203-0040,per0203-0041,per0203-0042,per0203-0043,per0203-0044,per0203-0045,per0203-0046,per0203-0047,per0203-0048,per0203-0049,per0203-0050,per0203-0051,per0203-0052,per0203-0053,per0203-0054,per0203-0055,per0203-0056,per0203-0057,per0203-0058,per0203-0059,per0203-0060,per0203-0061,per0203-0062,per0203-0063,per0203-0064,per0203-0065,per0203-0066,per0203-0067,per0203-0068,per0203-0069,per0203-0070
0,1984-05-08 14:32:57+00:00,164.31272048041168,159.42650649590843,170.308353422267,,,,,,169.07948641123326,189.66941250721757,175.2388848764412,161.68745423350512,150.91227414134295,145.16550450991528,154.10697026681507,157.17670157466438,166.93353342334203,,,162.4029476932136,165.06242833318862,,,,,,,183.55930803977108,,,166.56000820727633,164.71111444891346,158.1418698395173,,,,,150.4417243705236,,159.96670682324003,,,,184.8341696899862,180.5808454147942,,,,,,162.37805131795236,161.5122830959394,163.07731586598524,,170.65507101723207,175.17886265042497,186.70336345106278,183.62190380795175,180.64783208492207,197.66067957552016,202.15588426585467,189.83602647618022,205.09567908771984,217.42949024555247,203.0347929256683,206.16060512044496,194.5429515648719,201.01059754822336,185.990831099597,190.60818770787193,198.18001146176115
1,1984-12-02 14:35:30+00:00,162.0771956923961,157.60099983108321,170.90570344913186,184.52917626995867,172.35016637676264,162.03419093090196,154.0250683288307,150.22174860842745,168.96135291532502,175.9239916672195,155.08692412889388,156.7503824131663,161.23825963869382,164.89297473300965,169.54013048641795,174.9830665245676,188.59329857164644,200.45103533536536,191.25999006907577,191.40593114058896,194.37749944044822,199.23338342345474,208.92603327481388,219.25290130035285,222.12064919026162,242.36981283833896,229.30886499776247,207.18380328605113,216.40293812118483,216.5794014739478,192.07278067232548,186.37249396141786,187.3494796711807,195.1558019526739,187.16691662976535,189.0113833141231,185.68000761542876,181.853465167097,190.64587880583153,187.49529806056364,202.7480624376095,205.3566554245274,220.94519646165918,209.1664739655445,212.43894971980816,216.75009540567828,214.33447247121944,207.07092368754513,195.6114492251641,189.3918781612488,189.6650593100108,193.02458688265827,180.6580925866305,196.4362561799069,191.0342674403679,191.41735023436613,194.1715171302094,184.06287457345823,197.6404049647147,200.21845355943285,207.23458799399796,217.41366174484196,206.17727756239154,222.69514753939126,221.26924776568202,212.13934610361335,220.4631711353857,215.38494021613047,203.6614889934683,207.84105276175663,209.07759283563135
2,1985-01-03 14:35:49+00:00,,,,,,,,,,,,,165.60867170284766,179.1520106441804,179.9739554966929,202.49365117376925,202.9008572184337,206.83501314750845,205.8433578785404,189.73400150897203,192.84472914440514,215.34950212099696,208.45195522592124,214.53892300094788,243.29242089310543,255.9687946554634,231.33911107956627,218.19483006398247,228.1752836776282,209.113822574373,201.3098641666281,212.63234448466758,212.3188147028367,194.08190199186572,196.52080328156126,196.30843116264862,201.83899626407907,178.83976090210135,191.41567502209926,215.833292547751,189.66242253047545,220.76903949860983,,,,,,,,,,,,,,,201.51147889233394,192.5479795635947,195.6611615683432,216.2996211516549,222.18561269481907,223.03514522820214,214.50076112887157,222.04643217089173,228.93140226743134,230.73271731698782,215.48043923690773,211.62026553304509,217.4010219345141,213.1976146793505,209.5953065267158
3,1985-03-24 14:35:57+00:00,172.40337540516097,158.5744693536087,160.10750556975833,184.9691365181826,167.63111885896032,157.1037974413837,146.14522957734354,150.72600631142583,154.4547209086009,162.9721995609151,150.64994804262713,162.06426547474527,156.3279727408121,151.32333580171613,162.7803701347127,172.48174928908233,179.78297819567493,186.52178207315637,180.33241063571054,180.66686434019164,191.16989948293602,205.63330426230056,205.57407572269616,199.87102986055098,227.30976558409714,225.78216237498802,221.92965308764408,215.81589126334242,205.4018063101626,198.07266008828037,191.8709636866124,193.3040406043788,185.15178382815935,157.16201277729266,166.65395590383457,176.33640775258877,167.27457512281933,186.06939619517448,180.02165903973184,173.82095286389762,192.3222465634062,203.85555281390813,200.11240427967184,218.14706669358924,216.60162237243475,196.05702215319377,197.35846016318033,187.29075484569523,186.0816238922932,180.63583376422648,173.28273714840213,191.9266338540141,185.4793496049884,183.79145794932387,185.20953807829423,187.28217485455994,184.85997149263318,164.46158076411274,187.1781424782069,197.34279134940985,185.09432399834753,203.41938297075072,207.88359600886628,225.1365763142791,214.39842182108058,202.47326597265,218.4336629080797,210.2087693216993,198.3931017558683,192.77125972889084,208.9549825462645
4,1985-04-09 14:35:54+00:00,172.4367642339863,160.44507657247073,168.416549687896,187.75543439037062,171.52791700128773,161.76412724444936,158.0576882966734,147.53261675723027,151.4805771915559,168.9181264055739,145.2903814742428,151.66184910805623,155.748960601616,156.30339197853925,157.20786858530175,171.22867621647652,181.77971890286415,185.25246998848948,164.65066497287583,167.80719903061222,187.79557786360093,189.38574124874194,194.16257429431923,198.86793217283645,196.31237156658446,218.21025491585058,218.28135205665774,211.414812352783,211.56593552900685,200.89648157965343,193.986778161472,190.24576620430332,189.15046715180583,180.29768046668008,164.4483208106699,161.39646854736122,172.0880176446278,169.9984113268593,176.2716447904793,176.82904518780532,182.95181098582478,195.26698029714328,199.0543657275313,196.77325680025518,209.22400554188295,192.43485502635593,179.57426194782576,182.52118881749988,175.87918599091267,182.42814872829672,174.8779629026428,174.38978250000744,179.60272922931526,201.84767420812415,191.4209312540093,188.35781065957391,175.55130123338836,177.9375237934112,185.30863958726405,194.71226362939137,201.23372854027747,193.55132080006942,205.37622178252985,209.75964402873342,211.0102132285216,200.52391623838332,199.6077602075221,207.13974175013843,200.87808345956856,192.1263241411874,193.86593906899296
5,1987-11-09 14:33:31+00:00,158.1464168949226,154.73294007008775,160.2045028121662,173.99951276014505,160.83644419253457,147.5339957019572,139.53753974999992,137.82226923966772,149.92382847999488,172.89243795719284,154.04096247531518,148.5475111614807,150.21597677654202,162.7955875448019,172.7792152646457,173.32257424860137,179.75720594662533,189.66249895209052,183.6772404883055,181.24287347682716,174.43518384970528,183.77981865855162,210.26132504278684,219.10342051149462,225.45379965410925,227.3030789117182,214.4178330480407,200.65385879262638,200.48163245493828,213.65716785473697,204.82829691866132,190.8552723676722,187.87783505637665,182.24260075211706,176.75517971695402,171.91756427084235,171.99687781686023,169.70360648702436,171.69420452827546,191.41622085155043,195.6483437854394,196.27285004987056,194.2512318972685,183.8567308676173,188.45989211839478,189.03397263048686,196.85971430692786,186.60137618719125,174.6808204919849,161.89284821212016,162.76854875631471,169.24413330913714,178.6608810494401,182.51829037315645,181.69277862693653,160.46997663923747,157.67180589298943,181.71522198090258,185.47429184208806,185.64888437632445,194.07026151746916,185.65143467322483,201.35719948241183,203.76857532011329,207.2069522744524,197.26086983994458,205.23793613171966,210.4618593192392,194.0922671879776,198.73257607126078,203.56701261600523
6,1988-03-16 14:35:30+00:00,165.10475058364142,169.3348561575567,175.01242496858737,198.85889909926678,181.19778609401914,164.16314401889656,159.8805575364359,156.16892378495945,166.801820145201,178.0375661864003,164.22520937206423,159.93238860621454,156.53886799815965,153.49449150543535,161.84405779259373,168.8137861042977,177.17001901997673,190.6866954447417,191.0560298152974,182.00504100597206,182.73409850915365,196.21248305874164,197.37865719528367,204.18322580279732,212.10528246789124,221.49832995820344,220.78564955999911,211.42715461696474,204.7158958652773,203.2164927092748,191.73859900153184,184.43846015361336,180.36792468588146,178.60504974433465,183.54340984216392,178.48618924397073,183.11827417521317,183.7406162748582,187.70610856943765,181.06599063707728,185.95758616979765,182.6577769193275,192.16758610472635,203.53767401718943,205.6494386440933,204.7305382580231,191.37914875138014,174.3137880368342,177.06235428270506,177.15865123885214,153.93823797299385,176.79596915136807,168.25850066095285,168.13448241538885,176.8781894194473,174.88930745626064,178.65425933744297,167.77509734677056,189.1042137121181,197.14702983089234,193.59684592093498,196.44130313702215,210.0347059492551,203.0304211322528,216.08945626907558,209.41808368164658,204.17778540097075,202.46650268751597,204.14797457268662,199.0458145396925,208.88330909099665
7,1988-04-01 14:35:37+00:00,,,,,,,,,,,141.19234014932448,139.0496521914016,134.94780940029176,141.21548511194055,147.29427278741488,156.41111693135653,174.89466230306826,199.3150575761554,,185.6233393416792,194.73699527856832,195.27059339159194,191.17809861091428,201.12835276796412,212.2000413063603,218.11363469187754,204.07256973246538,199.0607817997199,195.07646651952686,181.15826287203134,180.1926490873807,171.5325481169994,170.20332077419513,165.97611130841366,156.03437802313388,159.30082438090113,162.54855115989918,161.01062001653736,166.45202687030726,158.96864365211727,165.80967074994336,178.09731676356859,183.6150088681236,182.16418894389764,188.89131665324592,175.2705120673392,178.29842417450394,178.18318692475765,158.78010379901437,164.67262252853305,166.29767346844264,157.1640616090649,173.12572335225695,157.47335275436,153.08825874327297,146.81034773471438,170.77022915904837,173.07995787053983,179.64492890772095,180.1648843723161,173.18505320382454,200.37502818019888,196.89579072140495,200.91634206884234,197.08229459354646,197.34853239475507,,,,,
8,1988-04-17 14:35:41+00:00,171.2503894905192,159.98077902925962,158.02535941465126,170.6723939121166,163.69650043462096,145.03326391321505,136.20461715033338,141.29076015406903,140.16827754730792,158.09484156103187,154.70588650901098,151.57250937966876,153.38382544319666,156.61246854037242,149.09046554151544,156.70491350783465,190.8912985857781,198.64010064082072,182.49241587221456,162.52241729144123,177.62947440579032,191.645311502771,185.38651450316075,187.30187258519953,207.19240020925878,224.39643217326213,218.1614011380677,210.5956151512052,209.74920052038183,197.74068367753628,196.04318597528555,189.08357312834738,176.91034303183585,180.41908830239805,176.33298633806754,172.07392223722746,181.31287117637194,173.73184490567746,173.5160099909971,168.3228887781622,175.12681664051422,188.85879686466714,199.40890091887383,192.0269166226225,202.156818894295,188.25615773958725,190.21131104380348,198.66388845932926,180.38503096808003,167.57833895596767,182.62249872835415,168.77334874379534,178.39971140751754,179.80898824087978,154.87737145313957,164.03029593166258,184.37591456498905,198.14025977667657,182.74725250450228,183.43422156311445,184.7003898221911,204.46512147352607,207.01254909014736,218.84988737363065,206.99723574920424,204.80967266551417,201.84636081716243,202.1828977938599,198.00017368613157,191.20302886004876,198.62455038375975
9,1988-05-03 14:35:49+00:00,156.53757723333445,155.09565182931107,153.3234273347978,166.56870173992573,153.29506668951603,140.561083062004,137.81955929890708,142.20538532625784,144.4476307987183,159.86117183910284,140.22298388113887,150.98585700526797,148.37280409442997,153.0989217833132,153.30883782134396,156.36694457609195,172.21510377079,182.86609664127553,183.84444779663795,169.53109394745795,156.69300294472856,163.14578093887442,187.52487865016684,190.55333716521358,189.42354931816618,211.41944579767411,215.47606297093188,204.4385478837872,194.09328617284214,190.3994458151765,197.42860987488444,185.20637469470884,168.3483858057532,164.6504433103871,163.79635303898218,173.14492904781588,180.69646556462808,158.699504521908,141.17445309668855,164.01754925616618,183.4834324164362,189.31127576424146,173.9128931707034,175.47865023036044,186.25207152028554,169.3238169346822,183.16417282117453,186.1060790099246,181.98183391417894,153.20390637814037,166.91098201276628,160.57126978748045,182.931650034118,150.00165535001128,139.59803803746343,175.2711855192909,190.314829236695,189.87578492209835,181.197447982062,168.1594305870049,184.49430005775477,198.4581886035529,209.46921563524174,202.88394971719651,201.87579852352832,194.7936832849022,201.36899214464177,187.3221710016749,188.49769138427092,185.36333762576123,180.0692535624461
