,dates,per0203-0000,per0203-0001,per0203-0002,per0203-0003,per0203-0004,per0203-0005,per0203-0006,per0203-0007,per0203-0008,per0203-0009,per0203-0010,per0203-0011,per0203-0012,per0203-0013,per0203-0014,per0203-0015,per0203-0016,per0203-0017,per0203-0018,per0203-0019,per0203-0020,per0203-0021,per0203-0022,per0203-0023,per0203-0024,per0203-0025,per0203-0026,per0203-0027,per0203-0028,per0203-0029,per0203-0030,per0203-0031,per0203-0032,per0203-0033,per0203-0034,per0203-0035,per0203-0036,per0203-0037,per0203-0038,per0203-0039,per0203-0040,per0203-0041,per0203-0042,per0203-0043,per0203-0044,per0203-0045,per0203-0046,per0203-0047,per0203-0048,per0203-0049,per0203-0050,per0203-0051,per0203-0052,per0203-0053,per0203-0054,per0203-0055,per0203-0056,per0203-0057,per0203-0058,per0203-0059,per0203-0060,per0203-0061,per0203-0062,per0203-0063,per0203-0064,per0203-0065,per0203-0066,per0203-0067,per0203-0068,per0203-0069,per0203-0070
0,1984-05-08 14:32:57+00:00,162.27619819362536,157.72940459025318,168.61125151661176,,,,,,167.51293080601303,187.8180286101391,172.97608233556753,159.6509319467188,148.64947160046927,142.61985165143238,151.8441677259414,154.9138990337907,164.38788056485913,,,160.14014515233993,163.21104443611014,,,,,,,181.0136551812882,,,164.29720566640265,162.44831190803978,155.59621698103442,,,,,148.5903404734451,,157.70390428236635,,,,183.13706778433095,178.72946151771572,,,,,,160.52666742087388,159.4757608091531,161.04079357919892,,168.61854873044575,173.14234036363865,184.66684116427646,181.35910126707807,178.7964481878436,195.62415728873384,200.45878236019942,188.13892457052498,203.24429519064137,215.73238833989723,201.67711140114412,205.02920385000812,193.08829278859596,199.3134956425681,184.85942982916015,189.5899265644788,197.04861019132431
1,1984-12-02 14:35:30+00:00,167.98128081453854,162.52107076620194,175.8257743842506,187.80922356003782,175.03384143228195,165.72424413224098,158.94513926394944,155.58909871946605,173.5029568554346,181.2913417782581,161.64701870905216,162.65446753530875,167.7983542188521,172.27308113568773,176.10022506657623,181.54316110472587,195.97340497432452,208.88544265271173,198.64009647175385,197.96602572074724,199.74484955148682,204.60073353449334,214.83011839695632,225.81299588051112,228.6807437704199,249.74991924101704,235.86895957792075,214.5639096887292,224.8373454385312,223.95950787662588,198.63287525248376,192.93258854157614,194.72958607385877,203.59020927002027,195.60132394711172,196.39148971680117,192.24010219558704,187.2208152781356,196.01322891687013,194.05539264072192,208.65214755975194,210.724005535566,226.31254657269778,214.08654490066323,217.80629983084677,221.29169934578786,219.70182258225805,212.43827379858374,200.9787993362027,194.31194909636753,195.0324094210494,198.92867200480072,186.56217770877294,202.34034130204935,196.93835256251035,197.32143535650857,200.07560225235184,190.6229691536165,203.0077550757533,206.1225386815753,212.1546589291167,222.3337326799607,211.54462767343014,227.61521847451,225.205304513777,215.4193933936925,224.68037479405888,220.3050111512492,206.94153628354746,210.79309532282787,212.3576401257105
2,1985-01-03 14:35:49+00:00,,,,,,,,,,,,,172.2455457024947,186.6184938937833,186.61082949633993,209.1305251734163,210.36734046803662,215.36813686134036,213.3098411281433,196.37087550861906,198.27489878048,220.7796717570718,214.42514182560356,221.1757970005949,249.92929489275247,263.4352779050663,237.9759850792133,225.66131331358537,236.7084073914601,216.5803058239759,207.94673816627514,219.26921848431462,219.7852979524396,202.61502570569763,205.05392699539317,203.77491441225152,208.4758702637261,184.2699305381762,196.84584465817412,222.47016654739804,195.63560913015777,226.19920913468468,,,,,,,,,,,,,,,207.48466549201626,199.18485356324175,201.09133120441805,222.2728077513372,227.16326819455435,228.01280072793742,219.93093076494642,227.024087670627,232.91352666721957,234.05115431681133,219.74700109382368,216.59792103278036,220.7194589343376,216.18420797919165,212.91374352653932
3,1985-03-24 14:35:57+00:00,167.08685002173308,154.14403153408546,155.6770677502351,182.0155113051671,165.21451641194764,153.78096907674126,141.7147917578203,145.89280141740048,150.36508599827175,158.13899466688974,144.74269761659613,156.74774009131738,150.4207223147811,144.67767907243126,156.8731197086817,166.57449886305133,173.13732146639006,178.92674581111652,173.68675390642568,174.75961391416064,186.33669458891066,200.8000993682752,200.25755033926828,193.96377943451998,221.40251515806614,219.13650564570315,216.02240266161309,209.17023453405756,197.80677004812276,191.4270033589955,185.96371326058141,187.3967901783478,178.5061270988745,149.5669765152528,159.05891964179472,169.6907510233039,161.36732469678833,181.23619130114912,175.1884541457065,167.91370243786662,187.0057211799783,199.02234791988278,195.27919938564648,213.716628874066,211.7684174784094,191.96738724286462,192.52525526915497,182.45754995166988,181.24841899826785,176.20539594470324,168.44953225437678,186.61010847058623,180.16282422156053,178.47493256589598,179.89301269486634,181.96564947113205,179.5434461092053,158.55433033808174,182.34493758418154,192.02626596598196,180.6638861788243,198.98894515122748,203.05039111484092,220.70613849475586,210.85407156546196,199.5196407596345,214.63614477705977,205.77833150217606,195.4394765428528,190.11299703717688,206.001357333249
4,1985-04-09 14:35:54+00:00,163.04278816490987,152.61676318157367,160.58823629699896,182.53655879643927,167.25792787898024,155.89289220127657,150.22937490577635,138.99263851261531,144.2544417538048,160.37814816095894,134.85263028638008,142.2678730389798,145.3112094137533,144.56092189219368,146.77011739743904,160.7909250286138,170.03724881651857,171.83250417552313,152.90819488653025,157.3694478427495,179.25559961898597,180.84576300412698,184.76859822524278,188.43018098497373,185.87462037872174,206.467784829505,207.84360086879502,199.67234226643743,198.1459697160405,189.15401149330785,183.54902697360927,179.8080150164406,177.40799706546025,166.87771465371372,151.02835499770356,149.65399846101565,161.65026645676508,161.45843308224434,167.73166654586433,166.3912939999426,173.55783491674833,186.72700205252832,190.51438748291633,188.94494340935813,200.684027297268,185.20871958860482,171.0342837032108,173.98121057288492,167.33920774629772,174.59983533739967,166.33798465802784,164.995806430931,170.2087531602388,192.4536981390477,182.02695518493286,178.96383459049747,166.1573251643119,167.4997726055485,176.7686613426491,185.31828756031493,193.40541514938042,185.72300740917237,196.8362435379149,201.93133063783637,204.74756251580396,195.30504064445196,192.8977773010389,199.31142835924138,195.6592078656372,187.42933610664917,188.6470634750616
5,1987-11-09 14:33:31+00:00,159.19218811211192,155.60441608441218,161.07597882649063,174.5804967696947,161.31179474580244,148.18760271270054,140.40901576432435,138.77297034620346,150.72826787783282,173.8431390637286,155.20293049441443,149.59328237867004,151.37794479564127,164.10280156628855,173.94118328374495,174.48454226770062,181.064419968112,191.15645783378955,184.98445450979216,182.4048414959264,175.38588495624103,184.73051976508737,211.30709625997616,220.26538853059387,226.6157676732085,228.61029293320485,215.57980106713995,201.96107281411304,201.9755913366373,214.96438187622363,205.99026493776057,192.01724038677145,189.1850490778633,183.73655963381609,178.24913859865305,173.224778292329,173.15884583595948,170.6543075935601,172.6449056348112,192.57818887064968,196.69411500262873,197.2235511564063,195.20193300380424,184.72820688194173,189.41059322493052,189.8384120283248,197.8104154134636,187.552077293727,175.63152159852064,162.7643242264446,163.71924986285046,170.28990452632647,179.70665226662942,183.56406159034577,182.73854984412586,161.5157478564268,158.71757711017875,182.87719000000183,186.4249929486238,186.69465559351377,194.9417375317936,186.52291068754926,202.30790058894758,204.64005133443771,207.90413308591195,197.8418538494942,205.98491557256918,211.33333533356364,194.67325119752724,199.25546167985544,204.14799662555487
6,1988-03-16 14:35:30+00:00,169.99920884114306,173.41357137214138,179.09114018317206,201.57804257565658,183.42253984742896,167.22218042983508,163.9592727510206,160.61843129177913,170.56678803558688,182.48707369322,169.66349632484383,164.82684686371618,161.97715495093925,159.61256432731238,167.28234474537334,174.2520730570773,183.28809184185377,197.67877866974405,197.17410263717443,187.44332795875167,187.18360601597334,200.66199056556133,202.2731154527853,209.62151275557693,217.54356942067085,227.61640278008048,226.22393651277872,217.54522743884178,211.70797909027965,209.33456553115184,197.17688595431144,189.87674710639297,186.4859975077585,185.597132969337,190.53549306716627,184.60426206584776,188.55656112799278,188.1901237816779,192.15561607625733,186.50427758985688,190.8520444272993,187.10728442614717,196.61709361154604,207.61638923177412,210.09894615091298,208.495506148409,195.82865625819983,178.7632955436539,181.51186178952474,181.23736645343683,158.38774547981353,181.6904274088697,173.1529589184545,173.02894067289049,181.77264767694894,179.78376571376228,183.5487175949446,173.21338429955017,193.5537212189378,202.04148808839398,197.67556113551967,200.52001835160684,214.4842134560748,207.1091363468375,219.35242844074335,212.13722715803638,207.6738270134719,206.54521790210066,206.86711804907642,201.4930436684433,211.60245256738645
7,1988-04-01 14:35:37+00:00,,,,,,,,,,,140.55944699208263,138.48004834988393,134.3149162430499,140.50348031004347,146.66137963017303,155.77822377411468,174.18265750117118,198.50133780255874,,184.99044618443736,194.21917360446133,194.75277171748496,190.6084947693966,200.49545961072226,211.56714814911845,217.40162988998046,203.43967657522353,198.34877699782282,194.2627467459302,180.44625807013426,179.55975593013883,170.89965495975756,169.49131597229805,165.162391534817,155.22065824953722,158.58881957900405,161.91565800265732,160.49279834243038,165.93420519620028,158.3357504948754,165.2400669084257,177.5794950894616,183.0971871940166,181.68951907596625,188.37349497913894,174.83235526617176,177.78060250039695,177.66536525065067,158.2622821249074,164.19795266060166,165.77985179433566,156.59445776754723,172.55611951073928,156.90374891284233,152.5186549017553,146.2407438931967,170.2006253175307,172.44706471329798,179.12710723361397,179.59528053079842,172.71038333589314,199.90035831226749,196.37796904729797,200.44167220091094,196.70255869920135,197.03208581613413,,,,,
8,1988-04-17 14:35:41+00:00,164.8234148897831,154.62496686197952,152.66954724737116,167.1018524672632,160.77514834337728,141.016404787755,130.84880498305327,135.44805597158165,135.22445093135707,152.2521373785445,147.5648036193042,145.14553477893264,146.24274255348988,148.57875028945227,141.94938265180866,149.56383061812787,182.85758033485794,189.45870835405483,174.45869762129442,155.38133440173445,171.78677022330294,185.8026073202836,178.95953990242464,180.16078969549275,200.051317319552,216.36271392234198,211.02031824836092,202.56189690028506,200.56780823361595,189.70696542661614,188.90210308557877,181.9424902386406,168.8766247809157,171.23769601563217,167.15159405130166,164.04020398630732,174.17178828666516,167.88914072319008,167.67330580850972,161.18180588845541,168.6998420397781,183.01609268217976,193.56619673638644,186.6711044553424,196.3141147118076,183.3123311236364,184.3686068613161,192.82118427684188,174.54232678559265,162.22252678868756,176.77979454586676,162.34637414305922,171.97273680678143,173.38201364014367,148.45039685240346,157.60332133092646,177.94893996425293,190.9991768869698,176.9045483220149,177.00724696237833,179.344577654911,199.10930930624596,201.16984490765998,213.49407520635054,202.71258601538017,201.23913122066077,197.2556646737795,196.8270856265798,194.42963224127817,187.9895415596807,195.05400893890635
9,1988-05-03 14:35:49+00:00,149.60477092873532,149.3183132421451,147.54608874763184,162.7171426818151,150.14379109651642,136.22807912162955,132.04222071174112,135.90283414025862,139.11470287210358,153.55862065310362,132.51986576491763,144.05305070066885,140.66968597820872,144.43291390256428,145.6057197051227,148.6638264598707,163.5490958900411,172.96208763470534,175.17843991588904,161.8279758312367,150.39045175872934,156.8432297528752,180.59207234556771,182.85021904899233,181.72043120194493,202.7534379169252,207.77294485471063,195.7725400030383,184.18927716627195,181.7334379344276,189.7254917586632,177.5032565784876,159.6823779250043,154.7464343038169,153.89234403241198,164.47892116706697,172.99334744840684,152.3969533359088,134.87190191068933,156.31443113994493,176.55062611183706,183.00872457824224,167.61034198470418,169.7013116431945,179.94952033428632,163.99088900806748,176.8616216351753,179.80352782392538,175.67928272817971,147.42656779097442,160.60843082676706,153.63846348288132,175.99884372951888,143.06884904541215,132.6652317328643,168.33837921469177,183.38202293209588,182.1726668058771,174.89489679606277,161.22662428240577,178.7169614705888,192.68085001638696,203.16666444924252,197.10661113003056,197.25392765379556,190.94212422679155,196.41698764135668,181.54483241450893,184.64613232616028,181.89693447346167,176.21769450433547
