,dates,aus0264-0000,aus0264-0001,aus0264-0002,aus0264-0003,aus0264-0004,aus0264-0005,aus0264-0006,aus0264-0007,aus0264-0008,aus0264-0009,aus0264-0010,aus0264-0011,aus0264-0012,aus0264-0013,aus0264-0014,aus0264-0015,aus0264-0016,aus0264-0017,aus0264-0018,aus0264-0019,aus0264-0020,aus0264-0021,aus0264-0022,aus0264-0023
0,1987-05-22 23:08:32+00:00,,235.77830328598603,248.94609853322748,244.26484876403745,237.13588354377652,240.91346862530938,236.4997583165665,237.30561459019745,244.5314819193562,240.1652817767724,237.58450681104375,233.74087221175193,236.73048629860094,230.1116125102376,236.09074603225812,252.33928083363742,274.2472719465356,255.23041366050876,247.92209188367642,248.60094329886786,240.79995312786252,240.46500432962603,226.8468234593111,216.53757020701565
1,1987-09-02 23:16:50+00:00,235.00222215632468,239.41396338762672,253.03556984089485,254.35002984392148,243.0635468336693,242.19716356836824,237.6826443468006,234.62460682756839,240.24087239503524,232.09415351583996,232.29709075291987,234.85866694783059,233.84658221972896,230.62188304366188,236.76841206878012,247.27610042554312,251.98163533214455,250.29025292229326,241.88032596924563,237.70544542096638,228.20038670326204,225.00140797620284,216.22121324605928,214.24717914510603
2,1987-09-18 23:17:14+00:00,264.48617474387544,276.7894854646474,278.5202690291165,265.6212154548298,262.53668748035363,253.8448789598747,251.60962421419248,246.54460959452047,250.30905272988738,245.20629805829975,239.2026434045649,234.80759575264943,243.27091636587534,241.32118031017802,241.64927745187916,251.13459864895108,264.2038756628289,253.2915001952585,246.42865838244785,243.54696829200807,235.39920341487073,232.42191117039823,211.52745240559656,219.49900670223997
3,1987-09-27 23:11:39+00:00,,256.47397458277607,,,,,,,,,229.08901951628582,224.80428978863847,233.617151781741,242.34769622746504,254.59894602396454,,,,,,,,,
4,1987-10-04 23:17:34+00:00,251.70391551275313,259.9638921366062,268.8445898603756,264.71721122606516,256.702340837633,250.26456695222407,246.14711642710554,242.03602005909994,243.49458822234476,238.75648384955716,235.07867551480243,234.603419996418,238.47379220478234,236.65357864382773,242.7279136355621,251.59345273015296,257.5552881862912,248.6498706230547,240.52132512152417,236.65465791178227,232.14502142606173,219.6054586419246,204.30502768566137,200.74708963749913
5,1987-11-14 23:12:35+00:00,268.7111330989263,268.4424974025279,280.72663632400133,276.78930548146343,259.5712074476904,253.9382242116365,247.74515229078207,247.5274341124327,248.51534498530515,249.12041374620475,236.0970337180759,240.8022925179838,233.62043704681753,234.4193124244817,236.36633130885218,258.0445351517045,261.1434211206141,250.59257261164527,244.0512506073776,239.08693229286715,234.59044810100386,226.7689895479349,214.43738280674347,
6,1987-11-21 23:18:29+00:00,260.6003187946617,258.14134288638166,283.0188900460029,272.6217067505945,254.4430739237641,249.33263655399733,244.5325805779484,243.72034224381952,239.65116113169856,247.3732531371418,246.88196638631572,238.67692445551396,238.75020868495525,238.91488550861266,245.94056504166386,259.2115880783729,264.6861105425371,259.23699932668967,254.7675705665596,251.72910520754746,246.70282870633534,231.85479615102585,209.18928149637438,212.6213403150634
7,1988-01-08 23:19:14+00:00,272.20472659617496,281.054608259048,286.366636245657,282.52459498659124,263.25512153898524,261.6231260668192,255.05725873434798,257.794882074069,256.48822718481387,249.31109466347226,250.16347303707954,240.89698512611605,252.65967009083408,248.27095088513445,249.2395011253638,263.0547083216756,274.2070166429202,258.5687694214845,253.69150868511753,247.75155554345702,252.39850209614647,240.52757920340747,224.03384461382882,214.70147084973013
8,1988-01-17 23:13:38+00:00,248.3140790224588,257.8981672735332,276.01289882790144,266.68767677901025,249.48514510309732,243.516320665985,241.49058025535842,238.37421292858457,239.4785489753396,237.28510551244403,239.28556366227437,234.7573263961762,234.67959189568612,228.50517036999747,239.70940980035024,252.0458956453745,268.64959165996936,257.37944708421037,250.5199897596177,248.9174822718816,246.24453459332565,234.5289210517834,207.83405331699157,201.32183809306417
9,1988-01-24 23:19:32+00:00,262.4072383500506,272.221083572403,279.70628274317494,273.26342295435893,257.76468750318946,263.057226928927,253.9433361527119,249.66441938678943,250.792745313705,242.42219624032566,245.41860602456543,239.27700175600535,236.86286991333614,237.1173018912231,242.1777177672239,254.37145489332195,270.8439293869323,260.1933775080848,250.53635426522234,251.4926521771244,246.77475433242208,232.92736563166454,214.5570723853501,209.7293713169661
10,1988-02-25 23:20:02+00:00,261.8378946613893,271.2563826688449,280.49941026227975,266.6144897763007,255.301175069358,254.50085086206929,251.95883430852876,244.23430558103956,240.98485436584122,243.08605224742817,238.0569822548753,235.3471499719182,235.9350044744975,238.17427328529158,235.17436518516553,254.9703175573288,265.2584136597538,249.38552039339615,243.4029733574668,248.05364206003247,243.68338474784076,234.50213778678483,219.22764112572784,215.64180242823048
11,1988-03-12 23:20:12+00:00,252.85107973089916,262.1956373664175,267.9147706663457,256.64530573972354,240.58077153729207,240.10457011732282,236.6908090199497,236.98553963954183,236.16266826510494,232.65945225681352,234.35807718486748,231.76390822875695,232.1359156641824,228.60698346911155,233.36959869841465,243.92908340041953,263.60557733280336,254.85761870609545,238.04297771670372,241.10348905382062,238.6982024580192,233.4310803588601,240.02454047657537,242.9695700551297
12,1988-03-21 23:14:29+00:00,262.84130598608283,275.297414230647,281.6809896834844,273.69151403570464,254.95605179744706,257.2292520947779,248.37184846529425,248.72855838505106,252.21338791917555,243.4724507320863,245.02687060205847,242.46368586843425,245.376280415898,239.02616835652577,239.21081234210624,258.74947756437916,267.8424174242881,261.09958418350556,249.6860831801474,252.95106175836267,252.15407369425216,247.64277615729648,231.84375087695133,225.8811217216295
13,1988-03-28 23:20:19+00:00,262.94811609743607,273.859741370819,279.44703220605516,270.99395902536264,247.3289825290525,246.46038750552094,236.34923378596895,244.91234836976048,245.41528529786254,243.86855860693237,231.8656444386913,230.95354524157548,236.25089522015895,229.51702190658878,234.4581469979525,251.3825432791074,269.42504072110836,252.1190580748678,246.15160603715572,245.52293931157996,250.16106282444696,244.46222524136664,222.0733740220303,225.2522532698398
14,1988-04-13 23:20:23+00:00,258.2875780417628,254.399042605758,267.1509280487014,253.65280429213473,240.27945354611728,244.58049566531702,239.3730478195004,228.99322413278833,239.33888002887662,229.16829132028445,225.64812063710542,235.0093853340971,225.2773114232873,233.24726142174885,234.58563837654017,246.13400962354805,255.1272326699607,261.0348238995594,247.23457710967216,242.648742372161,236.1335160010989,225.2910478020468,215.8181645944643,212.5177742916645
15,1988-04-22 23:14:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,
16,1988-05-08 23:14:50+00:00,237.68022284735505,244.7320695088502,243.054285790206,235.1936805183314,224.66593589509088,215.4015898721819,218.70317723939286,227.3939881493976,227.272388809885,216.78682646232159,218.3379516964565,218.32586514555018,215.944295426248,211.2584531016709,225.9550892364435,241.2508992117574,251.98868229556751,243.6678999017528,231.53778060218474,233.62615430517732,238.12145501672768,240.12784035816136,225.8553491757221,215.24677917158772
17,1988-06-09 23:15:03+00:00,126.52985197146779,247.92978877744235,249.4266936256616,234.25725861929823,228.3121032664336,226.92049939491235,228.9574425962736,223.2690287825818,221.27398911898027,219.93366399039732,225.50047347100696,232.2647106977118,235.17144888759015,228.84764196172497,232.72862840821958,248.30873187112473,267.2840183201018,254.5650730158717,245.43656895414495,246.45668649945293,245.85114536954046,238.21279196150047,227.12049002183292,220.12327456707624
18,1988-06-16 23:20:53+00:00,,,234.50501316329795,231.18892634954472,216.8884671936215,215.53394061003968,212.08540889996402,218.09963499773028,213.11797569033607,209.8916114217936,210.39881039052804,219.40208112094982,221.1885434032107,214.28047002465513,219.44391056166597,,,,225.3280090134187,,,,,
19,1988-06-25 23:15:08+00:00,129.21834329225896,246.25741027935558,253.40747528555752,245.05904044936722,238.06904234789124,236.07943191481232,228.63675142107905,237.18337113721205,240.21393112714148,229.63804056747338,228.9055931245482,235.69822879613673,242.59551016277612,237.71096555673842,243.34015650187928,256.39000026990317,264.34745108291384,263.4306274236421,252.63415174556044,252.9909476719453,254.09759595206498,248.85379368684752,234.98730606528113,221.9165410241275
20,1988-07-02 23:20:57+00:00,159.86403520646962,239.4288154419677,257.45072838186536,245.02375299381546,237.113671633291,236.4434490694101,229.54080444645484,234.88286357984,243.4744017610059,237.00305233830437,221.80164833756848,231.81036761344063,242.91451685578116,238.46189662266164,245.79905786289115,253.2843214138767,265.5707338272451,258.72818760610426,246.21350620272335,252.50487404569094,249.69414242056726,241.93353319718975,228.5099000736175,231.4546608318913
21,1988-07-11 23:15:12+00:00,,249.15198200488447,254.54491632933735,243.12619226862364,237.47798932648672,228.8088776762275,219.91550077856581,222.8330469393592,236.07460736747743,223.48235246287558,228.39231711650626,232.16708304741678,240.65683108368137,232.54245537672043,237.4621356984431,251.07396707443817,273.6018230624838,260.3170374068391,254.94988488740776,251.32467923984984,248.58034945962137,246.17766233112508,233.46402636409331,229.85780499131536
22,1988-07-27 23:15:14+00:00,135.11795352227145,243.157813349002,257.12589788236124,246.1324616334342,235.33984507432075,235.8572869168691,225.76296360397498,226.4282248829445,235.57336478482972,237.50565123182957,224.15847329259003,222.41528356038353,237.29543413196035,240.68288878067816,236.1701088753012,254.2822430472343,273.7184050835875,254.00969442537644,247.23591906064618,248.7302539274089,252.61042725970597,246.67109899759504,226.40776628684281,222.62503345388544
