,dates,jap0099-0000,jap0099-0001,jap0099-0002,jap0099-0003,jap0099-0004,jap0099-0005,jap0099-0006,jap0099-0007,jap0099-0008,jap0099-0009,jap0099-0010,jap0099-0011,jap0099-0012,jap0099-0013,jap0099-0014,jap0099-0015,jap0099-0016,jap0099-0017,jap0099-0018,jap0099-0019,jap0099-0020,jap0099-0021,jap0099-0022,jap0099-0023,jap0099-0024,jap0099-0025,jap0099-0026,jap0099-0027,jap0099-0028,jap0099-0029,jap0099-0030,jap0099-0031,jap0099-0032,jap0099-0033,jap0099-0034,jap0099-0035,jap0099-0036,jap0099-0037,jap0099-0038,jap0099-0039,jap0099-0040,jap0099-0041,jap0099-0042,jap0099-0043,jap0099-0044,jap0099-0045,jap0099-0046,jap0099-0047,jap0099-0048,jap0099-0049
0,1984-04-26 00:41:47+00:00,,,,,,,,,145.20609613191886,,164.44613085178509,162.68265115462904,165.6307402948153,181.19018624568614,171.85313838741823,154.64070848650087,,,,,,154.59320832566266,159.00894708845448,164.4370784287187,181.2645963759713,170.97283249351312,175.6408479510782,179.4860565600659,164.91346811908497,162.36905182419386,175.61585719405633,175.19509429068393,182.2783226217764,180.1954888141045,181.80364452459816,203.64847197745465,206.04544288020003,209.6654803328475,214.50635086935029,195.9670008516059,199.67369749987378,214.71391425220887,,218.86253332333928,227.7160910655731,231.05772877687014,,,235.14700418734947,227.4996391469347
1,1984-07-31 00:43:53+00:00,,,,,,,,,144.4896424612656,,148.78105931164987,146.94081669366113,155.053711325049,155.40915880814504,168.65947898141826,172.81316085452426,169.51136044297598,158.6168960350072,166.96581893411764,154.6566763342375,146.45672543003639,172.96279518804232,168.73484615560506,169.13103409434405,162.0514712367994,185.34629701446795,162.03459326754296,158.6108444255944,165.35048005954752,166.02559072032494,180.48042458834158,174.470997319165,164.49537234788008,160.9529151796574,173.16048028704938,192.9537863015177,191.62789140552186,197.78619410745867,,207.97705465986792,212.80260773748796,,,216.64638977875475,208.91232449255045,214.2025749161592,,235.5687121648565,226.09150914749205,217.86650848438822
2,1984-09-17 00:44:44+00:00,,,,,,,,,175.67493901516596,,181.98483917751935,,,185.7937625748151,190.26380988231563,190.92790653932735,185.61160075710612,185.08291811130078,181.99699833422497,188.02647632134202,192.0586649047697,182.2072975439653,182.63773908154826,187.53561932623802,186.95975973584493,189.71821623342365,187.80962918141344,185.4580983283479,188.5253191257138,183.96378577689475,179.98825393293473,203.5083816557833,200.8951092151479,196.62291424485593,203.9691902561629,208.93645578386403,,219.2456854360308,229.119920122518,236.41760197830806,,235.84342585546497,,236.19593790257022,,,242.89113014361305,249.17722808598162,247.72884339385064,233.46765033530937
3,1985-05-15 00:44:44+00:00,184.42938874343233,,,,,,185.2714798223478,,,,180.31526284217142,,,182.8031331533805,189.41979772718048,,192.26006436181575,194.7065467288611,193.31744386016877,191.7989125518738,192.30066631010448,187.48820690361984,190.15524079393782,197.93484765978155,191.54248586413996,191.9551985980274,185.16101282695473,192.05095533036564,201.0457136381113,202.1690164773261,195.7456293168603,203.74653307399237,,208.14320031113184,,209.6317882109197,,221.34225960002058,229.18892798695566,,,235.35917713713113,247.11627370617248,,243.19969407133584,249.52001571489993,,,247.53135998274806,221.0491083618706
4,1985-05-31 00:44:45+00:00,,177.64184998926063,,,,,183.36373918397027,,,,177.63393821785056,,,,188.1050165519845,198.72165467037868,,200.8281676152522,,,196.11557224905,188.81506259643265,196.98456519855702,198.78414715625087,198.04106695683396,193.74686664465807,192.87049521648245,196.60754948138293,,197.14468414059849,196.99637689484302,194.15625728903382,208.63372602709086,217.28932705015475,,208.4583493361144,,,,234.7197832326537,,231.4855395769056,242.21461948878095,,238.2555126868017,,251.64035511936063,266.6463430256153,250.65411778843313,217.95713008796562
5,1985-06-16 00:44:43+00:00,,,,177.25485102469403,,183.65157522640152,,,179.5215787883218,196.4414563643421,187.91199134346655,,,,,,206.6092709785066,,204.00395403955497,,201.83063922033784,,205.17079836699048,191.59134692975204,204.1102607372895,190.84666787344858,201.3930004937676,211.57064700630963,,211.5256940991764,,207.22353902477437,,,,230.24198673943067,,228.3225451815876,,232.1037224478068,,243.11353984917977,,242.02900189917844,250.36702769930162,,272.93546424213747,256.86879864287874,253.09706316762743,229.30631954613835
6,1985-07-02 00:44:39+00:00,,,,171.33943454905523,,,,157.0624700304993,158.0668831406948,,,170.82989146965355,,,175.19852504196666,174.62922034915272,174.24295687212984,165.80302715560404,161.10832953176535,,,175.37399123958187,,181.99641653308913,,168.0389188574523,191.9473089068396,187.04259684830294,205.8128103853188,,201.47229185640538,,,208.3926796471834,,204.98047669775787,207.8647911229096,,,219.4062629302025,,,220.7658411585995,226.7995454201374,243.86642626971604,,,252.65278246987248,245.97716365674,230.49373538316905
7,1985-08-19 00:44:15+00:00,,,,,,,,,,197.32171513055226,,,,198.10457015987754,,,,,,206.460311972319,199.47331135891673,,,,,211.80768817406124,,,,,222.50170052777477,,219.12636471515177,,,,,228.94580299001038,,246.99120837509508,235.1504282095194,,,,247.8518969997069,,,259.2536309018741,255.4090006367284,250.8162214064487
8,1985-10-22 00:43:30+00:00,,,,,202.4307267001062,,187.09776318974886,,,191.5281184009994,,190.3343811351338,,,195.1808222473045,204.428276532444,194.04957788033798,201.9988009616702,,204.6382128203952,200.66179366025392,196.5311032963871,190.85064451173358,193.5917069954755,193.688523578297,195.3951518431311,193.6959609107418,,210.12439211023138,221.10513409030798,,,,202.13586118922953,213.49246770311856,222.0253356997517,,,236.25150332145728,,,238.68984522159644,,,,,,274.49685135359266,260.99796914691876,240.81811267897348
9,1986-09-23 00:34:56+00:00,,,,,,,168.06374165176308,,,,,,170.25675630559346,170.66442124420126,180.16155588098079,191.67341608367178,183.84829515542904,169.5929419575034,189.1804664691015,190.7762688784285,174.42514882138934,169.2204159579235,175.30359013333643,176.83788193448737,170.7846242199073,175.85079375883979,181.83605568856626,180.71130112613218,188.66838195983738,189.33452464055512,194.2652952798998,185.61012842647747,192.84367350376795,202.55092631507398,,220.15356178448903,230.29549090418078,,227.989109697976,238.64923090663115,,,,234.86296366002415,,,239.9841127940746,250.40348758371064,244.78551280034492,225.16605059939732
10,1986-11-10 00:33:17+00:00,188.57299564014886,,,,164.5879635557602,176.271281185497,,,,170.86873340927792,170.82030317658638,165.76665396790588,172.4961782158235,175.95505069278715,180.7965284182407,205.1730230581999,172.97351410695305,165.253777566618,176.69652423478038,175.2346197206776,180.29991441491114,175.52077229883977,173.32811401546434,192.79878161340474,189.40741963317794,200.4678574487957,195.12730324356758,206.7664925201915,206.6632895644781,,203.61052744870668,204.34599376829144,204.1263053721258,213.48463428030587,196.85919596358275,190.13741800664496,213.9029008701891,,232.59798864485737,,232.18080533638604,235.7924531465495,250.86100814953716,239.497306933172,246.2048222743236,252.80227991838925,262.99893745777786,,247.1425897840145,230.86063577224203
11,1987-04-03 00:37:09+00:00,180.45094375065474,,,,,,180.24527639434206,,186.79952655882823,,,,197.09717556383904,,,,205.48511040236542,,,,,,,,207.36217668875508,,,,,,,212.84086069356036,226.37552024785361,,224.7682687691647,,,231.1814041980942,236.29345955681492,,,,252.57392312336586,,256.4759144601793,,,259.0352567375788,258.2083908037742,227.80650848272197
12,1987-05-21 00:38:35+00:00,,,,191.00259421049734,,,,,,190.67042776202467,,,,,,193.63010322563773,190.4248434187256,,,,,,,,,,,,212.65628339732794,219.15730103793513,,225.4870191119115,235.98112154854363,,,227.2752153343476,236.13288826418344,244.21305520613416,,,244.2480468712539,,,,,,266.0302390334436,276.57460469017076,261.81462690330545,246.07655879748975
