,dates,chi0197-0000,chi0197-0001,chi0197-0002,chi0197-0003,chi0197-0004,chi0197-0005,chi0197-0006,chi0197-0007,chi0197-0008,chi0197-0009,chi0197-0010,chi0197-0011,chi0197-0012,chi0197-0013,chi0197-0014
0,1985-07-27 14:08:05+00:00,213.4928660988161,213.18698065975792,210.66252426758055,225.21088046148935,225.36688709900614,228.86713217915496,222.6416890778259,217.9881124194273,223.0125542955057,226.28326426276234,224.7765833768126,233.51793800343282,249.10943353984314,215.2784392462915,224.14838761492024
1,1986-02-04 14:05:11+00:00,,,,,,,,,,,,234.7551526367505,262.94223567299133,220.06040488960824,231.0624353182065
2,1986-07-30 14:00:28+00:00,216.9141568023718,213.58234211936013,221.2677043067948,227.8295912189047,221.5894547582865,227.7486664773916,227.8367028156408,235.06682964795476,230.24217353272263,231.7277743657554,225.2964602132712,230.2246613054767,257.0102489138753,214.7188193225739,220.21933194976646
3,1986-08-15 13:59:53+00:00,224.29312299143515,213.12812850379535,225.2754429540786,237.30568591853725,220.4104193820965,229.9903130402197,233.2571743531706,234.36741947180477,227.26867310081934,221.35984417357983,225.54918603676663,235.442453354491,257.2954825673426,217.15169740683038,227.80116150522184
4,1986-08-31 13:59:17+00:00,219.3490712531166,202.5963738867361,212.84439453479808,,,,,,,,,,,,218.29195301486055
5,1986-09-16 13:58:46+00:00,213.36968745065062,209.26060328834947,214.65807897264162,223.2117139347864,223.05586292139515,220.12667857499997,227.17932811220828,219.61490151462334,218.54163450811623,215.72049201426933,217.41437452170615,229.3108980147929,249.22558631481857,224.1066663315955,224.1901880835572
6,1986-10-18 13:57:44+00:00,204.73673165633454,191.19185467745737,199.68410279858114,214.19952805227746,209.26533068178247,210.85676637935066,218.50278405598704,218.00835775741373,208.2672775213644,223.08895136934984,222.29610674124305,218.55169941972795,235.78722143815773,206.9142653805954,211.34144751127636
7,1986-12-21 13:57:14+00:00,227.76131909249813,225.263634038332,226.72383533368367,239.92724253893556,240.23066173762143,237.88542458608794,241.54939175983688,236.9620168352002,230.37355409368342,234.0724311000782,238.744684028292,243.50169260753762,258.2800715844094,214.2556173321745,223.05904858515993
8,1987-11-06 14:06:08+00:00,,,,,,,,,,,211.57987981785635,212.95920902375457,232.43240506304807,205.95785647532662,208.24634649824665
9,1988-06-01 14:08:45+00:00,213.41738842421356,182.87307437891604,184.63635348091938,208.26884525108912,190.6232607116987,208.780688223791,222.095774343211,214.83624449380696,220.08293731280168,227.73863455612076,225.97871291091357,217.92099480780905,222.9254286601986,202.78734284769013,213.8884249627416
10,1988-06-17 14:08:51+00:00,214.36209113497978,207.4507020351625,209.08294466052658,221.91617222121562,221.3423408615077,222.71842089883734,227.44889852767471,214.3932780153487,218.5830941187654,226.16110450327923,226.7329619463839,219.68666623054338,240.625977923654,211.31753730059188,214.2873758817791
11,1988-09-05 14:09:03+00:00,,,,,,,,,,,,,,202.5443371726579,213.983987359248
12,1988-09-21 14:08:58+00:00,220.74449692463614,210.76136225193875,219.91492194071498,224.95757028990477,229.9982866569547,225.5623672362898,226.4016186985787,221.20184914095353,214.40699600585157,231.74686177196625,231.80198256168046,238.70957329591727,256.94969837582397,207.61643983677533,223.25446879373288
13,1989-05-03 14:07:01+00:00,225.28291018014949,215.70704885139094,227.75586657053614,229.04696174492605,224.39868542674157,235.63484463505748,235.9213328437121,219.6226863494087,231.78365624514896,226.96033147560806,229.97890618375135,227.9392919226228,247.43240999197832,208.78545176967737,216.09477420662213
14,1989-08-07 14:05:09+00:00,213.73360467293892,212.01350455439814,200.0734132656596,210.11971961748813,218.7808214583908,213.70580022153854,233.86415920266086,229.09287117923893,199.18242464897747,200.11032367177708,221.2400280409821,226.74857844293777,242.74227476828025,200.93246087740295,212.61924346700863
15,1989-09-24 14:03:59+00:00,,,,,,,,,,,,,257.39078604399856,213.3796722259985,221.1905033804832
16,1990-06-07 13:58:26+00:00,217.38817314516905,207.69332368219088,205.2006459992832,215.35002782515667,212.66596174872652,217.53232365729735,220.4183019814589,219.14362379911367,225.38247443173594,215.91864992653933,223.02394811550744,221.37559067767478,228.43460010207662,201.85772181957486,202.49647552769454
17,1991-02-02 13:58:48+00:00,,,,,,,,,,,,,,,213.05661861313894
