,dates,chi0197-0000,chi0197-0001,chi0197-0002,chi0197-0003,chi0197-0004,chi0197-0005,chi0197-0006,chi0197-0007,chi0197-0008,chi0197-0009,chi0197-0010,chi0197-0011,chi0197-0012,chi0197-0013,chi0197-0014
0,1985-07-27 14:08:05+00:00,211.94560603019426,211.52070058585744,209.21841487020015,224.00745596367236,223.70060702510565,227.06199543242946,220.8365523311004,216.1829756727018,221.0433142081688,224.31402417542543,223.11030330291211,231.5486979160959,247.66532414246274,214.00422507213233,223.00830124856728
1,1986-02-04 14:05:11+00:00,,,,,,,,,,,,229.43725975523478,259.0424475598798,216.61941537803924,227.98365522890793
2,1986-07-30 14:00:28+00:00,215.47635948748808,212.03394501102383,219.92576014623666,226.7113044184396,220.0410576499502,226.07123627669392,226.15927261494312,233.3893994472571,228.4122496774161,229.89785051044888,223.7480631049349,228.39473745017017,255.66830475331713,213.53475094561082,219.15990234932582
3,1986-08-15 13:59:53+00:00,223.0401450768751,211.77876767273065,224.1059969004892,236.33114754054608,219.0610585510318,228.52850547323294,231.79536678618385,232.90561190481802,225.6739739368338,219.76514500959428,224.19982520570193,233.84775419050544,256.1260365137532,216.11983324189856,226.87791462080915
4,1986-08-31 13:59:17+00:00,222.27417459748665,205.7464851806731,215.57449098954345,,,,,,,,,,,,220.44729232123848
5,1986-09-16 13:58:46+00:00,220.65886912226676,217.11049124239764,221.46131519948335,228.8810774571545,230.90575087544332,228.63072385855213,235.68337339576044,228.1189467981755,227.81877481744587,224.99763232359896,225.26426247575432,238.58803832412255,256.0288225416603,230.10952182586763,229.56116405211645
6,1986-10-18 13:57:44+00:00,211.21933347427333,198.17311817369915,205.73453116199067,219.2415516884521,216.24659417802425,218.41980183361258,226.06581951024896,225.57139321167566,216.5178616532865,231.33953550127194,229.27737023748483,226.80228355165005,241.83764980156727,212.25287864242733,216.11810148238916
7,1986-12-21 13:57:14+00:00,224.49703212094894,221.74824806897132,223.6771674935711,237.38835267217507,236.71527576826077,234.0770897859472,237.74105695969615,233.15368203505946,226.21900703898447,229.91788404537925,235.22929805893133,239.34714555283867,255.23340374429685,211.5673810026634,220.65378450086052
8,1987-11-06 14:06:08+00:00,,,,,,,,,,,216.83843089079747,219.1738602917759,236.98981599293037,209.97910141345807,211.84430249552216
9,1988-06-01 14:08:45+00:00,223.6804521304627,193.92560452410743,194.21521294008525,216.25122813372735,201.67579085689007,220.75426254774834,234.06934866716833,226.8098188177643,233.1450183934824,240.80071563680147,237.03124305610496,230.98307588848976,232.50428811936447,211.2392776646012,221.45068243050412
10,1988-06-17 14:08:51+00:00,221.53685821817365,215.17737427860203,215.7793939381742,227.4965466192553,229.06901310494723,231.08898249589686,235.81946012473423,222.76383961240822,227.71461586101213,235.29262624552598,234.45963418982345,228.81818797279013,247.32242720130162,217.22616901616328,219.57404636413247
11,1988-09-05 14:09:03+00:00,,,,,,,,,,,,,,201.25275818270273,212.828364052446
12,1988-09-21 14:08:58+00:00,219.11271177792568,209.00405517086594,218.39192247045187,223.6884040646855,228.24097957588188,223.6586178984609,224.4978693607498,219.29809980312464,212.33017854640187,229.67004431251655,230.04467548060765,236.63275583646757,255.42669890556087,206.27261677477847,222.05210079089358
13,1989-05-03 14:07:01+00:00,229.1475067497083,219.86892208014658,231.36282336879103,232.05275907680513,228.5605586554972,240.1435406328761,240.4300288415307,224.13138234722732,236.7022336973147,231.8789089277738,234.140779412507,232.85786937478855,251.0393667902332,211.96806070931402,218.94237167892862
14,1989-08-07 14:05:09+00:00,214.09411479765848,212.40174622717305,200.40988938206453,210.40011638115888,219.1690631311657,214.1263953670447,234.284754348167,229.51346632474508,199.64125571680236,200.56915473960197,221.62826971375702,227.20740951076266,243.07875088468518,201.22935156834845,212.88488250627566
15,1989-09-24 14:03:59+00:00,,,,,,,,,,,,,255.60971552822022,211.80813941795878,219.78439507855293
16,1990-06-07 13:58:26+00:00,225.39743884644702,216.3186867451056,212.6759606538093,221.57945670392843,221.29132481164123,226.87646697545497,229.76244529961653,228.4877671172713,235.57608532427153,226.11226081907492,231.64931117842215,231.56920157021037,235.90991475660272,208.45358769121555,208.3980397286362
17,1991-02-02 13:58:48+00:00,,,,,,,,,,,,,,,214.62194998086284
18,1991-08-29 14:01:55+00:00,217.82600607457914,205.6084824639974,210.26316194767978,224.12023036500085,222.7089907727044,227.43285964615228,231.4381455155148,224.14963879887867,222.9905094256191,229.8695656213396,227.6476916262954,232.7184630271489,239.24099196742478,212.560623776596,216.34433853188312
19,1991-09-30 14:02:13+00:00,225.80870687852922,210.08448225329073,217.82094152590588,230.69878566029843,226.68127368621833,238.8959237766974,238.9676059632797,234.71743655185014,228.47959340331673,230.48739264244944,225.60033086936417,232.79382052679253,,210.42276567063246,215.29754738839785
20,1992-01-20 14:02:31+00:00,218.11651502889202,219.8520850428625,229.89983865900783,236.01885337365684,239.5922762784165,247.3979380053797,245.93660703557214,238.0124565749316,231.03392943089491,236.7891188418259,232.54452937032852,234.26214671225299,246.63421312842337,219.66925976009335,215.32757528548817
21,1992-02-05 14:02:28+00:00,,,,,,,,,,,225.76059815731682,222.50082059269002,240.3980307403108,220.76137218649262,214.99799588540182
22,1992-12-05 13:59:27+00:00,,,,,,,,,,,,,,,
23,1993-01-22 13:59:58+00:00,,,,,,,,,,,,,,,
24,1993-03-27 14:00:25+00:00,,,,,,228.98003001466407,231.11903964987812,227.62974971185298,218.59145637718296,220.76804078204896,223.0037126775325,226.20927122296294,237.26909611360594,211.7712728762067,212.76787252490755
25,1993-04-12 14:00:33+00:00,,,,,,,,,,,,,,,211.23569026986684
26,1993-05-30 14:00:48+00:00,216.01068381352528,205.42300104786503,215.0693702064064,217.5290693772656,230.20909789761703,227.0770666781319,222.49427514006175,215.1838489723298,216.86271809220446,217.11791181231473,221.76883309567287,227.9942334659915,242.46766705677302,204.38388765814526,210.93276306982403
27,1993-07-17 14:00:39+00:00,216.35893132131224,209.8746167349138,202.23028601834815,226.202444434226,228.1187272165731,235.19420063647098,229.72695937789075,208.66952981391907,214.51889156986545,239.34468475087849,222.40793589305832,226.79142630228586,245.65974103345332,217.19120667775772,218.04890445711004
28,1993-09-19 14:00:34+00:00,211.91413297235442,201.89462434866252,205.5911146637561,223.57858276572483,227.50828864135732,230.86094223051674,232.4280390577761,216.27344160099528,200.925836195027,229.03379827521735,223.17197246699715,230.6005774488592,243.8053379340152,211.63417365778187,218.78531628520193
29,1994-02-26 13:59:07+00:00,,,,,,,,,,237.586233256136,247.07020256046997,237.72577033263025,246.61267179386732,222.38952095372585,223.75381111989304
30,1995-05-04 13:46:22+00:00,245.5060678826876,235.46524139352266,237.22392689484855,245.37379794360143,243.82855807055574,241.7030310250061,236.90161668242524,233.43602117628535,232.29457940257186,235.80319029655712,231.8632147839841,229.5991353840201,245.45837074434235,207.80305172632242,219.67453587245757
31,1995-05-20 13:45:38+00:00,227.95392820471855,223.63200094243314,226.229866678228,234.57480933690388,234.85798588422537,230.2143596124146,232.45284886992425,231.2169080491426,222.63824175554785,229.71656863817583,222.63961331085412,221.84268072265215,240.61409560401833,204.2783948681301,211.4393765556383
32,1996-03-19 13:45:53+00:00,241.60016630154144,235.9596908799278,237.6093883192836,244.75001885940432,245.68481243517002,238.18180077438433,239.20925979895273,237.62395957576246,231.99081543301892,230.14489212007456,223.77844096494306,236.421436619949,246.8635707076571,216.19231641157458,220.56929398181478
33,1996-04-20 13:47:53+00:00,239.63651388656223,229.4659762571209,231.91052626602152,242.8018630519079,235.6259568760781,240.03700735846624,235.7565230974555,234.4112931013778,228.9082234434068,232.57931030001026,226.0146823798025,229.15234582067288,242.52076070244064,213.6049187488319,216.54336488137844
34,1997-01-01 14:01:18+00:00,228.87755577768579,214.25468668783026,230.62494563767603,243.84762286818747,248.1132705509503,244.40909546139645,241.73172918782683,230.85764655617263,224.3673451726364,237.4324404918807,235.8519231399577,245.8888173791802,253.46179944444583,212.10337679372157,219.39185535563755
35,1997-02-02 14:02:46+00:00,,,,,,,,,,,,,,,
36,1997-06-10 14:07:32+00:00,216.09147438977686,214.32459834378665,216.03096015542206,225.93506635896247,230.9242958731594,230.60162149252,227.21062606935158,219.70505433447113,226.3396882520209,224.28371188524858,220.40759785910146,225.6422442438015,237.60799680474733,211.53154332922904,205.80503751021635
37,1997-06-26 14:08:05+00:00,217.63253080708205,207.17902029092747,212.00510586701162,218.75373689894414,222.93363691466053,219.52421380698823,228.21250113368828,221.3116520011185,225.39412605764971,222.9009592557898,226.46344553561423,222.9300938099239,239.82888612951507,205.72972498833732,209.68316259931183
