,dates,chi0432-0000,chi0432-0001,chi0432-0002,chi0432-0003,chi0432-0004,chi0432-0005,chi0432-0006,chi0432-0007,chi0432-0008,chi0432-0009,chi0432-0010,chi0432-0011,chi0432-0012,chi0432-0013,chi0432-0014,chi0432-0015,chi0432-0016
0,1986-02-04 14:07:59+00:00,153.42514764939878,130.93144242600653,140.62044739011196,149.2604782550826,147.83924664739877,154.4923367808571,155.7499742443797,170.05210319750844,173.7384126335791,174.72005698418286,164.4393268657477,155.33678192960068,142.37599748728934,146.20527901731185,141.7702213748841,137.7424188011181,145.58603467488942
1,1986-08-15 14:02:41+00:00,140.69781537467966,144.91124276340454,153.1535484282831,149.5021358188985,127.3701153377064,140.1102102639464,137.31573608803802,159.9801945827942,165.71697954612696,167.44509901770198,156.23334338816935,150.82366912115344,137.25896136969843,138.9234557873649,135.09780883113493,138.09209444691203,141.16311273260123
2,1986-10-18 14:00:32+00:00,154.91401527994216,131.78755113049175,146.5200173130419,140.261954462692,147.5232719517195,146.47711731494678,151.1168282040783,163.75261155515062,169.49329168551463,166.04094154772932,159.22328855981823,143.7606350050213,132.25098593051763,135.28060771447966,129.0894880325137,119.50083340495465,127.2302774499579
3,1986-12-21 14:00:01+00:00,165.82296111832778,141.95506035440565,128.33487076111646,141.22300692413984,150.98900059120555,135.4225293430679,148.58649362139897,153.3822614400592,161.0224225107912,161.12216692685632,152.60520689569657,144.2364818227239,134.35438899138518,135.64019219847728,127.63789387931116,133.54825912691865,140.1791859509855
4,1987-01-06 14:00:30+00:00,157.50417870339606,130.42092969433867,124.60073841017356,112.32093956530338,144.24569703454145,142.89671872731066,143.6318517076874,154.26204200037287,155.72590752212344,159.69205372737275,153.7994413078734,145.20016179725465,132.2057400743358,134.16044983261176,123.66621258136868,124.23387511270064,134.96531094460804
5,1987-01-22 14:00:58+00:00,166.83497478394995,130.7098400756432,135.00183966985432,151.08229537873362,143.49441626358023,140.7107321105228,146.00349616142765,149.69762032834882,152.26641906462388,158.85543158790676,145.33980013186016,141.11129176892837,128.6450835183542,124.68971989984365,123.43214160943333,124.12213115728402,126.75970466532428
6,1987-02-07 14:01:33+00:00,169.7736104776401,146.35041815638124,155.66101152700446,135.98476140608673,146.6621280533581,147.25901945970585,159.18319271934394,166.59943245727527,173.3381561663373,169.8912171257782,156.63549658820756,150.64314398977046,138.03714183253456,140.0998663453577,134.4522960831855,130.6483047081792,130.2641038516582
7,1998-03-09 14:17:33+00:00,197.14885190299614,173.80345390840725,183.61547588217203,186.14887865775205,172.3815718773317,176.2750920446801,168.7994276605288,182.9832153539085,180.33737211562052,186.14452760039657,182.4397513233909,172.24183290809256,172.2295934331509,167.64894419621336,164.32679204003577,152.24529835294396,139.8641761862883
8,1998-03-25 14:17:47+00:00,200.86920054630576,188.17192271911242,192.76212536195752,187.07194375517966,182.4920809177832,175.87473865071783,183.59822003238077,192.95371994470173,190.25133177949235,200.66113060291573,194.69554761903112,184.46883859021216,178.32262568908206,181.03202786210346,174.27470981491146,169.64920832284943,150.09962754913087
9,1998-09-17 14:19:50+00:00,159.5530328796916,139.07091012616453,177.21616626054066,189.6423271847799,173.37917349137473,155.7084545703392,170.98977617038136,171.40580004321993,192.620158888628,199.4406446270037,199.77035311656195,197.0474441677434,197.44290847517763,196.3678532260507,190.42574367482294,185.58677208833453,166.99276474403527
10,1998-12-22 14:20:06+00:00,173.704829383801,165.93613331409531,180.85332873092798,167.6049004246971,159.69178589357136,148.57827518292757,195.42477468081458,199.1275623356091,211.4350131713362,191.37416830429612,197.2117972556048,192.04716546088574,187.35431750845825,186.5939960481398,183.98869795482986,170.94082914141495,166.49043755348774
11,1999-02-08 14:20:13+00:00,169.77251926224176,179.5004869541636,173.07136957749336,147.64094296302645,171.2452226474392,158.8492085703391,182.2172876976958,194.29307122543221,207.20415779188778,190.0506028607821,183.238486068667,189.65611879600115,187.4351320052202,183.49349475042084,176.5640999523409,170.72562009833854,164.94066561456503
12,1999-10-06 14:17:39+00:00,195.00387473833194,196.5544707325883,202.4126944584285,175.07026089428018,176.4239220700131,197.41149881770738,186.31597364304918,223.56158311723095,225.90307875546887,235.2336678124662,232.26237305077186,226.6150226332961,218.8803560997807,224.16203640768495,218.80994318910186,207.48766243479037,166.59010507216837
13,1999-10-30 14:33:56+00:00,189.41315607210626,185.9768237387043,195.09760853807262,166.21431509779845,161.06054070732824,192.2877445313078,191.15430354663167,208.9391393244122,210.60465891122496,213.2005777319495,218.69509007588246,210.2406475820636,205.84248298637277,212.73611736546508,212.52039000114414,205.8820955471932,187.0270997624331
14,1999-12-01 14:33:50+00:00,196.3325624587146,179.02444951320524,182.2125405355038,185.00907335923264,162.25212352436566,193.9740193636025,210.41030162721898,198.67782609928938,209.63400191364445,219.3937079323996,217.29319010601176,209.9241531318966,209.36125378452343,210.81708056280354,212.214812176032,204.08443348158775,177.6395833203591
15,1999-12-09 14:16:10+00:00,205.06964850008984,191.05592799704144,180.37194742617805,193.8688557147387,173.15665814790873,198.6835367719123,215.1484566065779,212.63070474083025,218.0039471587474,223.30216518084308,220.4369889425497,215.66669486996452,216.1123944911667,216.35308403674225,216.52301034935806,201.98630794357675,177.7627846861239
16,1999-12-25 14:16:08+00:00,205.30292143601343,192.27650632581484,199.7253187147249,185.12904126130186,179.97576382393447,191.44237528394763,208.52327638975933,214.7123204888209,224.33840089424763,230.7323429588999,226.03549391720827,218.89470797065812,220.58727730653376,221.1883192222429,222.74708443675308,212.943689321289,191.36128624134628
17,2000-01-18 14:33:49+00:00,199.22142693637446,194.87153012097616,199.50985667463564,193.71168854903092,177.31950176160993,170.69106917425515,194.6990524649897,218.31145042031036,222.03406068342238,219.5967645559017,224.22188466109267,218.49405218345956,216.88293016336561,215.25927618944087,216.52006319960532,193.20332059968246,175.9710212881648
18,2000-02-03 14:33:49+00:00,186.42658008622595,203.09001697164018,200.4348544619991,187.9107263645997,185.2184580378462,168.28313241992365,174.93812752074533,216.26938060885954,217.99870181693572,221.24568578079575,218.18138230211196,209.78885034767512,212.73095104000183,209.21228099498205,208.01032847768127,185.83484085158383,164.83124922305328
