dates,nzd0049-0000,nzd0049-0001,nzd0049-0002,nzd0049-0003,nzd0049-0004,satname
1999-08-17 22:10:26+00:00,,376.22,380.89,376.04,380.39,L7
1999-08-26 22:04:21+00:00,447.25,385.02,378.34,382.02,382.43,L7
1999-09-27 22:04:25+00:00,468.26,384.39,382.71,378.42,387.09,L7
1999-11-14 22:04:18+00:00,478.45,379.13,376.20,384.13,381.46,L7
2000-02-09 22:10:19+00:00,451.48,383.97,368.97,380.88,378.95,L7
2000-04-13 22:09:54+00:00,376.70,367.49,376.17,374.85,379.51,L7
2000-04-29 22:09:53+00:00,371.47,369.89,375.22,374.21,380.20,L7
2000-05-24 22:03:22+00:00,365.08,376.29,378.20,383.84,379.54,L7
2000-08-03 22:08:44+00:00,364.54,383.95,370.08,376.52,377.95,L7
2000-08-12 22:02:30+00:00,372.57,382.02,375.20,378.82,370.06,L7
2000-08-19 22:08:38+00:00,377.92,380.99,368.84,369.94,373.61,L7
2000-09-04 22:08:22+00:00,,375.86,370.97,368.69,366.82,L7
2000-11-07 22:07:53+00:00,412.23,370.68,362.24,373.96,371.96,L7
2001-01-03 22:01:48+00:00,461.43,378.80,374.77,378.55,376.01,L7
2001-01-26 22:08:07+00:00,450.75,382.81,376.54,375.32,376.53,L7
2001-02-11 22:08:01+00:00,453.64,366.40,364.03,356.31,366.00,L7
2001-03-08 22:01:45+00:00,463.14,373.26,374.64,368.25,371.30,L7
2001-03-24 22:01:35+00:00,449.39,380.60,373.25,372.14,373.86,L7
2001-06-03 22:07:16+00:00,,376.50,374.80,370.94,377.42,L7
2001-06-19 22:07:05+00:00,,374.06,376.44,372.62,378.11,L7
2001-08-15 22:00:14+00:00,,384.00,377.16,377.16,382.50,L7
2001-08-31 22:00:05+00:00,445.13,377.01,372.12,369.01,369.07,L7
2001-11-19 21:59:56+00:00,481.33,,,376.03,379.82,L7
2001-12-05 21:59:55+00:00,465.99,381.14,378.34,372.14,373.00,L7
