dates,satname,nzd0049-0000,nzd0049-0001,nzd0049-0002,nzd0049-0003,nzd0049-0004
1999-08-17 22:10:26+00:00,L7,369.75,372.05,378.62,372.91,375.39
1999-08-26 22:04:21+00:00,L7,446.55,382.69,377.07,380.27,379.63
1999-09-27 22:04:25+00:00,L7,463.31,367.89,373.71,366.04,367.29
1999-11-14 22:04:18+00:00,L7,476.90,373.96,373.38,380.26,375.26
2000-02-09 22:10:19+00:00,L7,446.98,368.97,360.79,369.63,360.95
2000-04-13 22:09:54+00:00,L7,380.05,378.66,382.26,383.22,392.91
2000-04-29 22:09:53+00:00,L7,374.42,379.72,380.58,381.59,392.00
2000-05-15 22:09:42+00:00,L7,,,,,
2000-05-24 22:03:22+00:00,L7,364.18,373.29,376.56,381.59,375.94
2000-08-03 22:08:44+00:00,L7,359.89,368.45,361.63,364.90,359.35
2000-08-12 22:02:30+00:00,L7,374.57,388.69,378.84,383.82,378.06
2000-08-19 22:08:38+00:00,L7,374.42,369.32,362.48,361.19,359.61
2000-09-04 22:08:22+00:00,L7,461.86,372.36,369.06,366.07,362.62
2000-11-07 22:07:53+00:00,L7,415.23,380.68,367.69,381.46,383.96
2001-01-03 22:01:48+00:00,L7,462.68,382.97,377.04,381.67,381.01
2001-01-26 22:08:07+00:00,L7,446.40,368.31,368.63,364.45,359.13
2001-02-11 22:08:01+00:00,L7,447.89,347.23,353.58,341.94,343.00
2001-03-08 22:01:45+00:00,L7,462.54,371.26,373.55,366.75,368.90
2001-03-24 22:01:35+00:00,L7,447.19,373.27,369.25,366.64,365.06
2001-06-03 22:07:16+00:00,L7,354.51,386.00,379.98,378.07,388.82
2001-06-19 22:07:05+00:00,L7,365.71,382.73,381.17,379.12,388.51
2001-08-15 22:00:14+00:00,L7,385.96,398.33,384.98,387.91,399.70
2001-08-31 22:00:05+00:00,L7,446.73,382.34,375.03,373.01,375.47
2001-11-19 21:59:56+00:00,L7,477.33,,,366.03,363.82
2001-12-05 21:59:55+00:00,L7,462.34,368.97,371.70,363.02,358.40
2001-12-21 22:00:05+00:00,L7,466.62,371.48,372.03,369.56,376.16
2001-12-28 22:06:14+00:00,L7,462.34,375.93,373.63,374.28,375.80
2002-01-22 22:00:16+00:00,L7,477.18,388.21,382.22,384.83,394.36
2002-02-23 22:00:19+00:00,L7,462.38,388.16,384.00,387.74,400.98
2002-03-27 22:00:13+00:00,L7,447.45,372.16,372.20,369.02,371.86
2002-06-15 21:59:55+00:00,L7,357.79,372.15,373.21,371.93,377.81
2002-07-01 21:59:51+00:00,L7,356.38,368.94,371.63,369.75,375.82
