,dates,chi0343-0000,chi0343-0001,chi0343-0002,chi0343-0003,chi0343-0004,chi0343-0005,chi0343-0006,chi0343-0007,chi0343-0008,chi0343-0009,chi0343-0010,chi0343-0011,chi0343-0012,chi0343-0013,chi0343-0014,chi0343-0015,chi0343-0016,chi0343-0017,chi0343-0018,chi0343-0019,chi0343-0020,chi0343-0021,chi0343-0022,chi0343-0023,chi0343-0024,chi0343-0025,chi0343-0026,chi0343-0027,chi0343-0028,chi0343-0029,chi0343-0030,chi0343-0031,chi0343-0032,chi0343-0033,chi0343-0034,chi0343-0035,chi0343-0036,chi0343-0037,chi0343-0038,chi0343-0039,chi0343-0040,chi0343-0041,chi0343-0042,chi0343-0043,chi0343-0044,chi0343-0045,chi0343-0046,chi0343-0047,chi0343-0048,chi0343-0049,chi0343-0050
0,1985-01-25 14:04:27+00:00,198.9945604463931,170.27406140292294,154.91459180556578,175.05842924827704,155.765409584373,129.49656281115116,,195.0056544612647,192.6973835605702,193.08641546237484,198.53745356143153,203.8633415821633,194.03438673711096,190.22447298374138,197.77592410503814,204.56216333734258,186.8621344788289,181.1278668964539,179.94528166923527,177.03143966055774,187.7823212400478,190.9672745618243,185.7546445406368,204.69020338248887,199.17238621722421,197.70925262420405,200.67017336206465,209.1291546304721,214.1316348540687,211.84113909047213,211.45590540244928,216.8143748891966,218.53384934451609,217.23549613385686,216.00701310154957,215.23291421226457,211.8028477867868,226.59224409972137,232.401116669405,227.4689663778577,239.55868096842258,224.1762321931136,222.69975734031502,225.90316206453664,228.25969984867388,230.9720698079606,225.92330076597605,212.8009753860454,206.46274821165474,204.31923125784914,196.1352659327056
1,1986-01-28 14:01:10+00:00,198.3815680067107,175.0115090180175,149.96913879515094,175.0286190430954,172.41354909314722,153.29296386424178,,206.7778441283292,207.8850203744167,207.8676830987899,216.20503266762728,196.47315383340083,203.0704559379874,199.5089342575035,205.81160615103462,207.51723122113202,186.91484887069686,168.9447333984672,165.10533056975973,171.14715512147293,189.50448530585075,192.69058874190824,202.30736603419996,202.57087151695748,202.7468232079575,200.36281604220747,214.96792190097935,210.32172705352178,214.8834302064014,217.98934343249388,230.538946727362,230.221568629719,226.58124652479458,227.21669051780634,230.12308643519984,224.53416592832687,225.74330185494682,235.87088297860478,239.42291243858665,237.36858438506684,220.69607747268196,208.84684299848604,212.42835311630856,212.07014973265035,208.79482660862087,223.61688901782549,238.7260223447991,227.9581718393419,221.30734545864357,219.2253443698168,222.50559486164906
2,1986-03-17 13:59:42+00:00,,,,,,,,216.78435627166576,208.35497805490948,206.45016356562573,217.11725005977058,198.98012186049118,201.83018540517887,204.89454323238317,211.85399475078276,225.57679889571435,212.8101104707985,,,,,,,,,,,,,251.3509216005611,235.1672919398838,224.63705774200406,235.5417954212347,230.33725362524254,238.54291130456588,249.31507448610023,246.10637064859446,236.040009427576,233.2303996876697,222.39092033552555,232.01366474304848,238.97187152633185,,244.87460572752042,235.57301588434325,242.31263013700124,245.225188208061,234.50712768822743,,,
3,1986-05-04 13:59:02+00:00,210.89179517012906,,,179.2636209212146,162.08909586192368,148.91296447034597,175.47523384154107,202.64683336592267,213.34807408046433,209.7050954065255,217.63894941505382,202.59773484056504,205.70548353513357,207.0587487917884,204.15818056327532,204.39456025698013,183.854081952687,168.4769750664818,174.9373926071176,189.8894834479238,187.71856900190573,195.70713250542394,193.3618155015211,197.9356439926241,191.09824689364598,197.0379552618859,197.11736728913306,195.64406955629164,207.78268476741798,209.7964785249897,220.47801310676473,219.89058964747468,218.76540527932957,226.1178210068967,214.45002622000732,218.3508085574324,209.71168474480737,210.0211438691867,223.2863721539882,212.7171611296269,210.07960197945374,208.31434022784003,229.6733107952724,212.08927025005815,203.8475630550564,206.49642364349407,217.3466836776586,218.35703576662303,219.92149653426728,215.61248911885477,222.86836052568535
4,1986-05-20 13:58:12+00:00,184.1524588292714,,123.07898550137709,110.14690781483564,,133.17278065770432,155.509011855167,191.51528249213084,200.0415261894701,198.5814899526014,198.24572114637328,,,178.01891647683541,193.58229230481132,185.71721800860692,168.1500184183768,136.70827393543937,152.81933454097236,156.26155164945382,157.3614665619628,153.39177385722738,155.06915273985032,,166.2140522571265,163.49188972224408,179.87169618242015,171.83997031019118,183.6915275531983,173.14764159973834,174.3947941755239,181.61696240654646,171.67365004667946,180.59634515107058,181.10618041909777,178.78159181925787,176.6731398899932,172.30429232457033,186.29155268755167,159.56131485471204,173.19336860633166,154.75449331555447,182.66171718472393,,179.72517015312556,188.68477233964526,194.26455329576336,205.08614814732547,204.80395437976964,200.64976537224777,205.04942295464772
5,1986-06-05 13:57:43+00:00,,,130.64470143792414,118.99644242763418,167.12314616388875,142.3920812868813,166.9108556746286,195.0757338831281,205.78636534030045,205.06310737021818,206.32528693798872,,,199.23248001280223,209.5741761222141,218.59197164700197,190.64440016596544,116.58641701800484,161.10837589507483,163.99255234614014,169.10699344701794,180.2333836278859,188.84178004613366,,,,179.9519057471564,182.9590447596385,191.54164668277562,191.80507854037478,184.2252754457995,203.5192705762609,202.90124607306365,210.74947779441274,204.23903432043227,193.2404935639992,179.92222786019528,174.132625404506,191.28834766869622,169.1140675541714,181.50772554431782,184.2561175183909,203.93300728218898,190.4718313306456,201.14864660072706,211.4224192696003,203.99462198608637,213.17095326909984,213.7823212878726,209.28498546231873,204.92163108982572
6,1986-07-23 13:56:32+00:00,186.1932345427853,141.9630208589983,131.48677396399628,110.31808475225398,,136.89972938933656,164.68850775832803,179.43648891831162,177.40397361074332,174.59510871178747,176.6488911498002,,,179.1320657475081,196.60780917513432,194.56099320051032,176.27032646165674,111.70521217052544,143.84389731848003,,136.55702935744955,,,,,,,150.16698433676848,179.90838189004043,163.3718450403523,162.07392038818182,183.37884359507348,182.12208242498582,212.29313055575813,,179.70579723758257,175.69043265998118,161.4420544231394,168.52205569169024,150.22945940030692,150.6986157752412,169.07851026960515,185.797132849576,162.20146756931226,184.3788631633696,175.80014055135274,190.9032365712407,190.27278866367442,190.53436418440458,182.55350681397942,188.93598486746336
7,1986-08-15 14:01:29+00:00,204.1863362577538,,117.05461484442287,,,,,201.49017646292785,203.41540972242564,202.02606056580302,208.43794848821727,,,200.38818899950752,212.05528135900684,215.48054231065197,202.69727531346476,,,194.4632437871564,201.1928573887813,196.49720512169966,185.04168461610058,184.04940435061098,189.17089628390286,186.16204616621638,186.3966795354449,199.41110678333231,198.4128517181984,193.30562354298934,196.17385376259128,201.63318952268895,213.37761699115737,231.7590679789698,,194.97210736188066,184.48821854998917,193.97499771189445,207.33910308590788,186.57512816673554,178.4200963668426,186.29363517463665,195.04132789700225,201.66819546763426,196.74339389847194,212.00222890464542,229.8821202158657,226.98968361333306,222.29136776384328,214.67798149863924,217.74559483708322
8,1986-08-31 14:00:53+00:00,190.4656693860925,,117.36384511226828,104.35354326158068,,136.6621407672109,165.34410411547586,187.01315473378,195.10535953816412,187.68930069760006,189.7439767438633,184.00129391432037,,181.6799462359707,194.4880312978166,204.16459613758963,190.24711623000078,108.57440142453653,140.84261903481246,190.39173020222077,198.65655692278563,185.96691633079627,172.0851224678724,164.44919877896047,171.83756205639082,183.68760989334692,182.96340324629426,177.7548628647258,192.1255752443425,185.8618703696015,186.9278388540095,190.55256469555553,201.7541399978544,204.4387177246468,193.1774611204829,185.243680132612,180.18660698298652,180.26385005843764,189.32646592456192,175.32813821044425,171.67107570200085,167.45005444360174,192.7211737275271,179.45257527484574,184.13727659200643,200.38922424548306,214.5481791565118,211.42319167767687,210.79202932051794,203.4854346730006,202.86425982166128
9,1986-09-16 14:00:22+00:00,190.1880004380756,,,176.18041589961106,153.12990544214878,141.48793342831496,172.01229838840393,195.75203020986132,200.6735751982644,195.6270919900854,199.7016143357483,190.46252766625238,193.8391987228284,193.0734941846024,203.1817264960267,209.30230831751862,195.2665005291781,188.56524668033254,150.6820796591356,192.39121770282335,198.02198432872746,181.54657178386458,188.11819555036624,181.29199871770362,183.95367484815011,188.1862128080701,192.15729054068885,191.12610512890302,194.52704092453214,187.3390859634659,193.75209293492065,202.34864122709791,203.34773716094583,211.25982087435523,205.81853999534803,201.78627168540635,192.35814168244423,190.70995049058808,202.30346962513352,180.1893323201217,181.9367020689935,185.11580697562692,197.10797276789407,196.33692406633705,194.85287545297328,211.42768750294,220.68633815981957,219.09903257034523,217.92080800800372,211.93096595907235,210.65490879940978
