,dates,chi0306-0000,chi0306-0001,chi0306-0002,chi0306-0003,chi0306-0004,chi0306-0005,chi0306-0006,chi0306-0007,chi0306-0008,chi0306-0009,chi0306-0010,chi0306-0011,chi0306-0012,chi0306-0013,chi0306-0014,chi0306-0015,chi0306-0016,chi0306-0017,chi0306-0018,chi0306-0019,chi0306-0020
0,1985-01-25 14:04:03+00:00,219.16476372352616,205.9790629023408,215.48754328294285,223.83611190905094,215.5095748808529,246.65824440153222,245.23903829910125,241.17011729679382,232.31563809071756,222.17664257119725,220.07579363028594,210.91305908042557,212.2408927601249,198.30266040145273,203.82189147682172,205.91027611415518,209.46472511999218,200.96714986232607,208.84544537530428,207.60070701668758,212.4456432627631
1,1986-03-01 14:00:01+00:00,220.50210810021798,207.89386183240535,210.59066385100135,224.37500189339352,220.01669903363938,254.182528905582,243.0550323358724,238.03603165446864,233.91145456251803,219.4299684591401,218.66269866904517,205.4758332684632,197.9397215117909,201.87800315100762,200.7551944603959,201.21819173554752,202.46756432684566,201.14804881638167,212.46298602271233,204.25229015094553,209.75674049873132
2,1986-04-02 13:59:23+00:00,219.1024065375086,213.5799358862401,217.6667716562559,225.13858781760052,230.49413981608416,259.9856673119526,245.0598140296761,235.66512163285796,230.76114258429035,222.92615688096456,220.45534654630902,208.9219729631255,207.25966673726225,215.34543365448252,212.0059821345627,213.21571642895557,211.56473020441666,206.20633054115362,210.68986703393665,208.2879860556099,211.75033456170485
3,1986-05-04 13:58:38+00:00,211.1970877046596,198.07379596874532,201.6992284257196,204.90263500922242,190.86909691719507,221.92752055123503,222.1305518966979,223.70258619702122,217.02186322567616,215.14874130153083,206.02923779126067,201.7106912536192,194.58398908777662,197.75850882648876,195.9565329576738,201.7477224557548,193.2815289716439,183.48547920517592,185.2607522178244,187.5839050291198,195.7497227989688
4,1986-06-05 13:57:43+00:00,198.72289735488584,189.11611223956575,200.52982166507542,202.9227329930223,186.12151230239618,211.4154011602373,212.829397478188,212.5479501327153,214.50915802608006,205.1608352809562,198.59402702864975,191.26880553396632,189.0736146080595,190.52799235229338,186.4200524786171,191.850296045287,190.36688235017945,189.1893499304466,184.82989266374796,173.75262787531761,152.84039037424492
5,1986-07-30 14:01:40+00:00,196.93773094367174,189.74111888817953,187.38401407549952,196.71266143171835,188.26153832781276,211.87984799526845,214.99719598441538,217.74900620604436,207.60979929731405,200.2181235929915,192.59467047743846,184.90546797461525,174.95902839309272,184.96702634279293,184.77804293480398,186.27928713632264,187.83097666240957,180.99093818325048,185.2048120330227,175.7160896887582,
6,1986-08-31 14:00:53+00:00,195.8716538247192,190.8698112968422,193.28646707651683,187.60838011876993,181.75712235068232,205.3795136714511,200.93252888918056,203.43877350811806,200.5892744392571,195.31230430195848,193.22146237853127,168.80571646291457,184.658398112646,186.36575408209572,187.93189977651866,186.06052588096244,188.5265382708493,179.97079425912705,178.78667769392598,174.1847102007675,182.08688840317603
7,1986-09-16 13:59:58+00:00,188.84698174147994,187.30793734220453,193.7383197772846,188.40810447342915,179.20665771287565,198.0294610372012,200.26846996332668,211.6894135349882,209.75697740458946,203.09896660225348,198.49961671568306,191.44721646673608,191.23085896594642,191.06356282484103,194.46100121475837,196.62047701047783,199.41251208061993,196.077277089964,198.74250729636378,192.68262881103436,206.8731106959843
8,1986-11-03 13:58:22+00:00,215.72704463469427,204.46956086213692,204.8203874217477,215.4769573297338,204.13746881872555,231.03342442266472,226.38692307869985,232.5672366009211,228.7507172492763,221.2765328059427,218.48182947012978,206.85264023815654,200.13302066657897,205.77280229627735,210.5821980929798,205.19445496867795,212.43734633677875,208.2434896240842,203.83651845509345,204.35699609216118,204.25316871089927
9,1986-11-28 13:51:58+00:00,203.23681931600225,196.1614997296889,194.9581914474929,198.66836792923374,200.04927239012977,220.76389945603316,222.99474940448005,220.81018170665294,221.7420088992787,217.7394981784794,205.40721697206837,204.71471873343194,200.26107519191194,199.68678024819718,193.1965927002815,194.13001002101757,198.82066515853862,192.56451218531055,196.95584531498636,190.13453896818066,193.59824391224907
