,dates,chi0140-0000,chi0140-0001,chi0140-0002,chi0140-0003,chi0140-0004,chi0140-0005,chi0140-0006,chi0140-0007,chi0140-0008,chi0140-0009
0,1986-02-04 14:04:23+00:00,234.5611546266457,218.86367341443577,199.82446758648416,201.27115118649184,195.1826569567697,208.78508002099355,204.90307730932096,216.04486550065445,208.2813556456869,193.9540597055464
1,1986-07-30 13:59:40+00:00,206.67245542258934,206.8704072006619,209.6961975926982,212.6272792036166,198.8553891141122,212.37501523924888,208.54214251023703,210.542709363028,201.42937752269356,190.03408850070196
2,1986-09-16 13:57:58+00:00,232.18819280252913,223.88514434622758,213.80518748564046,211.47119544509314,205.74640097833034,212.99806234056365,209.27391656027524,215.5137424586475,212.989552349665,204.06361901173932
3,1987-10-21 14:05:01+00:00,212.07153690689333,218.60356573070686,209.7913699288464,205.6921029606676,198.22671200944907,214.6501900042026,201.32285655365513,207.61902289152235,201.62339854671552,190.93294090307134
4,1987-12-08 14:05:53+00:00,222.26085431664075,222.00729066570273,202.30621374883867,206.24730062491298,195.5029487974796,210.1281476113589,204.52861852424283,211.41889987477197,206.6838422934296,192.83370729401187
5,1988-01-25 14:06:43+00:00,219.0302988378309,219.4194411339256,198.5631022631546,198.7626062744554,192.20892491254142,210.4136584167654,207.61261667500392,218.00334384751483,209.95670469809957,194.52485078554105
6,1988-02-26 14:07:12+00:00,224.49511204410098,221.58594379740322,215.03348829746176,214.07626459619604,202.4280315760998,221.12755213373626,216.8451714341611,218.3549420065115,212.60444131364952,197.82290465341595
7,1988-06-17 14:08:03+00:00,228.5367941631338,215.9534361820153,207.27807006345634,206.30041389931284,201.87882185530015,217.77022657468794,209.00825838678574,222.66084447742588,213.36219816186016,197.2745218423978
8,1988-09-21 14:08:10+00:00,226.1540474144969,218.01479707809375,213.28909579130791,210.83098066429267,206.97057589131168,215.4830632657316,207.9436783421565,221.03316769182652,208.24078038675216,197.82610588090768
9,1988-11-08 14:08:03+00:00,227.57746250651437,225.07574921951374,211.29735766010813,217.52261067058146,205.61549869225897,224.38505622742713,218.71788068197228,231.1149280531373,217.6562725681859,200.29630076908896
10,1988-11-24 14:08:03+00:00,227.60149031255497,224.01650283207698,211.94855459640334,212.9969475259273,197.09605685860265,211.2572162636731,207.98608517762483,216.16654449448964,207.29982077170774,196.9920908126226
11,1989-02-28 14:07:14+00:00,223.2178198377266,215.70664859283312,203.45843048781776,206.18833926419802,201.46151398360203,211.95193311319372,203.3874163714711,215.6593651917229,205.53319157034787,190.56818065453243
12,1989-05-03 14:06:13+00:00,242.7070569243283,228.84361993418585,217.56524943367089,217.8281514721094,206.2754423872404,215.23904481816666,210.8783998655251,223.88140513518937,216.31264731387105,205.55002855761308
13,1989-09-24 14:03:11+00:00,225.94538730081925,219.27860354113,209.40991740742362,214.18850650097647,201.85604682577218,218.09511680028956,212.79785807768837,226.49892767738456,214.22612221213586,197.4554676331511
14,1990-04-20 13:57:41+00:00,225.0268454751931,222.1834348069078,215.17032240667479,213.16938884481297,202.8302478184457,218.5701082432493,219.86206686455526,226.96076985315986,207.9803210871354,197.6072273350396
15,1990-05-06 13:57:37+00:00,228.0795788659459,217.45462565078216,219.12248508642776,220.76396997183357,210.89597772594738,214.61147431077546,208.5223715903431,223.0882028359694,210.5933741263593,197.50296581251595
16,1990-08-26 13:57:21+00:00,243.17268283306217,220.67822249701896,209.75741693808948,208.47815215786807,178.0824766112198,215.02519996390657,203.1255919119826,229.01879466483507,221.00845532865964,201.7039184217364
17,1990-11-14 13:56:57+00:00,225.0976599942833,225.18227410123774,207.572486842624,204.65117051811447,195.7772182011789,211.64926501075033,204.28098991458972,213.2757157067265,199.3847383575744,188.62414698670034
18,1990-12-16 13:56:53+00:00,235.6675530913495,234.64093730061185,212.79551806139108,214.3982948699205,199.48539715443894,215.98547581641213,206.92397331816846,225.4625461475229,209.46532650756328,195.97088771640796
19,1991-02-02 13:58:00+00:00,237.51259679969286,219.93719182874437,211.8410491667833,214.2101183980677,208.8468079514716,222.3634970634616,220.91749445816248,222.28720311327677,210.83948842877714,193.62636047208431
