,dates,chi0006-0000,chi0006-0001,chi0006-0002,chi0006-0003,chi0006-0004,chi0006-0005,chi0006-0006,chi0006-0007,chi0006-0008,chi0006-0009,chi0006-0010,chi0006-0011,chi0006-0012,chi0006-0013,chi0006-0014,chi0006-0015,chi0006-0016,chi0006-0017,chi0006-0018
0,1985-03-28 14:12:25+00:00,186.739509402329,199.62938070036384,197.7994117623644,196.47943888366288,199.33504032451657,189.22901352427473,190.1732317853345,193.0783374401781,197.34521400068675,191.88769570849917,,,,,171.59480606658522,182.5903565677502,177.20270387141588,180.9436149794349,176.96577946455858
1,1986-11-26 14:00:17+00:00,188.26596530890106,204.5803997747729,201.4451885266719,200.4898826275279,202.35838438987295,190.00957961798926,198.60440030914816,200.62392890825495,205.93363305754522,205.093176522144,199.0293962743112,167.06475477186078,164.63548216520735,180.06884161976018,181.96186278424065,185.77731417048926,183.6872353164719,182.9357030179527,201.5950420200602
2,1986-12-28 14:01:13+00:00,182.89194339093635,201.55074666821804,199.70520082892546,195.42636722928825,195.23581317080965,189.42893942199532,189.80628269525832,191.84031478263935,197.40987158822372,194.5117789190962,191.3008821139663,163.7984740905257,166.37765267311752,180.83522129483802,180.55626825040284,184.3600366894785,181.24691452400558,184.92426224436693,191.1940056378747
3,1987-01-13 14:01:42+00:00,185.92107428107812,203.36579334482846,200.59834000666743,194.65116720660862,195.39241294942582,189.79442591234783,186.58012024378166,186.47469973607738,191.78629018177418,190.46153977979702,180.96952473031254,162.31388945650863,158.77628232201778,177.0893566611571,174.64063525942547,184.1789073200171,180.96562171574126,173.23318716400732,182.59941211114995
4,1987-11-29 14:10:21+00:00,186.4572464251022,198.73539040534024,192.06903884968048,190.18164386853692,193.81937715138255,184.42382762135642,195.00238031637912,199.25338419347372,202.1634111815659,196.93113262593502,185.60661003230024,162.3551150599925,153.06968339664607,166.717465519071,173.14602517574977,178.8397540180991,172.3061996920098,174.91965755476312,189.6875983320338
5,1988-02-01 14:11:26+00:00,190.47216580507248,210.18719123124387,202.16583171042987,197.8059134199171,198.6915212836716,195.16768070057577,195.76963153237517,197.25013619575782,204.16572931933675,199.76075611802645,197.43730324629453,165.50411638036508,165.72839413059532,180.286108620104,181.99524072466653,187.8239905929428,182.25768004311118,181.96846602075112,189.6881511726532
6,1988-02-17 14:11:41+00:00,186.21117266876595,198.83431231684304,196.24296548037265,191.70706109126496,195.78526207590463,195.63909041150757,198.22758987478628,198.13844232696127,199.78940451056877,197.84462143884411,191.53325149702445,,,166.67973774115205,176.30898433062387,179.04975911788463,181.20018560447437,187.11128822669014,192.22215389762354
7,1988-03-04 14:11:51+00:00,191.27088307001983,206.93766364966345,204.48467365705477,199.9589814384239,203.35171043869857,194.8951032301886,197.10985628844531,189.36046285391183,204.2211196234155,197.0409344945706,,,,,175.81870189199748,181.8747397946078,182.59535897708886,184.39515657164242,185.79688231483252
8,1988-10-14 14:12:36+00:00,190.27602351526838,209.0390805182738,205.21420236488743,205.73512306828147,202.05861784956596,196.97999481101013,201.81974257721538,200.98260788373537,204.51104095612743,203.9745444953319,190.19798861459947,180.93308769904405,166.97263321061018,178.60864133919048,180.79691521323045,189.15795727294335,188.04527615991753,182.04234733994812,191.88915250854868
9,1988-12-01 14:12:36+00:00,198.6156658880665,210.41103121150306,204.37795009969028,203.6919325107639,206.11608409260626,197.66898356173078,197.79368907388815,196.40201471057168,201.98994307983236,202.24671245349936,195.09679355068423,172.1837662836065,167.33224624456216,175.32564922104623,178.5749848231292,183.34613027573766,184.1819892496191,178.02847614724135,192.9102367996495
10,1989-03-07 14:11:38+00:00,176.74829155107955,199.77234583622044,195.0656072386644,191.33002206543733,192.62873544184245,185.69877530540032,182.66429794945057,184.1184364568125,193.59610337773063,186.67509784872888,,,,,164.4148181021576,177.48084498792304,166.45613650167655,171.89495351056496,181.63103071293173
11,1989-03-23 14:10:57+00:00,191.09603862467281,208.78139425436135,200.85242390777913,201.69633558061514,203.95474074866723,198.80336613667862,196.37998934118028,193.87564900020098,203.94344608764123,201.86010423868336,,,,,174.28103833875105,181.7988136562176,180.67073988272855,182.70030534748776,181.57723602942716
12,1989-09-15 14:07:51+00:00,190.2737819957017,203.7313041802187,199.43310842356723,196.25122405392662,203.63544986435832,196.47526451028335,198.84974957650064,197.09690005759444,202.14082320515823,199.68463417011938,,,,,169.15259538451136,175.1086734264188,171.90691226338646,171.38404018080712,184.5691268465412
13,1989-12-04 14:05:49+00:00,187.93023093333588,201.82077021408685,207.8499818615562,205.6191637048671,204.56181772911398,199.90225833847197,205.3062616221008,200.36003016986493,201.38205741678885,199.65898349780815,187.62494968716257,165.7877179204204,156.84778344390435,169.9065369727175,181.0726809672107,188.39710222970007,190.5149951548438,189.40400062571075,195.48444384289658
14,1989-12-20 14:05:21+00:00,197.22540436322782,203.06468379776038,208.71487651978072,203.65217272341238,205.77840257493418,201.30556809090228,205.05996307870856,202.71562219845308,201.5559161912395,203.070039605823,198.9742530578701,171.91913600576672,164.83502802232124,178.8324343643687,182.5983000038773,186.26900278333397,180.59063047211933,180.30150115017426,192.64310381157102
15,1990-01-21 14:04:21+00:00,190.9286610766834,204.4416991722441,205.81073691966645,203.61036177268798,,,,,,,,,,,,,,,
16,1990-02-22 14:03:18+00:00,,,,,,,,,,,,,,,,186.28477416979504,188.57988304835618,189.60885497384632,192.05689884379697
17,1990-03-10 14:02:44+00:00,188.23858125037205,208.9086045050678,208.12232763911283,201.85344285390224,203.63315538340692,197.45295621729704,198.0556752150331,198.84169731170857,206.37511465129,203.63292533120733,,,,,177.21481518942923,181.87295249795608,177.54612163055626,181.16912058493745,180.5291995127233
18,1990-12-23 14:01:39+00:00,190.02606432581595,206.71890763369484,210.757377559015,195.08032627044275,191.94006087287525,190.6285086583262,192.71115199684206,185.07314608693662,195.53016221371985,188.6302006056594,179.3222828041453,142.13089642051193,158.1197994626231,164.01442947195886,169.84930577444587,179.43329657735418,180.79612149657,183.9897280112995,190.22314590646252
19,1991-01-24 14:02:32+00:00,184.53764495387827,200.65205511051374,205.3798285931451,199.60431582807337,206.37959469552456,201.99800448867475,204.76823809154592,201.0449953109802,200.33082674963535,201.49266224675017,191.538678220775,,159.7197441375474,185.21415149774958,183.05683025843464,187.03742178032155,184.34456902765697,189.79855674668752,195.24205076150443
20,1991-02-09 14:02:42+00:00,184.84688753297723,202.54372629276202,201.5608420143624,196.6468975276487,198.57813511678768,198.85054831401112,204.35765011068378,205.91781705485013,204.2558726791076,203.8018088357225,197.77998896467946,,,174.8334007130675,177.0070698989872,179.96452383241945,180.36085127544652,187.396320566739,195.37278046297234
21,1991-03-29 14:03:36+00:00,192.5760036917997,207.46144285789686,206.1162373443488,202.2310356722361,211.164117268121,199.62380295655967,204.29839521669504,198.55454690205715,203.29132279592,,,,,,182.23518463752066,,,193.82834107803856,167.54107781010174
22,1991-04-14 14:03:58+00:00,189.83645614460343,204.3127245568515,199.4437818562906,198.20763480940766,198.37619579531457,191.31398635796512,,,194.93427426737077,,,,,,,,,177.05149019788553,
23,1991-12-26 14:06:22+00:00,187.1793579365996,202.62526073905724,203.3657173442778,196.75878759168688,199.97350469169078,198.53824000812276,198.76378467434054,197.6930191061282,203.3053395596223,201.07223897309484,187.01264314803714,161.3407087760105,163.10663828118305,167.3905590127991,172.96217601427165,182.81072676140187,178.21084990389667,182.92216745896295,192.982451621395
24,1992-02-28 14:06:12+00:00,184.2046788168362,201.71427666310538,200.44561585756696,194.2536213548531,193.56444167854548,189.44489412898335,191.48161848128652,190.36394693066472,199.15623108247135,194.31356181306944,,,,,168.42471917475044,176.67123787381237,173.4601135040324,176.4438750021826,176.4482168087026
25,1992-03-15 14:06:13+00:00,186.46845153549512,209.09027476774173,199.5954016219145,197.9648231849708,202.99304181922363,196.28605993751344,199.45098871899745,195.74948580542934,201.33778985262362,196.69674450715704,,,,,172.83281062612642,186.27725995164488,181.12836753218292,183.73912798813748,180.2977495687721
26,1992-05-18 14:05:41+00:00,180.38666651405933,203.92669689463563,,,,,,,,,,,,,,,,,
27,1993-01-29 14:03:50+00:00,172.58811360581845,196.36001185892215,193.809997052877,,,,,,196.88992175949787,,,,,,,,,169.61727920810262,173.4638830797952
28,1993-02-14 14:03:59+00:00,185.13172762236803,203.56756847613553,195.61054122023975,192.52686910917257,192.24055753199147,189.55427857552618,194.8271648566756,197.4250192113107,203.01138833001664,196.32412709711613,173.84304588887113,,,174.57336381377826,177.9498626563758,181.85788087321248,181.70766710821619,183.16375732020717,189.7898115515802
29,1993-03-18 14:04:12+00:00,184.97335768490277,210.41240490321712,203.11393263337743,199.17486867414186,201.9590646164429,197.03226590032463,197.00562272184357,,205.09822692657198,196.92953620517767,,,,,165.6234691787296,,,193.9233823399536,181.45891045902715
30,1993-04-19 14:04:25+00:00,186.56700462747213,203.68541102601023,198.39660502149582,,,,,,,,,,,,,,,,
31,1993-09-10 14:04:23+00:00,184.77442388940582,197.687896138551,190.3543311629229,185.93920205990824,189.83387845190907,189.24573198174653,193.0694775135569,192.91408201917304,193.80476935787314,164.68596810234996,,,,,150.73581129475625,,,164.94718821919835,
32,1993-11-29 14:03:56+00:00,193.42096747221362,204.57648897951884,204.75267691994034,202.8066791417873,201.12589105408648,198.26444438290227,201.74670535849077,196.88599067903365,201.28347819647425,203.6446528516113,195.55354103549843,171.0087888709388,165.12290893181174,177.33522897342823,176.53243174347324,186.64432508546125,184.54891418945124,178.6714897704165,197.070070320882
33,1993-12-31 14:03:39+00:00,191.54284537038188,206.58964670293315,206.51556952546485,202.78228890853208,203.87475993867707,200.4645206679498,202.61278622739636,199.99294262790696,207.06279833838158,205.7321167911621,205.14488735730768,169.94388519800313,169.06361009801591,180.51828507963052,183.56205125366378,187.37804463432792,183.24089939514283,184.25606408900288,194.18850767868395
34,1994-10-31 13:57:08+00:00,190.59136313133453,201.93804940561245,200.73901238593487,197.8741702174803,206.0942001256321,196.88122223800784,200.0774698925564,196.97198165774853,201.04538713847958,202.5714293073533,193.8642855600181,163.99935503829767,169.5153855308237,188.26433590044726,182.81387194276112,187.14346504687504,182.7137590368329,184.54430047988035,194.07594957099664
35,1995-01-03 13:55:03+00:00,184.41371852176712,199.30965213684607,195.81994439943813,189.62314567223567,191.81983496591218,185.31946463885495,192.69598977208204,188.18127753782005,193.4248204845411,188.93175481485332,186.0813944007457,135.21108048584526,165.26753525198225,173.75755555912446,174.75270730092384,181.99665945731815,181.76829305746895,180.42403485871446,187.7325663558264
36,1995-03-24 13:51:52+00:00,181.0884957115391,199.63823632287537,195.80222474820718,192.64243441420965,198.219932735312,,,,198.82157472080922,,,,,,,,,,
37,1995-11-03 13:41:33+00:00,186.50479751562398,204.45707119573854,205.01787791091328,199.92007204901313,202.96289170658042,200.29947019649484,204.18986133985882,200.97363184292928,203.6835960492522,203.02647725221917,198.0446014918809,,166.8983397142746,182.36482991374706,185.41966313235855,192.42146838795182,186.86349181047416,186.77473373699493,192.7318038686844
38,1995-12-05 13:42:21+00:00,187.93810900532148,201.21268069408305,198.43094658629062,199.62312577503545,203.4516443920649,197.99780771169526,199.94556367527437,200.99394006584964,204.38905008153444,200.82614059742494,203.58291011425658,162.67111974494497,170.648238372672,179.25077873282194,182.52061775936988,188.890001236436,186.46521262571775,187.58813449536694,195.86683637907126
39,1996-02-07 13:46:57+00:00,179.14036706806544,203.3065848865829,200.1230811595936,196.96413657338084,199.12040911318445,195.51819449843597,198.97757797315742,199.02303721120188,205.86159238894598,201.00011484216543,180.80257864668368,,,,178.8631213317233,181.07408070458138,175.4040263654623,174.78703622277888,188.92826062390893
40,1996-03-10 13:49:05+00:00,169.2387119730989,181.7902938703273,181.60058885031484,178.20232976832352,181.09470720396254,,,,178.8097833326665,,,,,,,,,160.68594125679147,150.93343745755425
41,1996-11-05 14:02:23+00:00,199.630768465904,212.51171280892606,212.38777913313706,205.8293612783748,205.1599329568145,198.22669604981635,207.81943523021087,199.70164125504593,203.77218643835664,206.56908968802412,199.39302737122154,168.7764900297477,171.47953736398063,182.1553917126407,182.2637981969381,187.86304055152118,186.62118978101446,183.2970870860958,194.92941449886686
42,1996-11-21 14:03:06+00:00,188.01831566093165,205.25422884345593,204.93908070686456,198.5880337402212,203.59190548590018,198.52082318950042,201.22947449949294,198.52544365968944,202.24057384642074,203.22808243205688,194.88982063670338,179.21008608358167,172.2060646833651,180.74844048934258,183.2737325142196,187.29265948512423,182.0486497656919,179.76205441355958,194.6417507671509
