,dates,per0199-0000,per0199-0001,per0199-0002,per0199-0003
0,1984-05-08 14:32:57+00:00,185.8455295081617,174.10177266886657,176.49470936341646,192.1892544850504
1,1984-12-02 14:35:30+00:00,201.40367670517605,192.0429590769803,201.8186085984588,201.68549804780105
2,1985-03-24 14:35:57+00:00,198.26548710329345,182.42539401665104,183.92088899778028,205.36327845780932
3,1985-04-09 14:35:54+00:00,,173.91467944228845,187.48281667054684,188.67012835867052
4,1987-11-09 14:33:31+00:00,193.44324642935757,191.81481059662377,207.47329872616174,210.14584362721294
5,1987-12-11 14:34:02+00:00,208.95437981670128,205.13465329935696,208.04501827646578,215.27758851413716
6,1987-12-27 14:34:18+00:00,201.47942476721437,,,
7,1988-03-16 14:35:30+00:00,209.42819647278628,203.3686708233636,207.71920189739785,210.45824873627743
8,1988-04-17 14:35:41+00:00,185.437436725927,185.30453579346732,193.8076362118077,198.34139098650445
9,1988-05-03 14:35:49+00:00,185.2997220082811,168.11919370580867,193.41860761664182,199.23007533125977
10,1988-05-19 14:35:59+00:00,192.91266062000034,184.25207987466678,198.74271764871028,198.5660551434174
11,1988-06-04 14:36:05+00:00,181.495586657531,176.31114827595323,186.36940167141105,193.14507517551053
12,1988-06-20 14:36:10+00:00,145.5934649774036,138.4955501095358,149.14065843699527,155.3507223772968
13,1988-07-22 14:36:16+00:00,196.96321600191544,187.61195244893236,191.26812637578664,192.77043662671548
14,1988-09-24 14:36:15+00:00,195.16347644438136,183.60810651559473,197.48062473341784,202.24548121866403
15,1988-10-10 14:36:09+00:00,196.14312576086994,187.55151525266052,199.6888233539368,205.48633244754785
16,1988-10-26 14:36:07+00:00,197.34739746373458,194.22462933097225,204.13540300981205,206.84838157306277
17,1989-04-04 14:34:40+00:00,210.3930033726096,198.8570017526804,214.30789242207567,223.90348862332618
18,1989-05-06 14:34:17+00:00,192.11029151406,191.0725402132687,203.11578919380992,205.68530440671208
19,1989-05-22 14:33:58+00:00,186.49933266366008,191.49814366994542,200.38909602526158,197.34724609326037
20,1989-07-09 14:33:03+00:00,205.43096718538598,192.57747386926397,206.23863942467503,201.03493722889093
21,1989-08-10 14:32:22+00:00,201.11834967283806,189.15669751130253,204.6971634709638,207.43394963444686
22,1989-08-26 14:32:02+00:00,215.06853359797228,203.6165502785708,209.59692849123851,222.11405318418508
23,1989-09-11 14:31:34+00:00,202.3418058585844,189.93828704444795,208.06135089365029,219.61072909343858
24,1989-09-27 14:31:17+00:00,202.0926598931415,184.2218692154256,201.22146398313467,207.96378483998575
25,1989-11-30 14:29:26+00:00,214.32850715244626,208.149687614362,211.86458223828524,223.64391320322045
26,1990-01-01 14:28:28+00:00,216.07788012235423,204.36838639073758,211.79404353677023,220.70081277259743
27,1990-01-17 14:27:59+00:00,203.3820650965069,207.77150104213646,210.64796616891226,221.28442684587185
28,1990-02-02 14:27:28+00:00,212.347755091752,207.909259516227,211.38332295996042,215.83581538480317
29,1990-03-22 14:25:50+00:00,209.9395405296118,207.83834859843915,213.3175978368898,214.49165091823232
30,1990-04-07 14:25:40+00:00,203.40666831594748,193.58495186160633,200.9414290177534,214.85441175735733
31,1990-05-09 14:25:47+00:00,197.6538012899772,183.87211198984568,202.1640545812722,210.7208462435659
32,1990-07-28 14:25:37+00:00,197.0699164993942,177.34656237003387,189.3081972198563,201.77963894323497
33,1990-08-13 14:25:32+00:00,182.06687293543928,176.24153576437408,184.94730337297847,192.36495943347617
34,1990-09-30 14:25:12+00:00,207.90993215668618,188.42391962707853,197.0798184914969,205.92519764158624
35,1990-11-17 14:25:02+00:00,,209.53021475548775,211.51215668286497,219.39743927306472
36,1991-03-25 14:27:09+00:00,200.8908800009644,191.61034231425788,199.7166928839269,204.77349222813626
37,1991-05-12 14:27:57+00:00,195.93656273785194,181.50553602804058,193.72269289382416,199.88412110103
