,dates,jap0061-0000,jap0061-0001,jap0061-0002,jap0061-0003,jap0061-0004,jap0061-0005,jap0061-0006,jap0061-0007,jap0061-0008,jap0061-0009,jap0061-0010,jap0061-0011,jap0061-0012,jap0061-0013
0,1984-06-20 00:48:23+00:00,160.21709230648077,,186.9898319833263,186.9615264754996,186.16570903040335,182.45521156485768,180.10086472419698,190.15109321560203,190.11157423244615,181.1995688551686,178.6991019508565,167.12381815165594,174.2857856417168,169.37067107486018
1,1984-07-31 00:43:30+00:00,193.29762128080884,211.10806673131856,215.8529838978527,212.47528487055075,215.60289173157145,216.17894486275503,,212.18326245281054,203.51359780458455,199.77609284838908,198.0948754760368,202.74592748934788,194.81799926313076,188.91800299251713
2,1984-08-07 00:49:31+00:00,192.0456260456477,212.88149388040213,,216.04695854034324,219.50239167879056,216.60893323524536,215.76412655808267,222.85074219340885,218.3569437461244,209.92787282917686,210.95121457114493,209.91816550900182,203.99886889786535,195.08702287214248
3,1984-08-16 00:44:01+00:00,183.12086267625702,209.09789281740504,213.84569265225807,214.10917495023116,213.4611775721757,211.1027533531733,210.0841067342637,216.73310789463082,213.9202542884066,201.65838677411693,200.7743156801343,200.76728804312634,197.29111367728157,190.64556434687128
4,1984-10-10 00:50:30+00:00,180.74004934134084,207.67801385135252,209.65923197284664,211.7832586068539,213.5067072726214,211.10246074341157,202.8033167929752,209.36308846692512,212.1408155116486,199.7707274260782,201.21208116088786,201.69871402853002,195.50105972403546,194.64928793034036
5,1985-09-27 00:49:10+00:00,176.75945799267515,198.2484773550782,206.63780345634913,205.91226872569774,205.69321449718635,209.00306276084584,205.77393936673843,213.04441881427962,212.07873448560517,203.08121237215641,200.65641059006956,202.32246191906134,195.84932106753686,194.682373465066
6,1985-10-29 00:49:11+00:00,192.300435014604,216.89804025052698,220.33439667161264,217.63617603314955,217.95188575226769,215.48388994415643,216.74943320440556,219.06315199502114,223.4444911684008,213.20364871898548,217.45236691657755,212.34913910283407,212.12219930754136,206.13754541000722
7,1986-06-10 00:44:19+00:00,198.8933348126683,213.43944401128883,214.11519979216732,215.75209569862116,218.21397002955277,213.22355772333677,210.56478772992412,218.23222021306427,213.6208268077016,210.7147577003528,208.61150527798748,205.69791387889177,199.76127642665466,197.6144271105454
8,1986-06-26 00:43:49+00:00,190.4329763186705,208.62657223923287,214.85491513974267,215.3959159627394,214.619673661351,212.76813736682874,207.28768471480652,214.16921241152724,216.5181919594412,210.44890131528499,210.15339881802333,205.2375530207255,201.32871030922422,197.33736925982635
9,1986-07-28 00:42:43+00:00,187.24869124490505,209.4989219380725,211.1302024941434,217.19417302753865,220.6409233134563,219.53521709260562,208.9797776721639,215.7795550342378,216.68353264739366,210.34954761863878,212.36592613467528,205.84617754965,198.33080051824467,196.3937485459489
