,dates,nzd0335-0000,nzd0335-0001,nzd0335-0002,nzd0335-0003,nzd0335-0004,nzd0335-0005,nzd0335-0006,nzd0335-0007,nzd0335-0008,nzd0335-0009,nzd0335-0010,nzd0335-0011,nzd0335-0012,nzd0335-0013,nzd0335-0014,nzd0335-0015,nzd0335-0016
0,1999-08-26 22:05:56+00:00,,,,,226.9807674899071,225.45687676751712,229.33430803937185,229.5096034053461,226.07207358244116,233.71300395949433,232.17415419841143,227.42404457494456,232.0958588496911,243.10672379495935,,87.41531525326306,174.90084142560576
1,1999-09-18 22:12:03+00:00,,,,254.31217437542827,240.26855462509468,231.6170103661571,227.71229245016502,235.72390938862128,234.40162929008986,224.8914824477336,228.44922919585136,220.29300217520154,224.21047016487762,221.64190865659356,190.66459184440217,12.492342124587996,178.43860860977998
2,1999-10-13 22:06:24+00:00,277.8056364209276,251.83285784106266,247.3607872749377,226.18402638605315,221.3391289349464,217.95089605750698,215.4616057700146,220.2719759704233,220.86828605800164,228.0360011358725,,236.56136230015278,,,221.32419223733558,211.2094755676157,205.2177731459533
3,1999-11-21 22:12:00+00:00,299.430102355686,281.29335810809334,,,270.8366297641067,251.5399720733169,238.23054274590598,229.2635438345623,226.6893785077291,235.80478127803545,238.59090173799086,238.71424832871372,247.31229225989745,,,217.52583193385115,
4,2000-02-18 22:06:05+00:00,,,229.80333366503768,243.93667148579476,241.77094717154503,242.94241900270353,243.16844227068188,239.25246403735878,234.80914101758017,232.2165815010848,245.75680573266573,264.7574607619306,,,289.5193620322526,273.6310433487241,241.37046229983883
5,2000-02-25 22:11:49+00:00,301.0311751183717,,,,,233.38949807660742,221.01201062251468,218.4796253894278,224.1978115402889,,,232.44800844070272,230.97101133958813,237.43414681964333,215.37258449204273,209.3894781180784,221.62404335964507
6,2000-03-21 22:05:37+00:00,241.85918942738095,,,192.11664299123944,205.1039330326673,212.53577010428495,215.55668437412197,221.33224675309685,225.1544736486736,235.0977759767246,238.41012801556045,244.0280849325065,244.90752594216926,,252.69921530971004,235.49732582333536,205.47641082801783
7,2000-04-13 22:11:30+00:00,244.48019118406626,,214.79139984896113,212.42119818106602,211.16500421876293,217.46859930629458,218.3444571124507,229.29613688014558,238.41183478635352,245.63286244542743,242.43447518766624,240.94067098462375,240.76309011026234,240.5624501664321,229.7597719898194,213.73836317857635,219.8633889434969
8,2000-05-24 22:05:22+00:00,,,,,202.10488849856566,216.1804064355148,221.24545831968803,225.47130333311182,221.86524975294742,218.45666020600663,214.95713251711885,216.48239076448579,221.88438286528879,,,176.21147895199354,181.30624962908786
9,2000-08-12 22:04:29+00:00,,,,223.0456624780518,221.40214466797434,221.62288149736753,221.29439449271857,220.12959912488193,226.91283383809602,236.35993054713737,237.17383178343314,233.51550393133357,221.96471957166077,,,,
10,2000-08-19 22:10:13+00:00,274.2846682268553,272.76237413185,265.78019779662577,252.55498352675264,243.94619521015406,239.03762237135186,237.27699837555105,229.08611623676987,235.46995688162983,244.23886028113284,248.81949958796804,243.84419264945635,236.37327117152682,228.09448791931575,,167.77023480764325,185.1288611840308
