,dates,jap0087-0000,jap0087-0001,jap0087-0002,jap0087-0003,jap0087-0004,jap0087-0005,jap0087-0006,jap0087-0007,jap0087-0008,jap0087-0009,jap0087-0010,jap0087-0011,jap0087-0012,jap0087-0013,jap0087-0014,jap0087-0015,jap0087-0016,jap0087-0017,jap0087-0018,jap0087-0019,jap0087-0020
0,1984-08-16 00:44:01+00:00,149.84208516750206,144.12890965711262,137.95667176530816,143.53380673679317,146.27757370005196,152.51803635875748,138.83864561820477,133.80194365092586,130.3290909044768,135.1096587409115,132.00350306892892,137.0163398565579,138.14557681638664,140.45500036863677,133.73930717963754,119.73354013353504,109.27283604234249,117.37835388632388,121.4720478930493,131.24963833903738,130.8436842569252
1,1984-10-10 00:50:30+00:00,157.83669100792463,139.160102298939,139.92302139619034,150.202624914476,143.08059735373774,146.0594057767798,135.48531056559182,132.7149262688666,139.03424357693402,133.96393244394642,130.78204966696094,134.08824687531234,132.60181378842975,132.3775957114276,128.7348652319384,110.19936071906504,107.89636806201297,121.99692409812954,112.08004569909636,127.72544786707483,131.0475084201802
2,1984-12-13 00:50:28+00:00,,134.9716037869187,131.30848879002582,,,,,,118.01602449796701,125.82591970659779,131.30889129561933,122.36353209760847,119.21161886655483,,,,,,,,
3,1985-01-07 00:44:31+00:00,178.77346638614463,,,,,,,,,,,,,,,,,,,,
4,1985-05-31 00:44:21+00:00,163.48640060722474,144.4896955389059,143.4716151922558,159.74789967681866,159.65758693614097,156.6649517750063,141.88463527863934,129.26700655602977,134.7757212960029,127.98321911908386,129.87559504830637,132.7775806794014,136.48372580547152,138.97847824238394,135.99220289850965,120.36703596068308,117.37438275487891,130.96114691820992,125.16893449675904,133.21644820778278,137.57847660812297
5,1985-06-16 00:44:19+00:00,164.57200721844458,151.29393972905325,151.16544971290003,156.46722315652423,153.65000064266547,156.77578355250398,147.6139688162169,132.45851667260862,141.0441626758787,137.504286605786,143.69072492538726,148.56005943896787,142.83077383352938,142.17216850312278,134.98639921928452,123.90919908769901,120.37691528351007,126.99993015240719,123.56679764126869,141.64129982043866,150.157618534947
6,1985-08-19 00:43:51+00:00,169.1320017984021,159.8754145023524,158.16311526365527,172.46478482252627,169.68518772679113,172.13500440176844,164.07751645795344,157.66004165979734,168.35377395655206,168.20457382506942,164.6871126310624,167.3283048223919,163.1713480449652,158.22468350002006,152.0869383532279,144.1872817062694,133.4287306525539,137.43346532407958,137.4212346230638,143.6347877373943,143.6723778617171
7,1985-10-29 00:49:11+00:00,184.77870682735355,167.77875283937982,167.42788074145903,173.3268727947381,169.099217610902,170.22922383321875,161.51414104228468,154.46808681801807,152.40524785190053,151.6883208198533,153.01176962363473,155.46410802497647,153.86170119625604,161.75379535169134,157.07836755024445,155.07322337252742,148.61537028336897,164.29002943256117,143.08382100204722,145.99252994914357,146.2927590712359
8,1986-09-30 00:40:30+00:00,153.24279639902014,145.2151206767842,144.25148720769798,154.24154773170173,152.4788936422158,139.9786223331192,133.02085281668894,136.85129723101232,126.27866644776212,132.86490349212355,130.79213490685981,134.91681302653143,141.64760761435662,141.75400740371464,146.36465823118527,141.90081843578898,128.30308933243757,134.62906049289185,,,
9,1986-11-17 00:38:47+00:00,170.49225205940246,157.45824486631625,155.31032761339145,162.94602936158375,150.94211016194885,159.73305545014057,148.30349388444967,154.24892838852267,143.024907532168,145.77022406826586,148.66535095418365,156.57914860702502,154.5199579739345,159.916473065516,159.777748686802,150.42617022763463,148.0331324386494,157.59229807703787,154.29384645306314,145.32353559196912,140.5764884374135
