,dates,usa_CA_0203-0000,usa_CA_0203-0001,usa_CA_0203-0002,usa_CA_0203-0003,usa_CA_0203-0004,usa_CA_0203-0005,usa_CA_0203-0006,usa_CA_0203-0007,usa_CA_0203-0008,usa_CA_0203-0009,usa_CA_0203-0010,usa_CA_0203-0011,usa_CA_0203-0012,usa_CA_0203-0013,usa_CA_0203-0014,usa_CA_0203-0015,usa_CA_0203-0016,usa_CA_0203-0017,usa_CA_0203-0018,usa_CA_0203-0019,usa_CA_0203-0020,usa_CA_0203-0021,usa_CA_0203-0022,usa_CA_0203-0023,usa_CA_0203-0024
0,1984-05-02 18:13:15+00:00,,152.502170508698,149.62337369396866,154.26224021508915,173.84425110075958,175.93771433056892,172.58006387844284,174.0204472794449,207.05010889479735,190.11162568969763,154.8338422421874,,,168.17941749866824,186.0532945514576,185.14651867499364,174.3005710824473,162.61616766071768,,,,164.13147484156315,179.84221613292684,151.57809743990933,
1,1984-09-07 18:16:09+00:00,168.53714425872278,176.3730753788581,186.1709280752969,183.44085553231704,189.02241107950513,193.31889643756384,197.44339953607533,196.19368050003266,191.18995285290973,193.75227732857408,196.47074136087676,208.71813124636958,182.98492542481333,198.35458572344118,206.47630265219894,208.1936423066727,215.43267104809766,203.68450811365247,207.61861879635592,207.34640495921727,200.76916417513272,203.53938232974556,186.66190844323515,192.364148280838,
2,1984-09-23 18:16:11+00:00,159.66948967209422,168.48391483258453,177.5842902461531,184.319523229106,182.65581504726006,174.55824826648183,183.87617828731072,191.14051881652182,192.5837490450131,182.85259088792895,190.96135807704877,194.0653494557534,176.5305693610961,186.5391690616859,197.71914160449833,199.877753183487,197.9664732299766,202.1488479992775,203.61787915080242,205.69287096615804,193.8253900222976,171.7006462358617,173.02125178659446,180.800591916607,163.944805944006
3,1984-10-25 18:16:05+00:00,157.71851038582525,175.98930307678188,187.1711862572091,192.8519859711971,176.39055496560889,176.57097067146537,182.0128095928834,190.59780666768796,203.11077002692355,200.8712323725715,201.8240158751147,201.42129528164548,201.398127981558,194.0324849694113,205.7030791848821,223.40287802606568,218.99435417260952,211.19117449806635,212.69966576805206,212.4311878623708,221.0206210440208,197.06601827377264,187.43494160187004,173.76463117232385,155.81134750547756
4,1985-10-12 18:15:03+00:00,184.08000549644305,180.31447427828817,190.62210053500178,202.06298769047038,200.37090160300002,206.28492870450262,219.97872756104672,224.14694948430838,226.55226164628493,221.97262208014214,219.65682213029115,217.47017723310265,215.71156749300664,219.26205583898135,221.67651505123354,229.54601067651848,232.73394491517948,236.7044725670681,235.06671124796387,230.50477222950585,233.88545596439997,224.8101914257558,221.85600636690705,214.94972046386494,
5,1985-10-28 18:14:51+00:00,189.69814905806405,197.48348074152895,186.95756050577873,194.45674840443033,199.27989695482583,200.99679206275968,214.6824094337715,223.37366045127345,220.0414785854778,223.17838219337222,221.25708502042204,217.55183427943393,213.34750462744034,213.74463586414782,219.37567498221995,222.01087106797155,224.5504423312788,226.32552408469238,223.9476112870189,218.5447340044676,217.4872607857294,216.03617113244715,208.95508682954653,203.2217324428325,
6,1986-03-21 18:12:01+00:00,167.309485339858,167.61981312676767,175.92257205527054,194.7184337905978,193.16180904156946,195.53818045715772,201.68670153369465,193.5612664391549,183.66399274810234,185.03656233346788,191.16167101028418,188.27016680110853,187.6752117185632,177.76845895290202,179.91535410951005,172.9814002893009,169.81420154432627,166.41440680963447,167.0681054436687,175.34961848404154,173.7753577269777,187.08494200176054,170.32249755204705,159.4576667663123,148.00454847883617
7,1986-05-08 18:10:55+00:00,177.37509718083027,184.78541452769633,167.76265907469477,182.5186485511369,207.11500032952986,202.97960884009635,205.92291422778723,197.1058621428357,200.4976034427095,199.4282253248241,192.7102930737996,192.1060059378733,183.99493217010968,192.9685064859233,198.1276732302485,202.6640424901587,177.35725359533114,172.27569224480627,179.36869395104463,171.3758321577281,173.87528436548337,178.38647236334234,179.3244221791056,167.48648695858307,160.5890720189257
8,1986-06-09 18:10:00+00:00,164.66984006753856,164.3186416738307,175.1651151438506,185.14174993369946,190.56414264361112,198.1702875221145,191.42300840327127,188.53561237607792,205.43439197793654,206.50333886767305,187.1321924943167,169.14903379163835,170.49257973373233,179.20576881292362,198.0230586406114,189.39528286424223,173.33133923171457,172.52427959092003,169.5774520359593,163.25239323985332,159.6624501599822,186.05164685984627,184.71178043353441,166.90965313915476,148.21781406597273
9,1986-07-11 18:08:57+00:00,177.72358764818048,187.08381398291297,199.4649042092979,194.2389408953649,197.489097991835,208.41211286758298,198.76567330347677,198.45632222562773,206.32799088630108,197.56791377823137,196.95461252195886,181.67533712551554,186.57908205999684,204.37945947081508,208.86734059831255,196.62940503430093,194.032799182471,187.75728944678482,193.00779835680044,191.46731424531674,187.4186711587612,191.98884117075485,194.05073136838556,166.96015828725038,153.6587706034896
10,1986-10-31 18:05:05+00:00,179.89504898307712,182.83805155163563,187.36399707798003,198.8453171584114,210.1299977563759,207.072898259055,211.41713154267737,184.0621503193729,166.22487708426542,196.21230385677393,198.86801535507303,198.74961278490588,197.95719529870854,191.8031990569197,161.1166053973079,180.28692226613023,192.93524886109074,187.66550458961953,,172.03091434130314,185.1613682400713,185.5011916978707,,165.70734487372619,153.76444451950704
11,1986-12-02 18:04:29+00:00,116.30057062080496,,,,,,,188.98948273030965,161.24661067681853,,,,,,,166.0233704945557,161.6448625484529,163.77257607598696,,,,,,168.84019960240929,143.3717938884338
12,1987-02-04 18:06:27+00:00,96.06612465436508,,,,183.90242262793922,184.0531279635936,186.33527042242036,177.25606183365997,151.78722569802022,,154.70788584237334,178.41733132896988,183.92521698867142,166.9445377349383,149.11548330920348,141.82975267727917,152.99401987909036,162.59859127317188,159.00661044904444,154.9513517627757,157.5726577057593,,,133.5005778918447,125.58229558995876
13,1987-02-20 18:07:05+00:00,88.4966585230907,,169.92165497775835,181.42918349706878,183.17721012002409,188.4238962183117,199.56239874461102,190.5135130803033,174.5570505295346,163.525817192733,170.64002055306423,188.72107685879962,192.7804563028765,175.58850822339198,157.5363297206324,142.25634449659606,157.9805835765688,173.65147374933483,164.6346633709416,168.55573161520573,167.04622688836164,,,133.91294112712598,107.9375419345033
14,1987-04-09 18:08:50+00:00,148.59908203361306,167.63364995564,183.31448740572233,192.50407348530655,184.9797480006715,178.30067193655876,182.7088522458865,182.7721639486566,190.2896382258932,195.88366253553448,205.17585906189507,203.16716786431684,203.6998094225725,187.37272814568075,176.76312413008463,167.7474187450493,163.4474698676221,171.73836706917103,179.82055353279935,170.0237213809101,173.10001326141727,164.75851091084579,,145.94926822208174,156.28274512934757
15,1987-07-30 18:11:39+00:00,,,,,,,,,216.32192374270974,206.95785262948905,211.47305928847194,215.21331591669883,228.03561163506524,220.15528955076147,211.39543820104413,194.44914626655512,215.89841264176502,213.80306013642684,,,,197.52451924001426,199.23355789197987,165.83337783486272,172.16293574357184
16,1987-08-15 18:12:08+00:00,188.71511041690658,188.49153803365695,196.3748528224781,193.2903426530709,205.5109768660474,202.7507092094987,216.03687897497562,209.61112716857525,215.22952402915143,213.20485163906915,216.08627820140512,211.511683772235,222.0396569549751,222.3865989588535,207.3116701286255,208.81317989034812,220.94070138806393,202.65026290347873,177.69939047829118,194.8292610680546,212.6161089248021,208.70938562365959,200.0882264673694,178.64950333716237,189.93906509011103
17,1987-09-16 18:12:57+00:00,177.77991384080624,187.97717905002406,189.58972749314285,199.69594578358326,203.5094713701029,209.83934864082886,208.39762315680935,200.74721200440302,199.33138602418475,200.20672585213927,209.01073626011453,215.08806137916454,211.90837213218836,210.2350672300975,209.88781120936574,217.62833754261155,211.44274887734187,195.68530901405205,197.98840352123307,201.28985051745045,211.24813037933407,203.6316062547861,193.64810450075905,174.64114927492878,194.19540801030425
18,1988-03-26 18:16:06+00:00,167.93436526610526,181.4022019353598,191.88214595441542,189.8150461737379,205.3295909821662,199.21278765802535,186.63009036587044,192.45152961259652,189.5266152632744,187.67924156672683,196.14654736768364,187.44050773020027,181.20265196795373,171.34819819192685,180.70022357495634,198.22157744474464,209.7800233979516,193.88650884886505,194.27695123920574,198.81825292141698,180.17338628223106,165.91604792547577,176.4027158173299,169.30932670621513,150.34810523364126
19,1988-04-11 18:16:10+00:00,184.7300266485436,187.08214585791592,199.62265416424952,205.24774246068802,200.87054659280633,191.89154508460942,187.05072300565013,201.91374145956885,215.66040435358994,212.0545021923771,196.64872236757074,188.84518621003468,182.19999958802057,190.1114920604009,200.7611323109048,203.151128346231,198.73075484854675,205.42480686323276,206.6708667615669,193.94047882861918,176.3974950537415,168.92737938491103,177.38435482594224,171.85343199755917,166.41206007885876
