dates,sar1731-0000,sar1731-0001,sar1731-0002,sar1731-0003,sar1731-0004,sar1731-0005,sar1731-0006,sar1731-0007,satname
1984-04-13 09:27:07+00:00,211.57,215.07,182.43,174.96,135.24,174.75,175.04,164.05,L5
1984-05-06 09:33:03+00:00,208.49,213.88,172.59,174.47,135.63,171.75,171.64,163.81,L5
1984-07-18 09:28:46+00:00,207.03,213.24,165.84,172.97,139.26,172.04,171.18,163.22,L5
1984-08-03 09:29:20+00:00,207.42,214.57,165.88,173.22,140.40,174.57,172.71,166.54,L5
1984-08-19 09:29:51+00:00,207.02,213.92,168.48,174.80,143.84,176.82,173.42,166.43,L5
1984-08-26 09:35:45+00:00,206.63,213.99,167.61,174.75,140.69,173.91,172.84,167.84,L5
1984-09-11 09:35:50+00:00,207.36,214.73,167.59,174.91,138.84,172.25,173.14,169.26,L5
1984-10-13 09:35:49+00:00,205.13,212.49,163.52,174.29,134.52,169.43,172.18,168.98,L5
1984-11-07 09:29:53+00:00,205.18,212.05,163.32,174.03,131.51,168.24,172.33,170.56,L5
1984-12-09 09:29:58+00:00,203.59,213.08,168.49,173.29,131.51,167.68,172.33,169.63,L5
1985-01-17 09:36:05+00:00,204.97,214.69,170.68,173.98,129.40,168.75,171.41,169.40,L5
1985-02-02 09:36:09+00:00,205.28,214.54,171.73,174.42,130.16,168.26,170.82,169.49,L5
1985-02-11 09:30:23+00:00,206.13,214.54,171.44,173.71,129.74,167.58,170.87,168.65,L5
1985-04-23 09:35:59+00:00,206.95,216.37,174.65,171.92,129.13,165.49,166.20,162.48,L5
1985-05-02 09:30:07+00:00,207.55,215.92,175.73,173.32,130.29,165.46,167.65,164.23,L5
1985-05-18 09:30:04+00:00,206.67,214.52,175.49,171.79,132.84,165.93,167.53,162.54,L5
1985-06-03 09:30:04+00:00,207.30,215.06,175.38,171.39,132.18,165.82,168.79,162.66,L5
1985-06-10 09:35:50+00:00,209.57,214.16,171.13,171.28,132.50,166.57,169.28,162.94,L5
1985-06-26 09:35:47+00:00,207.57,212.78,168.34,171.41,131.72,165.26,168.71,162.79,L5
1985-07-05 09:29:57+00:00,207.46,211.74,168.55,172.63,131.06,164.93,168.73,164.14,L5
1985-07-12 09:35:41+00:00,207.55,211.74,168.55,172.07,131.44,165.02,169.15,164.07,L5
1985-08-13 09:35:25+00:00,204.76,207.92,167.98,172.03,129.80,161.98,169.86,164.92,L5
