,dates,mex0420-0000,mex0420-0001,mex0420-0002,mex0420-0003,mex0420-0004,mex0420-0005,mex0420-0006,mex0420-0007,mex0420-0008,mex0420-0009,mex0420-0010,mex0420-0011,mex0420-0012,mex0420-0013,mex0420-0014,mex0420-0015,mex0420-0016,mex0420-0017,mex0420-0018,mex0420-0019,mex0420-0020,mex0420-0021,mex0420-0022,mex0420-0023,mex0420-0024,mex0420-0025,mex0420-0026,mex0420-0027,mex0420-0028,mex0420-0029,mex0420-0030,mex0420-0031,mex0420-0032,mex0420-0033,mex0420-0034,mex0420-0035,mex0420-0036,mex0420-0037,mex0420-0038,mex0420-0039,mex0420-0040,mex0420-0041,mex0420-0042,mex0420-0043,mex0420-0044,mex0420-0045,mex0420-0046,mex0420-0047,mex0420-0048,mex0420-0049,mex0420-0050,mex0420-0051,mex0420-0052,mex0420-0053,mex0420-0054,mex0420-0055,mex0420-0056,mex0420-0057,mex0420-0058,mex0420-0059,mex0420-0060,mex0420-0061,mex0420-0062,mex0420-0063,mex0420-0064,mex0420-0065,mex0420-0066,mex0420-0067,mex0420-0068,mex0420-0069,mex0420-0070,mex0420-0071,mex0420-0072,mex0420-0073,mex0420-0074,mex0420-0075,mex0420-0076,mex0420-0077,mex0420-0078,mex0420-0079,mex0420-0080,mex0420-0081,mex0420-0082,mex0420-0083,mex0420-0084,mex0420-0085,mex0420-0086,mex0420-0087,mex0420-0088,mex0420-0089,mex0420-0090,mex0420-0091,mex0420-0092,mex0420-0093,mex0420-0094,mex0420-0095,mex0420-0096,mex0420-0097,mex0420-0098,mex0420-0099,mex0420-0100,mex0420-0101,mex0420-0102,mex0420-0103,mex0420-0104,mex0420-0105,mex0420-0106,mex0420-0107,mex0420-0108,mex0420-0109,mex0420-0110,mex0420-0111,mex0420-0112,mex0420-0113,mex0420-0114,mex0420-0115,mex0420-0116,mex0420-0117,mex0420-0118,mex0420-0119,mex0420-0120,mex0420-0121,mex0420-0122,mex0420-0123,mex0420-0124,mex0420-0125,mex0420-0126,mex0420-0127,mex0420-0128,mex0420-0129,mex0420-0130,mex0420-0131,mex0420-0132,mex0420-0133,mex0420-0134,mex0420-0135,mex0420-0136,mex0420-0137,mex0420-0138,mex0420-0139,mex0420-0140,mex0420-0141,mex0420-0142,mex0420-0143,mex0420-0144,mex0420-0145,mex0420-0146,mex0420-0147,mex0420-0148,mex0420-0149
0,1986-03-15 17:14:19+00:00,,,220.20589418496175,238.0421186551704,239.00633124229753,249.48133409027528,248.40060527940466,235.9865012728223,220.72694791484744,215.59327501818976,220.01170867020937,211.66698745083986,204.54327720642328,205.8503411027177,212.53449753480825,209.83390257407132,214.06737232255026,209.71257600006342,213.4634257954244,202.96719173516823,197.90985924751848,200.2486725536671,213.6496241180068,199.88717672728802,196.81693718257108,206.69488851544642,206.62833015413753,204.51543325130075,212.87258882951096,216.83285503684544,224.10466329683004,224.06435797139613,223.41142892072878,209.3113190083,208.03092772991351,197.9277269824874,190.83082824880873,191.73711588531572,190.2388430009362,184.88504128013736,178.98810059473112,174.48127442885595,175.6045590895844,176.46578127045848,177.54359260573315,175.6724402816993,185.45761571351625,211.20315757535377,212.559298821566,203.45930812895978,196.40120007229044,197.8969339728371,197.78608083041857,188.77331093667854,188.67070947395405,193.5438234382986,189.0799769759748,182.29853055734046,176.54189600002982,182.03633170861374,184.68373176884498,177.11506958118207,173.41058103095023,178.7295291502787,186.98605598659015,181.78796469873822,189.4798700578002,188.59313184882282,191.80849920592465,187.74141561548592,184.323132907256,184.38925075503968,186.3743038899644,178.50677208554077,188.35905502781523,194.2572042244843,197.52952107990973,195.01285555064553,197.4034046449245,194.31472682003778,200.6392040486742,195.5706954670163,190.4025170369818,184.36343900143132,184.05760069592506,183.59336402402968,184.09641272187824,175.64322235864367,161.37910088060053,150.88808395333677,172.04919336350397,214.36300213052496,219.37148489633756,201.66800080621675,203.2615099692862,217.24251509006038,238.0296480530344,237.5637670463937,224.27688926497783,220.26597559462454,221.43079071911313,230.67873687074947,,243.7200465616015,255.13361205225704,261.2001725839215,265.1629318760862,266.4434767951421,266.52241908941556,271.72781601787887,259.84118033905105,251.92072610546364,245.3473472619862,241.71592977453975,235.1502538440304,251.53713943967176,256.3327855177244,256.58320193051503,263.3952778836502,257.8421540530558,257.4597225772754,252.79282189983707,245.8210647115831,237.62167128871513,229.5625563757807,222.21580868805754,219.06177523336788,227.39119154228436,230.6743201970656,228.9786614766454,232.77449651448612,237.00090105799174,237.9699959173545,252.691835261334,248.92144624205787,249.83209040812824,248.27362506736338,253.21302551923293,250.71967271118717,254.47809601868573,259.17716202191076,256.10341080640205,249.76676513940467,260.78035073810526,256.14735336393284,260.23869513769165,260.14723863566127,255.16097777099375,262.3943241673603,267.58402345590963
1,1986-03-31 17:14:00+00:00,241.57993252238472,,251.4215990809025,248.32656663497002,257.1045539790365,265.36739365624356,267.9817205051921,260.10252148878214,247.99578220496673,246.95256079959373,250.1615214764906,238.4393217800528,234.06164127518778,231.44200764463983,233.79191661288996,230.82558555776933,233.62171970367402,231.73399056509524,232.89582039422126,223.56033238425937,225.7351194468463,232.8147332849274,229.54803986660994,223.44748616912173,218.30581188375527,219.12543656747363,219.87285303742956,215.93059840992493,218.39484504008078,220.92360891320456,232.49092775249025,228.7258918056617,226.60742825739624,229.8917772995167,227.97038379728423,217.2351692340589,201.45244197896315,201.40217445280385,205.54789273070983,191.813680551396,191.1873419593821,188.50890877213203,190.02539548844575,188.03977423641965,187.77768554643075,193.9684672081852,198.59926832458157,217.06536415473514,220.4263779475254,215.0873516996443,208.14254139590554,202.01513077563007,199.96845192118553,205.23334072178608,201.31921738078933,194.28759035747308,189.94980740495217,195.285294617323,195.47352853499572,189.45900148515543,192.1612718304576,196.3091448955643,188.47635156511507,195.52238063280777,196.30088531176958,203.7747500391906,203.9478737259545,201.9500481489699,195.62163162001332,193.23807227894957,201.19542910729157,203.7181908458813,198.28447616037013,197.69444550988968,202.32415563724751,194.41372625180728,201.3086489669493,208.71298412571997,202.41599631245296,206.02945030764437,196.11267916795182,192.90242064246397,191.26885196660874,186.20159234966778,181.5263267894333,184.87219992198564,179.97523875602613,174.32246612784758,154.89025964169946,151.62344835006135,175.608432104125,210.46271542024064,219.0672733207511,209.924687294122,215.28795804406084,224.23456472568793,242.93640601643608,240.45798300340508,236.83354769753348,228.83955004194254,234.6015463363691,257.03974006105994,268.8091137996938,275.4069845595827,272.49075809075487,278.1390195943933,287.65159046542954,290.5170370632239,292.9814552404621,284.7990075684328,274.31175832559774,274.6007733641259,268.6107959537775,261.71900026907207,259.97249868383403,267.4532838525169,267.3004951192279,265.60627003772674,279.284226203622,274.0074038759382,278.8738507761882,269.93630795937224,257.91967370119164,255.6955076465877,252.39051864220315,245.7423492201874,234.91165856954433,240.31114083591362,236.88546503683608,241.73347225479063,251.65640689392112,255.07462218814467,256.6867673170683,254.79321925701487,258.61187014597874,261.66749851775205,261.09820561064953,261.2073687787406,257.0336247855013,259.90880416833426,261.5374266636058,260.8970248168955,258.7761166253557,265.8856389131344,264.1171475743218,261.1922508628683,265.1600072451155,266.9047327304142,273.9030725287805,273.21263838062123
2,1990-04-11 17:08:26+00:00,205.36878060762004,205.60531916282653,218.7863170046572,216.72112194420643,214.39971254928548,227.99149430419791,239.48013903417137,231.0493323918939,231.7482439357351,224.88859057878724,231.21746650693663,236.01743122652786,231.94284350129803,236.76446674075518,237.91927168639754,241.65403689528557,242.47625289284724,243.23160092964935,233.32266541918116,240.0575959938916,230.99716202894757,231.90665443091436,238.11114895769185,227.06764599600763,221.97532156075312,209.07239150198848,201.6021468858884,209.45942025756958,208.1107932153523,204.7062927811014,198.78613101634272,195.82650681820604,204.13021784946372,207.5958507444594,224.15127512090922,203.27342858519137,206.57206689247158,208.46055075243245,213.1312370824029,209.46205107525412,207.06041654155229,219.41495412428495,220.8920301597853,220.4742386653584,214.36895782785442,215.54184832316895,215.45286707149916,223.79532623032875,227.3573008833481,225.8518955032111,217.8300055852461,213.62320054282557,207.95956309140297,209.8834336902316,209.8680087605246,211.5235843586905,212.54234213358902,216.00999007521085,213.06524930456473,212.8785671182503,214.7597436456603,209.3466014374265,205.8275851213809,208.9927179373123,213.73277227772192,216.93542283862232,212.83381239606513,206.62351049556378,202.7529871524857,207.89453506403245,201.5853215819003,199.2169533815248,201.92901029857416,200.54050406228797,205.79422324585096,202.7564532279405,207.6384730105813,213.0268756712529,217.75223442361428,216.71076692697176,216.7353126452551,214.45148829308718,216.84692251099565,211.20490086893088,207.52095174422251,221.1561885181939,227.02917754187095,224.83487935743628,213.0366884976151,207.49892838631797,198.04581742998622,215.08588734590688,217.37186463992862,212.56949435635997,210.3721263634272,218.78087865285391,239.4899466202747,236.52883829111164,232.76434336194833,220.63950141094932,227.32569263295343,238.50354414457715,239.52770064048053,238.56501756314103,246.11509455412377,245.55083048436043,255.39047764331463,261.36530296367766,265.83665525246596,259.1601493798154,259.4137814984701,250.85352277706542,247.55986751217998,251.9788983242791,252.45460650232033,251.85145919233443,254.40040074247275,252.09392224907788,252.03925791653486,255.00143060289807,257.2632877075175,256.371611182583,252.96896615872677,251.71724634201476,243.43435314784355,247.01216066312097,244.57929273910062,244.57790081349302,246.56226250425775,244.7650837522457,248.12861485427348,253.60618724559777,258.7435447604763,260.26952731952605,261.22744109514247,271.3506571298561,263.59274727751114,259.25853104592886,270.75801153393815,269.12349487099993,268.89129071970956,263.3473677050074,265.40689123566676,264.60686998412257,272.12345958754014,272.7839715114333,267.2571191185441,273.7783900353761,277.61289301803504,278.0510046749099
3,1990-05-13 17:08:31+00:00,208.33875011682437,204.92253853392978,216.87814248778272,221.57365942571622,227.24521044050098,236.49278325414284,246.93844930180953,235.3722153321127,236.27919673351863,235.2706238912285,233.33888180279624,234.6539736713207,232.75292938796863,232.2034003914229,235.46830320065484,242.5595582129476,244.53766864834083,248.62539020588935,243.50187290288397,244.2650068986105,241.25485666413326,238.34760652393865,237.25989560814475,227.82666355826368,222.70484830635257,212.6662725526241,206.378958848482,223.77277068529082,213.18743411237384,212.15720141606576,204.80020072845878,197.9118708755996,204.29407068142865,218.81503213328816,223.28339769463253,211.44003516269828,209.27730091988926,209.78892846421945,216.30519604764643,226.2154307629146,222.70804450836866,221.54729255132284,220.38134965441148,216.8767623075082,226.14320652046192,225.06638177143373,234.77879137462372,230.21474966207276,232.4787368985018,228.01012048863535,223.3324907234473,218.52509255504756,219.62392709662055,217.7678207129608,215.48946565477786,219.72894057424065,220.75422432937265,223.81600349349404,221.92599874318688,219.76536449179082,217.90499334398925,217.76696422274753,210.3686387127652,211.1621335898374,208.95828064843172,216.04105568414522,214.15785793420795,212.38537936786545,206.88316269810386,204.71289525151772,204.85622166675208,205.3067938315948,204.03108244978827,203.4013260867816,208.53921753715656,207.42635709955624,212.46483980871773,220.5585442754721,221.5226227693203,216.71558322716888,215.35740937059293,214.25066972561672,213.2780869891898,210.9730900127923,216.59031785092276,214.47123173128475,215.56281473036935,217.9440728015785,202.4234410974016,195.82870434095275,204.89541251531242,220.59225188809822,225.0539200582414,216.7724523179405,204.63882903133162,226.46276434635084,247.23535728775153,240.51954617459475,232.1632782511724,227.28225985266218,225.96736516664197,238.58670817750786,241.30061166336847,235.4853530786011,239.95303811858489,237.16970233763985,261.87667677016253,268.66968900417294,274.7367465829031,262.51733765543037,257.70577825921185,261.90516209813075,260.5864271735395,253.60122456151024,255.5071686981299,261.10540000358054,255.8698806672328,256.50995766425626,259.42529768427494,259.9456822269117,261.6840666878153,252.27759859080552,256.80262842212557,255.00280841829488,255.20740622878347,249.39950096846368,243.5939308845888,245.18918921548084,239.82882079527627,243.34496406634415,256.46359312628385,256.7234937027474,254.89711585165622,257.35976567032134,258.9849306030884,268.32999403502265,266.3310609432184,266.32503642329914,264.4721940723071,258.28778707114304,265.19598830738335,260.6577791861135,260.8034932029563,272.6745679820729,268.6365525313052,268.15087406573724,276.756771307172,274.9832667008922,278.0495333974141,279.6984543766973
4,1992-09-07 17:10:28+00:00,165.26125877852655,155.3393489182007,162.79762261115746,158.62372752513335,152.114671266332,167.7614766356827,178.758207353106,178.41346935336986,194.12150456716282,198.86344884611822,201.38262017046335,200.63432149541518,201.8553542344367,205.67505020028503,201.96392145731596,207.4270444225422,211.9497607494792,223.12297584905576,223.03529295043944,218.32942179527188,229.62818896740654,232.7998121137356,233.32937118188588,229.9851239557413,223.92455777686712,220.8235731137032,206.83465083122735,203.1102305051355,186.7467772946975,189.00878413341974,181.6307051448473,176.63660770230538,195.26870544369416,207.19588884957406,203.1938304301125,192.2826565994042,172.47080748277205,178.9197027602088,192.23370426348626,194.05124099742324,194.986628998383,201.25885406948223,204.32638071312326,206.70553172377865,205.84632949052857,210.26182259620282,210.75240430899058,207.13832100371215,223.47523381621963,220.96304978942314,214.31647110317041,211.46778761156128,201.22415569817065,192.4772162737038,188.50454332680994,180.34755759145534,189.97008890787347,198.38267392663928,202.5448698276576,199.9071776024471,201.6378702558336,192.87246738160192,192.6950871419025,195.11064016538887,200.14396764495604,208.41538677178855,206.361431027308,209.48629722282817,197.34942368161882,190.80680066252887,195.5745262272969,194.0463243020267,191.66131624499062,189.0626577962087,189.4642013477932,192.3830651863437,199.9148160664766,200.6455081332818,194.94486016903008,193.4310346424219,197.62414144404826,193.38432021110458,204.57584747951276,201.9168546354132,204.5494834273293,217.04358988433498,228.24336032322188,233.92203322478034,231.92063517380845,240.497173395813,245.37295433018474,252.9455265937544,247.02967406932194,213.47676137119234,212.47225431652302,221.5233597452394,233.21865351832582,218.69723906034423,203.36090178463533,207.2245215476839,211.6552800291192,208.53882049772827,210.00316793551113,191.52227197277807,190.61678914987695,189.10484852359224,192.2947089276926,201.61571061403652,211.3550159450888,216.81453509911552,211.27853180356846,223.1990694887809,216.36977471191435,219.86590471756242,223.00498616070567,231.69739377242072,237.2582635836878,239.39134435507245,239.83782441622807,237.80186561691656,241.81470896392082,233.47706582540485,231.69619265788305,231.44065026824,227.4622785169075,232.11736860635492,229.54871821046305,231.90435023296808,231.8835855804139,226.30055132137275,230.71618822619496,228.89865747906848,237.65008048154624,247.1014091362414,246.42134841975923,247.18633789409688,249.27489958929075,247.9709123085288,242.73128648605677,245.24250221503104,242.51757598621927,243.17816240932322,238.07393539764436,242.50600375196362,239.16953591651526,246.4698468753726,244.963815527116,245.08674856831595,249.49596329670206,260.7462162797233
5,1993-01-13 17:09:51+00:00,171.79733438600493,160.45032252706423,163.87914525268164,179.53088593354144,175.22474052320658,188.1107102592052,200.4605037020766,194.00366721086874,189.77438119990134,186.24782508665686,192.41813807025824,199.8739358141629,199.23449368971734,199.23058401995326,204.3320421360554,207.24152785817688,216.38992053228998,225.60365448233347,224.96257658223084,228.1511557160232,221.65808222953095,223.00257781443926,229.48867441681827,221.60784467090804,212.5321512404771,206.0870296036279,195.7890608321786,208.1783375129785,203.25604604764084,214.8535378083906,209.6677995668492,201.559416683749,195.1312288516924,203.8484057441159,204.62859396466752,196.77782722520982,193.8116717371964,201.8774758333434,204.03394494033475,203.0412324853631,199.0835257942188,206.4596578287693,210.95734298971004,215.06847531450404,214.4106150459139,212.06465072597913,219.2543946851717,220.10595090809426,219.22590274965702,211.63516106798252,210.243992188125,208.23216834500974,203.5897778981282,205.10760916097553,212.9147932451006,215.10937144012934,210.82865148275513,216.98968169321657,212.06235838433392,212.3394514610459,214.4509134455554,211.42519628495717,207.4132917354153,204.76257134846549,204.1791895784942,199.42450541149836,202.3062121733475,204.64423640662665,201.5613558722693,202.48732006664676,192.76254882865044,193.7591126144373,191.663201502476,199.2931255869024,202.982863733743,205.926582438557,202.27447808515677,207.31808507979414,207.89292612841277,223.8472855368645,224.5942130577393,218.40862760348423,223.16660105192867,216.43008956169388,219.99118446704966,233.6052219697123,243.350335190114,251.1872982453139,240.90478258982918,240.37575896846235,227.72987358572777,230.75805595983454,219.5342084644423,197.75823072925635,197.61281707815823,207.75630947250514,229.83134044351257,230.5725288197567,213.65424135181829,205.5507058748715,206.91321098313776,211.10098410803207,216.80790052848437,210.4613913355823,216.1770559438295,221.67124261733397,221.17688512511492,221.93799087619547,231.89062293716879,224.4903390722899,223.79166456035483,212.41979903726508,215.27969878062103,213.794570792278,223.32439558218013,230.3518180329656,234.26263437037747,239.4167031737398,235.01205722909162,239.43059795529066,251.59506072058036,240.07177024753491,235.22076817252977,231.26242593702256,231.6112406433712,224.40263151094788,232.61893948217423,234.24011450511233,237.32711416560156,232.11238873717193,234.0300293761754,237.66291313519517,242.88352713957184,249.7616942348362,253.20051688405758,255.48306169287028,250.9328195527235,254.47903400640314,248.3323634169713,257.3106271057084,258.1654083641029,256.76872627316175,251.16584353997405,252.04148160838918,254.11386401414413,258.9371820149733,260.3895969018816,263.0629339477422,270.984981001601,267.1514403716686
6,1993-01-29 17:10:02+00:00,186.70101388532746,172.51970808912495,181.86854036623578,185.5869399536941,195.74587230683633,197.82095994223744,207.05906772598652,192.53572376291802,191.36722532853824,191.64322421613696,193.83135227547427,198.67020913762013,210.64886804742162,201.13201820123982,206.45928106218324,219.46759630581155,226.172638309233,225.47041962392203,220.4356808594923,227.23377118342918,228.87015889291388,228.96769980869507,228.42897623158836,222.75943642096328,206.32069486749828,203.633595137774,193.07977682381437,211.84007961731214,211.7605437520638,215.21514635818585,207.3001089741446,210.42960386617713,208.14172598888197,200.59317107612324,201.97301043950426,202.96519168342675,204.97945913452375,204.7499834977728,206.6855511713409,212.7239529811475,207.78551570091548,212.46654890043854,211.1218094795274,215.33733342992582,214.8512632972963,216.87994561884088,228.45802135800048,225.92116306292806,219.35431278694497,210.11978032173943,210.4821080869753,202.88582013366207,198.26207632108463,209.1352225978928,210.7692367441306,207.07576086755282,212.76065765642088,209.273337506653,212.9943555679274,212.07685885848423,211.21025056155233,212.37949476991403,208.33033344986038,203.53437047629782,207.82428424451572,208.81207355439065,210.29532260943563,208.60845049120346,200.9897570973437,195.8842468264428,205.68883222100615,202.4277025440483,196.4307753103654,203.1344018363889,206.92549374493606,207.21499887219738,213.37346197623734,216.52683127392356,216.07634969541746,211.34966710109126,217.91299161080218,216.91321881362543,220.42375365867417,222.9381726914701,229.24297335665267,235.43895711946138,244.45786722328194,248.66646539959393,238.449991305562,233.7784424267239,223.23928297205836,223.99405694431533,213.66849223366367,200.36010637296468,195.75154063493545,214.7384561852573,230.87696199389424,219.4502563384637,212.6586738187806,213.67932435478994,218.30219182744568,221.95832936495378,216.58617417999005,218.49780168652603,222.81395519814916,225.63564648562297,230.14314483890786,235.8620248813456,240.7908130084214,234.40354203517796,225.56377011293293,225.43640866681196,229.3218434888379,222.7097479307349,226.51859538775716,240.1601538061458,236.50222913643307,232.68869934053473,243.07623701033012,245.52421639776233,249.60997111699683,244.12876279695834,246.59762573077504,242.17675709765882,234.4373172730917,234.24330774147595,233.6038760912753,225.5451624525831,230.11952614940864,234.56750434717785,238.96749803135938,244.41531734158335,245.45196053761416,256.28921077551047,252.0318093748771,254.1762223013455,257.09260533653753,254.2385042599564,249.68137387570874,254.33880771688132,254.74262241125714,250.6273397285626,251.4109920325535,257.3674528000954,258.57911284788906,262.74504571583384,268.7287874176673,264.1753581948418,264.8571578356532,271.3673637324712
7,1993-03-02 17:10:19+00:00,189.7346782337362,179.1176095481692,190.349085692615,195.97242272781523,198.66009360126205,214.35015957690908,213.19096778793227,210.29540250141682,206.3900870580951,206.86648933672348,206.78422523660998,204.8239571301936,204.1613816687735,197.28382767586987,201.37933629227282,205.17925850176098,209.18047061560205,209.42509622570196,213.81522571160775,219.93795876720526,217.893788753994,214.01878055491215,212.65502254128864,212.00130523309676,204.87137599893381,204.65404168406107,202.4176441903525,202.68634088850897,211.25516889654958,203.1029762674098,197.55367031720724,204.00126387092905,206.6774231292809,203.10712501931687,202.8411952673366,195.45369021924049,195.17250874899938,195.005186875859,202.9240045477967,199.01009920308934,194.53564124612714,188.04447075425864,190.09711046729828,192.10901199843292,203.77029890133642,206.1626030019873,207.74882219120747,214.11379535526532,212.66314971483118,208.29926967158966,205.01217618422578,201.49142730483726,199.1531286542422,196.65331283381397,202.07944387902333,203.30026659169397,201.83425574272505,205.2888789956173,206.13785547842454,210.8677713551669,204.87926319474425,202.96585720626717,198.99180464989092,199.07293310407167,196.48554024224512,194.3115545602084,199.64895974279995,194.64320510901302,200.0679262854217,197.20871797434464,192.02938700416098,190.80331327110213,191.2350819443287,190.65616690131432,193.82914659655108,200.63551511079208,209.7785314637978,210.40358925333075,207.46429992498088,203.97679004721238,206.15234695156647,207.76902673800396,211.59447465863155,211.86223554600676,204.89624405667203,209.91591150714254,214.9062027811333,207.0888457586109,193.58352241289697,184.84815301231032,185.49751331885037,212.33084446007533,215.6919062276147,198.67959812799864,198.35871194671867,215.0717822749577,231.3907378771051,226.28291095389227,214.92066604632353,216.44721952629976,220.39225161152257,227.12125287959446,230.61440708974504,231.33485479291213,233.36559696090723,232.49297611840544,236.0956496812873,239.97889510961568,241.58180006230825,241.3738807691296,233.57400328518614,235.09097351933124,231.26041880568934,235.51361483019377,232.47987460043564,236.61529955963934,245.28975796621927,250.07274160536588,248.82465052915728,253.27884361141696,248.57362919948272,245.13379464657748,242.75587916141404,238.56112269660906,226.79025594488766,218.49940056637607,220.53592135200068,227.29573278861537,226.8954514096837,233.568009546597,235.04805030407582,236.8071670519858,240.58774625037796,240.3169953946298,243.23733949083348,248.9944522448864,251.10870125328773,246.61803022753742,245.15532187708018,247.00945151186775,249.0907638318285,244.50148256145457,238.1726951773465,239.07125665338341,242.4918518075811,249.82080847349553,249.07952790861816,254.61825668155325,264.901308817703,272.7592890176294
8,1993-03-18 17:10:26+00:00,193.99609425975027,177.70208010394086,184.07171718224416,188.6773421013261,200.02840065524023,206.83991836617932,208.0987326055446,210.67807009403438,214.9346040348787,214.73635474051997,220.74009544107182,217.6919451564622,217.72427527967145,220.2692052317526,216.40551228305898,222.94182340507302,226.02927763978178,231.71027739444312,225.91643481911512,229.49607511507645,231.66793087758893,229.8601086082195,227.96694041531518,220.32906836398695,213.06822807347712,208.7390180000432,211.84223975430217,216.66374716629218,212.75724196618756,222.25559859053217,214.22139363312058,210.88579711760661,218.4113182809737,212.8854474406653,213.18271923046248,209.8893455008688,209.28272323010052,207.6672801256567,216.89442480677036,212.60960486274914,206.0987059742629,207.2980339825294,214.0143500880111,205.13352340392836,205.44665328136483,210.423082598771,218.94536259864987,218.8382530062334,225.81782924638148,217.77487628572553,212.76859381165508,205.74678822692286,198.61654577206497,208.62536619865915,208.76860792538372,208.39517778255313,214.31243746618492,215.31562328774928,219.31392193992673,216.9765064153746,217.32825813600851,212.2421656486966,200.4362774083857,207.6708631057502,196.04888021805007,201.68283507536978,198.1814704981887,199.3801631495874,198.5693652907651,192.94030290821414,200.3147410097829,202.12782329698297,196.94126206441462,195.2145347146021,202.1532281855259,204.97178397671428,210.88895203607836,211.07010467905,208.41015467582235,209.16451502797247,209.12537275651917,209.74769004134805,215.46568793962058,207.24137625904817,214.84897856248438,214.11269455906108,211.68851528109792,213.32035878381137,199.72180316182875,185.2959149822758,192.47601192046628,210.95010600715733,219.62390538801543,205.31396558338952,201.46898367830752,211.08757908417417,235.54504407604333,220.19149607577728,216.17155476565276,216.59136829915886,222.95661403365457,228.36642022816494,230.3812534070804,227.69640398909843,236.7777083786123,248.08228641297558,250.11252863904727,255.87960284533276,254.15753094407594,253.4795901859166,243.76988203176305,248.11061889710953,239.51666682453404,247.8724814038803,247.01785167412072,247.22304574225646,248.82227767732337,258.39071614975205,249.92120946193654,245.57155167809287,255.2449060125747,251.2606377128172,242.44534877241233,245.42076342226585,242.88445110075716,233.04949732233828,231.8503303323093,237.61722701352673,233.54778285294827,236.82584122788282,238.20698494847838,235.26401084115832,238.88757400813688,251.69009228073756,248.73071588589238,254.7152093453123,258.7490584599788,256.5066194910937,252.90238502041248,251.63630125746195,254.54147564053034,248.5301210721997,251.09443991398302,255.65506476250954,258.04017199808266,257.9401476608016,261.00683269162295,257.49783423421445,265.11559439909985,272.9963774958412
9,1993-04-03 17:10:29+00:00,185.53119376276686,169.91774844360162,176.36415009179137,190.85154737057195,190.32001013711442,198.34934422063347,213.4933850578754,214.66756080272242,207.11054126789242,208.06537267093952,207.29782395320092,210.0307469395458,205.600920803383,209.74251163465863,214.12874627973866,210.637186656497,218.5831744954354,228.42682959501394,222.21240749532848,222.07089676742748,217.8802147545301,219.64452625609306,217.96330305739173,217.2603377818114,210.97309782242846,205.83124229181072,200.60081235262047,203.13962937396698,200.8618530035029,213.37963926278704,209.1057727262639,208.35122046198853,208.26648697859216,204.71991100623487,202.2660653605255,196.35323554166047,199.91960773972318,201.00119213308952,206.29562489743006,204.20470355962985,196.87619533769555,185.42905938517427,198.10173031972215,198.93466941085939,204.1389738436601,205.52181714218997,216.11264553627487,218.27304029100844,221.89427612657923,209.3665945718775,199.24294953741358,199.0585728365731,197.34499915143803,201.26619086838514,199.7400956582147,203.6814078075851,200.70027413899228,200.02821694448724,208.41543686229514,204.89049087999607,204.99266619186227,197.1501798886184,191.52158762614087,186.76479739930735,190.76104855484465,193.10314456639952,189.6568762089012,194.37319756585217,197.40112381050986,194.06757355900046,193.62867797296158,189.95169970821175,194.12374575987155,194.7141155047435,194.66495183430308,202.4418138406892,207.48964421139047,195.40686523062482,190.88911881104525,202.79556568739872,206.6563977664616,204.2420694618147,199.37269084479507,198.27247420434185,200.35866389254673,198.71253744834257,209.18768326928463,199.47377953345853,191.42504658006493,176.9361028254467,180.48660828781792,210.24282388787702,214.00728229851038,199.14996113138602,196.4246706421781,209.28679212275117,240.08799868832432,230.5104835056962,220.46334409359048,212.76068261923774,216.83341590046828,223.75243600692255,226.59529420779177,224.04845697743235,226.6571466771917,234.33671313601366,237.3967424505448,241.03979024724845,252.138242309202,254.97442530474444,244.02494786226154,243.3188327379335,241.57195000041867,237.13054515891946,237.81950091767683,239.58433608711044,238.336202437097,244.11952575983793,238.00939393125483,237.35561049147728,251.08761377251918,247.29181027524783,240.20228484112258,231.19285499408997,225.52727103016147,230.06473779149135,228.36017568056775,223.00107780578853,227.78333041631143,230.04863246486204,233.2446671169624,230.68681236787484,239.4546134978982,247.94443674491367,253.32832614737043,257.9107227430026,249.0380000663105,252.51077006100925,249.85320270636151,241.60319707738557,243.83485840612042,245.96902511754473,248.5767599462528,246.4858608025104,250.07953102111833,246.6690845939538,257.1781268776664,264.4161385049095,268.00609012732355,269.8817425288332
