,dates,chi0074-0000,chi0074-0001,chi0074-0002,chi0074-0003,chi0074-0004,chi0074-0005,chi0074-0006,chi0074-0007,chi0074-0008,chi0074-0009,chi0074-0010,chi0074-0011,chi0074-0012,chi0074-0013,chi0074-0014,chi0074-0015,chi0074-0016,chi0074-0017,chi0074-0018,chi0074-0019,chi0074-0020,chi0074-0021,chi0074-0022,chi0074-0023,chi0074-0024,chi0074-0025,chi0074-0026,chi0074-0027,chi0074-0028,chi0074-0029
0,1985-03-05 14:07:05+00:00,222.21155936127255,227.23031888963794,205.42869308814656,220.92348892581944,199.68817732849382,190.23814107458227,213.03279813247013,217.18696642067178,226.18212207408618,216.1053911614024,217.15943102767451,223.754602726519,230.0005926592775,229.0390035748382,229.18258626109733,249.8123595597408,247.56444027936317,245.41862444119653,232.66189415059955,241.06524928544607,239.52228662114732,228.6381617493489,236.54424291148013,237.9112007274831,247.75735565815015,244.9739317455435,249.1127300236445,260.914686427502,254.4784487287212,233.80856956710375
1,1985-03-28 14:13:13+00:00,216.46195010173116,222.9920371018017,207.09766750652477,221.14090988847676,196.66120503272788,194.66797916763065,215.14017067205782,219.33431994539635,218.28088786803667,216.05579298266088,223.96837019077813,226.7222827213715,237.24802908823636,240.8931788203151,240.05069812794216,250.1124771482348,247.67981528962738,245.96317194938334,231.0598685873063,237.81374622774513,235.87573272988888,234.16131831622036,237.0217922651089,241.8548421958456,248.21585894165537,254.39935729505436,262.61768021181115,259.39702987523424,258.705772929295,239.0121778615742
2,1986-02-04 14:03:35+00:00,222.87192187675979,228.87460734694778,218.04897631604817,226.18343983621745,200.35393922305897,195.15806003482447,226.41939201557108,213.7791157442343,214.78476423921694,216.032264339006,220.0172484440053,220.38307742109825,239.03089279944197,236.70557991791532,242.2016014795724,256.86648879743524,256.35649562220755,250.14758527935751,230.38396696894407,237.5279121888262,237.84139931051098,225.11223583111462,235.30112230281463,241.65999271946737,252.22625103058934,259.1998516445916,264.0079417080323,265.69381971777204,253.1243599978117,245.29863299910792
3,1986-04-09 14:02:13+00:00,232.41307586459646,242.68758229326266,231.1962395528312,241.87167742940403,208.50274419139512,197.7792917961383,218.48112146637277,215.93825447710276,226.68452154673815,220.31069781689666,,,,233.7271218022301,225.81162518756574,250.30873993131758,250.0265750483478,247.55460719985192,231.24076782091475,238.28963491815074,243.36652538867403,239.80442349785525,245.64795454928935,238.21897461661334,249.10146064040083,258.2755569407465,230.66057987209825,251.5260977321911,245.99824199613352,248.44676249132488
4,1986-07-21 14:05:23+00:00,223.96408126287582,232.90850517402595,211.8370141224286,220.34311095660954,198.80303809411689,197.93088612960094,217.54459904490986,218.77227091323005,225.0523136145304,221.60372269759984,221.2133132912218,220.2267399154027,223.62573326512978,221.11088797225614,227.4218314261539,249.1138833969951,248.59152400320693,248.42395609573865,235.46215103090225,240.88045279052562,241.32218147755555,233.08832871391206,242.12990686457113,244.0515076918025,249.72633275461513,247.98614117923893,252.2052289425919,258.7202742674939,256.47460562842764,243.56574701202405
5,1986-09-07 14:03:37+00:00,222.23664088276718,229.6490440142148,206.24480765670637,222.01567727033216,194.42846940783468,185.92743142538512,214.94500687075,217.36400562620145,216.16334139210178,216.9784417946111,218.2576740356481,219.821665411087,219.01273730600215,218.625093902411,225.14426642884558,246.7802708345145,242.17482282760616,244.56667525696898,232.69372855215306,240.5187560930257,240.64753631322262,231.83442237952863,236.74834626075815,242.8594352473814,253.4678304947152,256.2365896672343,255.60204791839203,260.2116079157084,254.6640093493175,244.50324163999684
6,1986-09-16 13:57:10+00:00,232.7605421393675,232.08968955263308,206.01931762979612,220.36759761957546,195.7962163802204,186.10727402236097,214.9728729041658,223.27351193597087,230.75916110078666,220.19469219831785,224.3167556414305,227.72788901000487,226.89411880975157,227.25288457826778,225.56317464735824,249.82598399712037,248.4229405924659,249.77440923928455,242.64744539974743,244.93649336303923,247.2604770767147,240.1435853107147,245.38139849518578,251.18180576974945,248.89300449682116,253.50197313514786,254.69998968398517,257.09790303858944,245.4751143469807,252.09808743128008
7,1986-10-18 13:56:08+00:00,213.62354832849593,223.1653017449356,210.47985886336934,219.13585243588105,192.945997223393,192.64955674716256,209.2691089090981,201.0455582993535,210.31404818239582,210.87470163329735,207.16012370327658,208.7517324134215,219.62066857887032,218.40564773362385,224.5118934859739,244.3035509152541,240.62895036345972,246.35171652278888,229.3476271976313,231.5245602031581,224.9734094237187,222.88182440902293,219.9723849969978,230.63705942823242,251.5249806042455,250.18393036676207,249.633014467221,247.60349515422575,240.65950192433425,234.68076219553294
8,1986-10-25 14:02:04+00:00,230.27432239450408,235.08223462688576,212.4363603562509,226.7859041317558,203.50545961738436,202.2602972213022,226.5535435561864,224.85216075769523,228.1428677448869,224.00633126946002,227.2972956463846,226.87181802409734,229.8051832406236,234.08512949358484,231.74930655871623,254.6725567794872,255.10078466444952,250.54497122629365,241.3384159962615,240.17674230364173,239.68319917792027,243.02965301833873,243.7737200439882,249.9432076578067,253.57170424642462,258.9418065682515,255.37985419124655,258.19762880045755,251.6404800470447,246.75623970015207
9,1986-11-03 13:55:34+00:00,227.24701515388745,233.4808156402588,212.67920032280153,218.53163678422436,191.06479035844387,185.45616636944956,202.09304923388342,205.4783784531921,,,,,,,,,233.80544571251457,229.69595345295141,221.48104740677667,238.66807384144155,234.1544093794892,232.35768428724353,238.77151985049386,241.86665614250884,246.61137308828583,247.0621408312407,250.9122073234642,252.02298264896402,246.52373189867393,235.19657148056064
10,1986-11-10 14:01:28+00:00,222.8115856462171,222.2105820460464,205.8130848069071,220.29264697770594,195.3675941076355,189.8978855916409,218.0020857418612,217.2671914089135,223.46019950053034,213.0117114847091,221.9739224370257,222.99913728121854,227.55833941677398,230.78843549013567,226.93913935811298,245.04908926540452,243.7844081934752,239.01616958205264,234.78412409838916,238.43724331255498,234.44896235476435,228.82285436143644,232.12827372054176,243.1643243757523,246.98042235730455,243.2625746867928,250.62527192066528,248.16013523311676,245.0227150456888,235.35768943802103
11,1986-11-26 14:01:05+00:00,230.31372707687476,236.5507345547592,213.00836071635817,227.26178166376525,201.38392048262872,195.33331072747416,222.44031462299296,227.0252717356047,227.89373739508127,225.28887843027053,232.4984438182556,231.546935292646,238.33900617342852,237.69152243151336,239.6984612225178,258.92926265826065,254.2554863656746,248.58699950873705,240.55422528548704,239.32718550094077,241.01735709844579,240.91805240224002,242.47835277133422,250.00963681078457,257.87345259435773,258.1027315196909,260.76780494551554,262.4275484655276,260.2980076435898,244.53323656475192
12,1986-12-28 14:02:01+00:00,228.93403644245876,230.05069752845918,215.99500468109153,231.28304985304902,207.31345464749654,199.5843478948314,225.0731272206429,222.9245560549856,229.31419462679315,223.3285647695754,231.74658816660414,232.5479051554615,231.79470285029197,237.1580967838189,237.30254402878617,251.74835372242555,249.64263852731847,246.31380675974617,233.44834175836905,238.21632007194694,237.73567079219188,235.1082421241957,236.2087426815453,243.10396711953499,254.09562141147276,254.61522725401312,253.9279357404931,253.081109096987,248.39121539308323,232.73180500233792
13,1987-01-06 13:56:06+00:00,212.6456397215429,220.8081998662939,205.06988958265845,220.5916749531892,187.69764046817323,183.95379779038316,208.23607926454304,207.14403122601658,216.27440515445406,213.89008091577452,222.50762095313652,219.5654547486282,224.10998330285614,227.88115467674413,230.53304112396881,238.12600423143562,234.20924791195085,232.58176825063697,222.05272439643366,226.13929275354818,232.38890108255737,226.83855379273902,226.89165507102447,232.63562042013407,239.80214260934747,240.33768716487194,244.29895474739806,243.68032157835066,235.68383902283043,229.89188311355446
14,1987-01-13 14:02:29+00:00,226.3255728173756,228.05076524271323,213.0505337746541,226.2739005533904,197.75001760586755,196.00176709775764,214.89183513299088,219.3383281074675,222.66496765235075,218.5716135006012,231.92030427522502,227.76623501804977,226.57754856388266,228.9928650649723,228.4761295434463,249.18835410863605,244.8423219862536,239.7786477344169,233.1131886021652,243.5549333334896,241.66922821020523,232.7231737323803,239.6077399989935,244.1729831542845,247.39924438709033,253.79341794859036,260.3576373965149,257.46616003657397,253.0134588816055,238.91687320384577
