,dates,chi0130-0000,chi0130-0001,chi0130-0002,chi0130-0003,chi0130-0004,chi0130-0005,chi0130-0006,chi0130-0007,chi0130-0008,chi0130-0009,chi0130-0010
0,1986-02-04 14:04:23+00:00,186.17561152122795,186.2490625038588,190.079970026015,200.39791774083236,209.21758080771932,190.96796452002218,193.76868254755993,207.4174675386253,200.3501058102732,212.5822953510478,201.89159810690592
1,1986-09-16 13:57:58+00:00,194.36273139257221,183.8465825725735,187.02491303406555,194.80713864989968,198.4758472499874,189.73632128831758,200.70362938143856,197.02768908467442,198.8931256441609,200.27474107302413,193.3877001409855
2,1987-12-08 14:05:53+00:00,190.79940773147348,184.82821177997073,190.27148929039646,193.59452025453368,197.1074013805514,187.26891763028144,187.12063630328262,193.4332321130502,199.69536034076822,203.33406105198202,195.385990137279
3,1988-01-09 14:06:25+00:00,189.1236110109622,196.46667530048862,196.2044315523608,197.97439433237517,214.1868870476476,189.0290977129343,193.42268990985232,203.4270797737906,215.25436936355487,213.60343758276161,213.32547700215645
4,1988-01-25 14:06:43+00:00,191.665970737408,195.9935376330223,190.332609278798,208.67689166254792,218.12514511906406,208.49256480368823,202.5298496871524,221.26548432779808,226.2527178634378,227.76071158772706,216.77570064172897
5,1988-02-26 14:07:12+00:00,191.48615042024676,193.1314002121621,215.65469278774785,217.18530756650333,216.84580482949,214.52627170989402,216.7794035620953,228.51123941491616,223.12521870602666,221.82581170884504,218.29107537427268
6,1988-06-17 14:08:03+00:00,191.6962842469295,196.1416308084326,192.68392580651974,197.2833865008569,202.761742851674,188.87531180616443,195.07622815662947,202.80797282650272,200.52561215315515,205.3447790651171,209.61939290957247
7,1988-09-21 14:08:10+00:00,193.72510004436845,191.66609927166058,192.27532701797816,195.11897108779067,199.2084013857271,189.9321022486119,197.0478675736262,190.70183353612043,,,
8,1988-11-08 14:08:03+00:00,194.21745455543495,195.32126197594903,192.67003794930616,197.78700220462576,199.16237334034653,197.01883435543914,191.41646638730538,195.09642816784074,194.94639740463853,190.16380297513763,201.31735628121297
9,1988-11-24 14:08:03+00:00,,,186.8988385740384,193.43185202286418,198.6753124690811,187.91758797226,192.85366827839266,194.6261745330257,202.08903201967456,195.9956762109415,194.71792459309606
10,1989-02-28 14:07:14+00:00,185.65352522616791,189.33282799490362,189.2735362838375,204.1961432648625,210.21268240404973,197.64058298306392,200.7782371787598,201.3436487763015,211.57343199071497,210.92164918338906,204.76677101026496
11,1989-05-03 14:06:13+00:00,199.68463008802564,196.07366731801417,189.15609713723694,197.1470908064997,210.20832239375795,192.87138668597896,204.62044802265143,207.3454221643873,212.78657626263742,201.07069211068864,211.10845443049084
12,1990-02-15 13:58:56+00:00,187.13791069893185,197.6251345489708,195.0300721502667,207.95568806368624,213.13396320002457,213.4071141937282,222.79063871472857,229.56027729895195,230.57696950339744,230.21129182834872,226.7042423730962
13,1990-04-20 13:57:41+00:00,195.84872660185252,195.1487502381063,193.13267261716865,217.3371792508212,220.00400509058164,219.17176975100924,210.5907737224043,235.28146620621175,237.24208358904545,225.38998558767256,205.59317823334794
14,1990-08-26 13:57:21+00:00,201.2919524742417,198.48709795942148,193.9502598174093,197.14597985244345,212.11854157885065,189.7438541538745,199.70787058974028,206.36607326674593,211.5403961014199,,
15,1990-09-27 13:57:10+00:00,200.59225718627837,201.53752244931712,188.96813324372874,192.387260288339,199.96124142987435,189.45250186750957,198.9736955112384,212.85298313692806,215.76299045058977,222.30930868121544,203.87879814566918
16,1990-12-16 13:56:53+00:00,189.89435471734976,192.69048768350925,194.73596476137095,195.10817007506873,206.3087901963068,199.81423444323525,194.37254473201338,208.7200765835624,,,
17,1991-02-02 13:58:00+00:00,190.07898161361382,190.41906222242008,191.23940004934576,199.3548269114314,204.6097740561952,196.42836713829692,210.25380871017123,216.8720141046354,215.9262135800098,225.95889806545904,218.23946557971328
18,1991-06-10 14:00:15+00:00,203.156797271444,193.54749010262088,182.82395450707517,182.79705246656928,191.49524499606244,,,,,,
19,1991-09-30 14:01:25+00:00,189.66077729878185,189.5470565277201,187.29313397995995,194.61441265142125,201.77927236795202,191.61290156039075,196.60721882862535,190.461747400545,202.41608036886663,206.2871400444768,193.62413251167186
20,1991-12-03 14:01:54+00:00,189.86906780370683,186.8582928008597,187.85469473784892,197.36128235874403,199.89705198780615,199.83785062201162,198.4968207323768,212.04304755984919,217.88448695856331,216.4611133659997,210.99527461708936
21,1992-01-20 14:01:43+00:00,191.90274956503893,191.9095006494926,192.29371023859636,201.34516104684752,208.84582188300578,203.2966061640682,207.5889011387384,216.93528959450236,221.54781590930844,231.7668761799637,222.7519870386018
22,1992-02-05 14:01:40+00:00,198.56660404688338,198.2481331543952,200.14377282056915,222.9753025287554,218.7642715770511,219.57304360149635,226.53429645772064,226.8869163470764,224.29471874091232,232.00025176815464,217.7193161934431
23,1992-06-28 14:00:40+00:00,174.75018570189187,179.59667149147836,171.8067042902648,190.11320730979637,191.17388542119005,187.2040084867807,193.93609202594155,203.54629309654456,202.08332689292908,204.38037646235242,205.80798582887854
