,dates,mex0269-0000,mex0269-0001,mex0269-0002,mex0269-0003,mex0269-0004,mex0269-0005,mex0269-0006,mex0269-0007,mex0269-0008,mex0269-0009,mex0269-0010,mex0269-0011,mex0269-0012,mex0269-0013,mex0269-0014,mex0269-0015,mex0269-0016,mex0269-0017,mex0269-0018,mex0269-0019,mex0269-0020,mex0269-0021,mex0269-0022,mex0269-0023,mex0269-0024,mex0269-0025,mex0269-0026,mex0269-0027,mex0269-0028,mex0269-0029,mex0269-0030,mex0269-0031,mex0269-0032,mex0269-0033,mex0269-0034,mex0269-0035,mex0269-0036,mex0269-0037,mex0269-0038,mex0269-0039,mex0269-0040,mex0269-0041,mex0269-0042,mex0269-0043,mex0269-0044,mex0269-0045,mex0269-0046,mex0269-0047,mex0269-0048,mex0269-0049,mex0269-0050,mex0269-0051,mex0269-0052,mex0269-0053,mex0269-0054,mex0269-0055,mex0269-0056,mex0269-0057,mex0269-0058,mex0269-0059,mex0269-0060,mex0269-0061,mex0269-0062,mex0269-0063,mex0269-0064,mex0269-0065,mex0269-0066,mex0269-0067,mex0269-0068,mex0269-0069,mex0269-0070,mex0269-0071,mex0269-0072,mex0269-0073,mex0269-0074,mex0269-0075,mex0269-0076,mex0269-0077,mex0269-0078,mex0269-0079,mex0269-0080,mex0269-0081,mex0269-0082,mex0269-0083,mex0269-0084,mex0269-0085,mex0269-0086,mex0269-0087,mex0269-0088,mex0269-0089,mex0269-0090,mex0269-0091,mex0269-0092,mex0269-0093,mex0269-0094,mex0269-0095,mex0269-0096,mex0269-0097,mex0269-0098,mex0269-0099,mex0269-0100,mex0269-0101,mex0269-0102,mex0269-0103,mex0269-0104,mex0269-0105,mex0269-0106,mex0269-0107,mex0269-0108
0,1985-09-24 16:53:54+00:00,,,,,,,,,238.66875025985368,249.0219982089733,251.43525092322102,255.50225965834932,248.59369618015162,245.0429588277882,241.32454115326334,234.95993499686583,224.34059610771268,218.97214285802866,206.11801464030813,208.60655542603965,202.81394401052475,209.04031618362697,202.07796566886134,196.89544735907054,196.76698013725067,196.56802859327212,203.10959491671488,205.93254938912386,200.95504450730556,195.87943527736036,194.67903662549722,194.25200208214142,,187.42103929056896,187.11499294850142,190.9626961292322,191.49723017515038,191.33748003940542,186.57636678285203,182.55609074496118,186.0645776107507,184.21936956236613,179.29983035701588,179.79571369323506,178.71730815734458,174.59622838558806,177.27532987821493,177.00669219784498,178.45000201317083,183.2512633648655,180.75049837723,178.19400339631588,177.46159003901653,177.15909682318903,178.71647160887147,183.70665527115463,180.4860268701854,173.09591774519964,178.68065172913248,185.7429723261994,185.7728985046138,189.82670122968767,188.15587832395872,195.56553201533544,194.9133690557269,193.57043706236968,187.64727187376675,184.8357200169546,184.47245439513355,179.47235288894768,179.04414909777597,178.48002965912104,174.69755267971948,179.65032197182774,178.70498735268086,182.8658588086889,185.8087643266988,184.38697044499256,184.93280381631902,187.53031156855826,189.25166033674134,190.851214692719,190.1994663323622,187.8965640542255,181.62854872439593,183.68787970782273,185.06435608588066,177.02652681114742,181.09433468222113,176.82004997201403,185.94189694386876,188.6990436838006,185.89529285467572,191.49142589371266,188.86315364648232,189.166549488902,194.3137204838141,204.99318398566385,201.849391947208,195.94334293665108,187.98017698003173,182.02850671167397,176.35978012361767,176.77659794159788,165.92605489874163,169.44296125416452,170.09693213538068,179.05890682285815,186.95869395787017
1,1985-10-03 16:47:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-01-07 16:46:05+00:00,204.71416645586254,219.00642516362734,225.18966619033833,228.05132777809533,233.0821264499621,232.24378812751587,235.28685094252955,239.70926633929943,248.34349609587053,257.79129125754145,265.461665425584,264.89488833196526,261.58116312185155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-03-12 16:44:40+00:00,232.4154081331959,235.49064351957935,247.6324578650954,257.05748136113283,253.21085046169304,264.2622337702113,256.5390064031734,266.26808029390486,267.90830781391514,278.54977668334516,281.80546900053866,286.20795623811205,280.0850968834705,274.61248663561526,267.128355460883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-03-19 16:50:43+00:00,227.78204934893228,241.5438598375305,239.18593258037725,254.11213340167328,254.40822675240614,259.66588334588494,255.44256697294287,253.63171604011868,262.61481792697845,273.2989575351869,270.7663279605184,268.6615631370578,273.62036913626605,265.1798275984254,259.0142133704721,249.3276736930858,249.02875557870945,241.8850241373852,236.3314271222612,238.99683847824252,238.98597271301907,234.40646995327478,234.42058123211683,221.49498951166484,220.45755024849458,222.5606686138818,217.88707021230655,220.4894080158242,220.12286516853115,225.2174074754829,222.44561448490452,223.45020896369704,223.44217237673897,221.08869288487054,216.0999956639385,215.8550384224331,212.26415098192933,214.90674948599886,204.47713820536558,205.57022097242782,205.2889492006752,209.24518315446537,207.757329803456,213.10035315968616,205.3927051987015,201.20250439831443,205.95050184125802,207.86176072179074,211.0640162765011,203.92058864626955,196.60044756170697,199.94242202521917,200.10459488449487,205.0920081622932,198.3962293022547,201.57130582652258,200.19277816741663,198.44411119584456,200.63364039367667,202.25878042071105,201.03803153300765,205.21970062472826,207.62966129443532,206.29860452832054,194.86404306126673,200.59992188865544,197.7845259821426,197.03631156651397,202.00980079377723,205.0115974020838,200.8072705347854,200.19112281959247,197.76333074680906,198.13248159614508,189.10107289127336,183.06903307138873,191.27488203381688,183.78341814117712,187.92370643279443,185.2348163955871,193.76647644536484,190.31679838674626,197.58171973158846,189.50783083474477,190.03582653698626,187.04074942776145,173.75362154955127,174.03797722220335,171.21598764535074,167.4439399793477,171.15790632315873,173.64408358092373,174.8858909729409,175.78900957202228,175.7404607233562,182.47130708836275,182.4223675015176,183.31731498792158,187.32356553800741,180.75449410991772,178.2651895151985,167.2991860220462,170.2246388297301,163.04900853600935,160.05607561883164,152.81552561870603,155.6294134748035,161.99112212294568,168.41467157983737
5,1986-03-28 16:44:21+00:00,219.98097723794186,231.39755774216718,240.76708495991033,248.7985635217615,249.81575652833394,246.56282613861504,253.06524727092872,252.8270295328088,259.677637984231,270.9495363904046,277.34421344843537,278.08055143732133,268.9704227271346,267.7142034937689,257.7961110869698,251.21449554055158,247.01289018843158,236.55204156209697,225.5051660818526,219.9297464405807,229.6056531103677,229.93528282707473,217.74000977422915,222.6292614642723,224.52104520362263,224.98917455528445,220.66166966049656,219.1546759868428,213.6128047130773,208.47529962833835,216.75243350720717,214.1128151343838,206.70475682631186,210.4509450164661,203.18138811982112,203.6783889677181,207.67637733565215,206.13854524870735,203.09932089187924,202.43218949757454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-04-04 16:50:23+00:00,239.05481877939263,249.99833959960546,257.64060128449563,259.0973063455948,269.6653546802721,262.821598064448,263.6343134367552,271.6772191412755,280.0237174415284,286.3999402686791,296.7128138215608,300.5919728259322,296.32250838216856,291.0885823944832,285.0544319002681,276.0944586336432,265.73251912582424,258.7716263696858,247.18157392729282,245.99575141499835,255.81506627609954,246.8464809003743,238.93835576699126,232.5495668756317,228.65663012900836,241.41488644650602,244.8572155989898,239.0955126355955,242.3540698792106,237.21070208698032,235.77459184516695,231.64219225044107,234.69184595464432,234.82101681069878,229.85114793268463,225.78939351201632,230.01736660653674,226.8332122265511,227.68189354236077,226.68336453648797,227.33897290629747,221.16109690529848,224.27672371208521,224.05193621298204,220.12486850388876,216.07867233608047,224.51249097873165,217.91697527936313,217.1534480586627,217.78790094556865,216.46824473453768,209.00652070167146,210.23300227016924,207.5482586014497,211.50388601000708,218.49090278708428,214.28393905551633,202.44748839267325,207.274171687435,217.85368820473653,227.79387765181468,225.37642973129394,221.22698012794766,227.75732050918393,231.04108232651782,225.65693096416638,223.81668004964396,218.38054659827682,217.56662336611313,214.15578232566386,217.30919944746276,215.5593611947023,214.89355885426508,214.3077500541157,215.6241238855367,213.5381477397101,215.20290308918072,211.7012802084665,216.22710201345936,213.8801927153858,214.39383488154354,214.49494811644374,213.87079479122562,208.50804998985544,205.28881421891174,193.51518366386256,200.366539168132,194.965236806256,197.96601678663728,200.65430939119963,201.2071096466507,194.53765537739622,201.20798611714812,199.04285401862256,206.202881989458,199.9950495686729,205.33002220363903,209.76235751494013,212.46614486782497,203.98605368956768,200.3582571227317,189.96066406607008,194.85986675946504,186.97529036227203,189.92604537997025,181.70894921062876,186.58115288639743,185.08083105174444,183.45742360113005
7,1986-04-20 16:50:02+00:00,210.2287236559838,218.49040390383627,225.92725165814582,227.43647321755256,235.66539598813196,237.8351892404568,240.51564195705117,240.0069101444023,247.85797107091506,261.6621748438129,265.2496986286014,264.2570938257001,260.3414959613824,251.47978875960007,246.36813395979033,241.66455785433826,236.27902368527813,224.6228446254401,218.38748875707896,214.61877771173994,216.99815235863642,212.40466976286112,208.28853708741144,207.28610387252334,207.6820428713165,206.74589728496954,,206.6536124788412,,200.42928497789066,206.98281991820966,202.03016703539788,198.079631899909,195.38496005700543,196.44812006022127,193.83241811470722,192.0301546113689,193.6531562278146,197.66939547861415,189.08393486612025,190.5131862281023,182.53808195082257,182.71004779968814,176.24139422537047,179.60958730469244,179.95340519310258,181.4923287715065,181.11885273912816,181.44099035250872,182.14155335439267,181.41173783025442,183.14138127530154,181.68531629367436,189.61029298428434,186.70664352673862,183.49510580711512,188.57341680611364,185.5957727214387,189.84860469913994,192.76101597528225,185.2882135506269,193.3452595444175,192.075417303474,193.90734695273898,192.87778744420228,193.1271603771086,188.54857350056957,192.24527351896506,189.32401148094297,180.55319754164532,188.5307718380924,179.59633240187134,177.935681874824,179.5165970203587,181.00512564691564,181.30817521357324,178.8196501897828,176.03393165553206,169.84771244540562,177.63451238864673,179.6302488396857,180.19777777723732,179.3145172531224,170.05655861265586,172.6869342603572,171.62191775739478,169.37343003655215,169.35989152900962,167.98328885722154,166.16135635227016,164.45293596074765,163.53391988036498,161.35728048400523,158.44967031188884,158.74865868134356,162.86043758013332,169.21940979473993,174.3327606208016,175.44679816457798,166.9529830277559,159.40984495835238,156.32055205128205,155.01060619233363,153.1061606416906,149.4560624162337,147.97116195657514,152.39854991495332,153.03096173959085,153.9545322041476
8,1987-09-14 16:51:34+00:00,,,194.68376292967184,206.21516245208747,211.85693844674466,213.9687432787506,,,,,,,,,212.00506705987434,208.85274806230396,203.37307828618063,,186.2423301170658,190.86280198227408,181.3711200224084,188.77916837562475,186.6498827956654,177.94675947550672,177.64598237099824,185.6479374929852,,175.86583210785736,,186.90122341960094,188.32212187780596,184.5102858205817,183.78073077375225,179.18385899503943,183.2136799275984,183.15721931656017,182.37597945398628,175.81552015416787,174.53805543698644,177.34888897015801,176.9750255393141,173.6751877448558,165.69083146636873,,,,,,,,,167.448029784811,172.73409807332476,170.0241873066225,176.17236351235363,177.0401500590698,181.54760631318908,180.2766495110266,183.06788465322128,180.0053880384605,183.15950504227862,182.78633977528065,184.27441740544592,185.118606669939,190.5217983927945,184.45666990490975,181.94937922148299,179.21250339246774,163.53877397253532,,,,,,,,,171.64355978260775,169.41009024757156,165.0395552329858,173.44934012376294,178.2423221912688,178.64255218465397,169.97158963909467,161.6013391629195,157.16979564139024,165.06630374504448,155.27547108881373,167.1544739867252,159.00441394615993,153.66595888767026,164.9010810244387,172.90413025217396,168.88728426889446,175.97452555693584,178.44279489657873,178.96681869104455,183.66678984938957,191.84019633943012,186.26731968493004,177.29299186843397,175.4131781046162,172.28771407580447,174.0297441069947,175.0941064654105,177.11419878131522,191.46213147813148,195.00573594105376,199.03936053662906
9,1990-02-19 16:39:55+00:00,222.4838606919725,236.16370293214294,245.3569594239443,249.67561089183272,255.065982155835,255.8970320341411,253.62314225087496,252.73408232478528,263.46018652296584,263.8179103108912,274.9214789292487,274.8443479515962,265.3495192063627,260.66571139650546,257.24962030069105,248.13691589373477,241.26215878535146,230.67166537805636,225.09670231647192,218.370243915346,216.46757841157805,219.94705318917215,218.50174917085516,217.9967227012715,219.51251830683566,219.83014511738824,222.0354574710668,219.79081855694113,220.47244398759787,227.22427160325145,219.593601120939,218.03259168581772,215.78236136006657,210.89636247500488,213.00587947398938,215.01190453718297,209.12437045741873,208.66157006860828,206.7949342282032,206.85074105936116,209.78013135135228,204.16937296885774,198.26601782810712,194.53968600885594,204.04365574265648,210.5018923466543,205.2828982667039,208.161722837053,207.1564883918362,212.90576421434486,204.48446851010374,203.9274861567885,205.28378303382516,204.54710633280524,212.05416674787813,210.0026361950413,211.9508969069417,208.26183245726756,204.67557651927527,209.8422776582694,215.09565606175454,216.61956338166374,222.93897507295085,222.81105027390294,209.02172246461524,210.70409653504805,210.1588640533739,208.41150091882574,206.3324860507418,213.67851218946385,217.283791566601,210.00324946493578,203.50947888489662,207.16118694227305,207.47514818446885,206.05695948173093,201.16253384245277,206.48917004760654,202.1474054869998,205.9144330528801,208.32757198822995,217.41454868776856,213.13766820544004,,,,,,,,,,,,,,,,,,,,,,,,,,
