,dates,mex0329-0000,mex0329-0001,mex0329-0002,mex0329-0003,mex0329-0004,mex0329-0005,mex0329-0006,mex0329-0007,mex0329-0008,mex0329-0009,mex0329-0010,mex0329-0011,mex0329-0012,mex0329-0013,mex0329-0014,mex0329-0015,mex0329-0016,mex0329-0017,mex0329-0018,mex0329-0019,mex0329-0020,mex0329-0021,mex0329-0022,mex0329-0023,mex0329-0024,mex0329-0025,mex0329-0026,mex0329-0027,mex0329-0028,mex0329-0029,mex0329-0030,mex0329-0031,mex0329-0032,mex0329-0033,mex0329-0034,mex0329-0035,mex0329-0036,mex0329-0037,mex0329-0038,mex0329-0039,mex0329-0040,mex0329-0041,mex0329-0042,mex0329-0043,mex0329-0044,mex0329-0045,mex0329-0046,mex0329-0047,mex0329-0048,mex0329-0049,mex0329-0050,mex0329-0051,mex0329-0052,mex0329-0053,mex0329-0054,mex0329-0055,mex0329-0056,mex0329-0057,mex0329-0058,mex0329-0059,mex0329-0060,mex0329-0061,mex0329-0062,mex0329-0063,mex0329-0064,mex0329-0065,mex0329-0066,mex0329-0067,mex0329-0068,mex0329-0069,mex0329-0070,mex0329-0071,mex0329-0072,mex0329-0073,mex0329-0074,mex0329-0075,mex0329-0076,mex0329-0077,mex0329-0078,mex0329-0079,mex0329-0080,mex0329-0081,mex0329-0082,mex0329-0083,mex0329-0084,mex0329-0085,mex0329-0086,mex0329-0087,mex0329-0088,mex0329-0089,mex0329-0090,mex0329-0091,mex0329-0092,mex0329-0093,mex0329-0094,mex0329-0095,mex0329-0096,mex0329-0097,mex0329-0098,mex0329-0099,mex0329-0100,mex0329-0101,mex0329-0102,mex0329-0103,mex0329-0104,mex0329-0105,mex0329-0106,mex0329-0107,mex0329-0108,mex0329-0109,mex0329-0110,mex0329-0111,mex0329-0112,mex0329-0113,mex0329-0114
0,1986-04-20 16:49:38+00:00,143.65607220867858,139.46068699776708,140.87413683697505,151.8495888370479,160.0744131177058,164.436198258512,166.93033303643082,164.78262378248363,166.46568615277874,160.8662385730952,158.91198496490995,156.68575339668882,151.67362410727287,153.2179809090993,155.2572841170132,160.20852872380442,159.82777272488187,159.3304366075292,155.65797051848358,161.12906620363069,159.16652066477982,162.21374472684505,170.51145950982226,171.2973312136654,175.83465529005875,174.35291424171703,174.39202992463902,172.1312218638505,173.6771487631761,173.79413122672506,181.28822505723727,175.15680264799872,178.97425612137158,187.8672171816364,187.99134316143292,188.062274018608,185.10924997940435,187.6200976011167,188.06040738399432,185.37460166387103,185.59877984348867,188.5091346305283,196.87791400561755,200.47045901161175,195.0349559752249,190.68322010839492,183.50153385874802,181.909995609179,178.34191271848397,177.86005292453174,181.6952309680497,182.95632588832189,187.94892473208398,194.34485601426758,192.1432053860655,191.33844385022942,186.39415375937855,184.22079295369656,193.46743114977673,190.94289316620475,191.9488546413702,190.03809080181122,186.31749621565504,187.0961649067363,188.1386549793909,188.62772113355953,190.03220304196668,198.34876019311028,198.23509220885566,190.26460908465327,185.83894314361729,177.41444119309344,177.44388975386067,178.3111262676146,188.63463208236436,188.95735534655174,183.69134541526915,192.45564002955064,201.40418822329195,185.0174233770683,184.7639153989449,177.9814357522565,180.70062405615528,188.78550687479515,190.24000123789077,194.05402589867953,189.23749014890913,190.43451148575318,186.60821275421125,185.76904780292378,187.746455551528,195.7093343188229,195.96147499483303,,195.84644635842906,196.3743369611442,,184.26776137860864,176.1603654975046,184.15164532331065,187.61593296577752,182.46782670355515,176.9200392143728,182.10800507553424,178.87939004154313,179.96631121462252,186.37566343605468,194.75931629635562,198.83861591922638,,,188.49839548496686,184.94454037053228,189.66239330328114,202.09173981183196
1,1987-09-14 16:51:10+00:00,127.05975265132402,125.49143409217186,129.95098047297137,134.94215593033076,144.64307866352186,150.09453120025032,150.0789877236271,152.32846051574026,146.28487579597177,140.33515969924773,141.9004229792281,140.2726846165822,138.92450865244436,141.6538948155156,140.81556099564375,145.42534731916703,146.39007521631433,144.84485332470288,141.58338531525848,140.2824849646954,136.62362708113253,138.01250674834597,151.5954370405567,154.62891525523483,159.9592101624297,159.8985684970817,161.57699659263764,163.097897876692,167.08284327797918,167.17850221568514,165.12450940183075,160.63891129332188,164.4749350033522,168.9850207153042,165.48462139545313,165.3686410787797,165.02468227989485,166.01803292056834,166.58580197286832,164.5219676305882,165.2195797398817,172.87190644525762,181.04654692630618,181.48626384970035,169.90748550462877,171.57723943283673,164.92436100966245,161.5940818577218,161.3410554620348,162.59369965160496,163.43424260209298,166.7331875198891,176.19145132568713,182.73015875758887,175.54461906603026,172.8439577387877,171.38153572051115,167.81829716623284,166.7173269922568,171.86976719652768,172.21324710791333,167.7315939058785,166.97119872016611,166.425981360461,166.12219003250857,168.51424029521405,173.81162074557,182.22961912183192,180.520911389487,172.19982896356808,168.36815978860272,160.98531825133858,159.25612193871424,160.23969031291435,161.0625654297942,169.87105425377086,164.7951628509269,173.3649862851061,181.09151411687176,167.2352706151411,166.43694446369284,159.85650212582192,164.01837391454495,161.52124059033665,165.27068746068682,170.22057660093068,172.5965111900594,173.88687887127972,171.9004659406696,169.4105252398691,165.5411768599017,165.01450068541908,162.80388879689798,155.8813972590569,166.33585614036332,168.99773141430603,160.64036141262747,157.94314828273727,157.3751165794952,157.44150284336192,161.33658076862054,162.1170181773585,162.79218096724236,172.64770499400686,162.92146745862485,166.67245740595206,161.62923658009277,164.00177584786795,164.09819729131962,164.1592971871144,166.26570188669953,163.70312299233757,171.69206168202405,174.05292478915408,175.08448157712402
2,1990-02-10 16:45:58+00:00,164.35897214598774,160.48572996150892,162.1072611985093,168.11546614721942,169.9740080987242,178.54086114146367,177.58394274758462,178.87757445314543,176.575257968372,176.31079008224324,168.77426552649774,161.07934156060577,159.6377954266781,164.34937648380514,164.5746096002062,163.24619292493992,168.96168573563705,163.14592629538055,162.5051104304012,161.6808737776098,163.03635503599375,161.85435799719176,162.83459795004015,169.60422875422114,179.78355846401683,180.25884307728842,180.0830148621585,186.5704665036673,189.8393361414857,185.378527591032,180.3067609333907,180.46423991934955,183.52298779439042,180.92692844807914,185.2490355911803,189.00658717154562,188.55543610813118,182.95056111765047,183.72314020722064,183.95240872979073,193.6749902163951,197.63697149002974,200.07406597151783,209.78898974235588,201.32827659904046,188.10292262891554,186.9169019314364,188.83107733920977,184.18612691695432,185.33760183407878,183.962810306486,188.0290174670717,198.17492417988726,201.84434871878568,199.34523579912224,194.5620914579536,195.04602356682673,197.44192390280256,191.1554887638986,191.40559037150447,187.80736448669802,194.40606894661306,194.2626387599111,189.26665178936798,189.21246821464743,182.75405441981965,193.42124907815713,204.3444565091633,202.53745963160313,194.5563941955276,187.84753577592755,184.4325760061984,183.76763204671155,185.87274953078094,185.14695540101408,181.69560820347155,176.77680862842888,195.62794509949532,201.51459405671028,184.11976480760092,185.94841530855635,182.3002627280236,179.27404897505215,187.36455153661467,193.1925608125796,204.68246477291916,193.46759357963157,205.32781412676025,195.882067191279,194.79678275854852,187.0641262705732,190.35761889604564,188.78297491948405,183.89467387053747,190.60014345744372,190.2535039361676,179.0946190574307,177.12224581512658,180.09848657582918,196.26110501956248,193.149549973872,184.5706832969425,176.16297989748506,196.69876179581973,185.61006434385078,187.9163059326686,188.73714828032556,193.60401821134093,177.18774480535163,188.02345222615475,183.4631198050408,190.02208764099805,191.0748404294888,197.70945018094653,197.79907082769924
3,1990-04-15 16:44:33+00:00,180.9470810589786,163.7141302639975,159.14811933006146,168.33206198572367,176.03322823123221,180.71178406457238,183.9420806856601,177.69681071284924,176.51338769448466,172.67213309641895,171.37953768583273,162.83528944067453,158.33656759215825,160.63388314101272,167.30995167917118,170.00815072898033,170.79996380587843,166.05645677494297,162.45634118731772,163.4638212939768,164.94040513156781,166.02063815406282,166.59614340137588,174.10077451122635,173.40607001160512,180.6151918024528,186.34834921111084,184.32820808471615,186.35921639803277,186.08582853047363,190.1771986598799,189.09019214438544,188.1056303597687,190.49571126324307,192.89715916853848,183.81378146006014,187.26251751840843,188.70263549651457,190.8628486081348,192.7907464916797,192.04391190181036,198.41061481639662,206.03739710161017,210.73086457676644,204.3701814503371,196.0193695707431,191.3078884696082,186.1016221035857,185.44057792395822,187.95579984504386,188.62260302142028,193.69480803370826,197.9281090890536,201.71795879145563,200.0861363645641,194.78952169774914,199.51864413724675,195.82132920861744,196.43280722693717,190.8764019664629,189.66648496159496,188.386275243614,183.95732350652608,181.66661622542333,188.0301512047101,188.5326021318176,193.5135056220891,200.6887582144788,196.83270777400764,191.4714508401735,187.05843678897176,180.3992443226522,183.07451219456155,185.65461163137397,183.5606615127028,185.50468936219406,181.05073290973527,195.24294436060248,198.56586961145086,186.03542552411596,179.26617770278827,187.8274743782655,186.69462433066155,192.35393513320284,198.19257298531755,202.32233007679784,206.47169126603234,200.8090158577253,197.0246060273627,192.8548360722461,195.2455568979872,194.06811665038163,196.03193553667475,190.55589296246202,196.85060979415874,193.23591174544023,193.6737646150518,189.42186761486366,186.91421171397218,188.5566496432479,187.07072735213595,186.43682703432353,185.83782474581275,187.94219116188532,186.3099214520676,189.4358051838135,193.15351567856524,192.48451554968292,188.83167328570738,181.66119664815733,187.11117023121355,188.72762039917097,187.48903437416874,188.11292590352107,195.16288539360258
4,1993-01-17 16:45:59+00:00,156.47689793309584,155.50730230692128,156.43761965543192,162.15787519598456,167.95129266465122,165.38853495295476,168.1500251982614,165.33625370569885,167.36064170283564,163.01509152249588,155.52110291750213,145.1360427158507,144.99672184934198,147.9815343641559,149.83557115429716,151.64990395833084,155.56649228035664,155.39575700361263,155.2563219403006,155.4199766790716,156.60416676227123,156.27821722869948,152.60909230449357,156.34415005289432,169.536515925712,168.50302097217852,171.4734097160786,169.6672000762622,170.27778235479178,177.8938305468894,183.66720407812718,184.3726412524457,181.47256070482038,190.26755865846536,182.165142658389,182.24628417847907,187.99106043984534,186.14829922448686,182.79435385192335,183.29633598304906,189.33195588367454,190.30784811842395,200.48941472240006,206.7271415036946,194.26229625577977,193.26278120408944,182.30366400740067,180.61581337337464,180.97802211578008,182.5031036402172,183.46466077066134,187.89905824454496,190.56571044869068,196.7791695022747,191.5882843113018,191.61289949576695,190.0867087860445,190.0180773056015,189.3424387708224,187.29783243466255,187.08520676585258,179.59305393969012,176.10692102988972,181.95232639150424,185.06275572671018,185.37606428273054,187.3690894457009,197.72266793928063,193.77796310749017,189.628279563411,183.56333980964808,183.50167860363945,183.15823269201573,184.7118622498543,187.2538726226356,183.96361870010003,178.84570212480116,190.65098935181135,191.77241137621425,191.86367043537385,185.96661719093493,176.9559086442222,179.96274673654892,183.60440426241973,185.39438204693812,195.53487447931616,191.02611817750125,192.59986895082065,184.73284429893874,190.82548458472183,183.78027283702735,183.03703986337874,183.80387419010154,179.20340684469366,186.08860540595174,192.30185603444582,185.11959588847478,179.42009327345218,177.3327808518288,180.50770230524634,182.8007992517719,178.83797124051225,178.7870632658029,183.86549800992756,171.53819192622828,173.22698402796627,179.46263593083967,175.05853029093984,174.30622106107094,183.7826963241668,176.9197899190745,177.90412377604832,186.2592886016776,188.05433327113167,193.7357770921427
5,1993-02-02 16:46:10+00:00,,154.30998455438316,162.25349678551888,171.956407037297,170.75512570064132,172.5653933838286,188.0896612827713,191.20403836145027,,168.3291554741615,167.0152224722297,147.43345003105603,146.3929291610632,150.51075527127819,150.10221991051836,150.60175830403554,160.11534099508734,157.1564855486931,152.88235141674417,163.76500468522528,166.39141178803553,167.93162506645365,160.41156344557825,164.37338041416905,175.1329319771073,177.51497506498285,177.03570755952282,177.06346819284462,181.83126463249823,182.83870710671502,189.1534797358938,189.37248387062775,187.90636135352648,188.70535465922987,187.4895798344594,188.18604269460016,186.72439613182033,185.26974557290342,186.72118597807864,183.82472666396922,182.15178398027376,182.04346405577286,202.4037220145767,205.09113700610453,187.89929157935617,187.45808190102025,186.18749050893086,185.5268428630862,183.971668132431,184.01231367231748,185.3168458062588,189.83492175220832,189.75267523557062,192.06896081389695,193.5536874382323,194.547365019937,199.18813503344063,195.2289998716051,195.78450154855582,184.920239560435,179.95802111129888,176.57260866537084,167.80411740498374,175.20807443713898,184.0384628824081,187.26572769008962,187.42434788394308,194.35322966094606,186.36664852775283,184.55870535897927,181.12431287853283,177.94375500848633,179.8158100965781,186.45520350761743,189.1602350686378,187.3003009160564,183.79266584190003,196.13301629018193,198.34336106292724,191.42543377121223,187.89979054927846,189.04839117765644,185.82933300292748,191.06245271083472,189.07631210742204,196.70650186893317,198.9647442983487,194.4651541240106,190.28477867798372,185.52002505236769,189.84788634655212,186.28269318075968,188.75909550805778,183.60725551931546,190.3035140915229,187.50582227441296,184.78129413243252,180.77311021047953,180.35543511175877,173.98212630232507,181.52249381320456,181.24089901676945,181.38432061734295,181.44178608427984,180.30352317856648,177.3258869752535,186.3279501935362,174.7959189596274,172.98579192344127,169.2624260017356,179.47464791196754,175.98581118163798,182.76566394939198,183.71729789351193,189.19114947503724
6,1993-02-18 16:46:17+00:00,138.0874099063946,145.6471110733422,153.66118000291564,160.42097292970124,169.03960099772877,170.8983193634992,174.08427004633265,175.82738974400172,170.22815206999948,169.170149467866,162.69161537249585,152.8025467761032,149.66265980917157,148.63255867423305,153.24268868491225,156.41328282464082,162.66979009655333,156.7801359616093,158.2560171013625,161.25932067409715,162.40377554342308,163.91145863319966,161.55885363713156,162.66025202354,168.86623172283183,169.91305971123447,173.34649533239013,174.75922224776443,170.47269657575558,175.6200946043825,181.22450226969676,180.16312982946656,182.59904416758317,181.54170661599434,182.19132716735572,182.10002633211684,184.9247119786511,180.19156628586097,181.87032216374774,181.7068870468477,184.55296339428193,193.0894992869397,200.20580527796162,204.05505006091357,196.129635302724,190.13479412243194,184.5779022338677,182.80046186878158,183.70177366614786,180.49866813733865,184.8616190546945,189.13824022046586,191.79197468759006,196.025324986177,189.36997670688916,196.5867415096201,189.6568133914889,187.72162699183264,188.38836226010966,184.81432696954144,185.14815534326195,180.32286836234726,182.2606316820062,181.5138920732554,181.22345226742013,182.95151649542876,186.314744630827,193.30525893932617,188.44389833511133,179.97870020939678,180.6496389241034,175.15028229685066,176.12145985344776,179.38182678060008,179.28898511852117,181.06986089356084,177.46863635503973,189.84834993276897,194.92230329052933,190.07129828120404,180.48016226009278,179.1760878102309,173.54748456224698,183.88976503501962,185.67775181259935,187.09491799169575,186.01618858335982,181.5019290161271,186.1473523236815,181.35152842574698,184.26110653321945,178.90879305288294,182.43597873656464,178.16495328236633,181.53211958835632,182.22410128974926,179.8897748789057,169.52964485863228,175.43558862249088,163.88715728739905,179.08029835760266,162.20529711813973,170.11520537724593,172.71532437561962,178.04655646885377,177.9094266446186,184.3311938847918,189.0707590807844,173.88748461015712,179.6699579554667,179.5816665255442,187.54943824775148,183.26742341993614,182.50921040159446,186.48445282012844
7,1993-04-07 16:46:35+00:00,151.1233979314861,145.59891103314249,151.31604817598406,165.16522422962407,173.6355144478859,173.35416342441846,172.43918857488785,174.87256009772273,174.6426731532465,172.16309338785248,165.37033892410608,158.53710286550486,152.49254200855304,153.23204966621748,165.10894207311594,164.8452273353094,167.18491643226193,161.22341803453972,163.00302627267706,160.94181134097457,157.6239962445797,160.25054956663715,159.47341498492762,158.1554236697595,165.32857643450006,169.71368489475634,177.58354933493047,172.6828935892351,175.23555382281302,177.77908524691907,180.0564467054701,181.8578262230161,178.77381422495054,177.214277306523,177.497858739052,178.9777491271658,176.3535799109431,184.4825067874653,183.33075482947274,179.4977390909728,181.6120783984151,185.86839449544922,190.3712861243059,208.36035824827658,195.69431423581264,187.17851169756378,182.4485755516719,181.12079691731486,178.16239019959266,177.40801400588126,185.97787304821665,192.55174102858174,193.26918551029297,196.63317759128182,194.54148885575086,192.35268336848972,188.3785782420271,184.33283301702528,186.0481894782346,190.41349387939755,189.44098017825794,183.3419469636898,182.69877564627376,175.54239676406783,179.36679189794592,183.56229020307975,185.5608278625514,194.8861327429251,188.74468135091428,181.50612254469607,178.57174001538047,175.26010033128233,183.64514370878538,182.38841526827585,180.9558350022039,180.8286026971778,175.8006065959578,191.90467919594076,191.7733308554405,181.23182967088664,170.9640617768437,185.87951907836907,168.54055646477013,177.74931382697994,179.79312570552077,192.2598063609263,190.04332485756876,175.63350948373233,176.696446824144,171.27030650475797,167.24231933122107,176.20394414557924,177.37721157947848,175.39097557614232,178.58243606008594,184.08717876603168,179.21650174195338,171.65646514189396,180.18566051512164,170.9758804240152,183.77916500734491,169.93009421774585,171.63619165415926,177.17121649080676,179.2421201706706,179.9806541223148,189.2057765769756,180.38818652653177,172.16380926352343,171.68124305355076,180.01130490511935,184.10912908446673,191.06881704879527,187.21769558136234,189.32857057530845
8,1993-04-23 16:46:44+00:00,143.5533632804628,145.42409363942983,157.09447277827513,163.2446227727166,169.7772885982013,173.63324176769416,172.16229267799213,173.34002339657616,174.72716245855702,172.26694090882475,163.90417542467213,153.89516323168428,148.129338180683,155.16599971112763,158.70077132933415,156.49147688115517,163.8165305691089,156.32856830158232,157.71164783090222,161.98737804791722,161.93749724993305,161.26309556687298,158.8982633397268,158.5041539054222,167.60239438994833,166.44955035586082,169.36342554543415,168.44967085633544,169.11658331671094,170.20006622656481,174.20133087206528,169.90330940665487,172.21427846191483,173.42079025183855,165.5636826385078,171.776757978588,178.16489166921227,180.74177567832632,178.55547784174377,179.34046911299765,178.4534721149708,187.67005502149775,196.744846366632,201.1454911070909,193.54120216581543,184.5105671090261,182.73594048502488,180.49199419131858,185.30912058636764,183.81441994419262,187.89906609198871,186.5674745234418,194.53131628225591,196.09321816411483,186.85612131330524,190.918820356627,190.82904963991714,188.90151194647953,187.86578524226297,188.74704540322287,186.5267572646371,181.2613248487819,183.00989999091237,183.29594581363082,181.07542119279478,181.88667444434202,186.3458241312609,194.91500108752572,188.04942348059777,183.14384909125488,176.5887349679112,176.24416769777218,176.87015916499416,177.91352144818842,178.1461954587537,177.55719167057822,174.08449365634436,181.28628394823332,187.16165001209797,187.92200756272814,177.19959615937748,175.21995550116387,180.9720302433222,179.56683706053786,188.73277928416482,190.27764138013,185.00065783883622,180.69561186262175,176.90764069400933,189.83957026520775,187.03290335645823,181.68080872193252,180.80755846646804,176.86825411068807,180.2205967062795,186.17559467132114,180.88392480037294,175.33296983692196,172.16030224443878,172.29815161772063,181.89168970674166,170.1938141054948,166.33359737682719,176.67869899104673,169.06510026962317,171.40753504598078,181.9343712989916,176.96102038018913,162.5527175984798,173.9112966702259,175.77816734627103,175.16499845012353,184.5614399107799,184.07176423758938,185.94741283807284
9,1993-05-09 16:46:47+00:00,146.50815445265945,146.05797784272195,149.1206532555111,157.3442396080306,164.916199691483,170.23594532514895,169.8425479610666,165.93275853021666,168.75424614836774,164.45487486596576,157.1415007729117,153.27890043757927,148.60262916404827,149.96809458623747,153.31296500286706,156.53684507334978,162.57985061082712,160.70014952489265,158.13419473179718,161.0612395667929,157.333904542421,156.19373146891672,161.48716833426414,160.65546115532135,170.78116472535615,169.21830925858376,173.96778033515463,171.26422382459674,174.17896297546696,178.20689411469033,179.8719061476483,177.17675372951587,178.81388702266145,184.33729624777956,180.24532254344385,179.791428944691,178.70425657237578,180.7809460309045,177.32944682877581,181.3741991389411,185.8719468929471,189.6509852962915,194.74347949719476,199.9644544252239,189.4868966135897,190.64168610710783,185.630225075692,181.887999678133,179.0972751571176,173.86163746134983,180.88654550718553,184.69283879347785,195.44605390376182,199.98673296003903,191.60970148287385,191.17257901924305,187.47513680057432,185.08793371564624,187.15294328632953,193.22683613437124,191.8560564972303,184.20704867233025,184.09636609982414,178.95502745510342,179.41845358499472,181.7551093209811,185.14709022190658,199.87646914195437,192.57939306094545,189.1935359203893,182.09210121919165,175.7461990571423,176.4894059566731,175.12485408764047,173.73899577358398,179.70920021340265,174.83241186043367,182.6109837640468,190.68103453082213,179.52074584172814,170.27655200380718,172.4666589010008,172.3777007080502,182.6063234171164,183.31132770079634,197.31998013667086,189.28348098297548,184.87794926787873,185.3993564551117,178.46912230248097,175.3619657075139,172.32247292862473,175.13018539521673,171.45731455008826,169.04067848427303,190.20574688787752,176.64387589323556,176.7084721143084,167.18534304574024,176.66037525661807,174.70986074002,172.28506523484796,164.3677565000137,175.49742013267493,171.1100709152559,172.72109440717162,179.0290326070549,181.77688018297545,173.88933756844864,177.10923814993373,177.54896522184077,181.87206073248393,183.5585796920981,183.03377038234268,187.42268692603886
