,dates,per0209-0000,per0209-0001,per0209-0002,per0209-0003,per0209-0004,per0209-0005,per0209-0006
0,1984-05-08 14:32:57+00:00,231.99256849052472,234.05214082222818,234.63643911873328,219.8489399532676,215.0704058090184,223.3314094408134,214.09285975450433
1,1984-12-02 14:35:54+00:00,220.3019190560417,226.89122898262843,231.58509754454113,215.74340745958784,208.2450625819069,218.7789468371027,211.85382472118872
2,1985-03-24 14:36:22+00:00,238.37772616328118,234.9172106110406,235.96673624628858,228.7485304785686,221.93775978515976,224.04271741816515,217.29206692117285
3,1985-04-09 14:35:54+00:00,231.31689297076608,233.01261924964135,238.6674101786202,228.75209830227757,218.4098646970005,222.68757399803877,215.6196592277457
4,1987-11-09 14:33:55+00:00,,,,,,,
5,1987-12-11 14:34:26+00:00,231.7665209450334,234.44296323417902,232.84934816760904,222.7495694468806,219.97927232734804,223.58479230474558,219.63627070946762
6,1988-01-12 14:34:59+00:00,228.00230856531905,229.011891381258,233.81338396098027,223.54858066272615,219.44280673826174,219.7764683688811,207.258264680804
7,1988-03-16 14:35:30+00:00,224.34492363891843,228.6391743668238,226.28028463662844,217.625150012916,212.1378937849351,213.63183286979714,209.89315409867143
8,1988-04-01 14:35:37+00:00,222.224861176279,226.2617572931756,222.9843702114232,208.08467640343648,204.4074200086881,207.86983434376708,201.66595049170263
9,1988-04-17 14:35:41+00:00,229.92811113126112,234.1911298925905,242.3652620651162,223.42691267820592,219.4941287070782,225.91922723632672,222.15269019704414
10,1988-05-03 14:35:49+00:00,233.79235001464738,236.62005776334684,238.4821430861382,224.64555981347328,217.03054361109088,217.46684365281345,208.59946273959542
11,1988-06-04 14:36:05+00:00,219.668907324572,222.43165062908395,237.35141708332125,223.39135969654168,213.8404667912946,216.6442252768008,201.3668230757756
12,1988-07-22 14:36:40+00:00,,,232.9835799109121,220.13384349999313,215.32295698328716,222.27448207219868,208.66882291431125
13,1988-08-23 14:36:20+00:00,218.64734695725048,222.3879340575205,225.58464737748255,215.36557335204543,204.72001713026546,213.4773936657187,201.30037098320457
14,1988-10-10 14:36:09+00:00,,,,,,,
15,1988-10-26 14:36:31+00:00,223.61664391266723,230.80035645423533,236.7870761674054,220.53084590324409,212.17985710604415,219.92367926056656,209.5469027097818
16,1988-12-29 14:35:52+00:00,227.71300482722532,233.12935224281492,227.96850854227182,222.28718488503122,219.76617750627122,220.8599366321289,210.5448067130695
17,1989-04-04 14:35:04+00:00,232.96300142965157,237.504364933987,237.41393841796884,220.09148766396947,211.22350564587063,212.7154411174713,206.98474913506544
18,1989-05-06 14:34:17+00:00,239.04670011095797,235.4401851882569,238.26552238013744,223.80583768833876,217.3546341882533,222.29393797115722,204.27710221346024
19,1989-05-22 14:33:58+00:00,,231.620778223866,239.86404457824085,224.13776052581443,216.59177608944728,219.11305483557177,209.9751951135794
20,1989-07-09 14:33:03+00:00,,,,215.9555953054041,202.6389795510273,203.61931514618746,180.94920394861336
21,1989-07-25 14:32:44+00:00,,,,201.5402481710674,199.5042353982057,200.8024072756664,179.93368032500564
22,1989-08-10 14:32:22+00:00,221.97224501868376,229.58089843369788,230.35486892792264,218.1762093608713,212.6347923915384,221.45401544998717,211.23066818239624
23,1989-08-26 14:32:02+00:00,227.50486335953286,231.35351264936506,246.00696844864666,216.59069561622738,209.7905675204674,224.78017567163633,209.72046592184302
24,1989-11-30 14:29:26+00:00,,232.5744131597243,230.33931311631838,216.74540740951088,212.19507286156048,,
25,1990-01-01 14:28:53+00:00,229.73737729836165,238.37281319658968,235.47912708101228,222.74055509412386,217.71823722417773,,
26,1990-02-02 14:27:28+00:00,230.51314291082642,235.60103555480262,232.3083012399859,224.86062920294995,218.6443446241911,227.92132150932343,218.70612403560636
27,1990-03-06 14:26:24+00:00,230.6902757188111,233.06322499617326,237.898651925649,216.8517622771028,214.48979256590317,216.20770351108897,209.59409436731144
28,1990-04-23 14:26:12+00:00,236.1650087397358,236.88215425776514,239.15841727600056,227.67127348019716,220.47644472333886,232.55600777085508,222.1305877705903
29,1990-05-09 14:26:11+00:00,230.67729311587334,237.4329096167273,238.84702562813231,225.37653398048133,215.30174767088675,219.10592649905237,213.6669246718795
30,1990-07-28 14:25:37+00:00,216.24763436611792,,,215.62346439013584,206.38961248452168,209.9773241026938,200.3311467759666
31,1990-09-30 14:25:12+00:00,221.2493703665431,222.74734182052427,225.6526535669789,219.60720588430078,213.7843229532111,222.47208871580509,209.22304097940784
32,1991-02-21 14:26:30+00:00,227.8361728081842,228.31115528516034,236.69555918301717,227.34561937968812,219.97084148022523,220.20079250165932,219.2529542629251
33,1991-03-25 14:27:33+00:00,232.8914224990421,239.87704111366898,241.28795534861706,225.58870624486414,211.67058645061078,215.54584857532686,209.87251549526036
34,1991-04-10 14:27:24+00:00,212.322923419248,222.87002776474486,219.5107428850821,214.22319129966152,204.77394500546575,201.9240055015512,203.1287216770278
35,1991-04-26 14:27:38+00:00,226.68246150032982,229.58568577805954,227.74288341260205,217.37808310522232,215.59583447802268,217.8822624203144,210.27203556627697
36,1991-05-12 14:27:57+00:00,231.48132155048503,236.35818319646657,233.20804345427806,226.34738857053435,213.7550174223054,219.53950597133147,218.17853835607124
37,1991-06-29 14:28:41+00:00,230.68309575846217,230.9090885962425,,232.69390755051978,223.6007769514124,228.53895450847574,210.52101404455084
38,1992-01-23 14:30:13+00:00,230.60340251924114,233.99730468293615,233.44398480883075,220.09391619013493,215.51027772657804,213.92212058573864,207.83913470249206
39,1992-02-08 14:30:09+00:00,231.7395426545476,233.476682125363,235.433300597053,224.5770990628246,218.12611006012702,218.7935808951214,214.95580191966638
40,1992-02-24 14:30:09+00:00,230.33541889434628,227.11904276344836,232.52887645713298,225.5705602226959,215.80083690099937,218.4448601740178,212.06204707865066
41,1992-03-11 14:29:44+00:00,226.8613247153796,232.8710029944279,228.48676132219464,219.98583863386432,210.77721973374227,213.21748164969262,208.0667418476379
42,1992-06-15 14:28:55+00:00,,,,221.77596075947173,216.0799711543908,215.12877860771312,194.60506941495026
43,1992-09-19 14:27:35+00:00,,,,,,,214.07003217293774
44,1992-10-05 14:27:11+00:00,227.42597394976488,227.5127353841736,233.5260338880741,218.85148864383643,212.6717364270305,217.9976437740154,210.22590324289058
45,1992-11-06 14:27:09+00:00,227.62510957724894,232.49186680406865,232.29379262494348,216.90010976714007,209.707872084082,217.435189108308,213.6067722454187
46,1992-12-08 14:27:12+00:00,231.9069384721583,228.6932826564697,235.21731835156928,217.94488658944877,214.06305100170493,216.38614407092956,208.8365019269449
47,1992-12-24 14:26:57+00:00,226.61984842033885,230.44787780084334,227.7098053788005,216.30156938986605,209.9432500712241,214.1170981765321,209.4154356339067
48,1993-02-26 14:27:33+00:00,235.42801102052078,232.12681238351703,233.34889039894068,225.31051356456948,212.78308733700712,219.72724573793727,213.33384626587815
49,1993-03-14 14:27:44+00:00,230.61245148548005,230.88121379714988,231.63062794958572,225.65401731664895,213.98080452318095,215.69648254744888,212.69804417183897
50,1993-03-30 14:28:10+00:00,242.57603798374143,235.87487039728077,234.38805790337602,229.94657030032636,222.72264623712846,223.96834558894125,214.4260542766315
51,1993-04-15 14:27:54+00:00,216.02970796134616,229.17149528276977,229.75477069739546,218.3904792571386,212.9195265713539,214.89000993600285,211.44251180760483
52,1993-05-17 14:28:27+00:00,220.97308952721272,221.24598663568062,236.0375696013706,220.59845786406345,209.22293911179645,217.86525836506246,204.3905541849386
53,1993-08-05 14:27:57+00:00,247.22717282550815,252.6128526947292,,254.37836972817274,248.6539518386791,248.54179875613877,233.9702545806066
54,1993-08-21 14:27:56+00:00,226.53263178104663,228.00185237549476,232.49921398011557,213.10198768935555,203.57694548585445,210.86677732491364,207.39708830224507
55,1993-11-09 14:27:58+00:00,227.5331320008342,229.24049441686427,233.86125810971663,212.50648662617715,211.33689086732883,216.85258938572554,206.27279101393685
56,1993-12-11 14:27:23+00:00,231.52881248875988,240.56040044447107,236.14118530220284,222.99203421516745,219.29928929246742,222.22962415664617,213.30401616680936
57,1993-12-27 14:27:38+00:00,230.0183773492862,229.53921851189784,227.77926404378425,214.4507984391979,213.02594156935848,221.15268584523358,206.33430649376623
58,1994-02-13 14:26:38+00:00,224.77842630671944,226.60786775894044,230.03566775727387,221.86002444413987,217.25146766862798,221.39460022803775,212.12653809216187
59,1994-03-01 14:26:23+00:00,229.77185424439736,238.151022875914,238.3216556035106,223.5680597363498,217.27228626755377,219.48107454748265,207.42129378892
60,1994-05-20 14:25:00+00:00,219.57661092027635,224.1944613974657,226.44544762780808,212.33350485538458,207.8518204950152,210.19189431271346,205.5238813485154
61,1994-06-05 14:24:42+00:00,229.74185004998702,229.84003296533737,235.9107341308873,216.37853500606906,212.4731482120658,219.9537514001923,199.89809857827112
62,1994-07-07 14:23:55+00:00,212.67947385881604,222.37904508936828,,220.02463438927361,212.92952648176262,219.45949699861092,206.27207180949836
63,1994-09-25 14:21:50+00:00,221.37943034065177,227.2266021967707,230.33600555863862,217.32666655269531,213.4656003115899,218.75901269527472,211.95174878014365
64,1994-10-27 14:20:48+00:00,231.52013051605115,237.63772943843088,234.3408921889318,220.45846202569456,217.8353310013086,215.64493054132393,211.38114612825146
65,1995-01-15 14:18:32+00:00,232.85924527042857,233.19969555655794,235.08748450683544,217.22615655950483,212.59140513093448,212.2835357563235,206.69861247923478
66,1995-04-05 14:15:19+00:00,231.699568960456,235.9692583088425,236.43745736772738,228.44636918929493,218.47866680571536,219.6870783402605,209.4743776322988
67,1995-04-21 14:14:38+00:00,228.0527581897283,225.19849482608032,229.6063303697632,220.92820492344617,216.99797413498294,220.5628338668228,208.28626660993808
68,1995-05-07 14:13:56+00:00,223.33285587662886,226.82269181503662,,215.52149601043374,213.73594275031707,216.04329120264936,205.75893436806678
69,1995-05-23 14:13:12+00:00,222.1382056975307,225.8461922225099,,212.85326353684138,209.8350817406468,212.72270667851583,205.47550801000617
70,1995-06-08 14:12:26+00:00,,,,214.975208991803,211.43237920136318,214.96532662250817,
71,1995-06-24 14:11:44+00:00,,,,220.46838109348192,216.69637895787747,219.48102383314125,203.78633020503983
72,1995-07-26 14:09:53+00:00,,,,218.21348232794585,209.02558063592053,212.6717943305015,189.83443404700705
73,1995-08-11 14:09:10+00:00,216.69875319912532,222.70354191727262,,225.10429562834133,212.18105049143435,216.01266198582894,211.11272920478032
74,1995-08-27 14:08:25+00:00,224.83729036439897,230.3983786929538,238.04850983476607,217.46342656210697,210.39974814579955,220.09407536792688,211.3649066783826
75,1995-10-14 14:05:58+00:00,230.65914084347403,231.88512925190722,229.75451406121473,221.28067732941665,213.70662439148822,,
76,1995-10-30 14:05:30+00:00,233.41566301278786,238.84451722169254,241.68171619607398,219.88121013626562,214.15598807899906,226.76888656691233,215.4637671549997
77,1995-11-15 14:05:26+00:00,234.5861381515086,236.53227056480068,235.09623974387426,221.18217380085602,214.25540723229153,221.59326441398377,215.75426485577236
78,1995-12-17 14:06:47+00:00,,,,176.43071874194334,,,
79,1996-01-02 14:07:56+00:00,223.6419968046599,226.8861035688137,227.90810806292347,217.35712707985238,219.36459236012428,218.7764278055331,211.16500913777654
80,1996-01-18 14:09:29+00:00,224.24772628503018,227.15457789750198,226.05687401777928,214.77464954136474,211.69220653995194,208.57289674679006,195.7690060873156
81,1996-02-03 14:10:36+00:00,236.82548063220787,245.95703969625163,246.71329912004353,228.1330039899696,221.38580364920668,227.50698373366632,222.45335250944274
82,1996-03-22 14:13:23+00:00,229.9393724550592,234.10231136228447,230.05375727668508,213.88629981977272,211.9291540872085,211.23094624155746,208.3728445533657
83,1996-04-07 14:14:24+00:00,224.90256167558906,227.05410524743837,235.37028478193318,224.78988291826417,218.27705306186235,215.72908350092686,205.9226356224867
84,1996-04-23 14:15:46+00:00,226.18163285498093,236.07124015109983,237.7356616141574,225.21643701577787,218.74786827265763,222.02910408297402,216.69759171999337
85,1996-05-25 14:17:14+00:00,218.07724044712486,226.5511436038275,,221.06003054545013,212.43466792725403,219.76238431576868,206.5527034517474
86,1996-06-26 14:18:58+00:00,220.12734411079055,223.42007626544228,232.43802433046497,221.84443388123051,218.0681556769139,223.13053349406425,201.718861298877
87,1996-07-28 14:20:39+00:00,,,,212.4649052224163,213.39259549584503,214.4256552675314,203.08147258664815
88,1996-08-13 14:21:30+00:00,220.991553047053,226.54967940237532,235.6934967110309,217.98649493952126,218.03456366852967,223.23503012046052,214.21449657522547
89,1996-11-01 14:25:43+00:00,230.97638318517565,226.33918357833772,225.14172408107657,216.79915541134596,213.8525831428398,215.7758904489218,205.8900358512317
90,1996-11-17 14:26:27+00:00,,,,,,,
91,1996-12-03 14:27:38+00:00,233.71008140805648,239.8002733761819,246.85183396395098,226.36637033787497,226.14454624838336,226.19569966260372,220.79705253541331
92,1996-12-19 14:27:59+00:00,239.97088959315386,241.68528623580275,243.26990955026235,227.57531769512485,232.296705334195,227.93022125173053,228.55359011301886
93,1997-01-20 14:29:54+00:00,239.6827369897709,246.05409023934286,255.46277150985551,229.3261155348216,225.17590033984877,236.7168641569958,220.63863105580802
