,dates,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070
0,1999-08-28 21:53:59+00:00,,,170.40488702651214,,180.36053959251333,190.1988664765085,193.82411331376903,191.35353926701734,207.71621227733388,223.79397615672926,216.49474269777718,212.2949267734013,202.12125577028903,205.35463114642872,202.57519907213887,188.06958828121157,172.23299960613676,177.39993128522065,189.77093928580717,,200.7144830465062,197.24694561965876,200.23743106561398,221.9144845087004,232.54506260060197,229.7990999896343,,202.25984242274077,199.4016311723541,191.7196680996119,210.48221573240906,243.5120511517822,222.19502940484756,204.92218534945965,192.76641308366294,202.36199749919854,216.88461686893623,217.2679249019013,218.46278253718387,231.29923870191342,230.7361250399244,201.19872885239727,191.3713590605029,197.7681915799808,201.7965799790588,206.92157136408034,204.93753920867937,197.53722555611654,188.42394028239417,206.04632628298248,219.8123990496729,214.15692241399074,210.19767165997644,216.20861142319382,198.52044365190878,194.9587381073247,214.9896152447225,221.7681982807216,224.21624367293182,227.16285971956384,220.98051674124306,219.06935427020412,220.05415924651504,229.77221575629926,232.8379358823662,211.60481078144693,197.4846701813627,191.6393450326099,187.55314065053722,195.2378284128328,202.46825753873338
1,1999-09-29 21:54:04+00:00,,,,148.93841588310133,172.61621332662833,180.03722553604527,185.13244231107862,180.04685529267275,199.6193860855159,209.1721672991993,210.8763762717176,212.30013761178935,188.85373821318967,,,,,169.35585020555746,188.286167636043,175.09916599439129,180.3253806068671,197.06227604999555,203.24540344914107,219.78469631945066,223.82881803537597,225.779953407057,206.6438840605611,198.74170704768997,200.8786687506012,197.68256257350555,211.699377712793,231.39497557619805,207.19697906635918,207.30473888089512,197.01091384192748,206.25556304253672,214.1041983466358,213.81506257158438,216.22953716777732,218.44809393245924,215.51898580741974,208.92759667708413,201.25670284209943,204.37553230184162,197.88014772801563,196.18513977090134,188.05643090706846,186.1485832115887,194.4346151035478,205.42475488905177,224.14934507325012,216.06082388116815,209.04114981922984,211.05972217757585,208.57503594588732,200.2020812267217,205.76539419427758,215.5404986197535,220.55265191570513,217.7083607245174,215.73015831293014,221.83422106275236,219.39523487027228,227.536881995137,230.61226397533966,211.3827106035851,193.99783400063706,190.86583754140565,189.48706736975979,193.88071236911074,205.14545978921717
2,2000-01-19 21:53:49+00:00,200.14848463373787,177.23031909173417,156.2334728208383,162.09452941241872,190.0886020360541,195.10406567175767,194.86369401345192,191.04559014576316,198.95425348493418,224.05032203361756,239.89767433150982,232.95247016281198,200.7121255023554,191.19841399488746,179.57637470587085,181.7022246067077,176.6728007252827,195.99190070770757,201.19887516075525,,197.72596642372656,208.90846585281372,218.5598953220506,225.0543805586905,223.5844312570637,223.03438592130436,218.27715268345835,209.21384611407333,211.27059570125266,214.59237823564047,219.09300679037014,238.83625358078274,,209.7483550269403,212.59011389799653,213.4796441604154,,205.4696620913274,221.3921886691406,,,,216.62056673486757,216.62367234425454,197.57233676873122,194.60192619164226,202.6093724017452,190.18768723643737,191.7001287038847,206.2235670171517,214.95039407626993,,215.6673663576574,209.09172501819438,204.72354691909092,,225.22347454015687,225.08296748429976,212.26209618332115,210.4042279337352,208.630934272009,214.90812622266736,214.56271832282462,214.0090281096938,220.4174877733325,206.5269703827634,192.42439047987503,187.0901885251329,187.2452704208268,192.39652161352436,200.20450538762418
3,2000-05-26 21:53:00+00:00,,,,146.9767666096452,175.9606821556991,190.65750351187367,203.92573192327495,212.79323515432446,218.09679166143545,230.1703138619885,232.76171104635972,215.8589508359672,,196.85800749910666,,174.6089564986362,176.37511844240518,185.38990565579445,,,187.25669455714905,202.59926798465654,206.67742409877752,213.20218297899436,214.65075700226646,202.783092414815,183.18216144767632,187.957476450077,196.37874806836743,197.8019030267722,219.2796175360779,243.6956560869347,212.3006581445847,198.32156665405665,199.1492701069755,189.84029527552437,202.65970647796965,217.15122133043607,219.84115575741518,208.01369051641302,215.01959355130936,211.38041899153538,199.2197134675915,188.11493770713773,193.92112667112798,191.48487284768927,189.27291809595212,181.5037031765255,192.63827260864926,217.04559171366628,206.96429608368715,199.05112230827618,210.44740162085463,216.63346462710462,196.42320888418985,192.69651205942156,207.02774547457796,217.09020362550777,212.54317724494612,212.7080763431572,208.4154793563322,209.1921630757686,214.56619161464587,208.2444997213534,217.79486143686833,192.33580447468262,180.39857553168125,182.19809878457195,183.51262693077018,188.83591171194092,199.05669828928637
4,2000-07-13 21:52:31+00:00,,177.89743903416803,,167.09083878361488,192.1037829680788,193.6620232710089,183.41065745558734,201.25448209673496,223.1850789206826,230.73264624229367,222.81984701248564,209.90789223462298,212.70916022991454,213.69870585175974,198.45311345302022,169.88131859756828,158.98323723166013,192.64295720329932,,177.3860369112518,203.82424680929765,222.11633296449585,223.7153740424557,226.95763926795473,224.59201323815608,217.0567706236335,,205.86587817613815,211.8374989212047,211.02036254960038,222.9522969909907,249.08620808513103,,210.51323263352427,207.45133744398322,199.934959058701,211.65538434719429,213.77932607759982,216.48743808550748,213.816034111363,210.33792190948446,214.1409149929421,220.14715721166934,198.8758648348399,197.26404711284815,,211.71470458897883,203.00657089157485,208.95904533594145,207.9415226745461,223.4053749879817,221.32082970320027,206.62392078667557,214.45610799899586,215.56369273171828,216.8287498759018,192.97941072980475,213.56033680014198,233.83294670083802,227.8421154338996,223.06788492371257,221.62889287180894,215.24246602237642,223.68491613089088,221.7142490605844,204.3288431141643,195.09047899110536,186.92988532393684,191.10022007518072,192.45721273606298,208.8792082821697
5,2000-07-29 21:52:14+00:00,,,157.52080087966078,166.16154069133484,190.80404954244563,195.35619334827447,187.7322347118878,203.43363813825596,220.28695913528003,226.93378461316973,214.4353902351385,204.07050057510298,201.05575672271613,206.34375972650705,192.14549670748153,165.9793135353076,174.1594384287555,,195.38567319731072,194.479767157353,196.2871825446597,211.48079251918955,220.7097785240502,226.8696829551982,225.79333717431223,224.86683621530636,,215.9974716964468,209.38986751971316,207.9055971307506,223.06666645287467,247.3783900552672,,204.0537978010397,200.43047759752267,197.57712447794245,209.40345386762584,202.8729793513111,211.84766153771454,216.37275842265706,205.93548075853633,204.40479866214693,214.13763546748038,197.33676787197064,204.97304137522121,,231.62173100519942,215.04079647672552,216.30202233501376,216.86231265690097,227.98064463151573,223.52208295797965,220.1381366966011,214.9229742889678,212.3307629753588,219.98338618004286,217.05634858239574,212.61790028609013,221.43917831849802,232.37262830828647,236.7480789341713,229.87850517140333,225.81749682165804,227.06127652262646,226.4079832379057,202.30810067060233,191.64924273183954,187.59303522353076,193.0468275781502,201.21311535858501,208.52231028456416
6,2000-08-14 21:52:08+00:00,,,146.4642398500934,136.51363092342518,169.73325681423754,179.5918142905759,178.62398593948674,182.23142419142533,195.0705891682603,202.86494821257966,192.8917428376224,187.2165210264935,169.82142502496458,,159.51510144590668,160.5228089374669,170.34652830540313,180.9843978199348,185.44112509490776,175.45248624763343,174.44561387085386,193.53138737946574,193.39395329644307,201.55464047985504,199.3185492279628,,204.08926254931927,202.41959589992462,191.4258530069117,182.33113301964204,204.63959276650908,228.42491362783892,211.85123889745563,192.56228077978741,180.01805989575104,188.63771671049636,,193.07043405572472,196.97975000256724,205.38710729088714,208.70219937969708,208.72419285391493,191.92525870210864,187.48505466090657,182.01438593847632,188.25865277066274,186.9342757032549,185.1324811828581,185.73412928739702,194.671434228232,204.20176688308993,194.85300709890072,195.30190184727417,197.4876985936313,190.38353802858086,195.80287920975974,202.23977031668113,207.04310417449463,209.77989891196006,210.23825544092483,208.17938853050464,207.46775524704992,206.12949306776,206.85260959509088,212.84836517053367,196.0016285117644,179.56100749468175,173.05304075654857,174.55692389245172,180.19906153851718,188.00478642990936
7,2000-09-15 21:51:37+00:00,,,174.32927453811422,178.48758073658578,187.564744731122,189.18357774363557,191.73590195270802,192.08241838950084,191.0081207993544,213.90803729770252,217.32124729707945,203.95838536329254,210.62468367446704,216.64194501310564,203.5020455411213,180.53869205275225,171.7921298533064,193.35164400697295,,,219.2509348563633,217.6091526912127,223.57127279171294,239.89148904167044,237.7924560994318,,225.19932086203394,,,215.31765202455549,214.83224570443747,252.8389670497845,,,228.90584040659837,219.53007991219454,,220.88457997488976,219.70725770302187,229.94338495229096,242.96260470941812,,229.38216202209992,231.98124400650053,,,,207.63392932686014,208.09097747000433,229.5542089450483,,238.48172302009326,205.77720374195056,212.2881022657452,217.74725829297608,216.20222298436653,207.51940505303992,246.886677246464,,,,,,,,,,195.03376506906883,198.65650173770814,,
8,2000-12-04 21:51:22+00:00,189.7259121522562,,157.02090803648505,167.13730182680794,187.42171859559846,197.3380153766949,207.8816227099224,214.31676193241998,230.7526873245676,229.7870900898729,224.1160120463505,216.5079202767678,193.88381951411947,196.9143058378354,179.94541533371142,176.4823864685068,173.05969425626685,187.71002139601651,196.23314456263435,,189.98556881977666,212.24752338882814,215.22084172805404,212.11774459254727,214.76798630675825,223.88186421197983,206.93092421885467,198.76821542376905,206.90571200270014,190.39370732894736,198.5288309155057,235.86732501633008,213.66045099843015,206.12890661883299,206.45338506896996,213.39731183628024,,,204.71779138051622,215.22210343137854,216.5267859519078,220.78329029035928,214.61026027338133,209.6664814128904,190.5562834823822,194.8334978155135,193.25492732378706,194.49477733428367,201.99775545517727,216.8155096478849,219.05412431761303,214.96829395959105,208.27302839805395,209.67719800144891,206.50751726547662,204.6458186028404,219.26138422638374,228.59125473795444,214.28801827270004,220.9547321353848,220.0874761891496,221.9665976320382,225.55761444584746,211.9624199857933,219.27057319739995,201.82479150179805,186.36786180923662,181.7963743039672,185.69587328561215,188.3667159526497,198.69002490210812
9,2001-01-05 21:51:28+00:00,203.70478179405245,,,178.80330141998724,203.89794483957127,213.2061034079765,222.1138425981328,230.90654006063593,244.24294847156318,241.96549419770065,233.2167968781255,239.69241778490866,210.3048600838387,204.59366506371143,201.18895523659253,191.4913618162264,190.82168325155453,210.04608297732563,219.83979212663505,,,227.37159970903232,230.9049849870049,232.54155561813346,233.57419960292057,233.8825847060208,221.85546209633526,214.34583428591998,221.37619227201887,210.70701817786403,,258.89437030767107,,214.78765891669417,213.0008319557164,216.26941357605193,224.28505778358522,222.99944611577982,231.92168557399333,237.3193801726272,236.6151419874868,235.4701590416028,227.07731241885665,214.34382998516344,204.35538152393968,215.47506106105902,215.63019768710828,209.2043095396446,214.4422766320737,228.7011286311579,234.07652101965726,223.85834045453035,229.14873079581216,227.70271757199353,222.34182967492382,215.20622015076006,228.97693047919046,236.7446261537451,228.99689061879724,227.18613078994775,226.60026824134002,233.11022096802418,232.09058998854437,225.36091647819393,224.19282552530765,211.2026599649292,197.82200566193407,191.77183636235668,191.98631764952196,200.2609311404809,208.9047735624243
