,dates,mex0149-0000,mex0149-0001,mex0149-0002,mex0149-0003,mex0149-0004,mex0149-0005,mex0149-0006,mex0149-0007,mex0149-0008,mex0149-0009,mex0149-0010,mex0149-0011,mex0149-0012,mex0149-0013,mex0149-0014,mex0149-0015,mex0149-0016,mex0149-0017,mex0149-0018,mex0149-0019,mex0149-0020,mex0149-0021,mex0149-0022,mex0149-0023,mex0149-0024
0,1986-01-25 16:33:44+00:00,223.48806620324052,,230.7871068610476,223.56596825872288,231.15769402430055,225.55149533757887,222.5550515377166,227.44267139763224,224.20711755746223,223.1941264745554,225.2680988499109,222.55889492102915,230.8804540052012,229.12101332103103,,247.0902649964223,247.41268741728692,250.51304527303122,246.9029074783758,237.8756506832479,234.86261009318508,231.44893822227456,232.01106522756052,234.51684531655422,229.89863740561825
1,1986-03-14 16:32:40+00:00,226.55756042002514,229.32785626483778,234.88695782525596,235.51844721004443,234.31522926091432,230.99895120188148,232.40215784084077,231.54959307146154,233.73707584669256,236.83548590639364,238.82715514955296,236.38647998332607,242.13040793416133,242.89081750460917,,247.6755927267313,243.89435391608447,246.64319764389865,248.33349797453062,239.06748327186216,235.9392821107756,225.22883541186562,225.14800420663303,221.7630286402054,215.91512305039393
2,1986-04-15 16:32:00+00:00,221.75098859169475,222.8623380720917,232.57612058640166,239.7002533389283,231.09419396046005,227.04121526738788,223.9326504221861,227.3257956866068,228.76119280768657,234.46738721354916,229.09606125123344,232.54556775873417,230.87455826609667,238.41679986162447,,246.33575451095712,230.346526943184,233.4569517123669,233.90224618364948,229.7967765246568,224.66430160432685,222.3792364964687,216.6224962371922,206.85595632087885,215.7838802409922
3,1986-05-01 16:31:37+00:00,214.07809995236246,,210.47803938806632,218.09404770656522,219.74491860852183,208.9288832181343,202.51316109440947,210.48484949650887,,,,,203.09368995575375,203.12904291922416,,219.32049944377908,214.3240792399753,211.0195932114463,209.85230228472952,210.4015749357766,211.86546826600926,200.64201943720136,194.92625419875506,195.4709147519855,197.96960620057388
4,1986-10-08 16:26:23+00:00,205.5626405074141,,207.62352236241307,220.44996230724837,208.29065133499566,207.23778666625606,204.93125006583546,209.23967314839183,212.2339574947245,211.93361242526046,207.0707977640679,209.4558965973466,210.64157611453854,216.43619503587277,210.01810407174122,210.21245958785008,215.88585536126004,211.9217435171963,214.7837381076992,213.1525697085851,214.1367459177088,210.6056999178501,207.43209550621788,209.37955464920083,215.00577318317585
5,1990-03-25 16:26:48+00:00,227.63722389687774,218.74021255173727,230.9042491362859,233.93804279956115,233.2104810418888,231.04973043591275,218.42704155211146,219.71681937331007,227.2065810407289,220.34641791174906,218.10770058703855,230.0025196727492,230.7619390118798,231.0111263473142,233.5604403418518,234.3524526494436,239.0885289315902,231.36815073534723,237.07805603009595,235.88775033340548,234.1670354724272,231.0064543950399,241.12736410169637,226.27115683020713,237.18920157688973
6,1992-08-21 16:29:02+00:00,210.71800632439312,209.90818561249887,201.9813585065129,202.50000930824135,213.87248481771593,201.68971950989112,209.43127450703875,208.0372630044966,200.2749815600711,200.8381785770074,219.1194103343259,216.89324780648073,211.70824721016623,214.86122269614967,214.70223723502133,218.38785948498972,219.1668835722207,222.48265190541753,222.99872657877728,219.94075663937025,214.47703482841,220.69385218475924,211.34429862780465,213.55767347937544,229.5577884439192
7,1992-10-24 16:28:00+00:00,207.51321272716754,,208.21560779523813,210.28407379728722,207.7263885002666,215.76774672173065,208.6557943385022,205.0102522250295,208.37039086845655,217.3905607013091,211.25226937252694,211.31636654727012,212.5085364295343,211.9409722063555,,214.06587938413438,214.25926321737964,216.89284496140775,229.47543599853782,237.98256071250114,229.24133459224794,203.5914478797932,230.50123865650508,238.67820200408866,235.36186696620786
8,1993-01-12 16:28:11+00:00,223.45382387234224,,230.92442446430053,228.81809495402237,233.1906441957756,219.83267472579453,224.73537653670135,235.85614181203945,230.68100185926806,236.3541064502653,236.00816915401805,234.36971231821633,231.03215377190244,237.71195697641454,,247.25481131062108,239.48012573857721,232.92808012162635,247.27285262675184,257.0097391727713,255.5219224958442,249.21112755356413,256.5671968719767,266.5617418546341,266.45669737532114
9,1993-02-13 16:28:31+00:00,220.6407205137761,233.00972896293075,230.78271193674178,239.45379854231126,235.74161983222814,238.96320517859937,232.17143356569588,234.68495668538375,233.74081322940154,231.10310220367924,227.66489460375513,228.27611143160468,237.85363947530774,245.19007887799856,244.44498675025196,248.56286061506154,243.69993443045212,244.88421073502056,248.00362768137808,253.1414302716899,250.6069234201326,251.89153247098827,253.33410853886406,254.17058690547637,248.00512205665467
